# CRaTER (GCR+SEP) dose rates for individual and combined detectors
#    from 2020-12-31 DOY:366
# through 2021-12-31 DOY:365
#
# Columns are separated by a tab character.
# All dose rate units: cGy / day
# All dose rates have a silicon to water correction applied and are altitude corrected to the lunar surface.
#
# column_titles: Julian Date,Year,DOY,Year Fraction,H2O Factor,Altitude Factor,Good Event Factor,D1&2 dose rate,D3&4 dose rate,D5&6 dose rate,D1 dose rate,D2 dose rate,D3 dose rate,D4 dose rate,D5 dose rate,D6 dose rate
# column_units: ,,,,,,,cGy/day,cGy/day,cGy/day,cGy/day,cGy/day,cGy/day,cGy/day,cGy/day,cGy/day
# start_year: 2020
# start_doy: 366
# end_year: 2021
# end_doy: 365
#
# Julian Date	Year	DOY	Year Fraction	H2O	Alt.	GE	D1&2 dose rate	D3&4 dose rate	D5&6 dose rate	D1 dose rate	D2 dose rate	D3 dose rate	D4 dose rate	D5 dose rate	D6 dose rate
2459403.645833	2021	189	2021.5154680	1.333	0.758	1.000	3.1765e-02	3.1756e-02	3.0062e-02	1.7046e-02	2.7861e-02	1.6833e-02	2.7123e-02	1.4889e-02	2.7370e-02
2459403.687500	2021	189	2021.5155822	1.333	0.760	1.000	3.1499e-02	2.9551e-02	3.0136e-02	1.7052e-02	2.7271e-02	1.4876e-02	2.6496e-02	1.5346e-02	2.6837e-02
2459403.729166	2021	189	2021.5156963	1.333	0.757	1.000	3.1434e-02	3.1177e-02	3.0410e-02	1.6820e-02	2.7664e-02	1.6166e-02	2.7214e-02	1.5514e-02	2.7125e-02
2459403.770833	2021	189	2021.5158105	1.333	0.762	1.000	3.0613e-02	3.0865e-02	2.9829e-02	1.5627e-02	2.6947e-02	1.6017e-02	2.6685e-02	1.4464e-02	2.7499e-02
2459403.812500	2021	189	2021.5159247	1.333	0.755	1.000	3.0232e-02	2.9866e-02	3.1767e-02	1.5429e-02	2.7480e-02	1.5338e-02	2.6950e-02	1.6550e-02	2.6948e-02
2459403.854166	2021	189	2021.5160388	1.333	0.764	1.000	3.2158e-02	2.9669e-02	2.9832e-02	1.7400e-02	2.7765e-02	1.4944e-02	2.6759e-02	1.4664e-02	2.7347e-02
2459403.895833	2021	189	2021.5161530	1.333	0.753	1.000	3.1581e-02	3.1216e-02	3.0145e-02	1.7066e-02	2.7540e-02	1.6719e-02	2.6667e-02	1.5269e-02	2.6834e-02
2459403.937500	2021	189	2021.5162671	1.333	0.766	1.000	3.0028e-02	3.0202e-02	3.0515e-02	1.5507e-02	2.7714e-02	1.5409e-02	2.6396e-02	1.5423e-02	2.7299e-02
2459403.979166	2021	189	2021.5163813	1.333	0.752	1.000	3.1629e-02	3.0214e-02	2.9925e-02	1.7173e-02	2.7824e-02	1.5637e-02	2.6539e-02	1.5115e-02	2.6596e-02
2459404.020833	2021	189	2021.5164954	1.333	0.767	1.000	3.1404e-02	2.9453e-02	2.9208e-02	1.6753e-02	2.7510e-02	1.4652e-02	2.6741e-02	1.4302e-02	2.6971e-02
2459404.062500	2021	189	2021.5166096	1.333	0.751	1.000	3.2094e-02	2.8353e-02	2.8859e-02	1.7625e-02	2.7275e-02	1.3790e-02	2.5988e-02	1.3999e-02	2.6705e-02
2459404.104166	2021	189	2021.5167237	1.333	0.769	1.000	3.0455e-02	3.1050e-02	3.0944e-02	1.5754e-02	2.7856e-02	1.6605e-02	2.6711e-02	1.5889e-02	2.6996e-02
2459404.145833	2021	189	2021.5168379	1.333	0.750	1.000	3.2636e-02	3.0655e-02	2.9964e-02	1.8160e-02	2.7640e-02	1.6051e-02	2.6423e-02	1.5109e-02	2.6751e-02
2459404.187500	2021	189	2021.5169521	1.333	0.770	1.000	3.0231e-02	3.0678e-02	3.0731e-02	1.5659e-02	2.7173e-02	1.6210e-02	2.6719e-02	1.5539e-02	2.7607e-02
2459404.229166	2021	189	2021.5170662	1.333	0.749	1.000	3.1912e-02	3.0277e-02	2.8899e-02	1.7685e-02	2.8032e-02	1.5690e-02	2.6549e-02	1.4039e-02	2.6670e-02
2459404.270833	2021	189	2021.5171804	1.333	0.771	1.000	3.1176e-02	2.9568e-02	3.0911e-02	1.6519e-02	2.7726e-02	1.4812e-02	2.6780e-02	1.5796e-02	2.7464e-02
2459404.312500	2021	189	2021.5172945	1.333	0.748	1.000	3.1586e-02	2.9140e-02	3.0388e-02	1.7149e-02	2.7885e-02	1.5018e-02	2.6425e-02	1.5286e-02	2.7183e-02
2459404.354166	2021	189	2021.5174087	1.333	0.772	1.000	2.9711e-02	2.9408e-02	3.0232e-02	1.5198e-02	2.7246e-02	1.4656e-02	2.6743e-02	1.5137e-02	2.6668e-02
2459404.395833	2021	189	2021.5175228	1.333	0.748	1.000	3.0179e-02	2.9019e-02	3.0046e-02	1.5932e-02	2.6611e-02	1.4373e-02	2.6465e-02	1.5354e-02	2.6946e-02
2459404.437500	2021	189	2021.5176370	1.333	0.772	1.000	3.1852e-02	3.0300e-02	3.0465e-02	1.6881e-02	2.8060e-02	1.5511e-02	2.7579e-02	1.5243e-02	2.7608e-02
2459404.479166	2021	189	2021.5177511	1.333	0.747	1.000	3.3241e-02	3.1094e-02	3.0591e-02	1.8469e-02	2.7363e-02	1.6338e-02	2.6433e-02	1.5750e-02	2.7030e-02
2459404.520833	2021	190	2021.5178653	1.333	0.772	1.000	3.0741e-02	3.0247e-02	3.0804e-02	1.5556e-02	2.7548e-02	1.5231e-02	2.6686e-02	1.5596e-02	2.7973e-02
2459404.562500	2021	190	2021.5179795	1.333	0.748	1.000	3.0646e-02	3.0089e-02	3.1035e-02	1.6048e-02	2.7591e-02	1.5906e-02	2.6289e-02	1.6169e-02	2.7651e-02
2459404.604166	2021	190	2021.5180936	1.333	0.772	1.000	3.1425e-02	3.1182e-02	3.0420e-02	1.6654e-02	2.7328e-02	1.6190e-02	2.7093e-02	1.5409e-02	2.7457e-02
2459404.645833	2021	190	2021.5182078	1.333	0.748	1.000	3.1577e-02	2.9612e-02	3.1405e-02	1.7252e-02	2.7494e-02	1.5004e-02	2.6007e-02	1.6435e-02	2.7363e-02
2459404.687500	2021	190	2021.5183219	1.333	0.771	1.000	3.1521e-02	3.1228e-02	3.1638e-02	1.6988e-02	2.7893e-02	1.6070e-02	2.7053e-02	1.6701e-02	2.7306e-02
2459404.729166	2021	190	2021.5184361	1.333	0.749	1.000	3.1605e-02	3.0364e-02	3.0120e-02	1.6912e-02	2.7279e-02	1.5840e-02	2.6585e-02	1.5349e-02	2.7376e-02
2459404.770833	2021	190	2021.5185502	1.333	0.770	1.000	3.1391e-02	2.9976e-02	3.0758e-02	1.6531e-02	2.7678e-02	1.5287e-02	2.6762e-02	1.5717e-02	2.7324e-02
2459404.812500	2021	190	2021.5186644	1.333	0.750	1.000	3.0402e-02	3.0422e-02	3.2215e-02	1.5997e-02	2.6907e-02	1.6040e-02	2.6379e-02	1.7173e-02	2.7973e-02
2459404.854166	2021	190	2021.5187785	1.333	0.769	1.000	3.2175e-02	3.0712e-02	3.0645e-02	1.7155e-02	2.8119e-02	1.6052e-02	2.6620e-02	1.5391e-02	2.7141e-02
2459404.895833	2021	190	2021.5188927	1.333	0.751	1.000	3.0394e-02	2.8011e-02	2.9489e-02	1.5909e-02	2.7477e-02	1.3516e-02	2.6499e-02	1.4380e-02	2.7547e-02
2459404.937500	2021	190	2021.5190068	1.333	0.767	1.000	3.2935e-02	3.0546e-02	3.1725e-02	1.8225e-02	2.7767e-02	1.5823e-02	2.6738e-02	1.6470e-02	2.7665e-02
2459404.979166	2021	190	2021.5191210	1.333	0.752	1.000	3.1128e-02	3.1536e-02	3.0204e-02	1.6460e-02	2.7279e-02	1.6862e-02	2.6696e-02	1.5192e-02	2.7593e-02
2459405.020833	2021	190	2021.5192352	1.333	0.766	1.000	3.0160e-02	3.1013e-02	3.0745e-02	1.5272e-02	2.6810e-02	1.5987e-02	2.7161e-02	1.5570e-02	2.7312e-02
2459405.062500	2021	190	2021.5193493	1.333	0.754	1.000	3.1413e-02	3.1040e-02	3.0496e-02	1.6840e-02	2.7430e-02	1.6090e-02	2.7209e-02	1.5236e-02	2.7331e-02
2459405.104166	2021	190	2021.5194635	1.333	0.764	1.000	3.2779e-02	2.9839e-02	2.9612e-02	1.7691e-02	2.7895e-02	1.5061e-02	2.6794e-02	1.4472e-02	2.7089e-02
2459405.145833	2021	190	2021.5195776	1.333	0.755	1.000	3.0618e-02	3.0073e-02	3.2400e-02	1.5976e-02	2.7815e-02	1.5362e-02	2.6341e-02	1.7318e-02	2.6957e-02
2459405.187500	2021	190	2021.5196918	1.333	0.762	1.000	3.1453e-02	3.0157e-02	3.1150e-02	1.6931e-02	2.7862e-02	1.5487e-02	2.6476e-02	1.6039e-02	2.7403e-02
2459405.229166	2021	190	2021.5198059	1.333	0.757	1.000	3.3000e-02	3.0695e-02	3.0274e-02	1.7072e-02	2.9065e-02	1.5986e-02	2.6798e-02	1.5050e-02	2.7473e-02
2459405.270833	2021	190	2021.5199201	1.333	0.760	1.000	3.6476e-02	3.0933e-02	3.1440e-02	1.6327e-02	3.3562e-02	1.6204e-02	2.7071e-02	1.5742e-02	2.7925e-02
2459405.312500	2021	190	2021.5200342	1.333	0.758	1.000	4.2066e-02	3.1039e-02	3.2302e-02	2.3506e-02	3.5701e-02	1.6030e-02	2.7165e-02	1.6093e-02	2.9389e-02
2459405.354166	2021	190	2021.5201484	1.333	0.759	1.000	4.9170e-02	3.0641e-02	3.3156e-02	3.1300e-02	4.0640e-02	1.5856e-02	2.7505e-02	1.7435e-02	2.8955e-02
2459405.395833	2021	190	2021.5202626	1.333	0.760	1.000	4.1579e-02	3.0196e-02	3.4132e-02	2.4967e-02	3.6017e-02	1.5386e-02	2.7052e-02	1.8795e-02	2.8729e-02
2459405.437500	2021	190	2021.5203767	1.333	0.757	1.000	4.1054e-02	3.0843e-02	3.0911e-02	2.5123e-02	3.5368e-02	1.6076e-02	2.6940e-02	1.5451e-02	2.7935e-02
2459405.479166	2021	190	2021.5204909	1.333	0.762	1.000	4.2654e-02	3.1555e-02	3.3645e-02	2.7583e-02	3.5742e-02	1.6414e-02	2.7221e-02	1.6921e-02	3.0502e-02
2459405.520833	2021	191	2021.5206050	1.333	0.756	1.000	4.3164e-02	2.9475e-02	3.0946e-02	2.8967e-02	3.6123e-02	1.4905e-02	2.6601e-02	1.5743e-02	2.8323e-02
2459405.562500	2021	191	2021.5207192	1.333	0.763	1.000	4.5012e-02	2.9723e-02	3.7210e-02	3.0480e-02	3.6121e-02	1.4349e-02	2.7075e-02	1.8468e-02	3.3433e-02
2459405.604166	2021	191	2021.5208333	1.333	0.754	1.000	4.2838e-02	2.8937e-02	3.1600e-02	2.9109e-02	3.4378e-02	1.4440e-02	2.6395e-02	1.6623e-02	2.7828e-02
2459405.645833	2021	191	2021.5209475	1.333	0.765	1.000	4.3982e-02	3.0643e-02	3.1723e-02	3.0446e-02	3.4991e-02	1.5957e-02	2.6922e-02	1.6603e-02	2.8357e-02
2459405.687500	2021	191	2021.5210616	1.333	0.753	1.000	3.8167e-02	2.9000e-02	2.9867e-02	2.3808e-02	3.1302e-02	1.4308e-02	2.6386e-02	1.4959e-02	2.6839e-02
2459405.729166	2021	191	2021.5211758	1.333	0.766	1.000	4.0033e-02	3.1539e-02	3.0955e-02	2.6004e-02	3.2721e-02	1.6818e-02	2.7293e-02	1.5732e-02	2.8223e-02
2459405.770833	2021	191	2021.5212900	1.333	0.752	1.000	3.7229e-02	3.0482e-02	3.1035e-02	2.3156e-02	3.0830e-02	1.5939e-02	2.7176e-02	1.5982e-02	2.7262e-02
2459405.812500	2021	191	2021.5214041	1.333	0.767	1.000	3.6615e-02	3.0545e-02	3.1768e-02	2.2405e-02	3.0954e-02	1.5877e-02	2.6871e-02	1.6795e-02	2.8028e-02
2459405.854166	2021	191	2021.5215183	1.333	0.751	1.000	3.4814e-02	2.9019e-02	3.0643e-02	2.0936e-02	3.0807e-02	1.4549e-02	2.6198e-02	1.5933e-02	2.7164e-02
2459405.895833	2021	191	2021.5216324	1.333	0.768	1.000	3.6663e-02	2.9652e-02	3.1192e-02	2.2880e-02	3.0822e-02	1.4909e-02	2.6224e-02	1.6089e-02	2.7541e-02
2459405.937500	2021	191	2021.5217466	1.333	0.750	1.000	3.4542e-02	2.8828e-02	3.1206e-02	2.0401e-02	3.0237e-02	1.4608e-02	2.5852e-02	1.6166e-02	2.7382e-02
2459405.979166	2021	191	2021.5218607	1.333	0.769	1.000	3.4340e-02	3.0951e-02	3.2171e-02	2.0154e-02	3.0248e-02	1.6174e-02	2.6643e-02	1.6408e-02	2.8301e-02
2459406.020833	2021	191	2021.5219749	1.333	0.750	1.000	3.4508e-02	2.8944e-02	2.9761e-02	2.0705e-02	2.9204e-02	1.4606e-02	2.6190e-02	1.5015e-02	2.6474e-02
2459406.062500	2021	191	2021.5220890	1.333	0.769	1.000	3.4094e-02	3.1093e-02	3.1642e-02	1.9932e-02	2.9089e-02	1.6306e-02	2.6860e-02	1.6557e-02	2.7956e-02
2459406.104166	2021	191	2021.5222032	1.333	0.749	1.000	3.3850e-02	2.9441e-02	3.0724e-02	1.9657e-02	2.8735e-02	1.4963e-02	2.6244e-02	1.5922e-02	2.6905e-02
2459406.145833	2021	191	2021.5223174	1.333	0.770	1.000	3.3590e-02	3.1571e-02	3.1067e-02	1.9280e-02	2.8434e-02	1.6723e-02	2.7092e-02	1.5809e-02	2.7308e-02
2459406.187500	2021	191	2021.5224315	1.333	0.749	1.000	3.3165e-02	2.9888e-02	2.9925e-02	1.9091e-02	2.8146e-02	1.5641e-02	2.6176e-02	1.5225e-02	2.7072e-02
2459406.229166	2021	191	2021.5225457	1.333	0.770	1.000	3.2295e-02	3.0386e-02	3.0245e-02	1.7851e-02	2.8344e-02	1.5888e-02	2.6853e-02	1.5235e-02	2.6905e-02
2459406.270833	2021	191	2021.5226598	1.333	0.749	1.000	3.4258e-02	2.8719e-02	2.9204e-02	1.9882e-02	2.9132e-02	1.4350e-02	2.6174e-02	1.4146e-02	2.6842e-02
2459406.312500	2021	191	2021.5227740	1.333	0.770	1.000	3.3004e-02	2.9935e-02	3.0539e-02	1.8097e-02	2.8724e-02	1.5079e-02	2.6542e-02	1.5300e-02	2.7431e-02
2459406.354166	2021	191	2021.5228881	1.333	0.749	1.000	3.1555e-02	3.0305e-02	2.9378e-02	1.7315e-02	2.7483e-02	1.5645e-02	2.6342e-02	1.5128e-02	2.7137e-02
2459406.395833	2021	191	2021.5230023	1.333	0.769	1.000	3.2546e-02	2.9133e-02	3.0874e-02	1.8105e-02	2.8574e-02	1.4737e-02	2.6798e-02	1.5788e-02	2.7174e-02
2459406.437500	2021	191	2021.5231164	1.333	0.750	1.000	3.2515e-02	2.9511e-02	2.9930e-02	1.8518e-02	2.7543e-02	1.5237e-02	2.6193e-02	1.5246e-02	2.6754e-02
2459406.479166	2021	191	2021.5232306	1.333	0.769	1.000	3.0453e-02	2.9153e-02	3.1265e-02	1.6067e-02	2.7618e-02	1.4388e-02	2.6394e-02	1.6440e-02	2.7047e-02
2459406.520833	2021	192	2021.5233447	1.333	0.750	1.000	3.2218e-02	3.0495e-02	3.0318e-02	1.7850e-02	2.7240e-02	1.6202e-02	2.6412e-02	1.5467e-02	2.7212e-02
2459406.562500	2021	192	2021.5234589	1.333	0.768	1.000	3.1088e-02	2.9575e-02	2.9874e-02	1.6384e-02	2.7723e-02	1.5021e-02	2.6529e-02	1.4728e-02	2.6934e-02
2459406.604166	2021	192	2021.5235731	1.333	0.751	1.000	3.2368e-02	2.8587e-02	3.0141e-02	1.7603e-02	2.7768e-02	1.3676e-02	2.6111e-02	1.4923e-02	2.7117e-02
2459406.645833	2021	192	2021.5236872	1.333	0.767	1.000	3.3350e-02	3.0998e-02	3.0725e-02	1.8738e-02	2.7873e-02	1.6037e-02	2.7046e-02	1.5508e-02	2.7930e-02
2459406.687500	2021	192	2021.5238014	1.333	0.752	1.000	3.1184e-02	3.0263e-02	2.9635e-02	1.6904e-02	2.7443e-02	1.5746e-02	2.6798e-02	1.4760e-02	2.7119e-02
2459406.729166	2021	192	2021.5239155	1.333	0.766	1.000	3.1491e-02	3.1663e-02	2.9631e-02	1.6947e-02	2.7358e-02	1.6900e-02	2.6983e-02	1.4384e-02	2.7055e-02
2459406.770833	2021	192	2021.5240297	1.333	0.753	1.000	3.2870e-02	3.0233e-02	3.0610e-02	1.8151e-02	2.7677e-02	1.5832e-02	2.6495e-02	1.5644e-02	2.7338e-02
2459406.812500	2021	192	2021.5241438	1.333	0.765	1.000	3.0429e-02	3.0129e-02	3.0939e-02	1.6016e-02	2.7935e-02	1.5544e-02	2.6578e-02	1.5986e-02	2.7887e-02
2459406.854166	2021	192	2021.5242580	1.333	0.754	1.000	3.0818e-02	2.9539e-02	3.1410e-02	1.6178e-02	2.7932e-02	1.5064e-02	2.6207e-02	1.6568e-02	2.7083e-02
2459406.895833	2021	192	2021.5243721	1.333	0.764	1.000	3.1627e-02	2.9942e-02	3.1624e-02	1.7274e-02	2.7445e-02	1.5431e-02	2.6602e-02	1.6471e-02	2.7391e-02
2459406.937500	2021	192	2021.5244863	1.333	0.755	1.000	3.2272e-02	2.9686e-02	2.9426e-02	1.7768e-02	2.7568e-02	1.5289e-02	2.6422e-02	1.4312e-02	2.7250e-02
2459406.979166	2021	192	2021.5246005	1.333	0.762	1.000	3.0946e-02	3.0140e-02	2.8991e-02	1.6335e-02	2.7369e-02	1.5596e-02	2.6726e-02	1.4252e-02	2.6343e-02
2459407.020833	2021	192	2021.5247146	1.333	0.757	1.000	3.0791e-02	2.8125e-02	2.9600e-02	1.6079e-02	2.7448e-02	1.3364e-02	2.6321e-02	1.4473e-02	2.6435e-02
2459407.062500	2021	192	2021.5248288	1.333	0.760	1.000	3.1437e-02	2.9700e-02	3.1797e-02	1.7075e-02	2.7218e-02	1.4997e-02	2.6668e-02	1.6868e-02	2.6881e-02
2459407.104166	2021	192	2021.5249429	1.333	0.758	1.000	3.2746e-02	2.9162e-02	3.0666e-02	1.8177e-02	2.7892e-02	1.4673e-02	2.6857e-02	1.5667e-02	2.7150e-02
2459407.145833	2021	192	2021.5250571	1.333	0.759	1.000	3.1425e-02	3.2012e-02	2.9379e-02	1.7049e-02	2.7692e-02	1.7332e-02	2.7095e-02	1.4555e-02	2.6493e-02
2459407.187500	2021	192	2021.5251712	1.333	0.760	1.000	3.4588e-02	2.9182e-02	3.0516e-02	1.9824e-02	2.8214e-02	1.4580e-02	2.6756e-02	1.5672e-02	2.7342e-02
2459407.229166	2021	192	2021.5252854	1.333	0.757	1.000	3.2155e-02	3.0157e-02	3.0314e-02	1.7539e-02	2.7673e-02	1.5524e-02	2.6364e-02	1.5253e-02	2.6874e-02
2459407.270833	2021	192	2021.5253995	1.333	0.762	1.000	3.1698e-02	3.0168e-02	2.9532e-02	1.7008e-02	2.7888e-02	1.5786e-02	2.6895e-02	1.4573e-02	2.7242e-02
2459407.312500	2021	192	2021.5255137	1.333	0.756	1.000	3.1598e-02	2.9739e-02	3.0819e-02	1.7081e-02	2.7315e-02	1.5314e-02	2.5970e-02	1.5989e-02	2.7115e-02
2459407.354166	2021	192	2021.5256279	1.333	0.763	1.000	3.1972e-02	2.9108e-02	2.9829e-02	1.7253e-02	2.7828e-02	1.4399e-02	2.6379e-02	1.4771e-02	2.7532e-02
2459407.395833	2021	192	2021.5257420	1.333	0.754	1.000	3.3739e-02	2.9605e-02	2.9709e-02	1.9078e-02	2.7476e-02	1.5143e-02	2.6604e-02	1.4788e-02	2.6724e-02
2459407.437500	2021	192	2021.5258562	1.333	0.765	1.000	3.0905e-02	2.9666e-02	3.0028e-02	1.6220e-02	2.7738e-02	1.4862e-02	2.7233e-02	1.5178e-02	2.6862e-02
2459407.479166	2021	192	2021.5259703	1.333	0.753	1.000	3.2655e-02	2.9861e-02	3.0411e-02	1.8397e-02	2.7240e-02	1.5271e-02	2.6246e-02	1.5555e-02	2.7073e-02
2459407.520833	2021	193	2021.5260845	1.333	0.766	1.000	3.1040e-02	3.1329e-02	3.0736e-02	1.6366e-02	2.7492e-02	1.6523e-02	2.7056e-02	1.5547e-02	2.7530e-02
2459407.562500	2021	193	2021.5261986	1.333	0.752	1.000	3.0860e-02	2.9478e-02	2.9754e-02	1.6526e-02	2.7426e-02	1.4985e-02	2.6336e-02	1.5041e-02	2.6430e-02
2459407.604166	2021	193	2021.5263128	1.333	0.767	1.000	3.0714e-02	3.1695e-02	3.1155e-02	1.5463e-02	2.7377e-02	1.6459e-02	2.6730e-02	1.5704e-02	2.7229e-02
2459407.645833	2021	193	2021.5264269	1.333	0.751	1.000	3.2192e-02	3.0051e-02	2.8915e-02	1.7602e-02	2.7564e-02	1.5604e-02	2.6528e-02	1.4194e-02	2.6840e-02
2459407.687500	2021	193	2021.5265411	1.333	0.768	1.000	3.0828e-02	3.0456e-02	3.0831e-02	1.6250e-02	2.7277e-02	1.5889e-02	2.6952e-02	1.5664e-02	2.7374e-02
2459407.729166	2021	193	2021.5266553	1.333	0.751	1.000	3.1317e-02	2.7732e-02	3.0591e-02	1.6713e-02	2.7622e-02	1.3191e-02	2.6086e-02	1.5718e-02	2.6897e-02
2459407.770833	2021	193	2021.5267694	1.333	0.768	1.000	3.0090e-02	2.9992e-02	3.1375e-02	1.5414e-02	2.7693e-02	1.5258e-02	2.6946e-02	1.6343e-02	2.7255e-02
2459407.812500	2021	193	2021.5268836	1.333	0.750	1.000	3.1243e-02	2.8938e-02	3.2362e-02	1.6823e-02	2.6954e-02	1.4343e-02	2.5957e-02	1.7603e-02	2.7047e-02
2459407.854166	2021	193	2021.5269977	1.333	0.769	1.000	3.1041e-02	2.9984e-02	2.9692e-02	1.6121e-02	2.7533e-02	1.5089e-02	2.7099e-02	1.4567e-02	2.7474e-02
2459407.895833	2021	193	2021.5271119	1.333	0.750	1.000	3.1367e-02	2.9053e-02	3.0132e-02	1.6765e-02	2.7257e-02	1.4643e-02	2.6297e-02	1.5175e-02	2.6824e-02
2459407.937500	2021	193	2021.5272260	1.333	0.769	1.000	3.1412e-02	3.2116e-02	2.9373e-02	1.6559e-02	2.7842e-02	1.7435e-02	2.6941e-02	1.4280e-02	2.7364e-02
2459407.979166	2021	193	2021.5273402	1.333	0.750	1.000	3.1536e-02	2.9868e-02	3.1184e-02	1.6922e-02	2.7452e-02	1.5308e-02	2.6843e-02	1.6244e-02	2.7679e-02
2459408.020833	2021	193	2021.5274543	1.333	0.768	1.000	3.0555e-02	2.9744e-02	3.1270e-02	1.5817e-02	2.7608e-02	1.5088e-02	2.6986e-02	1.6344e-02	2.7325e-02
2459408.062500	2021	193	2021.5275685	1.333	0.751	1.000	3.0098e-02	2.9376e-02	3.0123e-02	1.5305e-02	2.7150e-02	1.5095e-02	2.5962e-02	1.5132e-02	2.7483e-02
2459408.104166	2021	193	2021.5276826	1.333	0.768	1.000	3.1315e-02	3.0371e-02	2.9875e-02	1.6589e-02	2.7850e-02	1.5766e-02	2.6603e-02	1.4551e-02	2.7446e-02
2459408.145833	2021	193	2021.5277968	1.333	0.751	1.000	3.1105e-02	2.9933e-02	2.9799e-02	1.6409e-02	2.7686e-02	1.5102e-02	2.6448e-02	1.4924e-02	2.6662e-02
2459408.187500	2021	193	2021.5279110	1.333	0.767	1.000	3.2846e-02	2.9874e-02	2.9380e-02	1.7841e-02	2.7388e-02	1.4932e-02	2.6440e-02	1.4049e-02	2.6834e-02
2459408.229166	2021	193	2021.5280251	1.333	0.752	1.000	3.0601e-02	3.1149e-02	2.8898e-02	1.6056e-02	2.7424e-02	1.6820e-02	2.5965e-02	1.3995e-02	2.6969e-02
2459408.270833	2021	193	2021.5281393	1.333	0.766	1.000	3.1139e-02	3.0786e-02	3.1280e-02	1.6549e-02	2.7556e-02	1.6046e-02	2.7094e-02	1.6187e-02	2.7661e-02
2459408.312500	2021	193	2021.5282534	1.333	0.753	1.000	3.1531e-02	3.0275e-02	3.0105e-02	1.7127e-02	2.7417e-02	1.5333e-02	2.6736e-02	1.5262e-02	2.6969e-02
2459408.354166	2021	193	2021.5283676	1.333	0.765	1.000	3.1549e-02	2.9338e-02	2.8918e-02	1.6684e-02	2.7440e-02	1.4707e-02	2.6495e-02	1.3827e-02	2.7187e-02
2459408.395833	2021	193	2021.5284817	1.333	0.754	1.000	3.0926e-02	3.0308e-02	3.1348e-02	1.6540e-02	2.6473e-02	1.5633e-02	2.6391e-02	1.6206e-02	2.6954e-02
2459408.437500	2021	193	2021.5285959	1.333	0.764	1.000	3.2689e-02	2.8669e-02	3.1009e-02	1.7840e-02	2.7832e-02	1.4195e-02	2.6395e-02	1.6213e-02	2.7047e-02
2459408.479166	2021	193	2021.5287100	1.333	0.755	1.000	3.0819e-02	2.9682e-02	2.9899e-02	1.6447e-02	2.7724e-02	1.5289e-02	2.6809e-02	1.4989e-02	2.6162e-02
2459408.520833	2021	194	2021.5288242	1.333	0.763	1.000	3.1054e-02	2.9248e-02	2.9708e-02	1.6437e-02	2.7502e-02	1.4597e-02	2.6375e-02	1.4509e-02	2.6768e-02
2459408.562500	2021	194	2021.5289384	1.333	0.756	1.000	3.1178e-02	2.9424e-02	3.0053e-02	1.6760e-02	2.6871e-02	1.4839e-02	2.6544e-02	1.5196e-02	2.7148e-02
2459408.604166	2021	194	2021.5290525	1.333	0.762	1.000	3.2228e-02	2.9054e-02	2.9909e-02	1.7542e-02	2.7651e-02	1.4423e-02	2.6441e-02	1.5023e-02	2.6859e-02
2459408.645833	2021	194	2021.5291667	1.333	0.757	1.000	3.0357e-02	2.9937e-02	3.1044e-02	1.5906e-02	2.7129e-02	1.5418e-02	2.6204e-02	1.6216e-02	2.7103e-02
2459408.687500	2021	194	2021.5292808	1.333	0.760	1.000	3.0827e-02	2.9629e-02	2.9320e-02	1.6403e-02	2.6609e-02	1.4981e-02	2.6194e-02	1.4303e-02	2.6980e-02
2459408.729166	2021	194	2021.5293950	1.333	0.759	1.000	3.1481e-02	2.9429e-02	3.1285e-02	1.6964e-02	2.7439e-02	1.4771e-02	2.6157e-02	1.6571e-02	2.6807e-02
2459408.770833	2021	194	2021.5295091	1.333	0.758	1.000	3.0739e-02	2.9593e-02	3.2608e-02	1.6409e-02	2.6951e-02	1.5352e-02	2.6497e-02	1.7852e-02	2.6871e-02
2459408.812500	2021	194	2021.5296233	1.333	0.760	1.000	2.9403e-02	3.1988e-02	2.9897e-02	1.4716e-02	2.6738e-02	1.7492e-02	2.6525e-02	1.4956e-02	2.6818e-02
2459408.854166	2021	194	2021.5297374	1.333	0.756	1.000	3.2207e-02	3.0655e-02	2.8619e-02	1.7716e-02	2.7210e-02	1.6150e-02	2.6167e-02	1.3935e-02	2.6418e-02
2459408.895833	2021	194	2021.5298516	1.333	0.762	1.000	3.0905e-02	2.8512e-02	3.1473e-02	1.6503e-02	2.7150e-02	1.4054e-02	2.6378e-02	1.6451e-02	2.7270e-02
2459408.937500	2021	194	2021.5299658	1.333	0.755	1.000	3.0026e-02	2.9977e-02	3.0448e-02	1.5416e-02	2.6502e-02	1.5655e-02	2.5953e-02	1.5586e-02	2.6665e-02
2459408.979166	2021	194	2021.5300799	1.333	0.764	1.000	3.2546e-02	3.0273e-02	3.0970e-02	1.7796e-02	2.7518e-02	1.5173e-02	2.6795e-02	1.5967e-02	2.6878e-02
2459409.020833	2021	194	2021.5301941	1.333	0.753	1.000	2.8524e-02	2.9815e-02	3.0348e-02	1.4224e-02	2.6902e-02	1.5475e-02	2.6332e-02	1.5846e-02	2.7040e-02
2459409.062500	2021	194	2021.5303082	1.333	0.766	1.000	3.0327e-02	3.0709e-02	3.0753e-02	1.5768e-02	2.7654e-02	1.6282e-02	2.6555e-02	1.5958e-02	2.6689e-02
