Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,4483988,-,b'Nariño',b'Colombia',0.82,-77.93,-5,4277,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,DHI,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,DNI,GHI,Solar Zenith Angle,Surface Albedo
2022,4,14,11,0,290,7.4,90,1020,1049,0,290,19.92,0.13
2022,4,14,12,0,157,6.9,93,1025,1105,0,157,9.25,0.13
2022,4,14,13,0,104,6.2,98,1014,1078,0,104,14.82,0.13
2022,4,14,14,0,68,5.7,93,997,971,0,68,28.27,0.13
2022,4,14,15,0,70,5.1000000000000005,84,963,792,0,70,42.7,0.13
2022,4,14,16,0,78,4.4,71,900,556,0,78,57.370000000000005,0.13
2022,4,14,17,0,27,3.5,52,769,288,0,27,72.11,0.13
2022,4,14,18,0,18,2.4000000000000004,19,330,37,0,18,86.79,0.13
2022,4,14,19,0,0,1.8,0,0,0,0,0,101.71000000000001,0.13
2022,4,14,20,0,0,1.5,0,0,0,0,0,116.46000000000001,0.13
2022,4,14,21,0,0,1.1,0,0,0,0,0,131.11,0.13
2022,4,14,22,0,0,0.8,0,0,0,0,0,145.53,0.13
2022,4,14,23,0,0,0.7000000000000001,0,0,0,0,0,159.23,0.13
2022,4,15,0,0,0,0.7000000000000001,0,0,0,0,0,169.02,0.13
2022,4,15,1,0,0,0.8,0,0,0,0,0,164,0.13
2022,4,15,2,0,0,0.7000000000000001,0,0,0,0,0,151.06,0.13
2022,4,15,3,0,0,0.5,0,0,0,0,0,136.82,0.13
2022,4,15,4,0,0,0.30000000000000004,0,0,0,0,0,122.24000000000001,0.13
2022,4,15,5,0,0,0.2,0,0,0,0,0,107.53,0.13
2022,4,15,6,0,0,0.30000000000000004,0,0,0,0,0,92.76,0.13
2022,4,15,7,0,4,1.8,32,744,188,0,4,77.93,0.13
2022,4,15,8,0,204,3.9000000000000004,45,930,464,230,307,63.2,0.13
2022,4,15,9,0,308,5.9,52,1005,718,78,360,48.51,0.13
2022,4,15,10,0,415,7.300000000000001,65,1029,918,101,499,33.980000000000004,0.13
2022,4,15,11,0,529,8.1,67,1051,1054,74,599,20.02,0.13
2022,4,15,12,0,479,8.200000000000001,68,1059,1112,41,519,9.57,0.13
2022,4,15,13,0,455,8.1,70,1053,1087,37,490,15.08,0.13
2022,4,15,14,0,57,7.6000000000000005,68,1037,980,0,57,28.43,0.13
2022,4,15,15,0,342,6.800000000000001,63,1006,801,61,387,42.82,0.13
2022,4,15,16,0,32,5.7,54,948,564,0,32,57.46,0.13
2022,4,15,17,0,42,4.3,42,820,293,0,42,72.19,0.13
2022,4,15,18,0,16,2.5,17,389,38,0,16,86.85000000000001,0.13
2022,4,15,19,0,0,1.8,0,0,0,0,0,101.76,0.13
2022,4,15,20,0,0,1.4000000000000001,0,0,0,0,0,116.48,0.13
2022,4,15,21,0,0,1,0,0,0,0,0,131.11,0.13
2022,4,15,22,0,0,0.6000000000000001,0,0,0,0,0,145.49,0.13
2022,4,15,23,0,0,0.4,0,0,0,0,0,159.11,0.13
2022,4,16,0,0,0,0.1,0,0,0,0,0,168.69,0.13
2022,4,16,1,0,0,-0.30000000000000004,0,0,0,0,0,163.72,0.13
2022,4,16,2,0,0,-0.7000000000000001,0,0,0,0,0,150.89000000000001,0.13
2022,4,16,3,0,0,-1,0,0,0,0,0,136.69,0.13
2022,4,16,4,0,0,-1.1,0,0,0,0,0,122.14,0.13
2022,4,16,5,0,0,-1.1,0,0,0,0,0,107.44,0.13
2022,4,16,6,0,0,-0.4,0,0,0,0,0,92.7,0.13
2022,4,16,7,0,49,2.2,36,722,187,2,49,77.88,0.13
2022,4,16,8,0,209,4.6000000000000005,49,917,463,120,263,63.17,0.13
2022,4,16,9,0,307,6.800000000000001,56,999,717,76,357,48.5,0.13
2022,4,16,10,0,307,8,60,1038,921,12,317,34.01,0.13
2022,4,16,11,0,418,8.5,63,1055,1054,9,426,20.12,0.13
2022,4,16,12,0,430,8.5,65,1062,1111,17,447,9.89,0.13
2022,4,16,13,0,482,8.3,69,1054,1085,48,528,15.34,0.13
2022,4,16,14,0,368,7.7,68,1036,978,27,392,28.59,0.13
2022,4,16,15,0,220,6.7,64,1003,798,4,223,42.94,0.13
2022,4,16,16,0,242,5.4,58,939,561,87,289,57.56,0.13
2022,4,16,17,0,115,4.1000000000000005,44,810,291,21,122,72.26,0.13
2022,4,16,18,0,18,2.9000000000000004,17,367,37,1,18,86.9,0.13
2022,4,16,19,0,0,2.3000000000000003,0,0,0,0,0,101.8,0.13
2022,4,16,20,0,0,1.8,0,0,0,0,0,116.5,0.13
2022,4,16,21,0,0,1.4000000000000001,0,0,0,0,0,131.1,0.13
2022,4,16,22,0,0,1.1,0,0,0,0,0,145.44,0.13
2022,4,16,23,0,0,0.7000000000000001,0,0,0,0,0,158.97,0.13
2022,4,17,0,0,0,0.4,0,0,0,0,0,168.37,0.13
2022,4,17,1,0,0,0.1,0,0,0,0,0,163.45000000000002,0.13
2022,4,17,2,0,0,-0.30000000000000004,0,0,0,0,0,150.71,0.13
2022,4,17,3,0,0,-0.8,0,0,0,0,0,136.56,0.13
2022,4,17,4,0,0,-1.3,0,0,0,0,0,122.03,0.13
2022,4,17,5,0,0,-1.5,0,0,0,0,0,107.36,0.13
2022,4,17,6,0,0,-0.7000000000000001,0,0,0,0,0,92.63,0.13
2022,4,17,7,0,81,1.8,32,756,191,377,161,77.84,0.13
2022,4,17,8,0,223,4.2,44,936,467,173,301,63.14,0.13
2022,4,17,9,0,312,6.4,52,1004,718,297,510,48.49,0.13
2022,4,17,10,0,396,7.800000000000001,60,1038,920,65,450,34.04,0.13
2022,4,17,11,0,461,8,65,1056,1056,57,514,20.23,0.13
2022,4,17,12,0,439,7.7,67,1058,1109,21,460,10.21,0.13
2022,4,17,13,0,204,7.1000000000000005,76,1044,1081,1,205,15.6,0.13
2022,4,17,14,0,380,6.2,75,1025,974,23,400,28.75,0.13
2022,4,17,15,0,352,5.2,67,993,792,83,413,43.06,0.13
2022,4,17,16,0,160,4.4,62,921,555,5,163,57.65,0.13
2022,4,17,17,0,98,3.4000000000000004,47,784,285,10,101,72.33,0.13
2022,4,17,18,0,16,2.3000000000000003,18,326,35,0,16,86.96000000000001,0.13
2022,4,17,19,0,0,1.9000000000000001,0,0,0,0,0,101.83,0.13
2022,4,17,20,0,0,1.7000000000000002,0,0,0,0,0,116.52,0.13
2022,4,17,21,0,0,1.6,0,0,0,0,0,131.09,0.13
2022,4,17,22,0,0,1.3,0,0,0,0,0,145.39000000000001,0.13
2022,4,17,23,0,0,1.1,0,0,0,0,0,158.84,0.13
2022,4,18,0,0,0,0.9,0,0,0,0,0,168.04,0.13
2022,4,18,1,0,0,0.7000000000000001,0,0,0,0,0,163.17000000000002,0.13
2022,4,18,2,0,0,0.5,0,0,0,0,0,150.53,0.13
2022,4,18,3,0,0,0.30000000000000004,0,0,0,0,0,136.43,0.13
2022,4,18,4,0,0,0.1,0,0,0,0,0,121.93,0.13
2022,4,18,5,0,0,-0.1,0,0,0,0,0,107.28,0.13
2022,4,18,6,0,0,0.2,0,0,0,0,0,92.57000000000001,0.13
2022,4,18,7,0,91,1.4000000000000001,32,748,191,25,97,77.79,0.13
2022,4,18,8,0,131,3.4000000000000004,45,930,465,6,133,63.11,0.13
2022,4,18,9,0,315,5.6000000000000005,52,1003,717,190,441,48.49,0.13
2022,4,18,10,0,343,7,59,1039,919,20,359,34.08,0.13
2022,4,18,11,0,292,7.1000000000000005,63,1054,1051,4,296,20.35,0.13
2022,4,18,12,0,278,6.300000000000001,68,1058,1107,2,280,10.53,0.13
2022,4,18,13,0,374,5.4,78,1040,1078,9,383,15.860000000000001,0.13
2022,4,18,14,0,91,4.6000000000000005,82,1010,966,0,91,28.92,0.13
2022,4,18,15,0,25,4,71,985,789,0,25,43.17,0.13
2022,4,18,16,0,111,3.4000000000000004,64,918,554,1,112,57.74,0.13
2022,4,18,17,0,112,2.6,49,779,284,15,116,72.4,0.13
2022,4,18,18,0,16,1.9000000000000001,18,317,35,0,16,87.01,0.13
2022,4,18,19,0,0,1.6,0,0,0,0,0,101.87,0.13
2022,4,18,20,0,0,1.3,0,0,0,0,0,116.53,0.13
2022,4,18,21,0,0,1.1,0,0,0,0,0,131.08,0.13
2022,4,18,22,0,0,0.8,0,0,0,0,0,145.34,0.13
2022,4,18,23,0,0,0.7000000000000001,0,0,0,0,0,158.70000000000002,0.13
2022,4,19,0,0,0,0.5,0,0,0,0,0,167.71,0.13
2022,4,19,1,0,0,0.30000000000000004,0,0,0,0,0,162.89000000000001,0.13
2022,4,19,2,0,0,0.2,0,0,0,0,0,150.35,0.13
2022,4,19,3,0,0,0.2,0,0,0,0,0,136.3,0.13
2022,4,19,4,0,0,0.1,0,0,0,0,0,121.83,0.13
2022,4,19,5,0,0,0.1,0,0,0,0,0,107.2,0.13
2022,4,19,6,0,0,0.30000000000000004,0,0,0,0,0,92.5,0.13
2022,4,19,7,0,76,1.1,36,724,189,1,76,77.75,0.13
2022,4,19,8,0,222,2,51,911,464,94,265,63.08,0.13
2022,4,19,9,0,285,3.2,59,990,716,37,309,48.49,0.13
2022,4,19,10,0,136,4.3,68,1025,917,0,136,34.12,0.13
2022,4,19,11,0,377,5.1000000000000005,74,1043,1051,12,389,20.47,0.13
2022,4,19,12,0,277,5.4,75,1051,1107,2,279,10.85,0.13
2022,4,19,13,0,255,5.6000000000000005,77,1041,1077,2,256,16.12,0.13
2022,4,19,14,0,188,5.300000000000001,77,1021,969,1,189,29.080000000000002,0.13
2022,4,19,15,0,40,4.5,71,987,789,0,40,43.29,0.13
2022,4,19,16,0,209,3.4000000000000004,67,908,550,445,445,57.83,0.13
2022,4,19,17,0,25,2.4000000000000004,51,763,281,0,25,72.47,0.13
2022,4,19,18,0,15,1.7000000000000002,17,330,34,0,15,87.06,0.13
2022,4,19,19,0,0,1.6,0,0,0,0,0,101.9,0.13
2022,4,19,20,0,0,1.5,0,0,0,0,0,116.55,0.13
2022,4,19,21,0,0,1.4000000000000001,0,0,0,0,0,131.07,0.13
2022,4,19,22,0,0,1.3,0,0,0,0,0,145.28,0.13
2022,4,19,23,0,0,1.1,0,0,0,0,0,158.55,0.13
2022,4,20,0,0,0,1,0,0,0,0,0,167.39000000000001,0.13
2022,4,20,1,0,0,0.7000000000000001,0,0,0,0,0,162.61,0.13
2022,4,20,2,0,0,0.4,0,0,0,0,0,150.17000000000002,0.13
2022,4,20,3,0,0,0.1,0,0,0,0,0,136.17000000000002,0.13
2022,4,20,4,0,0,-0.1,0,0,0,0,0,121.73,0.13
2022,4,20,5,0,0,-0.30000000000000004,0,0,0,0,0,107.12,0.13
2022,4,20,6,0,0,-0.1,0,0,0,0,0,92.44,0.13
2022,4,20,7,0,41,1,42,671,185,1,41,77.7,0.13
2022,4,20,8,0,178,2.5,60,879,459,22,188,63.06,0.13
2022,4,20,9,0,258,4.3,66,975,712,1,259,48.49,0.13
2022,4,20,10,0,339,5.7,75,1013,913,2,341,34.160000000000004,0.13
2022,4,20,11,0,158,6.2,82,1030,1047,0,158,20.6,0.13
2022,4,20,12,0,51,6,83,1039,1103,0,51,11.17,0.13
2022,4,20,13,0,267,5.2,95,1015,1069,2,270,16.39,0.13
2022,4,20,14,0,422,4.4,95,990,959,8,429,29.240000000000002,0.13
2022,4,20,15,0,113,3.6,84,960,781,0,113,43.410000000000004,0.13
2022,4,20,16,0,186,2.9000000000000004,80,869,542,13,193,57.92,0.13
2022,4,20,17,0,5,2,59,720,275,0,5,72.54,0.13
2022,4,20,18,0,5,1.3,19,255,32,0,5,87.10000000000001,0.13
2022,4,20,19,0,0,1,0,0,0,0,0,101.93,0.13
2022,4,20,20,0,0,0.9,0,0,0,0,0,116.56,0.13
2022,4,20,21,0,0,0.6000000000000001,0,0,0,0,0,131.05,0.13
2022,4,20,22,0,0,0.30000000000000004,0,0,0,0,0,145.22,0.13
2022,4,20,23,0,0,0.1,0,0,0,0,0,158.4,0.13
2022,4,21,0,0,0,-0.2,0,0,0,0,0,167.07,0.13
2022,4,21,1,0,0,-0.5,0,0,0,0,0,162.34,0.13
2022,4,21,2,0,0,-0.7000000000000001,0,0,0,0,0,149.99,0.13
2022,4,21,3,0,0,-0.9,0,0,0,0,0,136.04,0.13
2022,4,21,4,0,0,-1.1,0,0,0,0,0,121.63,0.13
2022,4,21,5,0,0,-1.1,0,0,0,0,0,107.04,0.13
2022,4,21,6,0,0,-0.8,0,0,0,0,0,92.39,0.13
2022,4,21,7,0,3,0.5,45,659,185,0,3,77.66,0.13
2022,4,21,8,0,152,1.9000000000000001,62,878,460,577,413,63.04,0.13
2022,4,21,9,0,357,3.1,69,971,713,348,588,48.5,0.13
2022,4,21,10,0,409,4.4,80,1008,913,273,634,34.21,0.13
2022,4,21,11,0,519,5.5,84,1030,1048,105,618,20.73,0.13
2022,4,21,12,0,542,5.9,85,1039,1103,115,655,11.49,0.13
2022,4,21,13,0,489,5.9,89,1029,1075,125,609,16.65,0.13
2022,4,21,14,0,175,5.2,87,1006,963,1,176,29.41,0.13
2022,4,21,15,0,272,4.3,79,972,784,12,280,43.53,0.13
2022,4,21,16,0,10,3.3000000000000003,72,894,546,0,10,58,0.13
2022,4,21,17,0,21,2.1,54,747,277,0,21,72.61,0.13
2022,4,21,18,0,18,1,18,284,33,0,18,87.15,0.13
2022,4,21,19,0,0,0.7000000000000001,0,0,0,0,0,101.96000000000001,0.13
2022,4,21,20,0,0,0.4,0,0,0,0,0,116.56,0.13
2022,4,21,21,0,0,0.1,0,0,0,0,0,131.03,0.13
2022,4,21,22,0,0,-0.2,0,0,0,0,0,145.15,0.13
2022,4,21,23,0,0,-0.4,0,0,0,0,0,158.25,0.13
2022,4,22,0,0,0,-0.6000000000000001,0,0,0,0,0,166.74,0.13
2022,4,22,1,0,0,-0.9,0,0,0,0,0,162.06,0.13
2022,4,22,2,0,0,-1.2000000000000002,0,0,0,0,0,149.81,0.13
2022,4,22,3,0,0,-1.6,0,0,0,0,0,135.91,0.13
2022,4,22,4,0,0,-2,0,0,0,0,0,121.53,0.13
2022,4,22,5,0,0,-2.2,0,0,0,0,0,106.97,0.13
2022,4,22,6,0,0,-2,0,0,0,0,0,92.33,0.13
2022,4,22,7,0,79,-0.1,41,694,189,1,79,77.63,0.13
2022,4,22,8,0,117,2,58,894,464,0,117,63.03,0.13
2022,4,22,9,0,107,3.7,69,975,715,0,107,48.51,0.13
2022,4,22,10,0,185,5,79,1008,912,0,185,34.26,0.13
2022,4,22,11,0,370,5.9,86,1027,1045,1,371,20.87,0.13
2022,4,22,12,0,112,6.2,89,1033,1100,0,112,11.81,0.13
2022,4,22,13,0,297,5.800000000000001,113,990,1060,4,300,16.91,0.13
2022,4,22,14,0,418,5,111,966,951,49,461,29.57,0.13
2022,4,22,15,0,223,3.7,102,926,772,5,226,43.64,0.13
2022,4,22,16,0,76,2.6,91,840,535,0,76,58.09,0.13
2022,4,22,17,0,62,1.6,67,676,268,1,62,72.67,0.13
2022,4,22,18,0,16,0.8,20,192,30,0,16,87.2,0.13
2022,4,22,19,0,0,0.6000000000000001,0,0,0,0,0,101.99000000000001,0.13
2022,4,22,20,0,0,0.4,0,0,0,0,0,116.57000000000001,0.13
2022,4,22,21,0,0,0.1,0,0,0,0,0,131,0.13
2022,4,22,22,0,0,-0.2,0,0,0,0,0,145.08,0.13
2022,4,22,23,0,0,-0.7000000000000001,0,0,0,0,0,158.09,0.13
2022,4,23,0,0,0,-1.2000000000000002,0,0,0,0,0,166.42000000000002,0.13
2022,4,23,1,0,0,-1.8,0,0,0,0,0,161.79,0.13
2022,4,23,2,0,0,-2.2,0,0,0,0,0,149.63,0.13
2022,4,23,3,0,0,-2.4000000000000004,0,0,0,0,0,135.78,0.13
2022,4,23,4,0,0,-2.7,0,0,0,0,0,121.43,0.13
2022,4,23,5,0,0,-3.1,0,0,0,0,0,106.89,0.13
2022,4,23,6,0,0,-2.8000000000000003,0,0,0,0,0,92.28,0.13
2022,4,23,7,0,122,-0.1,37,732,194,36,129,77.59,0.13
2022,4,23,8,0,51,2.8000000000000003,51,922,469,922,469,63.01,0.13
2022,4,23,9,0,58,5,58,1001,721,1001,721,48.52,0.13
2022,4,23,10,0,491,6.5,63,1040,922,176,636,34.32,0.13
2022,4,23,11,0,423,7.4,66,1061,1056,408,804,21.01,0.13
2022,4,23,12,0,295,7.800000000000001,68,1063,1107,4,299,12.120000000000001,0.13
2022,4,23,13,0,298,7.7,74,1050,1078,4,301,17.16,0.13
2022,4,23,14,0,417,7,73,1028,966,325,699,29.73,0.13
2022,4,23,15,0,298,6,69,994,786,24,315,43.76,0.13
2022,4,23,16,0,232,4.7,63,922,549,76,272,58.18,0.13
2022,4,23,17,0,159,3.1,49,773,279,16,164,72.73,0.13
2022,4,23,18,0,21,1.7000000000000002,17,303,32,3,22,87.24,0.13
2022,4,23,19,0,0,1.3,0,0,0,0,0,102.01,0.13
2022,4,23,20,0,0,1.1,0,0,0,0,0,116.57000000000001,0.13
2022,4,23,21,0,0,1,0,0,0,0,0,130.98,0.13
2022,4,23,22,0,0,0.8,0,0,0,0,0,145.01,0.13
2022,4,23,23,0,0,0.5,0,0,0,0,0,157.93,0.13
2022,4,24,0,0,0,0.4,0,0,0,0,0,166.11,0.13
2022,4,24,1,0,0,0.2,0,0,0,0,0,161.52,0.13
2022,4,24,2,0,0,0.1,0,0,0,0,0,149.45000000000002,0.13
2022,4,24,3,0,0,0,0,0,0,0,0,135.65,0.13
2022,4,24,4,0,0,-0.1,0,0,0,0,0,121.34,0.13
2022,4,24,5,0,0,-0.2,0,0,0,0,0,106.82000000000001,0.13
2022,4,24,6,0,0,0.1,0,0,0,0,0,92.22,0.13
2022,4,24,7,0,62,1.4000000000000001,39,703,190,4,63,77.56,0.13
2022,4,24,8,0,84,2.6,57,889,461,1,84,63,0.13
2022,4,24,9,0,120,4.2,65,974,710,0,120,48.54,0.13
2022,4,24,10,0,267,5.300000000000001,78,1005,907,5,271,34.38,0.13
2022,4,24,11,0,416,5.800000000000001,85,1023,1039,31,445,21.150000000000002,0.13
2022,4,24,12,0,91,6.2,86,1029,1090,0,91,12.44,0.13
2022,4,24,13,0,230,6.1000000000000005,120,975,1050,1,231,17.42,0.13
2022,4,24,14,0,176,5.6000000000000005,117,951,941,1,177,29.900000000000002,0.13
2022,4,24,15,0,240,4.7,106,912,763,1,240,43.87,0.13
2022,4,24,16,0,250,3.7,99,810,525,74,289,58.26,0.13
2022,4,24,17,0,10,2.8000000000000003,72,634,260,0,10,72.8,0.13
2022,4,24,18,0,8,2,20,166,28,0,8,87.28,0.13
2022,4,24,19,0,0,1.6,0,0,0,0,0,102.03,0.13
2022,4,24,20,0,0,1.2000000000000002,0,0,0,0,0,116.57000000000001,0.13
2022,4,24,21,0,0,0.8,0,0,0,0,0,130.95,0.13
2022,4,24,22,0,0,0.5,0,0,0,0,0,144.93,0.13
2022,4,24,23,0,0,0.30000000000000004,0,0,0,0,0,157.76,0.13
2022,4,25,0,0,0,0.2,0,0,0,0,0,165.79,0.13
2022,4,25,1,0,0,0.1,0,0,0,0,0,161.25,0.13
2022,4,25,2,0,0,0.1,0,0,0,0,0,149.28,0.13
2022,4,25,3,0,0,0,0,0,0,0,0,135.53,0.13
2022,4,25,4,0,0,0,0,0,0,0,0,121.24000000000001,0.13
2022,4,25,5,0,0,-0.1,0,0,0,0,0,106.75,0.13
2022,4,25,6,0,0,0.1,0,0,0,0,0,92.17,0.13
2022,4,25,7,0,25,1.3,40,692,190,0,25,77.53,0.13
2022,4,25,8,0,195,2.8000000000000003,56,890,461,56,220,62.99,0.13
2022,4,25,9,0,288,4.4,64,975,710,52,323,48.56,0.13
2022,4,25,10,0,377,6.2,71,1014,908,4,381,34.44,0.13
2022,4,25,11,0,155,7.5,76,1035,1040,0,155,21.3,0.13
2022,4,25,12,0,77,8.4,78,1041,1094,0,77,12.75,0.13
2022,4,25,13,0,185,8.5,76,1039,1066,0,185,17.68,0.13
2022,4,25,14,0,110,8,73,1022,958,0,111,30.060000000000002,0.13
2022,4,25,15,0,310,7,67,990,780,34,335,43.980000000000004,0.13
2022,4,25,16,0,26,5.9,59,927,545,0,26,58.34,0.13
2022,4,25,17,0,44,4.3,45,789,277,0,44,72.86,0.13
2022,4,25,18,0,12,2.2,16,326,31,0,12,87.32000000000001,0.13
2022,4,25,19,0,0,1.4000000000000001,0,0,0,0,0,102.05,0.13
2022,4,25,20,0,0,0.8,0,0,0,0,0,116.57000000000001,0.13
2022,4,25,21,0,0,0.30000000000000004,0,0,0,0,0,130.91,0.13
2022,4,25,22,0,0,-0.2,0,0,0,0,0,144.85,0.13
2022,4,25,23,0,0,-0.6000000000000001,0,0,0,0,0,157.59,0.13
2022,4,26,0,0,0,-1,0,0,0,0,0,165.48,0.13
2022,4,26,1,0,0,-1.3,0,0,0,0,0,160.98,0.13
2022,4,26,2,0,0,-1.6,0,0,0,0,0,149.1,0.13
2022,4,26,3,0,0,-2,0,0,0,0,0,135.4,0.13
2022,4,26,4,0,0,-2.3000000000000003,0,0,0,0,0,121.15,0.13
2022,4,26,5,0,0,-2.4000000000000004,0,0,0,0,0,106.68,0.13
2022,4,26,6,0,0,-1.6,0,0,0,0,0,92.13,0.13
2022,4,26,7,0,121,1.5,35,739,195,39,130,77.5,0.13
2022,4,26,8,0,262,4.1000000000000005,49,921,468,176,342,62.99,0.13
2022,4,26,9,0,392,6.2,58,992,714,133,481,48.58,0.13
2022,4,26,10,0,492,7.6000000000000005,75,1011,909,230,682,34.51,0.13
2022,4,26,11,0,102,8.3,80,1031,1040,0,102,21.45,0.13
2022,4,26,12,0,172,8,82,1036,1091,0,172,13.06,0.13
2022,4,26,13,0,84,7.6000000000000005,86,1025,1061,0,84,17.93,0.13
2022,4,26,14,0,126,6.9,84,1002,950,0,126,30.22,0.13
2022,4,26,15,0,132,6,77,967,771,0,132,44.09,0.13
2022,4,26,16,0,222,4.9,71,887,535,31,238,58.42,0.13
2022,4,26,17,0,152,3.8000000000000003,52,742,270,15,157,72.91,0.13
2022,4,26,18,0,15,2.6,17,264,30,0,15,87.35000000000001,0.13
2022,4,26,19,0,0,2.1,0,0,0,0,0,102.07000000000001,0.13
2022,4,26,20,0,0,1.7000000000000002,0,0,0,0,0,116.56,0.13
2022,4,26,21,0,0,1.3,0,0,0,0,0,130.88,0.13
2022,4,26,22,0,0,0.9,0,0,0,0,0,144.77,0.13
2022,4,26,23,0,0,0.5,0,0,0,0,0,157.42000000000002,0.13
2022,4,27,0,0,0,0.2,0,0,0,0,0,165.17000000000002,0.13
2022,4,27,1,0,0,-0.2,0,0,0,0,0,160.72,0.13
2022,4,27,2,0,0,-0.6000000000000001,0,0,0,0,0,148.93,0.13
2022,4,27,3,0,0,-0.9,0,0,0,0,0,135.28,0.13
2022,4,27,4,0,0,-1.3,0,0,0,0,0,121.06,0.13
2022,4,27,5,0,0,-1.5,0,0,0,0,0,106.62,0.13
2022,4,27,6,0,0,-0.9,0,0,0,0,0,92.08,0.13
2022,4,27,7,0,122,1.6,37,723,194,45,132,77.48,0.13
2022,4,27,8,0,202,3.8000000000000003,51,911,465,10,207,62.980000000000004,0.13
2022,4,27,9,0,286,5.800000000000001,59,988,713,3,288,48.61,0.13
2022,4,27,10,0,392,7,66,1026,910,7,398,34.58,0.13
2022,4,27,11,0,466,7.300000000000001,70,1042,1038,13,479,21.61,0.13
2022,4,27,12,0,257,7.2,72,1048,1091,0,257,13.36,0.13
2022,4,27,13,0,440,6.800000000000001,86,1024,1059,34,473,18.18,0.13
2022,4,27,14,0,82,6.1000000000000005,84,1001,947,0,82,30.38,0.13
2022,4,27,15,0,118,5.2,77,966,769,0,118,44.21,0.13
2022,4,27,16,0,210,4.2,71,886,534,2,212,58.5,0.13
2022,4,27,17,0,9,3.2,52,738,268,0,9,72.97,0.13
2022,4,27,18,0,10,2.4000000000000004,17,276,29,0,10,87.39,0.13
2022,4,27,19,0,0,2.1,0,0,0,0,0,102.09,0.13
2022,4,27,20,0,0,1.7000000000000002,0,0,0,0,0,116.55,0.13
2022,4,27,21,0,0,1.2000000000000002,0,0,0,0,0,130.84,0.13
2022,4,27,22,0,0,0.9,0,0,0,0,0,144.69,0.13
2022,4,27,23,0,0,0.5,0,0,0,0,0,157.25,0.13
2022,4,28,0,0,0,0.1,0,0,0,0,0,164.86,0.13
2022,4,28,1,0,0,-0.2,0,0,0,0,0,160.45000000000002,0.13
2022,4,28,2,0,0,-0.5,0,0,0,0,0,148.76,0.13
2022,4,28,3,0,0,-0.8,0,0,0,0,0,135.16,0.13
2022,4,28,4,0,0,-1.1,0,0,0,0,0,120.97,0.13
2022,4,28,5,0,0,-1.5,0,0,0,0,0,106.55,0.13
2022,4,28,6,0,0,-1.1,0,0,0,0,0,92.04,0.13
2022,4,28,7,0,101,1.6,35,740,195,27,106,77.45,0.13
2022,4,28,8,0,153,4.1000000000000005,48,919,466,13,159,62.980000000000004,0.13
2022,4,28,9,0,299,6,56,994,713,123,380,48.64,0.13
2022,4,28,10,0,324,7.1000000000000005,63,1025,907,15,336,34.65,0.13
2022,4,28,11,0,160,7.2,68,1043,1037,0,161,21.77,0.13
2022,4,28,12,0,412,6.9,69,1047,1087,3,415,13.67,0.13
2022,4,28,13,0,246,6.4,74,1036,1057,2,248,18.43,0.13
2022,4,28,14,0,300,5.800000000000001,74,1016,949,7,306,30.53,0.13
2022,4,28,15,0,108,5,68,983,771,0,108,44.31,0.13
2022,4,28,16,0,94,4.1000000000000005,63,905,534,1,94,58.58,0.13
2022,4,28,17,0,133,3.1,48,760,270,50,147,73.02,0.13
2022,4,28,18,0,20,2.3000000000000003,16,293,29,2,20,87.42,0.13
2022,4,28,19,0,0,2,0,0,0,0,0,102.10000000000001,0.13
2022,4,28,20,0,0,1.7000000000000002,0,0,0,0,0,116.54,0.13
2022,4,28,21,0,0,1.4000000000000001,0,0,0,0,0,130.8,0.13
2022,4,28,22,0,0,1.1,0,0,0,0,0,144.6,0.13
2022,4,28,23,0,0,0.7000000000000001,0,0,0,0,0,157.08,0.13
2022,4,29,0,0,0,0.4,0,0,0,0,0,164.56,0.13
2022,4,29,1,0,0,0.1,0,0,0,0,0,160.19,0.13
2022,4,29,2,0,0,-0.2,0,0,0,0,0,148.59,0.13
2022,4,29,3,0,0,-0.5,0,0,0,0,0,135.04,0.13
2022,4,29,4,0,0,-0.7000000000000001,0,0,0,0,0,120.89,0.13
2022,4,29,5,0,0,-0.8,0,0,0,0,0,106.49000000000001,0.13
2022,4,29,6,0,0,-0.2,0,0,0,0,0,92,0.13
