Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,4483988,-,b'Nariño',b'Colombia',0.82,-77.93,-5,4277,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,DHI,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,DNI,GHI,Solar Zenith Angle,Surface Albedo
2021,4,7,21,0,0,0.9,0,0,0,0,0,131.05,0.13
2021,4,7,22,0,0,0.7000000000000001,0,0,0,0,0,145.72,0.13
2021,4,7,23,0,0,0.4,0,0,0,0,0,159.94,0.13
2021,4,8,0,0,0,0.2,0,0,0,0,0,171.22,0.13
2021,4,8,1,0,0,-0.1,0,0,0,0,0,165.86,0.13
2021,4,8,2,0,0,-0.30000000000000004,0,0,0,0,0,152.24,0.13
2021,4,8,3,0,0,-0.6000000000000001,0,0,0,0,0,137.70000000000002,0.13
2021,4,8,4,0,0,-0.8,0,0,0,0,0,122.95,0.13
2021,4,8,5,0,0,-1.1,0,0,0,0,0,108.12,0.13
2021,4,8,6,0,0,-0.6000000000000001,0,0,0,0,0,93.25,0.13
2021,4,8,7,0,35,1.4000000000000001,35,716,180,716,180,78.32000000000001,0.13
2021,4,8,8,0,56,3.5,52,909,458,0,56,63.480000000000004,0.13
2021,4,8,9,0,219,5.6000000000000005,60,993,716,19,232,48.65,0.13
2021,4,8,10,0,187,7,66,1034,925,19,203,33.910000000000004,0.13
2021,4,8,11,0,108,7.800000000000001,70,1055,1065,8,116,19.47,0.13
2021,4,8,12,0,293,8,72,1063,1126,23,316,7.45,0.13
2021,4,8,13,0,152,7.800000000000001,74,1057,1102,17,169,13.38,0.13
2021,4,8,14,0,209,7.1000000000000005,75,1033,992,21,228,27.38,0.13
2021,4,8,15,0,259,6.1000000000000005,70,999,812,22,275,42.03,0.13
2021,4,8,16,0,138,5,65,927,572,11,144,56.83,0.13
2021,4,8,17,0,52,3.7,52,781,298,781,298,71.68,0.13
2021,4,8,18,0,21,2.3000000000000003,21,335,41,35,23,86.45,0.13
2021,4,8,19,0,0,1.7000000000000002,0,0,0,0,0,101.44,0.13
2021,4,8,20,0,0,1.2000000000000002,0,0,0,0,0,116.29,0.13
2021,4,8,21,0,0,0.7000000000000001,0,0,0,0,0,131.07,0.13
2021,4,8,22,0,0,0.2,0,0,0,0,0,145.70000000000002,0.13
2021,4,8,23,0,0,-0.30000000000000004,0,0,0,0,0,159.86,0.13
2021,4,9,0,0,0,-0.5,0,0,0,0,0,170.9,0.13
2021,4,9,1,0,0,-0.8,0,0,0,0,0,165.59,0.13
2021,4,9,2,0,0,-1,0,0,0,0,0,152.07,0.13
2021,4,9,3,0,0,-1.1,0,0,0,0,0,137.58,0.13
2021,4,9,4,0,0,-1.3,0,0,0,0,0,122.84,0.13
2021,4,9,5,0,0,-1.5,0,0,0,0,0,108.03,0.13
2021,4,9,6,0,0,-0.8,0,0,0,0,0,93.17,0.13
2021,4,9,7,0,35,2.1,35,719,181,719,181,78.26,0.13
2021,4,9,8,0,50,4.6000000000000005,50,919,461,919,461,63.43,0.13
2021,4,9,9,0,58,6.4,58,1000,720,1000,720,48.620000000000005,0.13
2021,4,9,10,0,319,7.7,73,1026,925,24,339,33.910000000000004,0.13
2021,4,9,11,0,215,8.200000000000001,77,1045,1062,22,235,19.53,0.13
2021,4,9,12,0,399,8.200000000000001,79,1053,1123,25,423,7.75,0.13
2021,4,9,13,0,129,7.5,85,1042,1097,13,141,13.620000000000001,0.13
2021,4,9,14,0,92,6.800000000000001,81,1023,988,3,94,27.53,0.13
2021,4,9,15,0,86,5.7,74,990,808,1,87,42.15,0.13
2021,4,9,16,0,189,4.6000000000000005,69,915,568,19,200,56.93,0.13
2021,4,9,17,0,92,3.5,52,777,296,0,92,71.75,0.13
2021,4,9,18,0,20,2.3000000000000003,20,341,41,17,21,86.51,0.13
2021,4,9,19,0,0,1.9000000000000001,0,0,0,0,0,101.5,0.13
2021,4,9,20,0,0,1.5,0,0,0,0,0,116.32000000000001,0.13
2021,4,9,21,0,0,1.2000000000000002,0,0,0,0,0,131.08,0.13
2021,4,9,22,0,0,1,0,0,0,0,0,145.68,0.13
2021,4,9,23,0,0,0.8,0,0,0,0,0,159.76,0.13
2021,4,10,0,0,0,0.6000000000000001,0,0,0,0,0,170.58,0.13
2021,4,10,1,0,0,0.5,0,0,0,0,0,165.32,0.13
2021,4,10,2,0,0,0.4,0,0,0,0,0,151.9,0.13
2021,4,10,3,0,0,0.2,0,0,0,0,0,137.45000000000002,0.13
2021,4,10,4,0,0,0.1,0,0,0,0,0,122.74000000000001,0.13
2021,4,10,5,0,0,0,0,0,0,0,0,107.94,0.13
2021,4,10,6,0,0,0.30000000000000004,0,0,0,0,0,93.10000000000001,0.13
2021,4,10,7,0,36,1.5,36,705,181,705,181,78.2,0.13
2021,4,10,8,0,188,3.3000000000000003,53,906,459,43,207,63.39,0.13
2021,4,10,9,0,200,5.5,61,990,716,18,212,48.59,0.13
2021,4,10,10,0,240,7,63,1037,924,21,257,33.910000000000004,0.13
2021,4,10,11,0,255,7.800000000000001,68,1056,1063,22,276,19.6,0.13
2021,4,10,12,0,324,7.5,69,1062,1120,23,347,8.06,0.13
2021,4,10,13,0,110,7,84,1038,1092,8,118,13.870000000000001,0.13
2021,4,10,14,0,471,6,84,1018,985,65,528,27.68,0.13
2021,4,10,15,0,249,5.300000000000001,75,988,806,21,264,42.26,0.13
2021,4,10,16,0,66,4.5,66,921,568,921,568,57.02,0.13
2021,4,10,17,0,51,3.5,51,780,295,780,295,71.83,0.13
2021,4,10,18,0,20,2.3000000000000003,20,328,40,328,40,86.57000000000001,0.13
2021,4,10,19,0,0,1.7000000000000002,0,0,0,0,0,101.54,0.13
2021,4,10,20,0,0,1.2000000000000002,0,0,0,0,0,116.35000000000001,0.13
2021,4,10,21,0,0,0.7000000000000001,0,0,0,0,0,131.09,0.13
2021,4,10,22,0,0,0.4,0,0,0,0,0,145.66,0.13
2021,4,10,23,0,0,0,0,0,0,0,0,159.66,0.13
2021,4,11,0,0,0,-0.4,0,0,0,0,0,170.25,0.13
2021,4,11,1,0,0,-0.6000000000000001,0,0,0,0,0,165.05,0.13
2021,4,11,2,0,0,-0.7000000000000001,0,0,0,0,0,151.73,0.13
2021,4,11,3,0,0,-0.8,0,0,0,0,0,137.32,0.13
2021,4,11,4,0,0,-0.9,0,0,0,0,0,122.63,0.13
2021,4,11,5,0,0,-1,0,0,0,0,0,107.85000000000001,0.13
2021,4,11,6,0,0,-0.5,0,0,0,0,0,93.03,0.13
2021,4,11,7,0,82,1.1,35,715,182,159,114,78.14,0.13
2021,4,11,8,0,56,3.1,50,915,460,0,56,63.34,0.13
2021,4,11,9,0,94,5.1000000000000005,57,997,717,4,96,48.57,0.13
2021,4,11,10,0,180,6.5,64,1035,923,19,195,33.92,0.13
2021,4,11,11,0,173,7.4,68,1056,1062,19,191,19.67,0.13
2021,4,11,12,0,303,7.7,67,1063,1119,23,326,8.370000000000001,0.13
2021,4,11,13,0,487,7.6000000000000005,77,1046,1092,43,528,14.120000000000001,0.13
2021,4,11,14,0,56,7,74,1031,986,0,56,27.84,0.13
2021,4,11,15,0,70,6.1000000000000005,70,997,806,997,806,42.38,0.13
2021,4,11,16,0,154,4.800000000000001,63,928,567,13,161,57.11,0.13
2021,4,11,17,0,133,3.5,50,787,294,218,201,71.91,0.13
2021,4,11,18,0,20,2.2,20,337,39,337,39,86.63,0.13
2021,4,11,19,0,0,1.5,0,0,0,0,0,101.59,0.13
2021,4,11,20,0,0,1,0,0,0,0,0,116.39,0.13
2021,4,11,21,0,0,0.5,0,0,0,0,0,131.1,0.13
2021,4,11,22,0,0,0.1,0,0,0,0,0,145.63,0.13
2021,4,11,23,0,0,-0.30000000000000004,0,0,0,0,0,159.56,0.13
2021,4,12,0,0,0,-0.7000000000000001,0,0,0,0,0,169.93,0.13
2021,4,12,1,0,0,-1,0,0,0,0,0,164.77,0.13
2021,4,12,2,0,0,-1.2000000000000002,0,0,0,0,0,151.55,0.13
2021,4,12,3,0,0,-1.4000000000000001,0,0,0,0,0,137.19,0.13
2021,4,12,4,0,0,-1.4000000000000001,0,0,0,0,0,122.53,0.13
2021,4,12,5,0,0,-1.5,0,0,0,0,0,107.76,0.13
2021,4,12,6,0,0,-0.9,0,0,0,0,0,92.95,0.13
2021,4,12,7,0,43,1.6,38,699,182,0,43,78.08,0.13
2021,4,12,8,0,209,3.7,54,905,461,89,249,63.300000000000004,0.13
2021,4,12,9,0,254,5.6000000000000005,63,986,715,25,270,48.550000000000004,0.13
2021,4,12,10,0,363,6.7,70,1026,921,31,389,33.93,0.13
2021,4,12,11,0,463,6.300000000000001,73,1045,1056,41,501,19.76,0.13
2021,4,12,12,0,187,5.5,75,1056,1119,21,207,8.69,0.13
2021,4,12,13,0,77,5.2,73,1054,1094,0,77,14.370000000000001,0.13
2021,4,12,14,0,50,5,71,1038,987,0,50,27.990000000000002,0.13
2021,4,12,15,0,133,4.6000000000000005,66,1009,810,13,142,42.5,0.13
2021,4,12,16,0,68,3.7,58,948,572,0,68,57.21,0.13
2021,4,12,17,0,21,2.5,45,814,297,0,21,71.98,0.13
2021,4,12,18,0,19,1.1,18,374,39,0,19,86.69,0.13
2021,4,12,19,0,0,0.4,0,0,0,0,0,101.64,0.13
2021,4,12,20,0,0,-0.1,0,0,0,0,0,116.41,0.13
2021,4,12,21,0,0,-0.4,0,0,0,0,0,131.11,0.13
2021,4,12,22,0,0,-0.7000000000000001,0,0,0,0,0,145.6,0.13
2021,4,12,23,0,0,-1,0,0,0,0,0,159.44,0.13
2021,4,13,0,0,0,-1.3,0,0,0,0,0,169.6,0.13
2021,4,13,1,0,0,-1.4000000000000001,0,0,0,0,0,164.49,0.13
2021,4,13,2,0,0,-1.3,0,0,0,0,0,151.38,0.13
2021,4,13,3,0,0,-1.3,0,0,0,0,0,137.05,0.13
2021,4,13,4,0,0,-1.2000000000000002,0,0,0,0,0,122.42,0.13
2021,4,13,5,0,0,-1,0,0,0,0,0,107.68,0.13
2021,4,13,6,0,0,-0.5,0,0,0,0,0,92.88,0.13
2021,4,13,7,0,45,1.2000000000000002,33,738,186,0,45,78.03,0.13
2021,4,13,8,0,50,3.2,47,928,464,0,50,63.26,0.13
2021,4,13,9,0,102,5.6000000000000005,54,1002,717,7,106,48.53,0.13
2021,4,13,10,0,230,7.6000000000000005,59,1041,922,20,247,33.94,0.13
2021,4,13,11,0,112,8.5,62,1061,1060,9,121,19.85,0.13
2021,4,13,12,0,261,8.8,64,1067,1118,23,284,9.01,0.13
2021,4,13,13,0,169,8.700000000000001,65,1063,1094,19,187,14.63,0.13
2021,4,13,14,0,385,8.200000000000001,63,1048,987,30,411,28.150000000000002,0.13
2021,4,13,15,0,63,7.300000000000001,59,1017,807,0,63,42.61,0.13
2021,4,13,16,0,38,6.1000000000000005,53,956,570,0,38,57.300000000000004,0.13
2021,4,13,17,0,66,4.5,42,827,297,0,66,72.06,0.13
2021,4,13,18,0,17,2.3000000000000003,17,395,39,395,39,86.75,0.13
2021,4,13,19,0,0,1.5,0,0,0,0,0,101.68,0.13
2021,4,13,20,0,0,0.9,0,0,0,0,0,116.44,0.13
2021,4,13,21,0,0,0.4,0,0,0,0,0,131.11,0.13
2021,4,13,22,0,0,0.1,0,0,0,0,0,145.56,0.13
2021,4,13,23,0,0,-0.2,0,0,0,0,0,159.33,0.13
2021,4,14,0,0,0,-0.5,0,0,0,0,0,169.27,0.13
2021,4,14,1,0,0,-0.8,0,0,0,0,0,164.21,0.13
2021,4,14,2,0,0,-1,0,0,0,0,0,151.20000000000002,0.13
2021,4,14,3,0,0,-1.2000000000000002,0,0,0,0,0,136.92000000000002,0.13
2021,4,14,4,0,0,-1.4000000000000001,0,0,0,0,0,122.32000000000001,0.13
2021,4,14,5,0,0,-1.6,0,0,0,0,0,107.59,0.13
2021,4,14,6,0,0,-0.9,0,0,0,0,0,92.81,0.13
2021,4,14,7,0,34,1.7000000000000002,34,731,187,731,187,77.97,0.13
2021,4,14,8,0,210,4.3,49,922,464,95,253,63.230000000000004,0.13
2021,4,14,9,0,250,6.5,57,999,719,24,265,48.52,0.13
2021,4,14,10,0,301,7.800000000000001,64,1034,921,23,320,33.96,0.13
2021,4,14,11,0,278,8.3,66,1056,1058,22,300,19.94,0.13
2021,4,14,12,0,298,8.1,68,1059,1113,23,321,9.32,0.13
2021,4,14,13,0,85,7.2,85,1033,1084,1033,1084,14.89,0.13
2021,4,14,14,0,238,6.2,84,1014,976,21,257,28.310000000000002,0.13
2021,4,14,15,0,284,5.300000000000001,77,980,797,25,302,42.730000000000004,0.13
2021,4,14,16,0,257,4.4,69,908,558,77,298,57.39,0.13
2021,4,14,17,0,93,3.4000000000000004,50,775,288,0,93,72.13,0.13
2021,4,14,18,0,13,2.2,19,325,37,0,13,86.81,0.13
2021,4,14,19,0,0,1.5,0,0,0,0,0,101.72,0.13
2021,4,14,20,0,0,1,0,0,0,0,0,116.46000000000001,0.13
2021,4,14,21,0,0,0.5,0,0,0,0,0,131.11,0.13
2021,4,14,22,0,0,0.1,0,0,0,0,0,145.52,0.13
2021,4,14,23,0,0,-0.2,0,0,0,0,0,159.20000000000002,0.13
2021,4,15,0,0,0,-0.5,0,0,0,0,0,168.94,0.13
2021,4,15,1,0,0,-0.7000000000000001,0,0,0,0,0,163.94,0.13
2021,4,15,2,0,0,-0.9,0,0,0,0,0,151.02,0.13
2021,4,15,3,0,0,-1.2000000000000002,0,0,0,0,0,136.79,0.13
2021,4,15,4,0,0,-1.4000000000000001,0,0,0,0,0,122.22,0.13
2021,4,15,5,0,0,-1.7000000000000002,0,0,0,0,0,107.51,0.13
2021,4,15,6,0,0,-1,0,0,0,0,0,92.75,0.13
2021,4,15,7,0,54,1.7000000000000002,35,721,186,0,54,77.92,0.13
2021,4,15,8,0,194,4.1000000000000005,50,913,462,50,216,63.190000000000005,0.13
2021,4,15,9,0,89,6.1000000000000005,59,992,716,3,90,48.51,0.13
2021,4,15,10,0,60,7.300000000000001,66,1030,920,0,60,33.99,0.13
2021,4,15,11,0,126,7.5,70,1050,1057,12,138,20.04,0.13
2021,4,15,12,0,438,7.2,72,1055,1111,29,467,9.65,0.13
2021,4,15,13,0,408,6.5,78,1043,1084,27,434,15.14,0.13
2021,4,15,14,0,352,5.7,77,1023,976,26,374,28.47,0.13
2021,4,15,15,0,116,4.9,70,992,797,10,124,42.85,0.13
2021,4,15,16,0,214,4.1000000000000005,65,918,558,29,230,57.480000000000004,0.13
2021,4,15,17,0,93,3.1,48,785,288,1,94,72.2,0.13
2021,4,15,18,0,8,2.1,18,337,37,0,8,86.86,0.13
2021,4,15,19,0,0,1.6,0,0,0,0,0,101.76,0.13
2021,4,15,20,0,0,1.2000000000000002,0,0,0,0,0,116.49000000000001,0.13
2021,4,15,21,0,0,0.8,0,0,0,0,0,131.11,0.13
2021,4,15,22,0,0,0.5,0,0,0,0,0,145.48,0.13
2021,4,15,23,0,0,0.30000000000000004,0,0,0,0,0,159.07,0.13
2021,4,16,0,0,0,0.1,0,0,0,0,0,168.61,0.13
2021,4,16,1,0,0,-0.1,0,0,0,0,0,163.66,0.13
2021,4,16,2,0,0,-0.30000000000000004,0,0,0,0,0,150.84,0.13
2021,4,16,3,0,0,-0.5,0,0,0,0,0,136.66,0.13
2021,4,16,4,0,0,-0.7000000000000001,0,0,0,0,0,122.11,0.13
2021,4,16,5,0,0,-0.9,0,0,0,0,0,107.42,0.13
2021,4,16,6,0,0,-0.5,0,0,0,0,0,92.68,0.13
2021,4,16,7,0,35,1.1,35,725,187,725,187,77.87,0.13
2021,4,16,8,0,130,3,49,916,463,8,133,63.160000000000004,0.13
2021,4,16,9,0,348,5.1000000000000005,57,995,716,117,425,48.5,0.13
2021,4,16,10,0,220,6.9,70,1023,918,20,236,34.02,0.13
2021,4,16,11,0,212,7.6000000000000005,75,1039,1051,21,232,20.150000000000002,0.13
2021,4,16,12,0,131,7.300000000000001,77,1047,1108,13,144,9.97,0.13
2021,4,16,13,0,411,6.7,98,1013,1075,27,437,15.4,0.13
2021,4,16,14,0,353,6.1000000000000005,96,993,967,26,375,28.63,0.13
2021,4,16,15,0,267,5.4,87,957,788,23,284,42.97,0.13
2021,4,16,16,0,202,4.5,80,871,547,24,215,57.58,0.13
2021,4,16,17,0,10,3.4000000000000004,61,710,277,0,10,72.28,0.13
2021,4,16,18,0,20,2.4000000000000004,20,254,34,254,34,86.92,0.13
2021,4,16,19,0,0,2.1,0,0,0,0,0,101.8,0.13
2021,4,16,20,0,0,1.8,0,0,0,0,0,116.5,0.13
2021,4,16,21,0,0,1.4000000000000001,0,0,0,0,0,131.1,0.13
2021,4,16,22,0,0,1.2000000000000002,0,0,0,0,0,145.43,0.13
2021,4,16,23,0,0,0.9,0,0,0,0,0,158.94,0.13
2021,4,17,0,0,0,0.7000000000000001,0,0,0,0,0,168.29,0.13
2021,4,17,1,0,0,0.6000000000000001,0,0,0,0,0,163.38,0.13
2021,4,17,2,0,0,0.5,0,0,0,0,0,150.66,0.13
2021,4,17,3,0,0,0.4,0,0,0,0,0,136.53,0.13
2021,4,17,4,0,0,0.2,0,0,0,0,0,122.01,0.13
2021,4,17,5,0,0,0,0,0,0,0,0,107.34,0.13
2021,4,17,6,0,0,0.1,0,0,0,0,0,92.62,0.13
2021,4,17,7,0,82,1.2000000000000002,34,731,188,201,125,77.83,0.13
2021,4,17,8,0,87,2.5,48,924,465,0,87,63.13,0.13
2021,4,17,9,0,295,4.2,55,1001,719,40,321,48.49,0.13
2021,4,17,10,0,97,6,61,1036,919,5,101,34.05,0.13
2021,4,17,11,0,140,7.1000000000000005,64,1056,1055,15,154,20.26,0.13
2021,4,17,12,0,282,7.6000000000000005,66,1062,1111,23,305,10.290000000000001,0.13
2021,4,17,13,0,239,7.5,71,1053,1085,22,261,15.66,0.13
2021,4,17,14,0,488,6.9,71,1031,974,95,571,28.79,0.13
2021,4,17,15,0,388,6.1000000000000005,66,997,794,99,460,43.08,0.13
2021,4,17,16,0,118,4.800000000000001,62,924,556,8,122,57.67,0.13
2021,4,17,17,0,111,3.4000000000000004,47,785,285,387,229,72.35000000000001,0.13
2021,4,17,18,0,17,2,18,325,35,0,17,86.97,0.13
2021,4,17,19,0,0,1.5,0,0,0,0,0,101.84,0.13
2021,4,17,20,0,0,1.3,0,0,0,0,0,116.52,0.13
2021,4,17,21,0,0,1.1,0,0,0,0,0,131.09,0.13
2021,4,17,22,0,0,0.9,0,0,0,0,0,145.38,0.13
2021,4,17,23,0,0,0.6000000000000001,0,0,0,0,0,158.8,0.13
2021,4,18,0,0,0,0.4,0,0,0,0,0,167.96,0.13
2021,4,18,1,0,0,0.30000000000000004,0,0,0,0,0,163.1,0.13
2021,4,18,2,0,0,0.2,0,0,0,0,0,150.49,0.13
2021,4,18,3,0,0,0.1,0,0,0,0,0,136.4,0.13
2021,4,18,4,0,0,0,0,0,0,0,0,121.91,0.13
2021,4,18,5,0,0,0,0,0,0,0,0,107.26,0.13
2021,4,18,6,0,0,0.2,0,0,0,0,0,92.55,0.13
2021,4,18,7,0,34,1.6,34,735,189,735,189,77.78,0.13
2021,4,18,8,0,128,3.3000000000000003,48,920,464,8,132,63.1,0.13
2021,4,18,9,0,276,5.4,55,997,716,31,297,48.49,0.13
2021,4,18,10,0,388,6.6000000000000005,95,981,907,39,420,34.09,0.13
2021,4,18,11,0,358,6.5,102,999,1039,24,381,20.38,0.13
2021,4,18,12,0,235,6,104,1009,1095,23,257,10.61,0.13
2021,4,18,13,0,291,5.4,106,1001,1068,23,313,15.93,0.13
2021,4,18,14,0,163,4.800000000000001,103,976,957,18,178,28.96,0.13
2021,4,18,15,0,267,4,90,946,780,23,284,43.2,0.13
2021,4,18,16,0,81,3.2,81,865,542,865,542,57.76,0.13
2021,4,18,17,0,74,2.4000000000000004,55,740,278,0,74,72.42,0.13
2021,4,18,18,0,23,1.9000000000000001,18,314,34,0,23,87.02,0.13
2021,4,18,19,0,0,1.8,0,0,0,0,0,101.87,0.13
2021,4,18,20,0,0,1.7000000000000002,0,0,0,0,0,116.54,0.13
2021,4,18,21,0,0,1.6,0,0,0,0,0,131.08,0.13
2021,4,18,22,0,0,1.4000000000000001,0,0,0,0,0,145.32,0.13
2021,4,18,23,0,0,1.2000000000000002,0,0,0,0,0,158.66,0.13
2021,4,19,0,0,0,1,0,0,0,0,0,167.63,0.13
2021,4,19,1,0,0,0.7000000000000001,0,0,0,0,0,162.82,0.13
2021,4,19,2,0,0,0.5,0,0,0,0,0,150.31,0.13
2021,4,19,3,0,0,0.30000000000000004,0,0,0,0,0,136.27,0.13
2021,4,19,4,0,0,0.2,0,0,0,0,0,121.81,0.13
2021,4,19,5,0,0,-0.1,0,0,0,0,0,107.18,0.13
2021,4,19,6,0,0,0.1,0,0,0,0,0,92.49,0.13
2021,4,19,7,0,43,1.4000000000000001,42,673,185,0,43,77.74,0.13
2021,4,19,8,0,78,2.9000000000000004,61,877,458,0,78,63.08,0.13
2021,4,19,9,0,124,4.2,69,966,709,11,131,48.49,0.13
2021,4,19,10,0,250,5.1000000000000005,78,1004,909,21,268,34.13,0.13
2021,4,19,11,0,402,5.6000000000000005,83,1026,1044,28,428,20.51,0.13
2021,4,19,12,0,355,5.6000000000000005,83,1037,1101,23,378,10.93,0.13
2021,4,19,13,0,294,5.300000000000001,86,1027,1073,23,315,16.19,0.13
2021,4,19,14,0,462,4.9,84,1008,965,66,520,29.12,0.13
2021,4,19,15,0,177,4.4,75,977,786,17,190,43.32,0.13
2021,4,19,16,0,145,3.7,67,907,549,11,151,57.85,0.13
2021,4,19,17,0,109,3,51,761,280,390,227,72.49,0.13
2021,4,19,18,0,18,2,18,294,33,294,33,87.07000000000001,0.13
2021,4,19,19,0,0,1.6,0,0,0,0,0,101.91,0.13
2021,4,19,20,0,0,1.3,0,0,0,0,0,116.55,0.13
2021,4,19,21,0,0,1,0,0,0,0,0,131.06,0.13
2021,4,19,22,0,0,0.7000000000000001,0,0,0,0,0,145.26,0.13
2021,4,19,23,0,0,0.4,0,0,0,0,0,158.51,0.13
2021,4,20,0,0,0,0.2,0,0,0,0,0,167.31,0.13
2021,4,20,1,0,0,-0.2,0,0,0,0,0,162.55,0.13
2021,4,20,2,0,0,-0.5,0,0,0,0,0,150.13,0.13
2021,4,20,3,0,0,-0.8,0,0,0,0,0,136.14000000000001,0.13
2021,4,20,4,0,0,-0.9,0,0,0,0,0,121.71000000000001,0.13
2021,4,20,5,0,0,-1.1,0,0,0,0,0,107.10000000000001,0.13
2021,4,20,6,0,0,-0.7000000000000001,0,0,0,0,0,92.43,0.13
2021,4,20,7,0,85,1.4000000000000001,36,721,190,107,108,77.7,0.13
2021,4,20,8,0,215,3.5,49,915,464,124,271,63.06,0.13
2021,4,20,9,0,55,5.7,55,996,715,996,715,48.5,0.13
2021,4,20,10,0,400,7.300000000000001,67,1024,915,45,437,34.17,0.13
2021,4,20,11,0,247,7.9,73,1042,1048,22,268,20.63,0.13
2021,4,20,12,0,281,7.7,75,1049,1104,23,303,11.25,0.13
2021,4,20,13,0,170,7.1000000000000005,77,1038,1073,19,188,16.45,0.13
2021,4,20,14,0,248,6.2,78,1017,965,21,267,29.28,0.13
2021,4,20,15,0,246,5.4,71,985,786,21,261,43.44,0.13
2021,4,20,16,0,99,4.6000000000000005,67,905,548,4,101,57.94,0.13
2021,4,20,17,0,99,3.4000000000000004,52,752,278,7,101,72.55,0.13
2021,4,20,18,0,15,2.2,18,286,33,0,15,87.11,0.13
2021,4,20,19,0,0,1.8,0,0,0,0,0,101.94,0.13
2021,4,20,20,0,0,1.4000000000000001,0,0,0,0,0,116.56,0.13
2021,4,20,21,0,0,1.1,0,0,0,0,0,131.04,0.13
2021,4,20,22,0,0,0.7000000000000001,0,0,0,0,0,145.20000000000002,0.13
2021,4,20,23,0,0,0.4,0,0,0,0,0,158.36,0.13
2021,4,21,0,0,0,0.1,0,0,0,0,0,166.99,0.13
2021,4,21,1,0,0,-0.2,0,0,0,0,0,162.27,0.13
2021,4,21,2,0,0,-0.4,0,0,0,0,0,149.95000000000002,0.13
2021,4,21,3,0,0,-0.6000000000000001,0,0,0,0,0,136.01,0.13
2021,4,21,4,0,0,-0.8,0,0,0,0,0,121.61,0.13
2021,4,21,5,0,0,-1.1,0,0,0,0,0,107.03,0.13
2021,4,21,6,0,0,-0.8,0,0,0,0,0,92.37,0.13
2021,4,21,7,0,42,1.2000000000000002,42,678,187,678,187,77.66,0.13
2021,4,21,8,0,131,3.2,60,883,460,9,135,63.04,0.13
2021,4,21,9,0,116,5.2,70,970,712,10,123,48.51,0.13
2021,4,21,10,0,199,6.7,69,1025,916,19,215,34.22,0.13
2021,4,21,11,0,469,7.9,72,1042,1047,45,511,20.77,0.13
2021,4,21,12,0,481,8.5,73,1051,1102,39,519,11.57,0.13
2021,4,21,13,0,223,8.3,77,1042,1074,22,244,16.71,0.13
2021,4,21,14,0,492,7.4,75,1023,966,118,595,29.45,0.13
2021,4,21,15,0,248,6.2,70,986,784,21,263,43.550000000000004,0.13
2021,4,21,16,0,149,5.1000000000000005,64,912,547,12,156,58.02,0.13
2021,4,21,17,0,14,3.9000000000000004,51,759,277,0,14,72.62,0.13
2021,4,21,18,0,10,2.6,18,270,32,0,10,87.16,0.13
2021,4,21,19,0,0,2.2,0,0,0,0,0,101.97,0.13
2021,4,21,20,0,0,2,0,0,0,0,0,116.56,0.13
2021,4,21,21,0,0,1.7000000000000002,0,0,0,0,0,131.02,0.13
2021,4,21,22,0,0,1.5,0,0,0,0,0,145.13,0.13
2021,4,21,23,0,0,1.1,0,0,0,0,0,158.21,0.13
2021,4,22,0,0,0,0.9,0,0,0,0,0,166.67000000000002,0.13
2021,4,22,1,0,0,0.6000000000000001,0,0,0,0,0,162,0.13
2021,4,22,2,0,0,0.4,0,0,0,0,0,149.77,0.13
2021,4,22,3,0,0,0.2,0,0,0,0,0,135.88,0.13
2021,4,22,4,0,0,0,0,0,0,0,0,121.51,0.13
2021,4,22,5,0,0,-0.30000000000000004,0,0,0,0,0,106.95,0.13
2021,4,22,6,0,0,0,0,0,0,0,0,92.32000000000001,0.13
2021,4,22,7,0,40,1.7000000000000002,40,691,189,691,189,77.62,0.13
2021,4,22,8,0,58,3.7,58,889,461,889,461,63.02,0.13
2021,4,22,9,0,68,6,68,972,712,972,712,48.52,0.13
2021,4,22,10,0,71,7.6000000000000005,71,1021,914,1021,914,34.28,0.13
2021,4,22,11,0,74,8.5,74,1042,1048,1042,1048,20.900000000000002,0.13
2021,4,22,12,0,489,8.6,75,1047,1100,42,531,11.88,0.13
2021,4,22,13,0,384,8.200000000000001,74,1044,1072,25,408,16.97,0.13
