Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,5328505,-,b'Boyacá',b'Colombia',6.44,-72.29,-5,4889,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,DHI,Temperature,GHI,DNI,Surface Albedo,Solar Zenith Angle
2021,2,17,14,0,276,3.3000000000000003,294,23,0.35000000000000003,34.26
2021,2,17,15,0,317,2,344,41,0.35000000000000003,47.57
2021,2,17,16,0,45,0.8,45,0,0.35000000000000003,61.61
2021,2,17,17,0,9,-0.30000000000000004,9,0,0.35000000000000003,75.97
2021,2,17,18,0,0,-1.1,0,0,0.35000000000000003,90.22
2021,2,17,19,0,0,-1.5,0,0,0.35000000000000003,105.18
2021,2,17,20,0,0,-1.8,0,0,0.35000000000000003,119.86
2021,2,17,21,0,0,-2.1,0,0,0.35000000000000003,134.55
2021,2,17,22,0,0,-2.3000000000000003,0,0,0.35000000000000003,149.20000000000002
2021,2,17,23,0,0,-2.8000000000000003,0,0,0.35000000000000003,163.61
2021,2,18,0,0,0,-3.2,0,0,0.35000000000000003,174.83
2021,2,18,1,0,0,-3.7,0,0,0.35000000000000003,165.05
2021,2,18,2,0,0,-4.2,0,0,0.35000000000000003,150.70000000000002
2021,2,18,3,0,0,-4.6000000000000005,0,0,0.35000000000000003,136.06
2021,2,18,4,0,0,-5.1000000000000005,0,0,0.35000000000000003,121.36
2021,2,18,5,0,0,-5.5,0,0,0.35000000000000003,106.67
2021,2,18,6,0,0,-4.9,0,0,0.35000000000000003,92.02
2021,2,18,7,0,90,-3.2,106,72,0.35000000000000003,77.41
2021,2,18,8,0,224,-0.7000000000000001,344,266,0.35000000000000003,63.01
2021,2,18,9,0,334,2.3000000000000003,580,375,0.35000000000000003,48.89
2021,2,18,10,0,593,4.5,821,280,0.35000000000000003,35.42
2021,2,18,11,0,767,5.800000000000001,908,154,0.35000000000000003,23.740000000000002
2021,2,18,12,0,800,6.2,928,131,0.35000000000000003,17.830000000000002
2021,2,18,13,0,111,5.800000000000001,120,10,0.35000000000000003,22.75
2021,2,18,14,0,438,4.3,483,54,0.35000000000000003,34.1
2021,2,18,15,0,31,2.6,31,0,0.35000000000000003,47.47
2021,2,18,16,0,127,1.2000000000000002,132,10,0.35000000000000003,61.550000000000004
2021,2,18,17,0,9,0,9,0,0.35000000000000003,75.93
2021,2,18,18,0,0,-0.9,0,0,0.35000000000000003,90.2
2021,2,18,19,0,0,-1.4000000000000001,0,0,0.35000000000000003,105.18
2021,2,18,20,0,0,-1.9000000000000001,0,0,0.35000000000000003,119.88
2021,2,18,21,0,0,-2.6,0,0,0.35000000000000003,134.59
2021,2,18,22,0,0,-3.3000000000000003,0,0,0.35000000000000003,149.26
2021,2,18,23,0,0,-4,0,0,0.35000000000000003,163.73
2021,2,19,0,0,0,-4.800000000000001,0,0,0.35000000000000003,175.18
2021,2,19,1,0,0,-5.6000000000000005,0,0,0.35000000000000003,165.14000000000001
2021,2,19,2,0,0,-6,0,0,0.35000000000000003,150.72
2021,2,19,3,0,0,-6.300000000000001,0,0,0.35000000000000003,136.05
2021,2,19,4,0,0,-6.6000000000000005,0,0,0.35000000000000003,121.34
2021,2,19,5,0,0,-6.800000000000001,0,0,0.35000000000000003,106.63
2021,2,19,6,0,0,-5.9,0,0,0.35000000000000003,91.96000000000001
2021,2,19,7,0,93,-3.2,118,114,0.35000000000000003,77.33
2021,2,19,8,0,216,-0.1,366,330,0.35000000000000003,62.910000000000004
2021,2,19,9,0,354,2.4000000000000004,657,460,0.35000000000000003,48.76
2021,2,19,10,0,597,4.2,811,262,0.35000000000000003,35.230000000000004
2021,2,19,11,0,607,4.9,840,253,0.35000000000000003,23.46
2021,2,19,12,0,95,5,100,5,0.35000000000000003,17.47
2021,2,19,13,0,78,4.3,78,0,0.35000000000000003,22.490000000000002
2021,2,19,14,0,47,3,47,0,0.35000000000000003,33.94
2021,2,19,15,0,378,1.8,463,125,0.35000000000000003,47.37
2021,2,19,16,0,56,0.7000000000000001,56,0,0.35000000000000003,61.480000000000004
2021,2,19,17,0,6,-0.5,6,0,0.35000000000000003,75.89
2021,2,19,18,0,0,-1.2000000000000002,0,0,0.35000000000000003,90.18
2021,2,19,19,0,0,-1.6,0,0,0.35000000000000003,105.18
2021,2,19,20,0,0,-1.9000000000000001,0,0,0.35000000000000003,119.89
2021,2,19,21,0,0,-2.1,0,0,0.35000000000000003,134.62
2021,2,19,22,0,0,-2.3000000000000003,0,0,0.35000000000000003,149.32
2021,2,19,23,0,0,-2.5,0,0,0.35000000000000003,163.85
2021,2,20,0,0,0,-2.7,0,0,0.35000000000000003,175.54
2021,2,20,1,0,0,-2.9000000000000004,0,0,0.35000000000000003,165.22
2021,2,20,2,0,0,-3.2,0,0,0.35000000000000003,150.74
2021,2,20,3,0,0,-3.5,0,0,0.35000000000000003,136.04
2021,2,20,4,0,0,-3.8000000000000003,0,0,0.35000000000000003,121.31
2021,2,20,5,0,0,-3.9000000000000004,0,0,0.35000000000000003,106.58
2021,2,20,6,0,0,-3.7,0,0,0.35000000000000003,91.9
2021,2,20,7,0,93,-2.9000000000000004,127,153,0.35000000000000003,77.25
2021,2,20,8,0,146,-1.5,445,654,0.35000000000000003,62.800000000000004
2021,2,20,9,0,336,0.2,584,375,0.35000000000000003,48.620000000000005
2021,2,20,10,0,86,1.8,959,1066,0.35000000000000003,35.04
2021,2,20,11,0,699,3.3000000000000003,874,190,0.35000000000000003,23.18
2021,2,20,12,0,695,4.2,890,204,0.35000000000000003,17.11
2021,2,20,13,0,627,4.3,851,241,0.35000000000000003,22.23
2021,2,20,14,0,71,4,71,0,0.35000000000000003,33.79
2021,2,20,15,0,171,3.3000000000000003,183,18,0.35000000000000003,47.28
2021,2,20,16,0,242,2.1,359,245,0.35000000000000003,61.43
2021,2,20,17,0,72,0.30000000000000004,204,542,0.35000000000000003,75.86
2021,2,20,18,0,0,-0.9,0,0,0.35000000000000003,90.17
2021,2,20,19,0,0,-1.5,0,0,0.35000000000000003,105.18
2021,2,20,20,0,0,-2.1,0,0,0.35000000000000003,119.91
2021,2,20,21,0,0,-2.8000000000000003,0,0,0.35000000000000003,134.66
2021,2,20,22,0,0,-3.1,0,0,0.35000000000000003,149.39000000000001
2021,2,20,23,0,0,-3.2,0,0,0.35000000000000003,163.96
2021,2,21,0,0,0,-3.4000000000000004,0,0,0.35000000000000003,175.9
2021,2,21,1,0,0,-3.5,0,0,0.35000000000000003,165.29
2021,2,21,2,0,0,-3.7,0,0,0.35000000000000003,150.74
2021,2,21,3,0,0,-3.8000000000000003,0,0,0.35000000000000003,136.02
2021,2,21,4,0,0,-3.9000000000000004,0,0,0.35000000000000003,121.27
2021,2,21,5,0,0,-4.1000000000000005,0,0,0.35000000000000003,106.53
2021,2,21,6,0,0,-3.7,0,0,0.35000000000000003,91.83
2021,2,21,7,0,20,-2.8000000000000003,20,0,0.35000000000000003,77.16
2021,2,21,8,0,146,-1.6,152,13,0.35000000000000003,62.690000000000005
2021,2,21,9,0,152,-0.1,162,16,0.35000000000000003,48.47
2021,2,21,10,0,303,1.4000000000000001,322,24,0.35000000000000003,34.84
2021,2,21,11,0,381,2.5,405,26,0.35000000000000003,22.900000000000002
2021,2,21,12,0,575,3.7,669,98,0.35000000000000003,16.75
2021,2,21,13,0,481,3.9000000000000004,521,43,0.35000000000000003,21.98
2021,2,21,14,0,380,3.1,407,32,0.35000000000000003,33.64
2021,2,21,15,0,126,2,136,14,0.35000000000000003,47.19
2021,2,21,16,0,63,0.9,63,0,0.35000000000000003,61.370000000000005
2021,2,21,17,0,21,-0.4,21,0,0.35000000000000003,75.83
2021,2,21,18,0,0,-1.2000000000000002,0,0,0.35000000000000003,90.16
2021,2,21,19,0,0,-1.5,0,0,0.34,105.19
2021,2,21,20,0,0,-1.7000000000000002,0,0,0.34,119.93
2021,2,21,21,0,0,-1.9000000000000001,0,0,0.34,134.7
2021,2,21,22,0,0,-2.1,0,0,0.34,149.45000000000002
2021,2,21,23,0,0,-2.3000000000000003,0,0,0.34,164.07
2021,2,22,0,0,0,-2.6,0,0,0.34,176.27
2021,2,22,1,0,0,-2.8000000000000003,0,0,0.34,165.35
2021,2,22,2,0,0,-3,0,0,0.34,150.75
2021,2,22,3,0,0,-3.2,0,0,0.34,136
2021,2,22,4,0,0,-3.4000000000000004,0,0,0.34,121.23
2021,2,22,5,0,0,-3.6,0,0,0.34,106.48
2021,2,22,6,0,0,-3,0,0,0.34,91.76
2021,2,22,7,0,74,-1.5,74,0,0.34,77.07000000000001
2021,2,22,8,0,228,-0.2,347,258,0.34,62.58
2021,2,22,9,0,343,1.3,574,348,0.34,48.33
2021,2,22,10,0,489,3,672,223,0.34,34.65
2021,2,22,11,0,562,4.1000000000000005,781,238,0.34,22.61
2021,2,22,12,0,597,4.800000000000001,763,173,0.34,16.38
2021,2,22,13,0,567,4.800000000000001,688,130,0.34,21.73
2021,2,22,14,0,399,3.7,428,36,0.34,33.5
2021,2,22,15,0,211,2.4000000000000004,224,20,0.34,47.1
2021,2,22,16,0,26,1.1,26,0,0.34,61.32
2021,2,22,17,0,74,-0.4,203,524,0.34,75.8
2021,2,22,18,0,0,-1.4000000000000001,0,0,0.34,90.15
2021,2,22,19,0,0,-1.8,0,0,0.34,105.2
2021,2,22,20,0,0,-2,0,0,0.34,119.96000000000001
2021,2,22,21,0,0,-2.3000000000000003,0,0,0.34,134.74
2021,2,22,22,0,0,-2.5,0,0,0.34,149.51
2021,2,22,23,0,0,-2.8000000000000003,0,0,0.34,164.18
2021,2,23,0,0,0,-3.1,0,0,0.34,176.63
2021,2,23,1,0,0,-3.4000000000000004,0,0,0.34,165.39000000000001
2021,2,23,2,0,0,-3.7,0,0,0.34,150.74
2021,2,23,3,0,0,-3.8000000000000003,0,0,0.34,135.97
2021,2,23,4,0,0,-4,0,0,0.34,121.19
2021,2,23,5,0,0,-4.3,0,0,0.34,106.42
2021,2,23,6,0,0,-3.4000000000000004,0,0,0.34,91.69
2021,2,23,7,0,95,-1.7000000000000002,115,90,0.34,76.98
2021,2,23,8,0,221,0.2,369,319,0.34,62.47
2021,2,23,9,0,341,2.2,588,372,0.34,48.19
2021,2,23,10,0,472,3.9000000000000004,549,94,0.34,34.45
2021,2,23,11,0,569,4.9,756,202,0.34,22.330000000000002
2021,2,23,12,0,586,5.300000000000001,845,269,0.34,16.02
2021,2,23,13,0,528,5.4,590,67,0.34,21.48
2021,2,23,14,0,410,4.7,442,39,0.34,33.36
2021,2,23,15,0,385,3.2,486,149,0.34,47.02
2021,2,23,16,0,236,1.7000000000000002,278,87,0.34,61.27
2021,2,23,17,0,51,0.1,230,730,0.34,75.78
2021,2,23,18,0,0,-0.9,0,0,0.34,90.15
2021,2,23,19,0,0,-1.2000000000000002,0,0,0.34,105.2
2021,2,23,20,0,0,-1.7000000000000002,0,0,0.34,119.98
2021,2,23,21,0,0,-2.4000000000000004,0,0,0.34,134.77
2021,2,23,22,0,0,-2.8000000000000003,0,0,0.34,149.57
2021,2,23,23,0,0,-3.1,0,0,0.34,164.28
2021,2,24,0,0,0,-3.1,0,0,0.34,177
2021,2,24,1,0,0,-3,0,0,0.34,165.43
2021,2,24,2,0,0,-3.1,0,0,0.34,150.73
2021,2,24,3,0,0,-3.2,0,0,0.34,135.94
2021,2,24,4,0,0,-3.3000000000000003,0,0,0.34,121.14
2021,2,24,5,0,0,-3.5,0,0,0.34,106.36
2021,2,24,6,0,0,-2.5,0,0,0.34,91.61
2021,2,24,7,0,92,-1.3,149,250,0.34,76.89
2021,2,24,8,0,180,0.4,191,25,0.34,62.35
2021,2,24,9,0,350,2.2,604,380,0.34,48.04
2021,2,24,10,0,489,3.5,742,306,0.34,34.26
2021,2,24,11,0,506,4.1000000000000005,557,55,0.34,22.04
2021,2,24,12,0,349,4.4,372,24,0.34,15.65
2021,2,24,13,0,487,4.3,528,44,0.34,21.23
2021,2,24,14,0,502,3.4000000000000004,651,179,0.34,33.22
2021,2,24,15,0,380,2.7,632,369,0.34,46.94
2021,2,24,16,0,235,1.5,385,313,0.34,61.230000000000004
2021,2,24,17,0,29,0.2,29,0,0.34,75.76
2021,2,24,18,0,0,-0.5,0,0,0.34,90.14
2021,2,24,19,0,0,-0.8,0,0,0.36,105.22
2021,2,24,20,0,0,-1,0,0,0.36,120
2021,2,24,21,0,0,-1.3,0,0,0.36,134.81
2021,2,24,22,0,0,-1.7000000000000002,0,0,0.36,149.62
2021,2,24,23,0,0,-2.3000000000000003,0,0,0.36,164.38
2021,2,25,0,0,0,-2.5,0,0,0.36,177.37
2021,2,25,1,0,0,-2.7,0,0,0.36,165.46
2021,2,25,2,0,0,-3.2,0,0,0.36,150.71
2021,2,25,3,0,0,-3.7,0,0,0.36,135.9
2021,2,25,4,0,0,-3.9000000000000004,0,0,0.36,121.09
2021,2,25,5,0,0,-3.9000000000000004,0,0,0.36,106.29
2021,2,25,6,0,0,-2.8000000000000003,0,0,0.36,91.53
2021,2,25,7,0,93,-1.1,151,258,0.36,76.79
2021,2,25,8,0,199,0.4,399,430,0.36,62.24
2021,2,25,9,0,380,2.5,646,396,0.36,47.89
2021,2,25,10,0,492,3.9000000000000004,682,230,0.36,34.06
2021,2,25,11,0,508,4.9,559,55,0.36,21.75
2021,2,25,12,0,394,5.300000000000001,418,25,0.36,15.27
2021,2,25,13,0,446,5,476,32,0.36,20.990000000000002
2021,2,25,14,0,578,3.9000000000000004,789,252,0.36,33.09
2021,2,25,15,0,75,2.8000000000000003,777,1028,0.36,46.86
2021,2,25,16,0,85,1.5,85,2,0.36,61.19
2021,2,25,17,0,9,0,9,0,0.36,75.74
2021,2,25,18,0,0,-0.9,0,0,0.36,90.14
2021,2,25,19,0,0,-1.1,0,0,0.36,105.23
2021,2,25,20,0,0,-1.3,0,0,0.36,120.03
2021,2,25,21,0,0,-1.6,0,0,0.36,134.85
2021,2,25,22,0,0,-1.9000000000000001,0,0,0.36,149.68
2021,2,25,23,0,0,-2.4000000000000004,0,0,0.36,164.47
2021,2,26,0,0,0,-3,0,0,0.36,177.74
2021,2,26,1,0,0,-3.5,0,0,0.36,165.47
2021,2,26,2,0,0,-3.7,0,0,0.36,150.69
2021,2,26,3,0,0,-3.9000000000000004,0,0,0.36,135.86
2021,2,26,4,0,0,-3.9000000000000004,0,0,0.36,121.03
2021,2,26,5,0,0,-4,0,0,0.36,106.22
2021,2,26,6,0,0,-2.8000000000000003,0,0,0.36,91.45
2021,2,26,7,0,96,-1.1,144,208,0.36,76.7
2021,2,26,8,0,223,0.7000000000000001,377,330,0.36,62.120000000000005
2021,2,26,9,0,384,3.1,650,396,0.36,47.74
2021,2,26,10,0,386,4.800000000000001,414,33,0.36,33.86
2021,2,26,11,0,591,5.800000000000001,837,264,0.36,21.46
2021,2,26,12,0,272,6,295,25,0.36,14.9
2021,2,26,13,0,549,5.4,630,86,0.36,20.75
2021,2,26,14,0,147,4.2,162,18,0.36,32.96
2021,2,26,15,0,259,3.2,746,710,0.36,46.79
2021,2,26,16,0,209,2,228,40,0.36,61.15
2021,2,26,17,0,9,0.4,9,0,0.36,75.72
2021,2,26,18,0,0,-0.7000000000000001,0,0,0.36,90.14
2021,2,26,19,0,0,-1.1,0,0,0.36,105.24000000000001
2021,2,26,20,0,0,-1.3,0,0,0.36,120.05
2021,2,26,21,0,0,-1.6,0,0,0.36,134.89000000000001
2021,2,26,22,0,0,-1.9000000000000001,0,0,0.36,149.73
2021,2,26,23,0,0,-2.2,0,0,0.36,164.55
2021,2,27,0,0,0,-2.5,0,0,0.36,178.12
2021,2,27,1,0,0,-2.7,0,0,0.36,165.47
2021,2,27,2,0,0,-3,0,0,0.36,150.66
2021,2,27,3,0,0,-3.3000000000000003,0,0,0.36,135.81
2021,2,27,4,0,0,-3.5,0,0,0.36,120.97
2021,2,27,5,0,0,-3.6,0,0,0.36,106.15
2021,2,27,6,0,0,-2.6,0,0,0.36,91.36
2021,2,27,7,0,37,-1.2000000000000002,224,809,0.36,76.60000000000001
2021,2,27,8,0,224,0.5,378,327,0.36,62
2021,2,27,9,0,271,2.3000000000000003,722,668,0.36,47.59
2021,2,27,10,0,609,3.6,807,238,0.36,33.660000000000004
2021,2,27,11,0,571,4.5,702,141,0.36,21.17
2021,2,27,12,0,500,4.9,539,40,0.36,14.52
2021,2,27,13,0,100,4.5,106,7,0.36,20.51
2021,2,27,14,0,210,3.7,229,22,0.36,32.84
2021,2,27,15,0,357,2.5,403,67,0.36,46.72
2021,2,27,16,0,147,1.2000000000000002,153,13,0.36,61.11
2021,2,27,17,0,44,-0.2,227,743,0.36,75.71000000000001
2021,2,27,18,0,0,-1.3,0,0,0.36,90.14
2021,2,27,19,0,0,-1.8,0,0,0.36,105.26
2021,2,27,20,0,0,-2.1,0,0,0.36,120.08
2021,2,27,21,0,0,-2.3000000000000003,0,0,0.36,134.93
2021,2,27,22,0,0,-2.4000000000000004,0,0,0.36,149.79
2021,2,27,23,0,0,-2.7,0,0,0.36,164.63
2021,2,28,0,0,0,-3.1,0,0,0.36,178.5
2021,2,28,1,0,0,-3.4000000000000004,0,0,0.36,165.46
2021,2,28,2,0,0,-3.7,0,0,0.36,150.62
2021,2,28,3,0,0,-3.9000000000000004,0,0,0.36,135.76
2021,2,28,4,0,0,-4.3,0,0,0.36,120.91
2021,2,28,5,0,0,-4.6000000000000005,0,0,0.36,106.07000000000001
2021,2,28,6,0,0,-4.2,0,0,0.36,91.28
2021,2,28,7,0,99,-3.2,140,173,0.36,76.5
2021,2,28,8,0,228,-1.2000000000000002,375,312,0.36,61.88
2021,2,28,9,0,58,1.1,776,1062,0.36,47.44
2021,2,28,10,0,79,3.1,978,1078,0.36,33.46
2021,2,28,11,0,82,4.4,1109,1099,0.36,20.88
2021,2,28,12,0,84,5.1000000000000005,1155,1104,0.36,14.14
2021,2,28,13,0,800,5.2,975,173,0.36,20.28
2021,2,28,14,0,178,4.800000000000001,195,21,0.36,32.72
2021,2,28,15,0,160,3.7,172,17,0.36,46.660000000000004
2021,2,28,16,0,160,2,168,16,0.36,61.08
2021,2,28,17,0,79,0.1,79,0,0.36,75.7
2021,2,28,18,0,0,-1.2000000000000002,0,0,0.36,90.15
2021,2,28,19,0,0,-2,0,0,0.36,105.27
2021,2,28,20,0,0,-2.4000000000000004,0,0,0.36,120.11
2021,2,28,21,0,0,-2.9000000000000004,0,0,0.36,134.97
2021,2,28,22,0,0,-3.6,0,0,0.36,149.84
2021,2,28,23,0,0,-3.9000000000000004,0,0,0.36,164.70000000000002
2021,3,1,0,0,0,-4.1000000000000005,0,0,0.36,178.87
2021,3,1,1,0,0,-4.2,0,0,0.36,165.44
2021,3,1,2,0,0,-4.5,0,0,0.36,150.58
2021,3,1,3,0,0,-4.800000000000001,0,0,0.36,135.7
2021,3,1,4,0,0,-5.1000000000000005,0,0,0.36,120.84
2021,3,1,5,0,0,-5.2,0,0,0.36,106
2021,3,1,6,0,0,-4.5,0,0,0.36,91.19
2021,3,1,7,0,39,-2.8000000000000003,218,760,0.36,76.39
2021,3,1,8,0,218,-0.6000000000000001,396,376,0.36,61.75
2021,3,1,9,0,357,1.9000000000000001,609,372,0.36,47.29
2021,3,1,10,0,615,4.3,810,233,0.36,33.26
2021,3,1,11,0,566,5.9,677,118,0.36,20.59
2021,3,1,12,0,604,6.6000000000000005,791,192,0.36,13.76
2021,3,1,13,0,62,6.5,62,0,0.36,20.06
2021,3,1,14,0,124,5.7,136,14,0.36,32.61
2021,3,1,15,0,335,4.2,367,47,0.36,46.6
2021,3,1,16,0,157,1.8,164,15,0.36,61.050000000000004
2021,3,1,17,0,90,-0.5,187,394,0.36,75.69
2021,3,1,18,0,0,-2,0,0,0.36,90.15
2021,3,1,19,0,0,-2.7,0,0,0.36,105.29
2021,3,1,20,0,0,-3.1,0,0,0.36,120.14
2021,3,1,21,0,0,-3.5,0,0,0.36,135
2021,3,1,22,0,0,-3.9000000000000004,0,0,0.36,149.88
2021,3,1,23,0,0,-4.2,0,0,0.36,164.77
2021,3,2,0,0,0,-4.5,0,0,0.36,179.24
2021,3,2,1,0,0,-4.800000000000001,0,0,0.36,165.41
2021,3,2,2,0,0,-5.1000000000000005,0,0,0.36,150.52
2021,3,2,3,0,0,-5.4,0,0,0.36,135.64000000000001
2021,3,2,4,0,0,-6,0,0,0.36,120.77
2021,3,2,5,0,0,-6.300000000000001,0,0,0.36,105.92
2021,3,2,6,0,0,-5.2,0,0,0.36,91.09
2021,3,2,7,0,40,-2.8000000000000003,234,819,0.36,76.29
2021,3,2,8,0,238,0.6000000000000001,291,112,0.36,61.63
2021,3,2,9,0,66,3.6,787,1061,0.36,47.14
2021,3,2,10,0,79,5.300000000000001,991,1088,0.36,33.07
2021,3,2,11,0,86,6.1000000000000005,1115,1097,0.36,20.3
2021,3,2,12,0,527,6.2,575,49,0.36,13.370000000000001
2021,3,2,13,0,547,5.5,623,80,0.36,19.84
2021,3,2,14,0,478,4.2,547,82,0.36,32.5
2021,3,2,15,0,156,2.6,168,17,0.36,46.550000000000004
2021,3,2,16,0,248,0.8,350,211,0.36,61.03
2021,3,2,17,0,49,-1.1,235,753,0.36,75.68
2021,3,2,18,0,0,-2.6,0,0,0.36,90.16
2021,3,2,19,0,0,-3.7,0,0,0.36,105.31
2021,3,2,20,0,0,-4.4,0,0,0.36,120.16
2021,3,2,21,0,0,-5.1000000000000005,0,0,0.36,135.04
2021,3,2,22,0,0,-5.7,0,0,0.36,149.93
2021,3,2,23,0,0,-6.2,0,0,0.36,164.83
2021,3,3,0,0,0,-6.4,0,0,0.36,179.6
2021,3,3,1,0,0,-6.9,0,0,0.36,165.36
2021,3,3,2,0,0,-7.4,0,0,0.36,150.47
2021,3,3,3,0,0,-7.800000000000001,0,0,0.36,135.57
2021,3,3,4,0,0,-8.1,0,0,0.36,120.69
2021,3,3,5,0,0,-8.5,0,0,0.36,105.83
2021,3,3,6,0,0,-6.800000000000001,0,0,0.36,91
2021,3,3,7,0,102,-3.5,139,154,0.36,76.18
2021,3,3,8,0,230,-0.1,267,78,0.36,61.51
2021,3,3,9,0,376,2.5,562,273,0.36,46.99
2021,3,3,10,0,500,4.4,626,150,0.36,32.87
2021,3,3,11,0,570,5.6000000000000005,685,123,0.36,20.01
2021,3,3,12,0,90,6.1000000000000005,1167,1106,0.36,12.99
2021,3,3,13,0,561,6,654,99,0.36,19.62
2021,3,3,14,0,412,5.2,444,38,0.36,32.4
2021,3,3,15,0,43,3.7,43,0,0.36,46.49
2021,3,3,16,0,182,1.7000000000000002,193,22,0.36,61
2021,3,3,17,0,65,-0.5,228,659,0.36,75.68
2021,3,3,18,0,0,-2.2,0,0,0.36,90.17
2021,3,3,19,0,0,-3.1,0,0,0.36,105.33
2021,3,3,20,0,0,-3.8000000000000003,0,0,0.36,120.19
2021,3,3,21,0,0,-4.3,0,0,0.36,135.08
2021,3,3,22,0,0,-4.5,0,0,0.36,149.97
2021,3,3,23,0,0,-4.7,0,0,0.36,164.88
2021,3,4,0,0,0,-5,0,0,0.36,179.77
2021,3,4,1,0,0,-5.4,0,0,0.36,165.31
2021,3,4,2,0,0,-5.6000000000000005,0,0,0.36,150.4
2021,3,4,3,0,0,-5.7,0,0,0.36,135.5
2021,3,4,4,0,0,-5.9,0,0,0.36,120.62
2021,3,4,5,0,0,-6,0,0,0.36,105.75
2021,3,4,6,0,0,-5.2,0,0,0.36,90.9
2021,3,4,7,0,65,-3.1,218,635,0.36,76.07000000000001
2021,3,4,8,0,135,-1.2000000000000002,140,11,0.36,61.38
2021,3,4,9,0,246,0.6000000000000001,262,22,0.36,46.84
2021,3,4,10,0,405,2.7,435,37,0.36,32.67
2021,3,4,11,0,234,4,256,24,0.36,19.72
2021,3,4,12,0,177,4.7,198,21,0.36,12.6
2021,3,4,13,0,113,4.7,124,11,0.36,19.41
2021,3,4,14,0,126,3.7,138,14,0.36,32.3
2021,3,4,15,0,129,2.2,139,14,0.36,46.45
2021,3,4,16,0,36,0.7000000000000001,36,0,0.36,60.99
2021,3,4,17,0,100,-0.6000000000000001,206,431,0.36,75.68
2021,3,4,18,0,0,-1.4000000000000001,0,0,0.36,90.18
2021,3,4,19,0,0,-1.7000000000000002,0,0,0.36,105.35000000000001
2021,3,4,20,0,0,-1.8,0,0,0.36,120.22
2021,3,4,21,0,0,-1.9000000000000001,0,0,0.36,135.11
2021,3,4,22,0,0,-2.1,0,0,0.36,150.01
2021,3,4,23,0,0,-2.3000000000000003,0,0,0.36,164.92000000000002
2021,3,5,0,0,0,-2.5,0,0,0.36,179.5
2021,3,5,1,0,0,-2.7,0,0,0.36,165.24
2021,3,5,2,0,0,-2.9000000000000004,0,0,0.36,150.33
2021,3,5,3,0,0,-3.1,0,0,0.36,135.43
2021,3,5,4,0,0,-3.4000000000000004,0,0,0.36,120.53
2021,3,5,5,0,0,-3.7,0,0,0.36,105.66
2021,3,5,6,0,0,-2.9000000000000004,0,0,0.36,90.45
2021,3,5,7,0,58,-1.2000000000000002,224,684,0.36,75.96000000000001
2021,3,5,8,0,83,0.8,512,892,0.36,61.25
2021,3,5,9,0,374,2.7,440,97,0.36,46.68
2021,3,5,10,0,463,4,520,67,0.36,32.47
2021,3,5,11,0,269,4.9,292,24,0.36,19.44
2021,3,5,12,0,371,5.1000000000000005,394,24,0.36,12.22
2021,3,5,13,0,460,4,492,34,0.36,19.21
2021,3,5,14,0,348,2.9000000000000004,370,26,0.36,32.2
2021,3,5,15,0,211,2.1,224,20,0.36,46.4
2021,3,5,16,0,78,1.1,78,0,0.36,60.97
2021,3,5,17,0,94,-0.2,101,26,0.36,75.68
2021,3,5,18,0,0,-1.1,0,0,0.36,90.19
2021,3,5,19,0,0,-1.5,0,0,0.36,105.37
2021,3,5,20,0,0,-1.7000000000000002,0,0,0.36,120.25
2021,3,5,21,0,0,-2.1,0,0,0.36,135.15
2021,3,5,22,0,0,-2.4000000000000004,0,0,0.36,150.05
2021,3,5,23,0,0,-2.7,0,0,0.36,164.95000000000002
2021,3,6,0,0,0,-2.8000000000000003,0,0,0.36,179.14000000000001
2021,3,6,1,0,0,-3.4000000000000004,0,0,0.36,165.16
2021,3,6,2,0,0,-3.7,0,0,0.36,150.26
2021,3,6,3,0,0,-3.8000000000000003,0,0,0.36,135.35
2021,3,6,4,0,0,-3.9000000000000004,0,0,0.36,120.45
2021,3,6,5,0,0,-4.1000000000000005,0,0,0.36,105.57000000000001
2021,3,6,6,0,0,-3.2,0,0,0.36,90.36
2021,3,6,7,0,49,-1.4000000000000001,230,741,0.36,75.85000000000001
2021,3,6,8,0,71,1,518,924,0.36,61.120000000000005
2021,3,6,9,0,385,3,477,134,0.36,46.53
2021,3,6,10,0,471,4.1000000000000005,533,74,0.36,32.28
