Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,5328505,-,b'Boyacá',b'Colombia',6.44,-72.29,-5,4889,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,DHI,Temperature,GHI,DNI,Surface Albedo,Solar Zenith Angle
2022,2,15,6,0,0,-3.2,0,0,0.36,92.19
2022,2,15,7,0,116,-2.3000000000000003,126,46,0.36,77.64
2022,2,15,8,0,222,-1.2000000000000002,398,391,0.36,63.33
2022,2,15,9,0,260,0.2,655,606,0.36,49.32
2022,2,15,10,0,315,1.7000000000000002,836,644,0.36,36.02
2022,2,15,11,0,451,2.6,930,527,0.36,24.63
2022,2,15,12,0,508,3.2,940,457,0.36,18.97
2022,2,15,13,0,581,3.5,784,221,0.36,23.61
2022,2,15,14,0,487,3,700,259,0.36,34.64
2022,2,15,15,0,293,1.9000000000000001,301,11,0.36,47.81
2022,2,15,16,0,232,0.6000000000000001,242,22,0.36,61.77
2022,2,15,17,0,140,-0.9,206,275,0.36,76.07000000000001
2022,2,15,18,0,0,-2,0,0,0.36,90.27
2022,2,15,19,0,0,-2.4000000000000004,0,0,0.35000000000000003,105.2
2022,2,15,20,0,0,-2.7,0,0,0.35000000000000003,119.84
2022,2,15,21,0,0,-3,0,0,0.35000000000000003,134.48
2022,2,15,22,0,0,-3.3000000000000003,0,0,0.35000000000000003,149.06
2022,2,15,23,0,0,-3.5,0,0,0.35000000000000003,163.33
2022,2,16,0,0,0,-3.7,0,0,0.35000000000000003,174.04
2022,2,16,1,0,0,-3.9000000000000004,0,0,0.35000000000000003,164.81
2022,2,16,2,0,0,-4.1000000000000005,0,0,0.35000000000000003,150.62
2022,2,16,3,0,0,-4.2,0,0,0.35000000000000003,136.05
2022,2,16,4,0,0,-4.4,0,0,0.35000000000000003,121.4
2022,2,16,5,0,0,-4.6000000000000005,0,0,0.35000000000000003,106.75
2022,2,16,6,0,0,-4,0,0,0.35000000000000003,92.14
2022,2,16,7,0,88,-2.5,89,1,0.35000000000000003,77.57000000000001
2022,2,16,8,0,199,-0.7000000000000001,422,496,0.35000000000000003,63.230000000000004
2022,2,16,9,0,107,1,739,968,0.35000000000000003,49.19
2022,2,16,10,0,106,2.4000000000000004,948,1039,0.35000000000000003,35.84
2022,2,16,11,0,111,3.6,1080,1064,0.35000000000000003,24.36
2022,2,16,12,0,112,4.4,1124,1067,0.35000000000000003,18.62
2022,2,16,13,0,111,5,1085,1060,0.35000000000000003,23.35
2022,2,16,14,0,110,4.7,961,1033,0.35000000000000003,34.47
2022,2,16,15,0,77,3.3000000000000003,77,0,0.35000000000000003,47.71
2022,2,16,16,0,157,1.6,160,6,0.35000000000000003,61.7
2022,2,16,17,0,9,-0.2,9,0,0.35000000000000003,76.03
2022,2,16,18,0,0,-1.4000000000000001,0,0,0.35000000000000003,90.24
2022,2,16,19,0,0,-1.9000000000000001,0,0,0.35000000000000003,105.19
2022,2,16,20,0,0,-2.3000000000000003,0,0,0.35000000000000003,119.85000000000001
2022,2,16,21,0,0,-2.7,0,0,0.35000000000000003,134.52
2022,2,16,22,0,0,-3,0,0,0.35000000000000003,149.13
2022,2,16,23,0,0,-3.3000000000000003,0,0,0.35000000000000003,163.46
2022,2,17,0,0,0,-3.5,0,0,0.35000000000000003,174.39000000000001
2022,2,17,1,0,0,-3.6,0,0,0.35000000000000003,164.92000000000002
2022,2,17,2,0,0,-3.6,0,0,0.35000000000000003,150.66
2022,2,17,3,0,0,-3.7,0,0,0.35000000000000003,136.05
2022,2,17,4,0,0,-3.8000000000000003,0,0,0.35000000000000003,121.38
2022,2,17,5,0,0,-4,0,0,0.35000000000000003,106.72
2022,2,17,6,0,0,-3.2,0,0,0.35000000000000003,92.09
2022,2,17,7,0,120,-1.7000000000000002,122,7,0.35000000000000003,77.5
2022,2,17,8,0,308,0,344,79,0.35000000000000003,63.13
2022,2,17,9,0,465,2,566,154,0.35000000000000003,49.06
2022,2,17,10,0,127,3.5,940,1001,0.35000000000000003,35.65
2022,2,17,11,0,665,4.5,889,245,0.35000000000000003,24.080000000000002
2022,2,17,12,0,565,5.1000000000000005,884,336,0.35000000000000003,18.27
2022,2,17,13,0,575,5.2,595,21,0.35000000000000003,23.09
2022,2,17,14,0,459,4.4,491,38,0.35000000000000003,34.31
2022,2,17,15,0,183,3.2,183,0,0.35000000000000003,47.6
2022,2,17,16,0,39,1.8,39,0,0.35000000000000003,61.63
2022,2,17,17,0,38,0.30000000000000004,38,0,0.35000000000000003,75.98
2022,2,17,18,0,0,-0.8,0,0,0.35000000000000003,90.23
2022,2,17,19,0,0,-1.2000000000000002,0,0,0.35000000000000003,105.19
2022,2,17,20,0,0,-1.5,0,0,0.35000000000000003,119.86
2022,2,17,21,0,0,-1.7000000000000002,0,0,0.35000000000000003,134.55
2022,2,17,22,0,0,-2,0,0,0.35000000000000003,149.19
2022,2,17,23,0,0,-2.3000000000000003,0,0,0.35000000000000003,163.59
2022,2,18,0,0,0,-2.8000000000000003,0,0,0.35000000000000003,174.74
2022,2,18,1,0,0,-3.3000000000000003,0,0,0.35000000000000003,165.02
2022,2,18,2,0,0,-3.6,0,0,0.35000000000000003,150.69
2022,2,18,3,0,0,-3.8000000000000003,0,0,0.35000000000000003,136.05
2022,2,18,4,0,0,-4.3,0,0,0.35000000000000003,121.36
2022,2,18,5,0,0,-4.7,0,0,0.35000000000000003,106.68
2022,2,18,6,0,0,-4,0,0,0.35000000000000003,92.03
2022,2,18,7,0,57,-2.1,199,649,0.35000000000000003,77.42
2022,2,18,8,0,315,0,359,97,0.35000000000000003,63.03
2022,2,18,9,0,92,2.2,749,1000,0.35000000000000003,48.92
2022,2,18,10,0,102,4,954,1046,0.35000000000000003,35.46
2022,2,18,11,0,146,5.4,146,0,0.35000000000000003,23.81
2022,2,18,12,0,585,5.9,599,15,0.35000000000000003,17.92
2022,2,18,13,0,611,6.2,678,73,0.35000000000000003,22.82
2022,2,18,14,0,154,5.7,154,0,0.35000000000000003,34.15
2022,2,18,15,0,301,4.6000000000000005,302,1,0.35000000000000003,47.5
2022,2,18,16,0,284,2.9000000000000004,352,144,0.35000000000000003,61.57
2022,2,18,17,0,139,0.9,148,40,0.35000000000000003,75.94
2022,2,18,18,0,0,-0.4,0,0,0.35000000000000003,90.21000000000001
2022,2,18,19,0,0,-1,0,0,0.35000000000000003,105.19
2022,2,18,20,0,0,-1.4000000000000001,0,0,0.35000000000000003,119.88
2022,2,18,21,0,0,-1.6,0,0,0.35000000000000003,134.59
2022,2,18,22,0,0,-1.9000000000000001,0,0,0.35000000000000003,149.25
2022,2,18,23,0,0,-2.1,0,0,0.35000000000000003,163.71
2022,2,19,0,0,0,-2.5,0,0,0.35000000000000003,175.1
2022,2,19,1,0,0,-2.7,0,0,0.35000000000000003,165.11
2022,2,19,2,0,0,-2.9000000000000004,0,0,0.35000000000000003,150.71
2022,2,19,3,0,0,-3.2,0,0,0.35000000000000003,136.05
2022,2,19,4,0,0,-3.3000000000000003,0,0,0.35000000000000003,121.34
2022,2,19,5,0,0,-3.7,0,0,0.35000000000000003,106.63
2022,2,19,6,0,0,-3.1,0,0,0.35000000000000003,91.97
2022,2,19,7,0,105,-2.1,106,3,0.35000000000000003,77.34
2022,2,19,8,0,312,-0.7000000000000001,375,139,0.35000000000000003,62.93
2022,2,19,9,0,439,1.5,624,280,0.35000000000000003,48.78
2022,2,19,10,0,538,3.5,612,90,0.35000000000000003,35.27
2022,2,19,11,0,442,4.4,444,2,0.35000000000000003,23.53
2022,2,19,12,0,566,4.9,696,136,0.35000000000000003,17.56
2022,2,19,13,0,543,4.6000000000000005,609,71,0.35000000000000003,22.56
2022,2,19,14,0,447,3.5,485,46,0.35000000000000003,33.99
2022,2,19,15,0,231,2.1,234,4,0.35000000000000003,47.4
2022,2,19,16,0,99,0.7000000000000001,99,1,0.35000000000000003,61.51
2022,2,19,17,0,5,-0.6000000000000001,5,0,0.35000000000000003,75.91
2022,2,19,18,0,0,-1.6,0,0,0.35000000000000003,90.19
2022,2,19,19,0,0,-2.2,0,0,0.35000000000000003,105.19
2022,2,19,20,0,0,-2.8000000000000003,0,0,0.35000000000000003,119.9
2022,2,19,21,0,0,-3.2,0,0,0.35000000000000003,134.62
2022,2,19,22,0,0,-3.4000000000000004,0,0,0.35000000000000003,149.32
2022,2,19,23,0,0,-3.7,0,0,0.35000000000000003,163.83
2022,2,20,0,0,0,-3.9000000000000004,0,0,0.35000000000000003,175.45000000000002
2022,2,20,1,0,0,-4,0,0,0.35000000000000003,165.19
2022,2,20,2,0,0,-4.1000000000000005,0,0,0.35000000000000003,150.72
2022,2,20,3,0,0,-4.4,0,0,0.35000000000000003,136.03
2022,2,20,4,0,0,-4.7,0,0,0.35000000000000003,121.31
2022,2,20,5,0,0,-5.2,0,0,0.35000000000000003,106.59
2022,2,20,6,0,0,-4.5,0,0,0.35000000000000003,91.91
2022,2,20,7,0,127,-2.9000000000000004,129,11,0.35000000000000003,77.26
2022,2,20,8,0,312,-0.6000000000000001,365,114,0.35000000000000003,62.82
2022,2,20,9,0,82,1.9000000000000001,753,1015,0.35000000000000003,48.64
2022,2,20,10,0,593,3.6,790,241,0.35000000000000003,35.08
2022,2,20,11,0,631,4.9,735,114,0.35000000000000003,23.25
2022,2,20,12,0,408,5.4,409,1,0.35000000000000003,17.2
2022,2,20,13,0,219,5.4,220,1,0.35000000000000003,22.3
2022,2,20,14,0,105,4.800000000000001,105,0,0.35000000000000003,33.84
2022,2,20,15,0,344,3.5,659,464,0.35000000000000003,47.31
2022,2,20,16,0,196,1.9000000000000001,203,14,0.35000000000000003,61.45
2022,2,20,17,0,158,0.30000000000000004,169,45,0.35000000000000003,75.88
2022,2,20,18,0,0,-0.8,0,0,0.35000000000000003,90.18
2022,2,20,19,0,0,-1.3,0,0,0.35000000000000003,105.19
2022,2,20,20,0,0,-1.7000000000000002,0,0,0.35000000000000003,119.92
2022,2,20,21,0,0,-2.1,0,0,0.35000000000000003,134.66
2022,2,20,22,0,0,-2.4000000000000004,0,0,0.35000000000000003,149.38
2022,2,20,23,0,0,-2.8000000000000003,0,0,0.35000000000000003,163.94
2022,2,21,0,0,0,-3.1,0,0,0.35000000000000003,175.81
2022,2,21,1,0,0,-3.4000000000000004,0,0,0.35000000000000003,165.26
2022,2,21,2,0,0,-3.8000000000000003,0,0,0.35000000000000003,150.74
2022,2,21,3,0,0,-4.1000000000000005,0,0,0.35000000000000003,136.02
2022,2,21,4,0,0,-4.6000000000000005,0,0,0.35000000000000003,121.27
2022,2,21,5,0,0,-5,0,0,0.35000000000000003,106.54
2022,2,21,6,0,0,-3.9000000000000004,0,0,0.35000000000000003,91.84
2022,2,21,7,0,136,-1.4000000000000001,139,14,0.35000000000000003,77.18
2022,2,21,8,0,92,1.1,487,860,0.35000000000000003,62.71
2022,2,21,9,0,111,3.2,748,961,0.35000000000000003,48.5
2022,2,21,10,0,458,4.5,462,5,0.35000000000000003,34.89
2022,2,21,11,0,539,5.1000000000000005,861,350,0.35000000000000003,22.96
2022,2,21,12,0,515,5.300000000000001,931,435,0.35000000000000003,16.84
2022,2,21,13,0,580,5.2,706,135,0.35000000000000003,22.05
2022,2,21,14,0,320,4.4,321,0,0.35000000000000003,33.69
2022,2,21,15,0,319,3,331,18,0.35000000000000003,47.22
2022,2,21,16,0,53,1.3,53,0,0.35000000000000003,61.39
2022,2,21,17,0,64,-0.30000000000000004,65,1,0.35000000000000003,75.84
2022,2,21,18,0,0,-1.6,0,0,0.35000000000000003,90.17
2022,2,21,19,0,0,-2.2,0,0,0.34,105.2
2022,2,21,20,0,0,-2.7,0,0,0.34,119.94
2022,2,21,21,0,0,-3.1,0,0,0.34,134.7
2022,2,21,22,0,0,-3.5,0,0,0.34,149.44
2022,2,21,23,0,0,-3.8000000000000003,0,0,0.34,164.05
2022,2,22,0,0,0,-3.9000000000000004,0,0,0.34,176.18
2022,2,22,1,0,0,-4.1000000000000005,0,0,0.34,165.33
2022,2,22,2,0,0,-4.4,0,0,0.34,150.74
2022,2,22,3,0,0,-4.6000000000000005,0,0,0.34,136
2022,2,22,4,0,0,-4.9,0,0,0.34,121.23
2022,2,22,5,0,0,-5.1000000000000005,0,0,0.34,106.48
2022,2,22,6,0,0,-4.1000000000000005,0,0,0.34,91.77
2022,2,22,7,0,71,-1.8,194,551,0.34,77.09
2022,2,22,8,0,105,0.6000000000000001,479,811,0.34,62.6
2022,2,22,9,0,125,2.8000000000000003,739,924,0.34,48.36
2022,2,22,10,0,436,4.4,439,3,0.34,34.69
2022,2,22,11,0,599,5.300000000000001,644,49,0.34,22.68
2022,2,22,12,0,118,5.6000000000000005,118,0,0.34,16.48
2022,2,22,13,0,57,5.4,57,0,0.34,21.79
2022,2,22,14,0,113,4.5,113,0,0.34,33.54
2022,2,22,15,0,279,3.2,285,8,0.34,47.13
2022,2,22,16,0,270,1.6,297,57,0.34,61.34
2022,2,22,17,0,158,0.1,163,19,0.34,75.82000000000001
2022,2,22,18,0,0,-1,0,0,0.34,90.16
2022,2,22,19,0,0,-1.6,0,0,0.34,105.2
2022,2,22,20,0,0,-1.9000000000000001,0,0,0.34,119.96000000000001
2022,2,22,21,0,0,-2.2,0,0,0.34,134.73
2022,2,22,22,0,0,-2.6,0,0,0.34,149.5
2022,2,22,23,0,0,-3,0,0,0.34,164.16
2022,2,23,0,0,0,-3.3000000000000003,0,0,0.34,176.54
2022,2,23,1,0,0,-3.6,0,0,0.34,165.38
2022,2,23,2,0,0,-3.7,0,0,0.34,150.74
2022,2,23,3,0,0,-3.9000000000000004,0,0,0.34,135.97
2022,2,23,4,0,0,-4.1000000000000005,0,0,0.34,121.19
2022,2,23,5,0,0,-4.5,0,0,0.34,106.42
2022,2,23,6,0,0,-3.7,0,0,0.34,91.7
2022,2,23,7,0,125,-1.8,130,24,0.34,77
2022,2,23,8,0,246,0.4,397,326,0.34,62.49
2022,2,23,9,0,346,2.7,641,444,0.34,48.22
2022,2,23,10,0,486,4.6000000000000005,778,354,0.34,34.5
2022,2,23,11,0,274,6,275,2,0.34,22.39
2022,2,23,12,0,356,6.4,360,4,0.34,16.11
2022,2,23,13,0,349,6.300000000000001,353,4,0.34,21.54
2022,2,23,14,0,180,5.2,180,1,0.34,33.4
2022,2,23,15,0,22,3.6,22,0,0.34,47.04
2022,2,23,16,0,71,2,71,0,0.34,61.29
2022,2,23,17,0,10,0.6000000000000001,10,0,0.34,75.79
2022,2,23,18,0,0,-0.4,0,0,0.34,90.16
2022,2,23,19,0,0,-0.9,0,0,0.34,105.21000000000001
2022,2,23,20,0,0,-1.2000000000000002,0,0,0.34,119.98
2022,2,23,21,0,0,-1.5,0,0,0.34,134.77
2022,2,23,22,0,0,-1.9000000000000001,0,0,0.34,149.56
2022,2,23,23,0,0,-2.2,0,0,0.34,164.26
2022,2,24,0,0,0,-2.4000000000000004,0,0,0.34,176.91
2022,2,24,1,0,0,-2.5,0,0,0.34,165.42000000000002
2022,2,24,2,0,0,-2.7,0,0,0.34,150.73
2022,2,24,3,0,0,-2.8000000000000003,0,0,0.34,135.94
2022,2,24,4,0,0,-2.9000000000000004,0,0,0.34,121.14
2022,2,24,5,0,0,-3,0,0,0.34,106.36
2022,2,24,6,0,0,-2.6,0,0,0.34,91.62
2022,2,24,7,0,132,-1.3,133,5,0.34,76.91
2022,2,24,8,0,335,0.4,377,92,0.34,62.38
2022,2,24,9,0,159,2.4000000000000004,729,853,0.34,48.07
2022,2,24,10,0,613,4,770,190,0.34,34.300000000000004
2022,2,24,11,0,674,5.2,842,182,0.34,22.11
2022,2,24,12,0,230,6,230,0,0.34,15.74
2022,2,24,13,0,225,5.800000000000001,225,0,0.34,21.3
2022,2,24,14,0,350,4.800000000000001,356,8,0.34,33.26
2022,2,24,15,0,388,3.3000000000000003,422,50,0.34,46.96
2022,2,24,16,0,11,1.8,11,0,0.34,61.25
2022,2,24,17,0,6,0.4,6,0,0.34,75.77
2022,2,24,18,0,0,-0.6000000000000001,0,0,0.34,90.15
2022,2,24,19,0,0,-1.1,0,0,0.36,105.22
2022,2,24,20,0,0,-1.5,0,0,0.36,120
2022,2,24,21,0,0,-1.8,0,0,0.36,134.81
2022,2,24,22,0,0,-1.9000000000000001,0,0,0.36,149.62
2022,2,24,23,0,0,-2.1,0,0,0.36,164.36
2022,2,25,0,0,0,-2.3000000000000003,0,0,0.36,177.28
2022,2,25,1,0,0,-2.6,0,0,0.36,165.44
2022,2,25,2,0,0,-2.9000000000000004,0,0,0.36,150.71
2022,2,25,3,0,0,-3.2,0,0,0.36,135.9
2022,2,25,4,0,0,-3.5,0,0,0.36,121.09
2022,2,25,5,0,0,-3.7,0,0,0.36,106.3
2022,2,25,6,0,0,-3,0,0,0.36,91.54
2022,2,25,7,0,66,-1.5,205,607,0.36,76.81
2022,2,25,8,0,327,0.5,380,114,0.36,62.26
2022,2,25,9,0,100,2.5,758,982,0.36,47.92
2022,2,25,10,0,111,4,964,1030,0.36,34.1
2022,2,25,11,0,113,5,1097,1060,0.36,21.82
2022,2,25,12,0,610,5.800000000000001,636,27,0.36,15.370000000000001
2022,2,25,13,0,622,5.9,708,92,0.36,21.05
2022,2,25,14,0,526,5.300000000000001,551,30,0.36,33.13
2022,2,25,15,0,129,4.2,129,0,0.36,46.89
2022,2,25,16,0,12,2.6,12,0,0.36,61.2
2022,2,25,17,0,65,0.7000000000000001,65,0,0.36,75.75
2022,2,25,18,0,0,-0.5,0,0,0.36,90.15
2022,2,25,19,0,0,-1,0,0,0.36,105.23
2022,2,25,20,0,0,-1.3,0,0,0.36,120.03
2022,2,25,21,0,0,-1.6,0,0,0.36,134.85
2022,2,25,22,0,0,-1.8,0,0,0.36,149.67000000000002
2022,2,25,23,0,0,-2,0,0,0.36,164.45000000000002
2022,2,26,0,0,0,-2.3000000000000003,0,0,0.36,177.65
2022,2,26,1,0,0,-2.6,0,0,0.36,165.46
2022,2,26,2,0,0,-2.7,0,0,0.36,150.69
2022,2,26,3,0,0,-2.9000000000000004,0,0,0.36,135.86
2022,2,26,4,0,0,-3.2,0,0,0.36,121.04
2022,2,26,5,0,0,-3.1,0,0,0.36,106.23
2022,2,26,6,0,0,-2.7,0,0,0.36,91.46000000000001
2022,2,26,7,0,93,-1.7000000000000002,94,1,0.36,76.72
2022,2,26,8,0,317,-0.4,372,118,0.36,62.14
2022,2,26,9,0,85,1,761,1006,0.36,47.77
2022,2,26,10,0,99,2.4000000000000004,961,1039,0.36,33.9
2022,2,26,11,0,567,3.3000000000000003,734,179,0.36,21.53
2022,2,26,12,0,369,4.2,369,1,0.36,14.99
2022,2,26,13,0,95,4.3,95,0,0.36,20.81
2022,2,26,14,0,282,3.9000000000000004,282,0,0.36,33
2022,2,26,15,0,108,2.8000000000000003,108,0,0.36,46.81
2022,2,26,16,0,310,1.3,334,49,0.36,61.160000000000004
2022,2,26,17,0,54,-0.2,55,1,0.36,75.73
2022,2,26,18,0,0,-1,0,0,0.36,90.15
2022,2,26,19,0,0,-1.2000000000000002,0,0,0.36,105.24000000000001
2022,2,26,20,0,0,-1.5,0,0,0.36,120.05
2022,2,26,21,0,0,-1.7000000000000002,0,0,0.36,134.89000000000001
2022,2,26,22,0,0,-1.9000000000000001,0,0,0.36,149.73
2022,2,26,23,0,0,-2.1,0,0,0.36,164.54
2022,2,27,0,0,0,-2.4000000000000004,0,0,0.36,178.03
2022,2,27,1,0,0,-2.6,0,0,0.36,165.47
2022,2,27,2,0,0,-2.8000000000000003,0,0,0.36,150.66
2022,2,27,3,0,0,-2.9000000000000004,0,0,0.36,135.82
2022,2,27,4,0,0,-3.2,0,0,0.36,120.98
2022,2,27,5,0,0,-3.3000000000000003,0,0,0.36,106.16
2022,2,27,6,0,0,-2.5,0,0,0.36,91.38
2022,2,27,7,0,140,-1.4000000000000001,147,29,0.36,76.62
2022,2,27,8,0,301,0.1,327,55,0.36,62.02
2022,2,27,9,0,408,1.8,437,42,0.36,47.63
2022,2,27,10,0,326,3,327,1,0.36,33.71
2022,2,27,11,0,291,3.4000000000000004,292,0,0.36,21.240000000000002
2022,2,27,12,0,572,3.4000000000000004,652,82,0.36,14.61
2022,2,27,13,0,384,2.8000000000000003,384,1,0.36,20.580000000000002
2022,2,27,14,0,547,2,629,97,0.36,32.87
2022,2,27,15,0,279,1.1,279,1,0.36,46.75
2022,2,27,16,0,87,0.1,88,0,0.36,61.13
2022,2,27,17,0,118,-0.8,123,22,0.36,75.72
2022,2,27,18,0,0,-1.4000000000000001,0,0,0.36,90.15
2022,2,27,19,0,0,-1.7000000000000002,0,0,0.36,105.26
2022,2,27,20,0,0,-2,0,0,0.36,120.08
2022,2,27,21,0,0,-2.2,0,0,0.36,134.92000000000002
2022,2,27,22,0,0,-2.3000000000000003,0,0,0.36,149.78
2022,2,27,23,0,0,-2.6,0,0,0.36,164.62
2022,2,28,0,0,0,-2.9000000000000004,0,0,0.36,178.4
2022,2,28,1,0,0,-3.1,0,0,0.36,165.46
2022,2,28,2,0,0,-3.3000000000000003,0,0,0.36,150.62
2022,2,28,3,0,0,-3.5,0,0,0.36,135.77
2022,2,28,4,0,0,-3.7,0,0,0.36,120.92
2022,2,28,5,0,0,-3.7,0,0,0.36,106.09
2022,2,28,6,0,0,-3,0,0,0.36,91.29
2022,2,28,7,0,105,-1.8,109,15,0.36,76.52
2022,2,28,8,0,231,-0.30000000000000004,260,63,0.36,61.9
2022,2,28,9,0,372,1.8,542,251,0.36,47.480000000000004
2022,2,28,10,0,433,3.4000000000000004,435,3,0.36,33.51
2022,2,28,11,0,607,4.4,683,82,0.36,20.95
2022,2,28,12,0,498,4.7,941,457,0.36,14.23
2022,2,28,13,0,501,4.3,525,26,0.36,20.34
2022,2,28,14,0,489,3.3000000000000003,581,110,0.36,32.75
2022,2,28,15,0,375,2,496,176,0.36,46.68
2022,2,28,16,0,253,0.7000000000000001,356,213,0.36,61.09
2022,2,28,17,0,81,-0.5,82,5,0.36,75.7
2022,2,28,18,0,0,-1.2000000000000002,0,0,0.36,90.15
2022,2,28,19,0,0,-1.5,0,0,0.36,105.27
2022,2,28,20,0,0,-1.7000000000000002,0,0,0.36,120.11
2022,2,28,21,0,0,-2,0,0,0.36,134.96
2022,2,28,22,0,0,-2.4000000000000004,0,0,0.36,149.83
2022,2,28,23,0,0,-2.8000000000000003,0,0,0.36,164.69
2022,3,1,0,0,0,-3.2,0,0,0.36,178.78
2022,3,1,1,0,0,-3.3000000000000003,0,0,0.36,165.44
2022,3,1,2,0,0,-3.4000000000000004,0,0,0.36,150.58
2022,3,1,3,0,0,-3.5,0,0,0.36,135.71
2022,3,1,4,0,0,-3.5,0,0,0.36,120.85000000000001
2022,3,1,5,0,0,-3.7,0,0,0.36,106.01
2022,3,1,6,0,0,-2.9000000000000004,0,0,0.36,91.21000000000001
2022,3,1,7,0,88,-1.8,88,1,0.36,76.41
2022,3,1,8,0,307,-0.5,392,180,0.36,61.78
2022,3,1,9,0,462,1.2000000000000002,596,199,0.36,47.33
2022,3,1,10,0,549,2.7,672,148,0.36,33.31
2022,3,1,11,0,643,3.5,905,281,0.36,20.66
2022,3,1,12,0,612,3.7,648,37,0.36,13.85
2022,3,1,13,0,561,3.4000000000000004,574,14,0.36,20.12
2022,3,1,14,0,551,2.5,673,145,0.36,32.64
2022,3,1,15,0,269,1.4000000000000001,274,7,0.36,46.62
2022,3,1,16,0,102,0.4,102,1,0.36,61.06
2022,3,1,17,0,22,-0.5,22,0,0.36,75.69
2022,3,1,18,0,0,-1,0,0,0.36,90.16
2022,3,1,19,0,0,-1.3,0,0,0.36,105.29
2022,3,1,20,0,0,-1.6,0,0,0.36,120.13
2022,3,1,21,0,0,-2,0,0,0.36,135
2022,3,1,22,0,0,-2.3000000000000003,0,0,0.36,149.88
2022,3,1,23,0,0,-2.6,0,0,0.36,164.76
2022,3,2,0,0,0,-2.9000000000000004,0,0,0.36,179.15
2022,3,2,1,0,0,-3.2,0,0,0.36,165.42000000000002
2022,3,2,2,0,0,-3.4000000000000004,0,0,0.36,150.53
2022,3,2,3,0,0,-3.4000000000000004,0,0,0.36,135.65
2022,3,2,4,0,0,-3.6,0,0,0.36,120.78
2022,3,2,5,0,0,-3.7,0,0,0.36,105.93
2022,3,2,6,0,0,-3.2,0,0,0.36,91.11
2022,3,2,7,0,102,-1.9000000000000001,105,13,0.36,76.31
2022,3,2,8,0,270,-0.2,284,29,0.36,61.660000000000004
2022,3,2,9,0,399,1.9000000000000001,416,25,0.36,47.17
2022,3,2,10,0,451,3.5,454,4,0.36,33.11
2022,3,2,11,0,355,4.3,358,4,0.36,20.37
2022,3,2,12,0,343,4.4,346,3,0.36,13.47
2022,3,2,13,0,526,4,563,39,0.36,19.89
2022,3,2,14,0,196,2.9000000000000004,197,0,0.36,32.53
2022,3,2,15,0,369,1.8,423,78,0.36,46.56
2022,3,2,16,0,168,0.8,170,5,0.36,61.04
2022,3,2,17,0,100,-0.1,101,8,0.36,75.69
2022,3,2,18,0,0,-0.5,0,0,0.36,90.16
2022,3,2,19,0,0,-0.7000000000000001,0,0,0.36,105.31
2022,3,2,20,0,0,-0.9,0,0,0.36,120.16
2022,3,2,21,0,0,-1.1,0,0,0.36,135.03
2022,3,2,22,0,0,-1.3,0,0,0.36,149.92000000000002
2022,3,2,23,0,0,-1.6,0,0,0.36,164.82
2022,3,3,0,0,0,-1.8,0,0,0.36,179.52
2022,3,3,1,0,0,-2,0,0,0.36,165.37
2022,3,3,2,0,0,-2.2,0,0,0.36,150.48
2022,3,3,3,0,0,-2.4000000000000004,0,0,0.36,135.59
2022,3,3,4,0,0,-2.6,0,0,0.36,120.71000000000001
2022,3,3,5,0,0,-2.7,0,0,0.36,105.85000000000001
2022,3,3,6,0,0,-2.4000000000000004,0,0,0.36,91.02
2022,3,3,7,0,143,-1.5,148,22,0.36,76.2
2022,3,3,8,0,311,0.2,400,186,0.36,61.53
2022,3,3,9,0,431,1.7000000000000002,645,314,0.36,47.02
2022,3,3,10,0,509,3.1,527,21,0.36,32.910000000000004
2022,3,3,11,0,658,3.6,865,220,0.36,20.080000000000002
2022,3,3,12,0,251,3.2,252,0,0.36,13.08
2022,3,3,13,0,407,2.3000000000000003,415,8,0.36,19.68
2022,3,3,14,0,276,1.7000000000000002,278,3,0.36,32.42
2022,3,3,15,0,289,1,297,11,0.36,46.51
2022,3,3,16,0,144,0.2,146,3,0.36,61.01
2022,3,3,17,0,66,-0.8,67,2,0.36,75.68
2022,3,3,18,0,0,-1.5,0,0,0.36,90.17
2022,3,3,19,0,0,-1.9000000000000001,0,0,0.36,105.33
2022,3,3,20,0,0,-2.2,0,0,0.36,120.19
2022,3,3,21,0,0,-2.5,0,0,0.36,135.07
