Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,4729472,-,b'Cauca',b'Colombia',2.94,-76.03,-5,4881,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Surface Albedo,Temperature,Solar Zenith Angle
2022,7,1,4,0,0,0,0,0.22,-5.6000000000000005,117.82000000000001
2022,7,1,5,0,0,0,0,0.22,-5.9,104.39
2022,7,1,6,0,0,0,0,0.22,-5,90.34
2022,7,1,7,0,123,17,127,0.22,-2.3000000000000003,76.86
2022,7,1,8,0,276,152,345,0.22,0,63.160000000000004
2022,7,1,9,0,374,283,557,0.22,1.6,49.71
2022,7,1,10,0,466,90,538,0.22,2.7,36.95
2022,7,1,11,0,495,30,522,0.22,3.5,26.01
2022,7,1,12,0,546,171,707,0.22,3.8000000000000003,20.22
2022,7,1,13,0,539,124,652,0.22,3.6,23.73
2022,7,1,14,0,195,0,195,0.22,2.8000000000000003,33.74
2022,7,1,15,0,26,0,26,0.22,1.8,46.17
2022,7,1,16,0,161,564,447,0.22,0.8,59.5
2022,7,1,17,0,137,243,207,0.22,-0.4,73.16
2022,7,1,18,0,13,0,13,0.22,-1.8,86.85000000000001
2022,7,1,19,0,0,0,0,0.22,-2.4000000000000004,100.73
2022,7,1,20,0,0,0,0,0.22,-2.9000000000000004,114.26
2022,7,1,21,0,0,0,0,0.22,-3.3000000000000003,127.32000000000001
2022,7,1,22,0,0,0,0,0.22,-3.6,139.37
2022,7,1,23,0,0,0,0,0.22,-4,149.16
2022,7,2,0,0,0,0,0,0.22,-4.4,153.95000000000002
2022,7,2,1,0,0,0,0,0.22,-4.7,151.12
2022,7,2,2,0,0,0,0,0.22,-4.9,142.35
2022,7,2,3,0,0,0,0,0.22,-5.1000000000000005,130.74
2022,7,2,4,0,0,0,0,0.22,-5.300000000000001,117.89
2022,7,2,5,0,0,0,0,0.22,-5.4,104.45
2022,7,2,6,0,0,0,0,0.22,-4.6000000000000005,90.39
2022,7,2,7,0,123,21,128,0.22,-2.5,76.9
2022,7,2,8,0,249,38,266,0.22,-0.7000000000000001,63.190000000000005
2022,7,2,9,0,397,161,501,0.22,1,49.730000000000004
2022,7,2,10,0,314,1,315,0.22,2.2,36.95
2022,7,2,11,0,265,0,265,0.22,3,25.990000000000002
2022,7,2,12,0,249,0,249,0.22,3.2,20.16
2022,7,2,13,0,332,1,333,0.22,3,23.64
2022,7,2,14,0,174,1,175,0.22,2.5,33.660000000000004
2022,7,2,15,0,195,4,198,0.22,1.9000000000000001,46.11
2022,7,2,16,0,223,5,225,0.22,1.1,59.44
2022,7,2,17,0,129,27,137,0.22,-0.1,73.11
2022,7,2,18,0,22,2,22,0.22,-1.6,86.81
2022,7,2,19,0,0,0,0,0.22,-2.2,100.7
2022,7,2,20,0,0,0,0,0.22,-2.6,114.24000000000001
2022,7,2,21,0,0,0,0,0.22,-3.1,127.31
2022,7,2,22,0,0,0,0,0.22,-3.5,139.38
2022,7,2,23,0,0,0,0,0.22,-3.8000000000000003,149.20000000000002
2022,7,3,0,0,0,0,0,0.22,-4.1000000000000005,154.02
2022,7,3,1,0,0,0,0,0.22,-4.4,151.21
2022,7,3,2,0,0,0,0,0.22,-4.800000000000001,142.44
2022,7,3,3,0,0,0,0,0.22,-5.1000000000000005,130.82
2022,7,3,4,0,0,0,0,0.22,-5.2,117.95
2022,7,3,5,0,0,0,0,0.22,-5.4,104.5
2022,7,3,6,0,0,0,0,0.22,-4.4,90.43
2022,7,3,7,0,76,1,76,0.22,-2.3000000000000003,76.94
2022,7,3,8,0,152,1,152,0.22,-0.30000000000000004,63.22
2022,7,3,9,0,137,0,137,0.22,1.4000000000000001,49.75
2022,7,3,10,0,227,0,227,0.22,2.5,36.95
2022,7,3,11,0,181,0,181,0.22,3.3000000000000003,25.96
2022,7,3,12,0,179,0,179,0.22,3.7,20.080000000000002
2022,7,3,13,0,260,0,260,0.22,3.8000000000000003,23.55
2022,7,3,14,0,106,0,106,0.22,3.8000000000000003,33.58
2022,7,3,15,0,191,0,191,0.22,3,46.04
2022,7,3,16,0,13,0,13,0.22,1.8,59.38
2022,7,3,17,0,20,0,20,0.22,0.30000000000000004,73.06
2022,7,3,18,0,14,0,14,0.22,-1.2000000000000002,86.77
2022,7,3,19,0,0,0,0,0.22,-1.7000000000000002,100.67
2022,7,3,20,0,0,0,0,0.22,-2,114.22
2022,7,3,21,0,0,0,0,0.22,-2.3000000000000003,127.3
2022,7,3,22,0,0,0,0,0.22,-2.5,139.4
2022,7,3,23,0,0,0,0,0.22,-2.7,149.24
2022,7,4,0,0,0,0,0,0.22,-2.9000000000000004,154.1
2022,7,4,1,0,0,0,0,0.22,-3.2,151.3
2022,7,4,2,0,0,0,0,0.22,-3.4000000000000004,142.52
2022,7,4,3,0,0,0,0,0.22,-3.6,130.89000000000001
2022,7,4,4,0,0,0,0,0.22,-3.8000000000000003,118.01
2022,7,4,5,0,0,0,0,0.22,-3.9000000000000004,104.56
2022,7,4,6,0,0,0,0,0.22,-3.2,90.84
2022,7,4,7,0,42,1,43,0.22,-1.6,76.98
2022,7,4,8,0,119,4,121,0.22,0,63.25
2022,7,4,9,0,80,0,80,0.22,1.5,49.76
2022,7,4,10,0,72,0,72,0.22,2.9000000000000004,36.95
2022,7,4,11,0,78,0,78,0.22,3.7,25.92
2022,7,4,12,0,251,0,251,0.22,3.9000000000000004,20
2022,7,4,13,0,380,1,381,0.22,3.2,23.46
2022,7,4,14,0,510,232,704,0.22,2.2,33.5
2022,7,4,15,0,37,0,37,0.22,1,45.97
2022,7,4,16,0,23,0,23,0.22,0.1,59.33
2022,7,4,17,0,58,1,58,0.22,-0.9,73.02
2022,7,4,18,0,18,1,18,0.22,-1.8,86.74
2022,7,4,19,0,0,0,0,0.22,-2.4000000000000004,100.64
2022,7,4,20,0,0,0,0,0.22,-3.1,114.2
2022,7,4,21,0,0,0,0,0.22,-3.7,127.3
2022,7,4,22,0,0,0,0,0.22,-4.3,139.42000000000002
2022,7,4,23,0,0,0,0,0.22,-4.7,149.29
2022,7,5,0,0,0,0,0,0.22,-4.9,154.19
2022,7,5,1,0,0,0,0,0.22,-5.1000000000000005,151.4
2022,7,5,2,0,0,0,0,0.22,-5.2,142.61
2022,7,5,3,0,0,0,0,0.22,-5.300000000000001,130.97
2022,7,5,4,0,0,0,0,0.22,-5.4,118.08
2022,7,5,5,0,0,0,0,0.22,-5.7,104.62
2022,7,5,6,0,0,0,0,0.22,-4.800000000000001,90.88
2022,7,5,7,0,53,2,54,0.22,-2.5,77.02
2022,7,5,8,0,66,0,66,0.22,-0.5,63.27
2022,7,5,9,0,102,0,102,0.22,0.9,49.78
2022,7,5,10,0,183,0,183,0.22,1.6,36.94
2022,7,5,11,0,167,1,168,0.22,1.5,25.88
2022,7,5,12,0,264,2,266,0.22,1.3,19.91
2022,7,5,13,0,160,0,160,0.22,1.4000000000000001,23.36
2022,7,5,14,0,479,136,593,0.22,1.4000000000000001,33.410000000000004
2022,7,5,15,0,155,0,155,0.22,1.2000000000000002,45.9
2022,7,5,16,0,281,45,304,0.22,0.6000000000000001,59.27
2022,7,5,17,0,129,26,136,0.22,-0.7000000000000001,72.97
2022,7,5,18,0,18,1,18,0.22,-2.2,86.7
2022,7,5,19,0,0,0,0,0.22,-2.9000000000000004,100.61
2022,7,5,20,0,0,0,0,0.22,-3.3000000000000003,114.19
2022,7,5,21,0,0,0,0,0.22,-3.8000000000000003,127.3
2022,7,5,22,0,0,0,0,0.22,-4.3,139.44
2022,7,5,23,0,0,0,0,0.22,-4.7,149.35
2022,7,6,0,0,0,0,0,0.22,-5.1000000000000005,154.28
2022,7,6,1,0,0,0,0,0.22,-5.5,151.5
2022,7,6,2,0,0,0,0,0.22,-5.800000000000001,142.71
2022,7,6,3,0,0,0,0,0.22,-6.1000000000000005,131.05
2022,7,6,4,0,0,0,0,0.22,-6.4,118.15
2022,7,6,5,0,0,0,0,0.22,-6.6000000000000005,104.67
2022,7,6,6,0,0,0,0,0.22,-5.4,90.93
2022,7,6,7,0,7,0,7,0.22,-2.8000000000000003,77.05
2022,7,6,8,0,64,0,64,0.22,-0.6000000000000001,63.300000000000004
2022,7,6,9,0,43,0,43,0.22,1.1,49.79
2022,7,6,10,0,386,5,390,0.22,2.6,36.93
2022,7,6,11,0,157,0,157,0.22,3.6,25.830000000000002
2022,7,6,12,0,227,0,227,0.22,4.2,19.81
2022,7,6,13,0,326,1,327,0.22,4.4,23.25
2022,7,6,14,0,323,1,324,0.22,4.2,33.33
2022,7,6,15,0,200,0,200,0.22,3.5,45.83
2022,7,6,16,0,190,1,191,0.22,2.5,59.21
2022,7,6,17,0,174,105,205,0.22,0.7000000000000001,72.93
2022,7,6,18,0,21,0,21,0.22,-1.7000000000000002,86.67
2022,7,6,19,0,0,0,0,0.22,-2.6,100.59
2022,7,6,20,0,0,0,0,0.22,-3.2,114.17
2022,7,6,21,0,0,0,0,0.22,-3.8000000000000003,127.31
2022,7,6,22,0,0,0,0,0.22,-4.4,139.47
2022,7,6,23,0,0,0,0,0.22,-4.9,149.41
2022,7,7,0,0,0,0,0,0.22,-5.4,154.38
2022,7,7,1,0,0,0,0,0.22,-5.9,151.61
2022,7,7,2,0,0,0,0,0.22,-6.300000000000001,142.8
2022,7,7,3,0,0,0,0,0.22,-6.7,131.13
2022,7,7,4,0,0,0,0,0.22,-6.9,118.21000000000001
2022,7,7,5,0,0,0,0,0.22,-7,104.72
2022,7,7,6,0,0,0,0,0.22,-5.6000000000000005,90.97
2022,7,7,7,0,128,25,133,0.22,-2.6,77.09
2022,7,7,8,0,277,163,350,0.22,-0.30000000000000004,63.32
2022,7,7,9,0,366,311,567,0.22,1.6,49.79
2022,7,7,10,0,403,470,779,0.22,2.9000000000000004,36.910000000000004
2022,7,7,11,0,485,433,875,0.22,3.8000000000000003,25.78
2022,7,7,12,0,464,315,760,0.22,4.2,19.71
2022,7,7,13,0,208,0,209,0.22,4.2,23.14
2022,7,7,14,0,278,0,279,0.22,4,33.24
2022,7,7,15,0,149,0,149,0.22,3.2,45.76
2022,7,7,16,0,29,0,29,0.22,2,59.160000000000004
2022,7,7,17,0,19,0,19,0.22,0.4,72.88
2022,7,7,18,0,16,0,16,0.22,-1.6,86.63
2022,7,7,19,0,0,0,0,0.22,-2.3000000000000003,100.56
2022,7,7,20,0,0,0,0,0.22,-2.7,114.17
2022,7,7,21,0,0,0,0,0.22,-3.1,127.32000000000001
2022,7,7,22,0,0,0,0,0.22,-3.4000000000000004,139.5
2022,7,7,23,0,0,0,0,0.22,-3.9000000000000004,149.48
2022,7,8,0,0,0,0,0,0.22,-4.3,154.49
2022,7,8,1,0,0,0,0,0.22,-4.6000000000000005,151.73
2022,7,8,2,0,0,0,0,0.22,-4.800000000000001,142.9
2022,7,8,3,0,0,0,0,0.22,-4.9,131.21
2022,7,8,4,0,0,0,0,0.22,-5,118.28
2022,7,8,5,0,0,0,0,0.22,-5.2,104.78
2022,7,8,6,0,0,0,0,0.22,-4.5,91.01
2022,7,8,7,0,109,67,124,0.22,-2.5,77.12
2022,7,8,8,0,173,30,186,0.22,-0.6000000000000001,63.34
2022,7,8,9,0,166,2,168,0.22,1,49.79
2022,7,8,10,0,327,14,338,0.22,2.1,36.89
2022,7,8,11,0,271,3,274,0.22,2.9000000000000004,25.72
2022,7,8,12,0,193,1,194,0.22,3.6,19.6
2022,7,8,13,0,195,1,196,0.22,3.7,23.03
2022,7,8,14,0,442,83,511,0.22,3.2,33.15
2022,7,8,15,0,310,335,544,0.22,2.1,45.69
2022,7,8,16,0,249,170,336,0.22,0.9,59.1
2022,7,8,17,0,101,549,263,0.22,-0.4,72.84
2022,7,8,18,0,23,0,23,0.22,-1.5,86.60000000000001
2022,7,8,19,0,0,0,0,0.22,-2,100.55
2022,7,8,20,0,0,0,0,0.22,-2.3000000000000003,114.16
2022,7,8,21,0,0,0,0,0.22,-2.6,127.33
2022,7,8,22,0,0,0,0,0.22,-3,139.54
2022,7,8,23,0,0,0,0,0.22,-3.3000000000000003,149.55
2022,7,9,0,0,0,0,0,0.22,-3.6,154.6
2022,7,9,1,0,0,0,0,0.22,-3.9000000000000004,151.85
2022,7,9,2,0,0,0,0,0.22,-4.1000000000000005,143
2022,7,9,3,0,0,0,0,0.22,-4.3,131.29
2022,7,9,4,0,0,0,0,0.22,-4.4,118.35000000000001
2022,7,9,5,0,0,0,0,0.22,-4.6000000000000005,104.83
2022,7,9,6,0,0,0,0,0.22,-3.9000000000000004,91.06
2022,7,9,7,0,26,0,26,0.22,-2,77.15
2022,7,9,8,0,150,1,150,0.22,0.1,63.36
2022,7,9,9,0,90,0,91,0.22,1.7000000000000002,49.800000000000004
2022,7,9,10,0,180,0,181,0.22,2.8000000000000003,36.87
2022,7,9,11,0,134,0,134,0.22,3.5,25.66
2022,7,9,12,0,381,2,382,0.22,3.8000000000000003,19.490000000000002
2022,7,9,13,0,266,0,266,0.22,3.7,22.91
2022,7,9,14,0,157,0,157,0.22,3.2,33.06
2022,7,9,15,0,202,0,202,0.22,2.5,45.62
2022,7,9,16,0,24,0,24,0.22,1.6,59.050000000000004
2022,7,9,17,0,104,496,251,0.22,0.2,72.8
2022,7,9,18,0,24,0,24,0.22,-1.7000000000000002,86.57000000000001
2022,7,9,19,0,0,0,0,0.22,-2.4000000000000004,100.53
2022,7,9,20,0,0,0,0,0.22,-2.9000000000000004,114.16
2022,7,9,21,0,0,0,0,0.22,-3.3000000000000003,127.34
2022,7,9,22,0,0,0,0,0.22,-3.7,139.58
2022,7,9,23,0,0,0,0,0.22,-3.9000000000000004,149.63
2022,7,10,0,0,0,0,0,0.22,-4.2,154.72
2022,7,10,1,0,0,0,0,0.22,-4.4,151.97
2022,7,10,2,0,0,0,0,0.22,-4.7,143.11
2022,7,10,3,0,0,0,0,0.22,-5,131.37
2022,7,10,4,0,0,0,0,0.22,-5.2,118.41
2022,7,10,5,0,0,0,0,0.22,-5.5,104.89
2022,7,10,6,0,0,0,0,0.22,-4.4,91.10000000000001
2022,7,10,7,0,74,1,74,0.22,-2.1,77.17
2022,7,10,8,0,225,24,236,0.22,-0.1,63.370000000000005
2022,7,10,9,0,259,1,259,0.22,1.5,49.79
2022,7,10,10,0,324,1,325,0.22,2.8000000000000003,36.84
2022,7,10,11,0,195,0,196,0.22,3.6,25.59
2022,7,10,12,0,137,0,137,0.22,4,19.37
2022,7,10,13,0,134,0,134,0.22,3.9000000000000004,22.78
2022,7,10,14,0,144,0,145,0.22,3.4000000000000004,32.96
2022,7,10,15,0,98,0,98,0.22,2.4000000000000004,45.550000000000004
2022,7,10,16,0,80,0,80,0.22,1.2000000000000002,58.99
2022,7,10,17,0,125,5,127,0.22,-0.2,72.76
2022,7,10,18,0,17,0,17,0.22,-1.7000000000000002,86.55
2022,7,10,19,0,0,0,0,0.22,-2.4000000000000004,100.51
2022,7,10,20,0,0,0,0,0.22,-2.9000000000000004,114.16
2022,7,10,21,0,0,0,0,0.22,-3.4000000000000004,127.36
2022,7,10,22,0,0,0,0,0.22,-3.7,139.62
2022,7,10,23,0,0,0,0,0.22,-4.1000000000000005,149.72
2022,7,11,0,0,0,0,0,0.22,-4.5,154.85
2022,7,11,1,0,0,0,0,0.22,-4.9,152.1
2022,7,11,2,0,0,0,0,0.22,-5.2,143.21
2022,7,11,3,0,0,0,0,0.22,-5.300000000000001,131.46
2022,7,11,4,0,0,0,0,0.22,-5.4,118.48
2022,7,11,5,0,0,0,0,0.22,-5.5,104.94
2022,7,11,6,0,0,0,0,0.22,-4.7,91.14
2022,7,11,7,0,31,0,31,0.22,-2.7,77.2
2022,7,11,8,0,202,44,221,0.22,-0.8,63.38
2022,7,11,9,0,259,25,275,0.22,1.1,49.79
2022,7,11,10,0,267,7,273,0.22,2.6,36.81
2022,7,11,11,0,471,55,520,0.22,3.3000000000000003,25.51
2022,7,11,12,0,314,5,319,0.22,3.2,19.240000000000002
2022,7,11,13,0,127,0,127,0.22,2.7,22.66
2022,7,11,14,0,244,2,246,0.22,2,32.87
2022,7,11,15,0,357,162,470,0.22,1.2000000000000002,45.480000000000004
2022,7,11,16,0,213,3,215,0.22,0.30000000000000004,58.94
2022,7,11,17,0,73,0,73,0.22,-0.8,72.72
2022,7,11,18,0,22,0,22,0.22,-2.2,86.52
2022,7,11,19,0,0,0,0,0.22,-2.7,100.5
2022,7,11,20,0,0,0,0,0.22,-3.1,114.16
2022,7,11,21,0,0,0,0,0.22,-3.5,127.39
2022,7,11,22,0,0,0,0,0.22,-3.7,139.68
2022,7,11,23,0,0,0,0,0.22,-3.9000000000000004,149.81
2022,7,12,0,0,0,0,0,0.22,-4.1000000000000005,154.98
2022,7,12,1,0,0,0,0,0.22,-4.3,152.24
2022,7,12,2,0,0,0,0,0.22,-4.5,143.32
2022,7,12,3,0,0,0,0,0.22,-4.800000000000001,131.54
2022,7,12,4,0,0,0,0,0.22,-5,118.55
2022,7,12,5,0,0,0,0,0.22,-5.2,104.99000000000001
2022,7,12,6,0,0,0,0,0.22,-4.3,91.17
2022,7,12,7,0,123,28,129,0.22,-2.3000000000000003,77.23
2022,7,12,8,0,253,221,353,0.22,-0.5,63.39
2022,7,12,9,0,385,100,449,0.22,1.2000000000000002,49.78
2022,7,12,10,0,376,4,379,0.22,2.3000000000000003,36.77
2022,7,12,11,0,140,0,141,0.22,3,25.43
2022,7,12,12,0,177,0,177,0.22,3.1,19.11
2022,7,12,13,0,294,0,295,0.22,3,22.53
2022,7,12,14,0,468,48,508,0.22,2.7,32.77
2022,7,12,15,0,168,774,711,0.22,2.1,45.410000000000004
2022,7,12,16,0,282,42,304,0.22,1.2000000000000002,58.88
2022,7,12,17,0,45,0,45,0.22,-0.2,72.68
2022,7,12,18,0,17,0,17,0.22,-1.9000000000000001,86.5
2022,7,12,19,0,0,0,0,0.22,-2.5,100.49000000000001
2022,7,12,20,0,0,0,0,0.22,-3,114.17
2022,7,12,21,0,0,0,0,0.22,-3.5,127.41
2022,7,12,22,0,0,0,0,0.22,-3.9000000000000004,139.73
2022,7,12,23,0,0,0,0,0.22,-4.4,149.91
2022,7,13,0,0,0,0,0,0.22,-4.9,155.12
2022,7,13,1,0,0,0,0,0.22,-5.300000000000001,152.38
2022,7,13,2,0,0,0,0,0.22,-5.6000000000000005,143.44
2022,7,13,3,0,0,0,0,0.22,-5.9,131.63
2022,7,13,4,0,0,0,0,0.22,-6.1000000000000005,118.61
2022,7,13,5,0,0,0,0,0.22,-6.300000000000001,105.04
2022,7,13,6,0,0,0,0,0.22,-5.300000000000001,91.21000000000001
2022,7,13,7,0,4,0,4,0.22,-2.8000000000000003,77.25
2022,7,13,8,0,8,0,8,0.22,-0.5,63.4
2022,7,13,9,0,199,5,203,0.22,1.5,49.77
2022,7,13,10,0,221,0,221,0.22,2.8000000000000003,36.730000000000004
2022,7,13,11,0,475,180,637,0.22,3.6,25.35
2022,7,13,12,0,423,3,426,0.22,4.2,18.97
2022,7,13,13,0,440,26,464,0.22,4.2,22.39
2022,7,13,14,0,422,490,835,0.22,3.9000000000000004,32.67
2022,7,13,15,0,396,61,439,0.22,3.2,45.34
2022,7,13,16,0,250,14,258,0.22,2,58.83
2022,7,13,17,0,150,11,154,0.22,0.2,72.64
2022,7,13,18,0,22,0,22,0.22,-1.8,86.48
2022,7,13,19,0,0,0,0,0.22,-2.6,100.48
2022,7,13,20,0,0,0,0,0.22,-3.1,114.18
2022,7,13,21,0,0,0,0,0.22,-3.5,127.44
2022,7,13,22,0,0,0,0,0.22,-3.8000000000000003,139.79
2022,7,13,23,0,0,0,0,0.22,-4.3,150.01
2022,7,14,0,0,0,0,0,0.22,-4.6000000000000005,155.26
2022,7,14,1,0,0,0,0,0.22,-4.7,152.52
2022,7,14,2,0,0,0,0,0.22,-4.9,143.55
2022,7,14,3,0,0,0,0,0.22,-5.1000000000000005,131.72
2022,7,14,4,0,0,0,0,0.22,-5.300000000000001,118.68
2022,7,14,5,0,0,0,0,0.22,-5.6000000000000005,105.09
2022,7,14,6,0,0,0,0,0.22,-4.7,91.25
2022,7,14,7,0,89,2,90,0.22,-2.2,77.27
2022,7,14,8,0,270,82,307,0.22,-0.2,63.4
2022,7,14,9,0,268,461,565,0.22,1.6,49.75
2022,7,14,10,0,402,73,461,0.22,2.9000000000000004,36.69
2022,7,14,11,0,543,182,708,0.22,3.7,25.26
2022,7,14,12,0,540,83,618,0.22,4.1000000000000005,18.82
2022,7,14,13,0,464,48,508,0.22,4,22.25
2022,7,14,14,0,288,1,288,0.22,3.5,32.57
2022,7,14,15,0,194,0,195,0.22,2.4000000000000004,45.26
2022,7,14,16,0,219,3,220,0.22,1.3,58.78
2022,7,14,17,0,38,0,38,0.22,-0.1,72.61
2022,7,14,18,0,25,1,25,0.22,-1.7000000000000002,86.46000000000001
2022,7,14,19,0,0,0,0,0.22,-2.3000000000000003,100.48
2022,7,14,20,0,0,0,0,0.22,-2.7,114.19
2022,7,14,21,0,0,0,0,0.22,-2.9000000000000004,127.48
2022,7,14,22,0,0,0,0,0.22,-3.1,139.86
2022,7,14,23,0,0,0,0,0.22,-3.4000000000000004,150.12
2022,7,15,0,0,0,0,0,0.22,-3.6,155.41
2022,7,15,1,0,0,0,0,0.22,-3.8000000000000003,152.67000000000002
2022,7,15,2,0,0,0,0,0.22,-3.9000000000000004,143.67000000000002
2022,7,15,3,0,0,0,0,0.22,-4,131.81
2022,7,15,4,0,0,0,0,0.22,-4.1000000000000005,118.75
2022,7,15,5,0,0,0,0,0.22,-4.3,105.14
2022,7,15,6,0,0,0,0,0.22,-3.8000000000000003,91.28
2022,7,15,7,0,10,0,10,0.22,-2.1,77.29
2022,7,15,8,0,99,1,100,0.22,-0.7000000000000001,63.410000000000004
2022,7,15,9,0,304,45,333,0.22,0.4,49.730000000000004
2022,7,15,10,0,350,21,367,0.22,1.2000000000000002,36.64
2022,7,15,11,0,438,26,462,0.22,1.6,25.17
2022,7,15,12,0,450,364,795,0.22,1.6,18.67
2022,7,15,13,0,452,39,488,0.22,1.6,22.11
2022,7,15,14,0,446,428,808,0.22,1.5,32.47
2022,7,15,15,0,430,133,524,0.22,1.1,45.19
2022,7,15,16,0,285,286,433,0.22,0.7000000000000001,58.730000000000004
2022,7,15,17,0,176,67,196,0.22,-0.4,72.57000000000001
2022,7,15,18,0,25,0,25,0.22,-2.4000000000000004,86.44
2022,7,15,19,0,0,0,0,0.22,-3.1,100.48
2022,7,15,20,0,0,0,0,0.22,-3.5,114.21000000000001
2022,7,15,21,0,0,0,0,0.22,-4.1000000000000005,127.52
2022,7,15,22,0,0,0,0,0.22,-4.7,139.93
2022,7,15,23,0,0,0,0,0.22,-5.2,150.23
2022,7,16,0,0,0,0,0,0.22,-5.6000000000000005,155.57
2022,7,16,1,0,0,0,0,0.22,-6,152.82
2022,7,16,2,0,0,0,0,0.22,-6.300000000000001,143.78
2022,7,16,3,0,0,0,0,0.22,-6.5,131.89000000000001
2022,7,16,4,0,0,0,0,0.22,-6.7,118.81
2022,7,16,5,0,0,0,0,0.22,-6.7,105.19
2022,7,16,6,0,0,0,0,0.22,-5.5,91.31
2022,7,16,7,0,120,13,122,0.22,-2.7,77.3
2022,7,16,8,0,279,127,336,0.22,-0.30000000000000004,63.410000000000004
2022,7,16,9,0,388,270,562,0.22,1.3,49.71
2022,7,16,10,0,459,367,754,0.22,2.5,36.59
2022,7,16,11,0,471,464,892,0.22,3.6,25.07
2022,7,16,12,0,572,206,768,0.22,4,18.51
2022,7,16,13,0,376,1,377,0.22,4,21.96
2022,7,16,14,0,506,154,636,0.22,3.5,32.37
2022,7,16,15,0,304,2,305,0.22,2.7,45.12
2022,7,16,16,0,251,228,369,0.22,1.6,58.68
2022,7,16,17,0,152,191,209,0.22,0.1,72.54
2022,7,16,18,0,27,4,27,0.22,-1.9000000000000001,86.42
2022,7,16,19,0,0,0,0,0.22,-2.9000000000000004,100.48
2022,7,16,20,0,0,0,0,0.22,-3.7,114.22
2022,7,16,21,0,0,0,0,0.22,-4.4,127.56
2022,7,16,22,0,0,0,0,0.22,-5,140
2022,7,16,23,0,0,0,0,0.22,-5.4,150.35
2022,7,17,0,0,0,0,0,0.22,-5.800000000000001,155.73
2022,7,17,1,0,0,0,0,0.22,-6.1000000000000005,152.98
2022,7,17,2,0,0,0,0,0.22,-6.4,143.9
2022,7,17,3,0,0,0,0,0.22,-6.5,131.98
2022,7,17,4,0,0,0,0,0.22,-6.5,118.88
2022,7,17,5,0,0,0,0,0.22,-6.5,105.24000000000001
2022,7,17,6,0,0,0,0,0.22,-5.300000000000001,91.34
2022,7,17,7,0,110,8,112,0.22,-2.9000000000000004,77.32000000000001
2022,7,17,8,0,259,51,282,0.22,-0.8,63.4
2022,7,17,9,0,331,21,345,0.22,1,49.69
2022,7,17,10,0,245,4,248,0.22,2.3000000000000003,36.53
2022,7,17,11,0,291,0,291,0.22,3.1,24.96
2022,7,17,12,0,113,0,113,0.22,3.4000000000000004,18.34
2022,7,17,13,0,223,1,223,0.22,3.1,21.81
2022,7,17,14,0,155,1,155,0.22,2.3000000000000003,32.26
2022,7,17,15,0,337,53,374,0.22,1.4000000000000001,45.050000000000004
2022,7,17,16,0,225,48,250,0.22,0.30000000000000004,58.63
2022,7,17,17,0,83,4,84,0.22,-1.1,72.51
2022,7,17,18,0,21,1,21,0.22,-2.6,86.41
2022,7,17,19,0,0,0,0,0.22,-3.4000000000000004,100.48
2022,7,17,20,0,0,0,0,0.22,-4.1000000000000005,114.25
2022,7,17,21,0,0,0,0,0.22,-4.6000000000000005,127.60000000000001
2022,7,17,22,0,0,0,0,0.22,-5,140.08
2022,7,17,23,0,0,0,0,0.22,-5.4,150.48
2022,7,18,0,0,0,0,0,0.22,-5.800000000000001,155.9
2022,7,18,1,0,0,0,0,0.22,-6.2,153.14000000000001
2022,7,18,2,0,0,0,0,0.22,-6.4,144.03
2022,7,18,3,0,0,0,0,0.22,-6.7,132.07
2022,7,18,4,0,0,0,0,0.22,-7.1000000000000005,118.94
2022,7,18,5,0,0,0,0,0.22,-7.4,105.28
2022,7,18,6,0,0,0,0,0.22,-6.5,91.37
2022,7,18,7,0,107,6,109,0.22,-4.2,77.33
2022,7,18,8,0,124,4,126,0.22,-1.6,63.4
2022,7,18,9,0,190,0,190,0.22,0.6000000000000001,49.660000000000004
2022,7,18,10,0,305,1,306,0.22,1.8,36.480000000000004
2022,7,18,11,0,255,2,257,0.22,2.6,24.85
2022,7,18,12,0,126,0,126,0.22,3.1,18.17
2022,7,18,13,0,130,0,131,0.22,3.3000000000000003,21.66
2022,7,18,14,0,246,2,248,0.22,2.8000000000000003,32.160000000000004
2022,7,18,15,0,113,0,113,0.22,2,44.980000000000004
