Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,4729472,-,b'Cauca',b'Colombia',2.94,-76.03,-5,4881,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Surface Albedo,Temperature,Solar Zenith Angle
2021,4,15,15,0,303,30,324,0.22,1.5,44.230000000000004
2021,4,15,16,0,101,7,105,0.22,0.7000000000000001,58.96
2021,4,15,17,0,77,0,77,0.22,-0.4,73.71000000000001
2021,4,15,18,0,11,0,11,0.22,-1.5,88.32000000000001
2021,4,15,19,0,0,0,0,0.22,-1.9000000000000001,103.23
2021,4,15,20,0,0,0,0,0.22,-2.3000000000000003,117.88
2021,4,15,21,0,0,0,0,0.22,-2.9000000000000004,132.37
2021,4,15,22,0,0,0,0,0.22,-3.3000000000000003,146.47
2021,4,15,23,0,0,0,0,0.22,-3.4000000000000004,159.37
2021,4,16,0,0,0,0,0,0.22,-3.5,166.83
2021,4,16,1,0,0,0,0,0.22,-3.8000000000000003,160.82
2021,4,16,2,0,0,0,0,0.22,-4,148.25
2021,4,16,3,0,0,0,0,0.22,-4.2,134.23
2021,4,16,4,0,0,0,0,0.22,-4.4,119.78
2021,4,16,5,0,0,0,0,0.22,-4.6000000000000005,105.15
2021,4,16,6,0,0,0,0,0.22,-4.1000000000000005,90.11
2021,4,16,7,0,34,0,34,0.22,-2.1,75.64
2021,4,16,8,0,167,18,175,0.22,0,60.9
2021,4,16,9,0,344,58,385,0.22,1.8,46.19
2021,4,16,10,0,404,37,436,0.22,2.8000000000000003,31.6
2021,4,16,11,0,201,23,223,0.22,3.3000000000000003,17.490000000000002
2021,4,16,12,0,240,24,264,0.22,3.3000000000000003,7.49
2021,4,16,13,0,369,24,392,0.22,2.9000000000000004,15.8
2021,4,16,14,0,350,25,372,0.22,2.4000000000000004,29.77
2021,4,16,15,0,99,8,105,0.22,1.6,44.33
2021,4,16,16,0,167,17,176,0.22,0.7000000000000001,59.03
2021,4,16,17,0,74,0,74,0.22,-0.4,73.76
2021,4,16,18,0,9,0,9,0.22,-1.2000000000000002,88.36
2021,4,16,19,0,0,0,0,0.22,-1.6,103.26
2021,4,16,20,0,0,0,0,0.22,-1.9000000000000001,117.89
2021,4,16,21,0,0,0,0,0.22,-2.3000000000000003,132.34
2021,4,16,22,0,0,0,0,0.22,-3,146.4
2021,4,16,23,0,0,0,0,0.22,-3.7,159.19
2021,4,17,0,0,0,0,0,0.22,-4.1000000000000005,166.48
2021,4,17,1,0,0,0,0,0.22,-4.3,160.54
2021,4,17,2,0,0,0,0,0.22,-4.6000000000000005,148.06
2021,4,17,3,0,0,0,0,0.22,-4.9,134.09
2021,4,17,4,0,0,0,0,0.22,-5.1000000000000005,119.67
2021,4,17,5,0,0,0,0,0.22,-5.300000000000001,105.06
2021,4,17,6,0,0,0,0,0.22,-4.5,90.04
2021,4,17,7,0,25,0,25,0.22,-2.8000000000000003,75.58
2021,4,17,8,0,191,28,205,0.22,-1.2000000000000002,60.86
2021,4,17,9,0,248,22,263,0.22,0.4,46.17
2021,4,17,10,0,457,66,513,0.22,1.5,31.62
2021,4,17,11,0,415,27,441,0.22,2.2,17.580000000000002
2021,4,17,12,0,261,24,285,0.22,2.5,7.84
2021,4,17,13,0,372,24,395,0.22,2.5,16.02
2021,4,17,14,0,315,23,335,0.22,2.1,29.900000000000002
2021,4,17,15,0,380,86,442,0.22,1.6,44.43
2021,4,17,16,0,92,5,94,0.22,0.7000000000000001,59.1
2021,4,17,17,0,12,0,12,0.22,-0.4,73.82000000000001
2021,4,17,18,0,9,0,9,0.22,-1.6,88.39
2021,4,17,19,0,0,0,0,0.22,-2,103.28
2021,4,17,20,0,0,0,0,0.22,-2.2,117.88
2021,4,17,21,0,0,0,0,0.22,-2.4000000000000004,132.31
2021,4,17,22,0,0,0,0,0.22,-2.6,146.32
2021,4,17,23,0,0,0,0,0.22,-2.8000000000000003,159.01
2021,4,18,0,0,0,0,0,0.22,-3,166.13
2021,4,18,1,0,0,0,0,0.22,-3.2,160.26
2021,4,18,2,0,0,0,0,0.22,-3.4000000000000004,147.87
2021,4,18,3,0,0,0,0,0.22,-3.6,133.95
2021,4,18,4,0,0,0,0,0.22,-3.7,119.55
2021,4,18,5,0,0,0,0,0.22,-3.9000000000000004,104.96000000000001
2021,4,18,6,0,0,0,0,0.22,-3.4000000000000004,89.97
2021,4,18,7,0,95,31,103,0.22,-1.9000000000000001,75.53
2021,4,18,8,0,205,38,224,0.22,-0.4,60.82
2021,4,18,9,0,357,74,409,0.22,0.8,46.160000000000004
2021,4,18,10,0,301,23,321,0.22,1.5,31.64
2021,4,18,11,0,536,73,605,0.22,1.7000000000000002,17.69
2021,4,18,12,0,378,24,401,0.22,1.7000000000000002,8.18
2021,4,18,13,0,424,28,451,0.22,1.5,16.23
2021,4,18,14,0,110,11,119,0.22,1.2000000000000002,30.04
2021,4,18,15,0,304,31,326,0.22,0.7000000000000001,44.52
2021,4,18,16,0,247,80,288,0.22,0,59.18
2021,4,18,17,0,120,148,161,0.22,-0.9,73.87
2021,4,18,18,0,10,0,10,0.22,-1.6,88.43
2021,4,18,19,0,0,0,0,0.22,-1.9000000000000001,103.3
2021,4,18,20,0,0,0,0,0.22,-2.1,117.88
2021,4,18,21,0,0,0,0,0.22,-2.3000000000000003,132.28
2021,4,18,22,0,0,0,0,0.22,-2.5,146.23
2021,4,18,23,0,0,0,0,0.22,-2.8000000000000003,158.82
2021,4,19,0,0,0,0,0,0.22,-3.1,165.79
2021,4,19,1,0,0,0,0,0.22,-3.3000000000000003,159.98
2021,4,19,2,0,0,0,0,0.22,-3.6,147.67000000000002
2021,4,19,3,0,0,0,0,0.22,-3.7,133.81
2021,4,19,4,0,0,0,0,0.22,-3.9000000000000004,119.44
2021,4,19,5,0,0,0,0,0.22,-4,104.87
2021,4,19,6,0,0,0,0,0.22,-3.8000000000000003,89.91
2021,4,19,7,0,22,0,22,0.22,-2.8000000000000003,75.47
2021,4,19,8,0,106,7,109,0.22,-2,60.79
2021,4,19,9,0,194,19,207,0.22,-1.1,46.15
2021,4,19,10,0,187,21,204,0.22,-0.2,31.66
2021,4,19,11,0,355,24,378,0.22,0.8,17.79
2021,4,19,12,0,324,24,347,0.22,1.3,8.52
2021,4,19,13,0,299,24,321,0.22,1.5,16.45
2021,4,19,14,0,45,0,45,0.22,1.2000000000000002,30.17
2021,4,19,15,0,323,37,349,0.22,0.6000000000000001,44.62
2021,4,19,16,0,24,0,24,0.22,-0.1,59.25
2021,4,19,17,0,37,835,268,0.22,-1.2000000000000002,73.93
2021,4,19,18,0,12,0,12,0.22,-2.4000000000000004,88.46000000000001
2021,4,19,19,0,0,0,0,0.22,-3,103.31
2021,4,19,20,0,0,0,0,0.22,-3.5,117.88
2021,4,19,21,0,0,0,0,0.22,-3.9000000000000004,132.24
2021,4,19,22,0,0,0,0,0.22,-4.4,146.14000000000001
2021,4,19,23,0,0,0,0,0.22,-4.800000000000001,158.63
2021,4,20,0,0,0,0,0,0.22,-5.300000000000001,165.45000000000002
2021,4,20,1,0,0,0,0,0.22,-5.800000000000001,159.70000000000002
2021,4,20,2,0,0,0,0,0.22,-6.2,147.48
2021,4,20,3,0,0,0,0,0.22,-6.6000000000000005,133.66
2021,4,20,4,0,0,0,0,0.22,-7,119.33
2021,4,20,5,0,0,0,0,0.22,-7.5,104.79
2021,4,20,6,0,0,0,0,0.22,-6.300000000000001,89.84
2021,4,20,7,0,92,21,97,0.22,-3.6,75.42
2021,4,20,8,0,244,151,318,0.22,-1.2000000000000002,60.76
2021,4,20,9,0,382,178,505,0.22,0.6000000000000001,46.14
2021,4,20,10,0,485,110,579,0.22,1.9000000000000001,31.69
2021,4,20,11,0,457,34,489,0.22,2.9000000000000004,17.91
2021,4,20,12,0,347,24,371,0.22,3.4000000000000004,8.85
2021,4,20,13,0,242,24,264,0.22,3.6,16.66
2021,4,20,14,0,302,23,322,0.22,3.4000000000000004,30.310000000000002
2021,4,20,15,0,21,0,21,0.22,2.8000000000000003,44.72
2021,4,20,16,0,89,4,91,0.22,1.8,59.32
2021,4,20,17,0,107,333,198,0.22,0.1,73.98
2021,4,20,18,0,10,0,10,0.22,-1.8,88.49
2021,4,20,19,0,0,0,0,0.22,-2.5,103.33
2021,4,20,20,0,0,0,0,0.22,-3.1,117.87
2021,4,20,21,0,0,0,0,0.22,-3.7,132.2
2021,4,20,22,0,0,0,0,0.22,-4.3,146.05
2021,4,20,23,0,0,0,0,0.22,-4.7,158.44
2021,4,21,0,0,0,0,0,0.22,-5.1000000000000005,165.11
2021,4,21,1,0,0,0,0,0.22,-5.6000000000000005,159.42000000000002
2021,4,21,2,0,0,0,0,0.22,-6,147.3
2021,4,21,3,0,0,0,0,0.22,-6.1000000000000005,133.52
2021,4,21,4,0,0,0,0,0.22,-6.4,119.22
2021,4,21,5,0,0,0,0,0.22,-6.7,104.7
2021,4,21,6,0,0,0,0,0.22,-5.7,89.78
2021,4,21,7,0,106,158,146,0.22,-2.9000000000000004,75.37
2021,4,21,8,0,218,51,243,0.22,-0.7000000000000001,60.730000000000004
2021,4,21,9,0,373,108,448,0.22,1,46.13
2021,4,21,10,0,419,43,455,0.22,2.2,31.73
2021,4,21,11,0,549,91,635,0.22,3,18.03
2021,4,21,12,0,563,76,638,0.22,3.5,9.19
2021,4,21,13,0,233,24,256,0.22,3.6,16.88
2021,4,21,14,0,87,3,90,0.22,3.3000000000000003,30.44
2021,4,21,15,0,232,21,246,0.22,2.7,44.81
2021,4,21,16,0,62,0,62,0.22,1.9000000000000001,59.39
2021,4,21,17,0,51,0,51,0.22,0.6000000000000001,74.03
2021,4,21,18,0,13,207,18,0.22,-1.5,88.53
2021,4,21,19,0,0,0,0,0.22,-2.2,103.34
2021,4,21,20,0,0,0,0,0.22,-2.9000000000000004,117.86
2021,4,21,21,0,0,0,0,0.22,-3.5,132.16
2021,4,21,22,0,0,0,0,0.22,-4,145.96
2021,4,21,23,0,0,0,0,0.22,-4.5,158.25
2021,4,22,0,0,0,0,0,0.22,-5,164.78
2021,4,22,1,0,0,0,0,0.22,-5.300000000000001,159.15
2021,4,22,2,0,0,0,0,0.22,-5.6000000000000005,147.11
2021,4,22,3,0,0,0,0,0.22,-5.9,133.38
2021,4,22,4,0,0,0,0,0.22,-6,119.11
2021,4,22,5,0,0,0,0,0.22,-6.2,104.61
2021,4,22,6,0,0,0,0,0.22,-5.1000000000000005,89.72
2021,4,22,7,0,95,27,101,0.22,-2.2,75.32000000000001
2021,4,22,8,0,234,84,275,0.22,0.2,60.7
2021,4,22,9,0,382,177,505,0.22,2.1,46.13
2021,4,22,10,0,456,67,513,0.22,3.2,31.76
2021,4,22,11,0,176,21,196,0.22,4,18.150000000000002
2021,4,22,12,0,207,23,230,0.22,4.5,9.52
2021,4,22,13,0,218,23,241,0.22,4.6000000000000005,17.1
2021,4,22,14,0,250,22,269,0.22,4,30.580000000000002
2021,4,22,15,0,242,21,257,0.22,3.2,44.910000000000004
2021,4,22,16,0,45,0,45,0.22,2.1,59.46
2021,4,22,17,0,106,328,196,0.22,0.6000000000000001,74.08
2021,4,22,18,0,9,0,9,0.22,-0.9,88.56
2021,4,22,19,0,0,0,0,0.22,-1.5,103.35000000000001
2021,4,22,20,0,0,0,0,0.22,-1.9000000000000001,117.85000000000001
2021,4,22,21,0,0,0,0,0.22,-2.3000000000000003,132.12
2021,4,22,22,0,0,0,0,0.22,-2.7,145.86
2021,4,22,23,0,0,0,0,0.22,-3,158.05
2021,4,23,0,0,0,0,0,0.22,-3.5,164.45000000000002
2021,4,23,1,0,0,0,0,0.22,-4.1000000000000005,158.88
2021,4,23,2,0,0,0,0,0.22,-4.5,146.92000000000002
2021,4,23,3,0,0,0,0,0.22,-4.800000000000001,133.25
2021,4,23,4,0,0,0,0,0.22,-4.9,119.01
2021,4,23,5,0,0,0,0,0.22,-5.300000000000001,104.53
2021,4,23,6,0,0,0,0,0.22,-4.4,89.66
2021,4,23,7,0,107,160,148,0.22,-1.9000000000000001,75.28
2021,4,23,8,0,237,272,370,0.22,-0.2,60.68
2021,4,23,9,0,365,88,425,0.22,1.3,46.13
2021,4,23,10,0,445,58,494,0.22,2.5,31.810000000000002
2021,4,23,11,0,383,25,406,0.22,3.3000000000000003,18.28
2021,4,23,12,0,373,24,396,0.22,3.8000000000000003,9.85
2021,4,23,13,0,394,25,418,0.22,3.7,17.32
2021,4,23,14,0,188,21,206,0.22,2.9000000000000004,30.71
2021,4,23,15,0,49,0,49,0.22,2,45
2021,4,23,16,0,104,7,108,0.22,1.1,59.53
2021,4,23,17,0,115,84,138,0.22,-0.1,74.13
2021,4,23,18,0,8,0,8,0.22,-1.4000000000000001,88.58
2021,4,23,19,0,0,0,0,0.22,-1.8,103.36
2021,4,23,20,0,0,0,0,0.22,-2.1,117.83
2021,4,23,21,0,0,0,0,0.22,-2.5,132.07
2021,4,23,22,0,0,0,0,0.22,-3,145.76
2021,4,23,23,0,0,0,0,0.22,-3.4000000000000004,157.85
2021,4,24,0,0,0,0,0,0.22,-3.7,164.12
2021,4,24,1,0,0,0,0,0.22,-3.9000000000000004,158.61
2021,4,24,2,0,0,0,0,0.22,-4.3,146.73
2021,4,24,3,0,0,0,0,0.22,-4.6000000000000005,133.11
2021,4,24,4,0,0,0,0,0.22,-4.7,118.9
2021,4,24,5,0,0,0,0,0.22,-4.800000000000001,104.45
2021,4,24,6,0,0,0,0,0.22,-3.9000000000000004,89.61
2021,4,24,7,0,108,142,144,0.22,-1.8,75.24
2021,4,24,8,0,245,167,326,0.22,-0.2,60.65
2021,4,24,9,0,381,157,490,0.22,1.2000000000000002,46.14
2021,4,24,10,0,489,126,596,0.22,2.6,31.85
2021,4,24,11,0,431,30,459,0.22,3.6,18.42
2021,4,24,12,0,502,41,543,0.22,4.1000000000000005,10.17
2021,4,24,13,0,185,22,205,0.22,4.1000000000000005,17.54
2021,4,24,14,0,189,21,207,0.22,3.6,30.85
2021,4,24,15,0,68,0,68,0.22,2.8000000000000003,45.1
2021,4,24,16,0,162,16,170,0.22,1.7000000000000002,59.6
2021,4,24,17,0,53,737,254,0.22,0.30000000000000004,74.17
2021,4,24,18,0,8,0,8,0.22,-1.3,88.61
2021,4,24,19,0,0,0,0,0.22,-1.9000000000000001,103.37
2021,4,24,20,0,0,0,0,0.22,-2.5,117.81
2021,4,24,21,0,0,0,0,0.22,-3,132.02
2021,4,24,22,0,0,0,0,0.22,-3.4000000000000004,145.66
2021,4,24,23,0,0,0,0,0.22,-3.8000000000000003,157.65
2021,4,25,0,0,0,0,0,0.22,-4.1000000000000005,163.79
2021,4,25,1,0,0,0,0,0.22,-4.3,158.34
2021,4,25,2,0,0,0,0,0.22,-4.6000000000000005,146.55
2021,4,25,3,0,0,0,0,0.22,-4.800000000000001,132.97
2021,4,25,4,0,0,0,0,0.22,-5,118.8
2021,4,25,5,0,0,0,0,0.22,-5,104.37
2021,4,25,6,0,0,0,0,0.22,-4.3,89.55
2021,4,25,7,0,107,175,152,0.22,-2.4000000000000004,75.2
2021,4,25,8,0,241,115,298,0.22,-0.8,60.63
2021,4,25,9,0,381,175,502,0.22,0.7000000000000001,46.14
2021,4,25,10,0,84,2,85,0.22,2.3000000000000003,31.900000000000002
2021,4,25,11,0,191,22,212,0.22,3.4000000000000004,18.56
2021,4,25,12,0,122,13,135,0.22,3.7,10.49
2021,4,25,13,0,139,17,155,0.22,3.5,17.76
2021,4,25,14,0,203,22,222,0.22,3,30.98
2021,4,25,15,0,110,11,118,0.22,2,45.19
2021,4,25,16,0,81,2,82,0.22,0.9,59.67
2021,4,25,17,0,88,5,90,0.22,-0.2,74.22
2021,4,25,18,0,6,0,6,0.22,-1.1,88.63
2021,4,25,19,0,0,0,0,0.22,-1.5,103.37
2021,4,25,20,0,0,0,0,0.22,-1.8,117.79
2021,4,25,21,0,0,0,0,0.22,-2.1,131.96
2021,4,25,22,0,0,0,0,0.22,-2.5,145.55
2021,4,25,23,0,0,0,0,0.22,-2.8000000000000003,157.45000000000002
2021,4,26,0,0,0,0,0,0.22,-3.2,163.47
2021,4,26,1,0,0,0,0,0.22,-3.5,158.07
2021,4,26,2,0,0,0,0,0.22,-3.7,146.36
2021,4,26,3,0,0,0,0,0.22,-3.9000000000000004,132.84
2021,4,26,4,0,0,0,0,0.22,-4.1000000000000005,118.7
2021,4,26,5,0,0,0,0,0.22,-4.1000000000000005,104.29
2021,4,26,6,0,0,0,0,0.22,-3.5,89.5
2021,4,26,7,0,27,0,27,0.22,-2,75.16
2021,4,26,8,0,76,0,76,0.22,-0.5,60.620000000000005
2021,4,26,9,0,311,37,337,0.22,1,46.160000000000004
2021,4,26,10,0,461,73,523,0.22,2.2,31.96
2021,4,26,11,0,366,24,388,0.22,2.6,18.7
2021,4,26,12,0,140,17,156,0.22,2.5,10.81
2021,4,26,13,0,297,23,319,0.22,2.4000000000000004,17.98
2021,4,26,14,0,464,70,524,0.22,2.1,31.11
2021,4,26,15,0,229,21,243,0.22,1.7000000000000002,45.28
2021,4,26,16,0,254,157,333,0.22,1,59.730000000000004
2021,4,26,17,0,116,114,147,0.22,-0.1,74.26
2021,4,26,18,0,7,0,7,0.22,-1.3,88.66
2021,4,26,19,0,0,0,0,0.22,-1.7000000000000002,103.38
2021,4,26,20,0,0,0,0,0.22,-2,117.77
2021,4,26,21,0,0,0,0,0.22,-2.3000000000000003,131.91
2021,4,26,22,0,0,0,0,0.22,-2.6,145.44
2021,4,26,23,0,0,0,0,0.22,-2.8000000000000003,157.24
2021,4,27,0,0,0,0,0,0.22,-3.1,163.15
2021,4,27,1,0,0,0,0,0.22,-3.4000000000000004,157.81
2021,4,27,2,0,0,0,0,0.22,-3.8000000000000003,146.18
2021,4,27,3,0,0,0,0,0.22,-4,132.71
2021,4,27,4,0,0,0,0,0.22,-4,118.60000000000001
2021,4,27,5,0,0,0,0,0.22,-4,104.22
2021,4,27,6,0,0,0,0,0.22,-3.4000000000000004,89.45
2021,4,27,7,0,50,0,50,0.22,-2.1,75.13
2021,4,27,8,0,208,40,228,0.22,-0.9,60.61
2021,4,27,9,0,341,57,381,0.22,0,46.17
2021,4,27,10,0,482,110,575,0.22,0.8,32.01
2021,4,27,11,0,88,3,90,0.22,1.1,18.85
2021,4,27,12,0,465,32,496,0.22,1,11.13
2021,4,27,13,0,194,22,215,0.22,0.7000000000000001,18.19
2021,4,27,14,0,297,23,316,0.22,0.4,31.25
2021,4,27,15,0,310,35,334,0.22,0,45.37
2021,4,27,16,0,191,25,203,0.22,-0.5,59.79
2021,4,27,17,0,28,0,28,0.22,-1.3,74.31
2021,4,27,18,0,3,0,3,0.22,-1.8,88.68
2021,4,27,19,0,0,0,0,0.22,-2,103.38
2021,4,27,20,0,0,0,0,0.22,-2.3000000000000003,117.75
2021,4,27,21,0,0,0,0,0.22,-2.6,131.85
2021,4,27,22,0,0,0,0,0.22,-2.8000000000000003,145.33
2021,4,27,23,0,0,0,0,0.22,-3.2,157.04
2021,4,28,0,0,0,0,0,0.22,-3.5,162.84
2021,4,28,1,0,0,0,0,0.22,-3.8000000000000003,157.55
2021,4,28,2,0,0,0,0,0.22,-4,146
2021,4,28,3,0,0,0,0,0.22,-4.2,132.58
2021,4,28,4,0,0,0,0,0.22,-4.3,118.5
2021,4,28,5,0,0,0,0,0.22,-4.5,104.14
2021,4,28,6,0,0,0,0,0.22,-4.1000000000000005,89.4
2021,4,28,7,0,103,55,117,0.22,-2.7,75.09
2021,4,28,8,0,131,11,136,0.22,-1.1,60.6
2021,4,28,9,0,241,22,256,0.22,0.5,46.19
2021,4,28,10,0,96,7,102,0.22,1.4000000000000001,32.08
2021,4,28,11,0,301,23,323,0.22,2,19
2021,4,28,12,0,218,23,241,0.22,2.2,11.44
2021,4,28,13,0,339,23,361,0.22,2.1,18.41
2021,4,28,14,0,222,22,241,0.22,1.7000000000000002,31.38
2021,4,28,15,0,121,13,131,0.22,1,45.46
2021,4,28,16,0,201,481,443,0.22,0.1,59.86
2021,4,28,17,0,9,0,9,0.22,-0.9,74.35000000000001
2021,4,28,18,0,4,0,4,0.22,-1.8,88.7
2021,4,28,19,0,0,0,0,0.22,-2.1,103.38
2021,4,28,20,0,0,0,0,0.22,-2.5,117.72
2021,4,28,21,0,0,0,0,0.22,-2.9000000000000004,131.79
2021,4,28,22,0,0,0,0,0.22,-3.1,145.22
2021,4,28,23,0,0,0,0,0.22,-3.3000000000000003,156.83
2021,4,29,0,0,0,0,0,0.22,-3.5,162.53
2021,4,29,1,0,0,0,0,0.22,-3.8000000000000003,157.29
2021,4,29,2,0,0,0,0,0.22,-4,145.83
2021,4,29,3,0,0,0,0,0.22,-4.1000000000000005,132.45
2021,4,29,4,0,0,0,0,0.22,-4,118.4
2021,4,29,5,0,0,0,0,0.22,-4.1000000000000005,104.07000000000001
2021,4,29,6,0,0,0,0,0.22,-3.6,89.36
2021,4,29,7,0,74,0,74,0.22,-2.2,75.06
2021,4,29,8,0,89,4,91,0.22,-0.7000000000000001,60.59
2021,4,29,9,0,349,67,396,0.22,0.5,46.21
2021,4,29,10,0,295,23,315,0.22,1.5,32.14
2021,4,29,11,0,535,82,612,0.22,1.9000000000000001,19.150000000000002
2021,4,29,12,0,475,35,509,0.22,1.8,11.75
2021,4,29,13,0,213,23,235,0.22,1.5,18.62
2021,4,29,14,0,493,141,613,0.22,1,31.51
2021,4,29,15,0,37,0,37,0.22,0.4,45.550000000000004
2021,4,29,16,0,201,31,216,0.22,-0.30000000000000004,59.92
2021,4,29,17,0,111,67,128,0.22,-1.3,74.38
2021,4,29,18,0,2,0,2,0.22,-2.1,88.71000000000001
2021,4,29,19,0,0,0,0,0.22,-2.5,103.37
2021,4,29,20,0,0,0,0,0.22,-2.8000000000000003,117.69
2021,4,29,21,0,0,0,0,0.22,-3.1,131.73
2021,4,29,22,0,0,0,0,0.22,-3.3000000000000003,145.1
2021,4,29,23,0,0,0,0,0.22,-3.5,156.63
2021,4,30,0,0,0,0,0,0.22,-3.8000000000000003,162.22
2021,4,30,1,0,0,0,0,0.22,-4.1000000000000005,157.03
2021,4,30,2,0,0,0,0,0.22,-4.3,145.65
2021,4,30,3,0,0,0,0,0.22,-4.5,132.32
2021,4,30,4,0,0,0,0,0.22,-4.7,118.31
2021,4,30,5,0,0,0,0,0.22,-4.800000000000001,104
2021,4,30,6,0,0,0,0,0.22,-4.4,89.31
2021,4,30,7,0,106,226,164,0.22,-3.3000000000000003,75.04
2021,4,30,8,0,213,46,236,0.22,-2.1,60.58
2021,4,30,9,0,299,33,322,0.22,-1.2000000000000002,46.230000000000004
2021,4,30,10,0,438,56,486,0.22,-0.2,32.21
2021,4,30,11,0,504,56,557,0.22,0.5,19.31
2021,4,30,12,0,472,34,506,0.22,0.5,12.05
2021,4,30,13,0,237,23,259,0.22,0.30000000000000004,18.84
2021,4,30,14,0,178,20,195,0.22,-0.1,31.64
2021,4,30,15,0,39,0,39,0.22,-0.6000000000000001,45.64
2021,4,30,16,0,146,13,152,0.22,-1.3,59.980000000000004
2021,4,30,17,0,110,67,128,0.22,-2.1,74.42
2021,4,30,18,0,8,0,8,0.22,-3.1,88.73
2021,4,30,19,0,0,0,0,0.22,-3.4000000000000004,103.37
2021,4,30,20,0,0,0,0,0.22,-3.7,117.66
2021,4,30,21,0,0,0,0,0.22,-4.1000000000000005,131.66
2021,4,30,22,0,0,0,0,0.22,-4.4,144.98
2021,4,30,23,0,0,0,0,0.22,-4.7,156.42000000000002
2021,5,1,0,0,0,0,0,0.22,-5,161.92000000000002
2021,5,1,1,0,0,0,0,0.22,-5.2,156.78
2021,5,1,2,0,0,0,0,0.22,-5.4,145.48
2021,5,1,3,0,0,0,0,0.22,-5.6000000000000005,132.2
2021,5,1,4,0,0,0,0,0.22,-5.9,118.22
2021,5,1,5,0,0,0,0,0.22,-6.1000000000000005,103.94
2021,5,1,6,0,0,0,0,0.22,-5.300000000000001,89.27
2021,5,1,7,0,106,226,164,0.22,-3,75.01
2021,5,1,8,0,205,414,409,0.22,-0.9,60.58
2021,5,1,9,0,381,352,624,0.22,0.5,46.26
2021,5,1,10,0,419,45,457,0.22,1.6,32.28
2021,5,1,11,0,439,32,469,0.22,2.4000000000000004,19.47
2021,5,1,12,0,233,24,256,0.22,2.8000000000000003,12.35
2021,5,1,13,0,300,23,322,0.22,2.5,19.05
2021,5,1,14,0,355,27,378,0.22,1.7000000000000002,31.77
2021,5,1,15,0,355,68,402,0.22,0.8,45.72
2021,5,1,16,0,243,98,292,0.22,-0.1,60.03
2021,5,1,17,0,28,0,28,0.22,-1.3,74.45
2021,5,1,18,0,2,0,2,0.22,-2.2,88.74
2021,5,1,19,0,0,0,0,0.22,-2.5,103.36
2021,5,1,20,0,0,0,0,0.22,-2.7,117.63
2021,5,1,21,0,0,0,0,0.22,-3,131.6
2021,5,1,22,0,0,0,0,0.22,-3.3000000000000003,144.86
2021,5,1,23,0,0,0,0,0.22,-3.6,156.21
2021,5,2,0,0,0,0,0,0.22,-3.8000000000000003,161.62
2021,5,2,1,0,0,0,0,0.22,-4,156.54
2021,5,2,2,0,0,0,0,0.22,-4.2,145.31
2021,5,2,3,0,0,0,0,0.22,-4.4,132.08
2021,5,2,4,0,0,0,0,0.22,-4.6000000000000005,118.13
2021,5,2,5,0,0,0,0,0.22,-4.6000000000000005,103.87
2021,5,2,6,0,0,0,0,0.22,-4.2,89.23
2021,5,2,7,0,4,0,4,0.22,-3.1,74.99
2021,5,2,8,0,176,21,186,0.22,-1.7000000000000002,60.58
2021,5,2,9,0,378,185,506,0.22,-0.5,46.29
2021,5,2,10,0,352,27,375,0.22,0.4,32.36
2021,5,2,11,0,284,23,306,0.22,1,19.63
2021,5,2,12,0,126,14,140,0.22,1.2000000000000002,12.65
2021,5,2,13,0,104,9,112,0.22,1.1,19.26
2021,5,2,14,0,358,27,381,0.22,0.8,31.900000000000002
2021,5,2,15,0,186,19,199,0.22,0.4,45.81
2021,5,2,16,0,88,4,90,0.22,-0.2,60.09
2021,5,2,17,0,5,0,5,0.22,-1.3,74.49
2021,5,2,18,0,3,0,3,0.22,-2.8000000000000003,88.75
2021,5,2,19,0,0,0,0,0.22,-3.2,103.35000000000001
2021,5,2,20,0,0,0,0,0.22,-3.4000000000000004,117.59
2021,5,2,21,0,0,0,0,0.22,-3.6,131.53
2021,5,2,22,0,0,0,0,0.22,-3.8000000000000003,144.74
2021,5,2,23,0,0,0,0,0.22,-4.2,156
2021,5,3,0,0,0,0,0,0.22,-4.5,161.32
2021,5,3,1,0,0,0,0,0.22,-4.800000000000001,156.29
2021,5,3,2,0,0,0,0,0.22,-5,145.14000000000001
2021,5,3,3,0,0,0,0,0.22,-5.2,131.96
