Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,4828745,-,b'Tolima',b'Colombia',4.88,-75.33,-5,5062,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,DHI,GHI,Surface Albedo,Solar Zenith Angle,DNI,Temperature,Clearsky DNI,Clearsky GHI,Clearsky DHI
2021,2,12,12,0,127,141,0.32,18.73,15,0.1,1078,1124,103
2021,2,12,13,0,396,420,0.32,21.39,26,0.1,1061,1100,113
2021,2,12,14,0,58,58,0.32,31.740000000000002,0,-0.2,1028,991,118
2021,2,12,15,0,86,90,0.32,44.730000000000004,5,-0.9,980,807,111
2021,2,12,16,0,59,59,0.32,58.620000000000005,0,-1.7000000000000002,874,558,103
2021,2,12,17,0,15,15,0.32,72.88,0,-2.7,669,277,81
2021,2,12,18,0,23,23,0.32,87.24,0,-3.6,136,30,23
2021,2,12,19,0,0,0,0.32,101.93,0,-4.2,0,0,0
2021,2,12,20,0,0,0,0.32,116.52,0,-4.4,0,0,0
2021,2,12,21,0,0,0,0.32,131.09,0,-4.4,0,0,0
2021,2,12,22,0,0,0,0.32,145.55,0,-4.6000000000000005,0,0,0
2021,2,12,23,0,0,0,0.32,159.57,0,-4.800000000000001,0,0,0
2021,2,13,0,0,0,0,0.32,170.77,0,-5.2,0,0,0
2021,2,13,1,0,0,0,0.32,166.19,0,-5.5,0,0,0
2021,2,13,2,0,0,0,0.32,152.91,0,-5.7,0,0,0
2021,2,13,3,0,0,0,0.32,138.6,0,-5.800000000000001,0,0,0
2021,2,13,4,0,0,0,0.32,124.06,0,-6,0,0,0
2021,2,13,5,0,0,0,0.32,109.47,0,-6.300000000000001,0,0,0
2021,2,13,6,0,0,0,0.32,94.88,0,-6.4,0,0,0
2021,2,13,7,0,69,91,0.32,80.29,129,-5.2,548,143,50
2021,2,13,8,0,91,93,0.32,65.91,3,-3.8000000000000003,861,428,77
2021,2,13,9,0,135,144,0.32,51.76,15,-2.3000000000000003,992,702,88
2021,2,13,10,0,369,396,0.32,38.160000000000004,34,-1,987,909,133
2021,2,13,11,0,246,268,0.32,25.990000000000002,25,0.1,1025,1055,133
2021,2,13,12,0,204,227,0.32,18.400000000000002,24,0.6000000000000001,1047,1123,130
2021,2,13,13,0,181,203,0.32,21.1,23,1,1051,1104,123
2021,2,13,14,0,302,322,0.32,31.560000000000002,24,1.3,1038,998,114
2021,2,13,15,0,237,253,0.32,44.61,22,1.1,1003,816,102
2021,2,13,16,0,241,264,0.32,58.54,45,0.30000000000000004,927,571,88
2021,2,13,17,0,128,217,0.32,72.83,302,-1.1,766,291,64
2021,2,13,18,0,14,14,0.32,87.21000000000001,0,-2.3000000000000003,238,33,21
2021,2,13,19,0,0,0,0.34,101.92,0,-2.9000000000000004,0,0,0
2021,2,13,20,0,0,0,0.34,116.53,0,-3.6,0,0,0
2021,2,13,21,0,0,0,0.34,131.13,0,-4.2,0,0,0
2021,2,13,22,0,0,0,0.34,145.62,0,-4.5,0,0,0
2021,2,13,23,0,0,0,0.34,159.70000000000002,0,-4.6000000000000005,0,0,0
2021,2,14,0,0,0,0,0.34,171.08,0,-4.9,0,0,0
2021,2,14,1,0,0,0,0.34,166.38,0,-5.300000000000001,0,0,0
2021,2,14,2,0,0,0,0.34,152.99,0,-5.6000000000000005,0,0,0
2021,2,14,3,0,0,0,0.34,138.64000000000001,0,-5.800000000000001,0,0,0
2021,2,14,4,0,0,0,0.34,124.07000000000001,0,-6,0,0,0
2021,2,14,5,0,0,0,0.34,109.46000000000001,0,-6.2,0,0,0
2021,2,14,6,0,0,0,0.34,94.85000000000001,0,-6,0,0,0
2021,2,14,7,0,40,142,0.34,80.24,602,-4.7,674,152,38
2021,2,14,8,0,185,339,0.34,65.84,378,-3,910,436,64
2021,2,14,9,0,265,658,0.34,51.660000000000004,633,-1.4000000000000001,1006,704,80
2021,2,14,10,0,387,894,0.34,38,644,0,1048,920,94
2021,2,14,11,0,561,708,0.34,25.75,162,1.1,1070,1067,103
2021,2,14,12,0,247,272,0.34,18.07,25,1.5,1080,1133,106
2021,2,14,13,0,281,304,0.34,20.82,25,1.6,1069,1110,111
2021,2,14,14,0,217,237,0.34,31.38,24,1.2000000000000002,1040,998,110
2021,2,14,15,0,156,169,0.34,44.5,19,0.5,996,814,104
2021,2,14,16,0,281,380,0.34,58.47,189,-0.5,899,567,97
2021,2,14,17,0,81,81,0.34,72.78,0,-1.9000000000000001,702,284,76
2021,2,14,18,0,13,13,0.34,87.19,0,-3,156,31,23
2021,2,14,19,0,0,0,0.34,101.92,0,-3.4000000000000004,0,0,0
2021,2,14,20,0,0,0,0.34,116.55,0,-3.8000000000000003,0,0,0
2021,2,14,21,0,0,0,0.34,131.17000000000002,0,-4.2,0,0,0
2021,2,14,22,0,0,0,0.34,145.69,0,-4.7,0,0,0
2021,2,14,23,0,0,0,0.34,159.84,0,-5.2,0,0,0
2021,2,15,0,0,0,0,0.34,171.39000000000001,0,-5.7,0,0,0
2021,2,15,1,0,0,0,0.34,166.56,0,-6,0,0,0
2021,2,15,2,0,0,0,0.34,153.06,0,-6.4,0,0,0
2021,2,15,3,0,0,0,0.34,138.67000000000002,0,-6.7,0,0,0
2021,2,15,4,0,0,0,0.34,124.08,0,-7,0,0,0
2021,2,15,5,0,0,0,0.34,109.44,0,-7.4,0,0,0
2021,2,15,6,0,0,0,0.34,94.81,0,-7.1000000000000005,0,0,0
2021,2,15,7,0,27,27,0.34,80.19,0,-5.5,495,141,57
2021,2,15,8,0,113,116,0.34,65.76,8,-4.2,797,423,96
2021,2,15,9,0,344,418,0.34,51.550000000000004,118,-3.1,932,693,113
2021,2,15,10,0,145,160,0.34,37.84,19,-1.6,958,905,148
2021,2,15,11,0,91,96,0.34,25.52,5,-0.1,1010,1057,146
2021,2,15,12,0,280,304,0.34,17.73,25,0.8,1035,1126,140
2021,2,15,13,0,218,241,0.34,20.54,25,1.4000000000000001,1017,1106,153
2021,2,15,14,0,472,522,0.34,31.21,58,1.7000000000000002,1010,1001,137
2021,2,15,15,0,436,663,0.34,44.39,318,1.4000000000000001,987,820,115
2021,2,15,16,0,22,22,0.34,58.4,0,0.7000000000000001,927,577,91
2021,2,15,17,0,108,249,0.34,72.74,474,-1.1,777,295,64
2021,2,15,18,0,23,23,0.34,87.17,0,-3,272,34,21
2021,2,15,19,0,0,0,0.33,101.92,0,-3.9000000000000004,0,0,0
2021,2,15,20,0,0,0,0.33,116.57000000000001,0,-4.5,0,0,0
2021,2,15,21,0,0,0,0.33,131.21,0,-4.800000000000001,0,0,0
2021,2,15,22,0,0,0,0.33,145.76,0,-5,0,0,0
2021,2,15,23,0,0,0,0.33,159.97,0,-5.300000000000001,0,0,0
2021,2,16,0,0,0,0,0.33,171.70000000000002,0,-5.7,0,0,0
2021,2,16,1,0,0,0,0.33,166.74,0,-6.1000000000000005,0,0,0
2021,2,16,2,0,0,0,0.33,153.13,0,-6.6000000000000005,0,0,0
2021,2,16,3,0,0,0,0.33,138.69,0,-7,0,0,0
2021,2,16,4,0,0,0,0.33,124.08,0,-7.4,0,0,0
2021,2,16,5,0,0,0,0.33,109.42,0,-7.7,0,0,0
2021,2,16,6,0,0,0,0.33,94.77,0,-7.2,0,0,0
2021,2,16,7,0,70,94,0.33,80.13,141,-5.2,741,159,32
2021,2,16,8,0,192,332,0.33,65.68,339,-3.1,970,449,49
2021,2,16,9,0,352,602,0.33,51.43,401,-0.7000000000000001,1054,717,60
2021,2,16,10,0,542,843,0.33,37.68,381,0.8,1080,932,78
2021,2,16,11,0,541,625,0.33,25.28,93,1.5,1104,1080,82
2021,2,16,12,0,800,999,0.33,17.38,67,1.7000000000000002,1115,1146,82
2021,2,16,13,0,591,785,0.33,20.26,207,2,1101,1119,86
2021,2,16,14,0,135,150,0.33,31.04,18,1.9000000000000001,1084,1012,83
2021,2,16,15,0,371,410,0.33,44.28,54,0.9,1050,829,77
2021,2,16,16,0,168,177,0.33,58.33,17,-0.7000000000000001,963,578,73
2021,2,16,17,0,122,134,0.33,72.7,39,-2.5,805,296,56
2021,2,16,18,0,23,23,0.33,87.15,0,-3.8000000000000003,298,34,20
2021,2,16,19,0,0,0,0.33,101.92,0,-4.4,0,0,0
2021,2,16,20,0,0,0,0.33,116.59,0,-4.6000000000000005,0,0,0
2021,2,16,21,0,0,0,0.33,131.25,0,-4.9,0,0,0
2021,2,16,22,0,0,0,0.33,145.83,0,-5.2,0,0,0
2021,2,16,23,0,0,0,0.33,160.1,0,-5.5,0,0,0
2021,2,17,0,0,0,0,0.33,172.02,0,-6,0,0,0
2021,2,17,1,0,0,0,0.33,166.92000000000002,0,-6.300000000000001,0,0,0
2021,2,17,2,0,0,0,0.33,153.20000000000002,0,-6.5,0,0,0
2021,2,17,3,0,0,0,0.33,138.72,0,-6.6000000000000005,0,0,0
2021,2,17,4,0,0,0,0.33,124.08,0,-6.800000000000001,0,0,0
2021,2,17,5,0,0,0,0.33,109.4,0,-7,0,0,0
2021,2,17,6,0,0,0,0.33,94.73,0,-6.800000000000001,0,0,0
2021,2,17,7,0,58,126,0.33,80.07000000000001,394,-5.300000000000001,694,156,36
2021,2,17,8,0,187,342,0.33,65.59,373,-3.6,930,442,57
2021,2,17,9,0,306,646,0.33,51.32,544,-2.2,1026,709,68
2021,2,17,10,0,608,798,0.33,37.52,239,-0.9,1046,922,92
2021,2,17,11,0,565,756,0.33,25.03,211,0.1,1069,1069,100
2021,2,17,12,0,526,572,0.33,17.04,48,0.8,1080,1134,102
2021,2,17,13,0,235,259,0.33,19.98,25,1.1,1064,1111,110
2021,2,17,14,0,313,334,0.33,30.87,24,0.8,1044,1004,107
2021,2,17,15,0,231,247,0.33,44.18,22,0.2,1009,820,97
2021,2,17,16,0,164,173,0.33,58.26,17,-0.8,927,574,86
2021,2,17,17,0,137,179,0.33,72.67,140,-2.2,758,291,65
2021,2,17,18,0,13,13,0.33,87.13,0,-3.4000000000000004,248,34,21
2021,2,17,19,0,0,0,0.33,101.92,0,-3.9000000000000004,0,0,0
2021,2,17,20,0,0,0,0.33,116.61,0,-4.2,0,0,0
2021,2,17,21,0,0,0,0.33,131.29,0,-4.5,0,0,0
2021,2,17,22,0,0,0,0.33,145.91,0,-4.800000000000001,0,0,0
2021,2,17,23,0,0,0,0.33,160.23,0,-5.1000000000000005,0,0,0
2021,2,18,0,0,0,0,0.33,172.34,0,-5.5,0,0,0
2021,2,18,1,0,0,0,0.33,167.08,0,-5.7,0,0,0
2021,2,18,2,0,0,0,0.33,153.26,0,-6,0,0,0
2021,2,18,3,0,0,0,0.33,138.73,0,-6.2,0,0,0
2021,2,18,4,0,0,0,0.33,124.07000000000001,0,-6.4,0,0,0
2021,2,18,5,0,0,0,0.33,109.37,0,-6.6000000000000005,0,0,0
2021,2,18,6,0,0,0,0.33,94.69,0,-6.7,0,0,0
2021,2,18,7,0,6,6,0.33,80,0,-5.6000000000000005,597,150,47
2021,2,18,8,0,144,151,0.33,65.51,17,-4.1000000000000005,881,438,73
2021,2,18,9,0,231,246,0.33,51.2,23,-2.7,989,707,88
2021,2,18,10,0,552,750,0.33,37.36,250,-1.3,1054,928,91
2021,2,18,11,0,395,420,0.33,24.79,27,-0.30000000000000004,1078,1076,97
2021,2,18,12,0,464,494,0.33,16.69,31,0.4,1090,1142,98
2021,2,18,13,0,517,564,0.33,19.7,49,0.6000000000000001,1066,1116,113
2021,2,18,14,0,299,320,0.33,30.71,24,0.5,1049,1009,107
2021,2,18,15,0,403,467,0.33,44.08,90,-0.1,1019,826,94
2021,2,18,16,0,238,260,0.33,58.2,41,-0.9,948,580,81
2021,2,18,17,0,138,180,0.33,72.63,140,-2.3000000000000003,801,298,58
2021,2,18,18,0,23,23,0.33,87.12,0,-3.6,301,35,20
2021,2,18,19,0,0,0,0.33,101.93,0,-4.2,0,0,0
2021,2,18,20,0,0,0,0.33,116.63,0,-4.7,0,0,0
2021,2,18,21,0,0,0,0.33,131.34,0,-5.1000000000000005,0,0,0
2021,2,18,22,0,0,0,0.33,145.98,0,-5.5,0,0,0
2021,2,18,23,0,0,0,0.33,160.36,0,-5.9,0,0,0
2021,2,19,0,0,0,0,0.33,172.65,0,-6.2,0,0,0
2021,2,19,1,0,0,0,0.33,167.23,0,-6.4,0,0,0
2021,2,19,2,0,0,0,0.33,153.31,0,-6.5,0,0,0
2021,2,19,3,0,0,0,0.33,138.75,0,-6.7,0,0,0
2021,2,19,4,0,0,0,0.33,124.06,0,-6.9,0,0,0
2021,2,19,5,0,0,0,0.33,109.34,0,-7.2,0,0,0
2021,2,19,6,0,0,0,0.33,94.64,0,-7,0,0,0
2021,2,19,7,0,49,49,0.33,79.94,0,-5.800000000000001,703,159,36
2021,2,19,8,0,194,221,0.33,65.42,66,-4.4,930,446,59
2021,2,19,9,0,247,263,0.33,51.08,25,-2.7,1020,714,74
2021,2,19,10,0,480,625,0.33,37.19,182,-1.1,1049,929,93
2021,2,19,11,0,568,730,0.33,24.54,178,0,1072,1076,101
2021,2,19,12,0,550,608,0.33,16.34,60,0.4,1085,1143,102
2021,2,19,13,0,535,590,0.33,19.42,58,0.4,1060,1117,117
2021,2,19,14,0,458,500,0.33,30.55,48,0.2,1042,1009,112
2021,2,19,15,0,399,458,0.33,43.99,83,-0.4,1014,826,97
2021,2,19,16,0,31,31,0.33,58.15,0,-1.4000000000000001,932,578,86
2021,2,19,17,0,84,267,0.33,72.60000000000001,610,-2.8000000000000003,776,295,63
2021,2,19,18,0,25,25,0.33,87.11,0,-3.9000000000000004,284,35,20
2021,2,19,19,0,0,0,0.33,101.93,0,-4.5,0,0,0
2021,2,19,20,0,0,0,0.33,116.66,0,-4.9,0,0,0
2021,2,19,21,0,0,0,0.33,131.38,0,-5.2,0,0,0
2021,2,19,22,0,0,0,0.33,146.05,0,-5.300000000000001,0,0,0
2021,2,19,23,0,0,0,0.33,160.49,0,-5.5,0,0,0
2021,2,20,0,0,0,0,0.33,172.97,0,-5.7,0,0,0
2021,2,20,1,0,0,0,0.33,167.38,0,-5.800000000000001,0,0,0
2021,2,20,2,0,0,0,0.33,153.35,0,-6,0,0,0
2021,2,20,3,0,0,0,0.33,138.75,0,-6.300000000000001,0,0,0
2021,2,20,4,0,0,0,0.33,124.04,0,-6.5,0,0,0
2021,2,20,5,0,0,0,0.33,109.31,0,-6.7,0,0,0
2021,2,20,6,0,0,0,0.33,94.59,0,-6.6000000000000005,0,0,0
2021,2,20,7,0,57,57,0.33,79.87,0,-5.800000000000001,685,158,38
2021,2,20,8,0,175,357,0.33,65.33,435,-4.9,891,441,69
2021,2,20,9,0,278,299,0.33,50.96,33,-3.7,982,707,89
2021,2,20,10,0,263,281,0.33,37.03,23,-2.1,1006,923,119
2021,2,20,11,0,533,603,0.33,24.29,77,-0.7000000000000001,1024,1069,135
2021,2,20,12,0,594,699,0.33,15.98,109,0.1,1035,1135,139
2021,2,20,13,0,596,761,0.33,19.150000000000002,175,0.4,1063,1119,115
2021,2,20,14,0,345,366,0.33,30.39,25,0.30000000000000004,1032,1009,119
2021,2,20,15,0,421,605,0.33,43.89,255,-0.30000000000000004,982,819,111
2021,2,20,16,0,139,146,0.33,58.09,14,-1.2000000000000002,888,570,101
2021,2,20,17,0,12,12,0.33,72.57000000000001,0,-2.6,703,287,76
2021,2,20,18,0,24,24,0.33,87.10000000000001,0,-3.7,177,32,23
2021,2,20,19,0,0,0,0.33,101.94,0,-4.2,0,0,0
2021,2,20,20,0,0,0,0.33,116.68,0,-4.4,0,0,0
2021,2,20,21,0,0,0,0.33,131.43,0,-4.7,0,0,0
2021,2,20,22,0,0,0,0.33,146.12,0,-5,0,0,0
2021,2,20,23,0,0,0,0.33,160.61,0,-5.4,0,0,0
2021,2,21,0,0,0,0,0.33,173.29,0,-5.7,0,0,0
2021,2,21,1,0,0,0,0.33,167.52,0,-6,0,0,0
2021,2,21,2,0,0,0,0.33,153.39000000000001,0,-6.300000000000001,0,0,0
2021,2,21,3,0,0,0,0.33,138.75,0,-6.6000000000000005,0,0,0
2021,2,21,4,0,0,0,0.33,124.02,0,-6.800000000000001,0,0,0
2021,2,21,5,0,0,0,0.33,109.27,0,-7.2,0,0,0
2021,2,21,6,0,0,0,0.33,94.53,0,-7.1000000000000005,0,0,0
2021,2,21,7,0,72,106,0.33,79.8,192,-6,534,150,55
2021,2,21,8,0,195,338,0.33,65.23,341,-4.3,830,436,88
2021,2,21,9,0,361,612,0.33,50.84,398,-2.4000000000000004,955,707,104
2021,2,21,10,0,619,808,0.33,36.86,236,-0.9,1023,928,109
2021,2,21,11,0,569,763,0.33,24.05,212,0.2,1052,1076,115
2021,2,21,12,0,505,542,0.33,15.620000000000001,39,1.1,1068,1143,114
2021,2,21,13,0,328,351,0.33,18.87,25,1.5,1067,1121,112
2021,2,21,14,0,356,378,0.33,30.240000000000002,26,1.3,1048,1013,107
2021,2,21,15,0,339,366,0.33,43.81,36,0.8,1006,827,101
2021,2,21,16,0,122,128,0.33,58.050000000000004,12,-0.30000000000000004,915,577,93
2021,2,21,17,0,138,183,0.33,72.55,149,-1.8,720,290,74
2021,2,21,18,0,17,17,0.33,87.10000000000001,0,-3.1,182,32,23
2021,2,21,19,0,0,0,0.33,101.95,0,-3.6,0,0,0
2021,2,21,20,0,0,0,0.33,116.71000000000001,0,-4,0,0,0
2021,2,21,21,0,0,0,0.33,131.47,0,-4.4,0,0,0
2021,2,21,22,0,0,0,0.33,146.20000000000002,0,-4.7,0,0,0
2021,2,21,23,0,0,0,0.33,160.74,0,-5,0,0,0
2021,2,22,0,0,0,0,0.33,173.61,0,-5.300000000000001,0,0,0
2021,2,22,1,0,0,0,0.33,167.64000000000001,0,-5.5,0,0,0
2021,2,22,2,0,0,0,0.33,153.42000000000002,0,-5.7,0,0,0
2021,2,22,3,0,0,0,0.33,138.75,0,-5.800000000000001,0,0,0
2021,2,22,4,0,0,0,0.33,124,0,-6,0,0,0
2021,2,22,5,0,0,0,0.33,109.23,0,-6.2,0,0,0
2021,2,22,6,0,0,0,0.33,94.48,0,-6.1000000000000005,0,0,0
2021,2,22,7,0,66,70,0.33,79.72,19,-5.2,457,145,63
2021,2,22,8,0,205,321,0.33,65.14,275,-3.9000000000000004,766,427,105
2021,2,22,9,0,267,286,0.33,50.71,29,-2.4000000000000004,910,698,122
2021,2,22,10,0,473,565,0.33,36.69,114,-1.1,893,901,185
2021,2,22,11,0,368,391,0.33,23.8,25,0,932,1050,198
2021,2,22,12,0,425,450,0.33,15.26,26,0.5,942,1115,206
2021,2,22,13,0,307,331,0.33,18.6,25,0.6000000000000001,1055,1117,117
2021,2,22,14,0,449,486,0.33,30.1,43,0.30000000000000004,1017,1005,125
2021,2,22,15,0,150,164,0.33,43.730000000000004,19,-0.30000000000000004,961,817,122
2021,2,22,16,0,112,118,0.33,58,11,-1.2000000000000002,850,565,115
2021,2,22,17,0,13,13,0.33,72.53,0,-2.4000000000000004,628,280,91
2021,2,22,18,0,18,18,0.33,87.10000000000001,0,-3.5,107,30,25
2021,2,22,19,0,0,0,0.33,101.97,0,-3.9000000000000004,0,0,0
2021,2,22,20,0,0,0,0.33,116.74000000000001,0,-4.2,0,0,0
2021,2,22,21,0,0,0,0.33,131.52,0,-4.5,0,0,0
2021,2,22,22,0,0,0,0.33,146.27,0,-4.7,0,0,0
2021,2,22,23,0,0,0,0.33,160.86,0,-5,0,0,0
2021,2,23,0,0,0,0,0.33,173.92000000000002,0,-5.300000000000001,0,0,0
2021,2,23,1,0,0,0,0.33,167.76,0,-5.5,0,0,0
2021,2,23,2,0,0,0,0.33,153.45000000000002,0,-5.7,0,0,0
2021,2,23,3,0,0,0,0.33,138.74,0,-5.9,0,0,0
2021,2,23,4,0,0,0,0.33,123.97,0,-6,0,0,0
2021,2,23,5,0,0,0,0.33,109.18,0,-6.1000000000000005,0,0,0
2021,2,23,6,0,0,0,0.33,94.41,0,-6,0,0,0
2021,2,23,7,0,69,143,0.33,79.64,410,-5.1000000000000005,410,143,69
2021,2,23,8,0,118,419,0.33,65.04,713,-3.8000000000000003,728,424,117
2021,2,23,9,0,365,615,0.33,50.59,394,-2.5,880,695,136
2021,2,23,10,0,530,868,0.33,36.52,420,-1,967,921,144
2021,2,23,11,0,753,1001,0.33,23.55,270,0.4,1011,1072,145
2021,2,23,12,0,800,1023,0.33,14.9,80,1.5,1034,1140,140
2021,2,23,13,0,800,969,0.33,18.330000000000002,43,2.1,1036,1118,135
2021,2,23,14,0,749,870,0.33,29.95,140,2.1,1023,1011,125
2021,2,23,15,0,495,722,0.33,43.65,313,1.6,991,826,109
2021,2,23,16,0,244,512,0.33,57.96,507,0.7000000000000001,919,579,91
2021,2,23,17,0,80,271,0.33,72.51,636,-0.8,764,295,66
2021,2,23,18,0,24,24,0.33,87.10000000000001,0,-2.4000000000000004,254,34,21
2021,2,23,19,0,0,0,0.33,101.98,0,-2.9000000000000004,0,0,0
2021,2,23,20,0,0,0,0.33,116.77,0,-3.4000000000000004,0,0,0
2021,2,23,21,0,0,0,0.33,131.57,0,-3.9000000000000004,0,0,0
2021,2,23,22,0,0,0,0.33,146.34,0,-4.3,0,0,0
2021,2,23,23,0,0,0,0.33,160.98,0,-4.7,0,0,0
2021,2,24,0,0,0,0,0.33,174.24,0,-5.1000000000000005,0,0,0
2021,2,24,1,0,0,0,0.33,167.86,0,-5.5,0,0,0
2021,2,24,2,0,0,0,0.33,153.46,0,-5.800000000000001,0,0,0
2021,2,24,3,0,0,0,0.33,138.73,0,-6,0,0,0
2021,2,24,4,0,0,0,0.33,123.94,0,-6.2,0,0,0
2021,2,24,5,0,0,0,0.33,109.13,0,-6.5,0,0,0
2021,2,24,6,0,0,0,0.33,94.35000000000001,0,-6.2,0,0,0
2021,2,24,7,0,74,107,0.33,79.56,185,-4.7,636,160,45
2021,2,24,8,0,193,351,0.33,64.94,373,-3.3000000000000003,910,451,66
2021,2,24,9,0,360,484,0.33,50.46,196,-1.5,1018,723,75
2021,2,24,10,0,480,888,0.33,36.35,508,0.4,1058,940,88
2021,2,24,11,0,674,853,0.33,23.29,195,1.6,1084,1088,92
2021,2,24,12,0,800,1019,0.33,14.530000000000001,62,2.3000000000000003,1088,1148,94
2021,2,24,13,0,800,1004,0.33,18.07,93,2.4000000000000004,1075,1124,102
2021,2,24,14,0,741,860,0.33,29.82,137,2.4000000000000004,1056,1015,99
2021,2,24,15,0,486,737,0.33,43.57,346,1.8,1021,830,90
2021,2,24,16,0,249,502,0.33,57.92,477,0.8,945,581,80
2021,2,24,17,0,108,112,0.33,72.5,15,-0.6000000000000001,784,296,60
2021,2,24,18,0,20,20,0.33,87.10000000000001,0,-1.9000000000000001,246,34,21
2021,2,24,19,0,0,0,0.33,102,0,-2.3000000000000003,0,0,0
2021,2,24,20,0,0,0,0.33,116.81,0,-2.7,0,0,0
2021,2,24,21,0,0,0,0.33,131.62,0,-3.1,0,0,0
2021,2,24,22,0,0,0,0.33,146.41,0,-3.6,0,0,0
2021,2,24,23,0,0,0,0.33,161.09,0,-4,0,0,0
2021,2,25,0,0,0,0,0.33,174.54,0,-4.4,0,0,0
2021,2,25,1,0,0,0,0.33,167.95000000000002,0,-4.800000000000001,0,0,0
2021,2,25,2,0,0,0,0.33,153.47,0,-5.2,0,0,0
2021,2,25,3,0,0,0,0.33,138.71,0,-5.6000000000000005,0,0,0
2021,2,25,4,0,0,0,0.33,123.9,0,-5.9,0,0,0
2021,2,25,5,0,0,0,0.33,109.08,0,-6.1000000000000005,0,0,0
2021,2,25,6,0,0,0,0.33,94.28,0,-5.7,0,0,0
2021,2,25,7,0,55,142,0.33,79.48,481,-4,727,168,36
2021,2,25,8,0,214,272,0.33,64.84,137,-2.3000000000000003,953,459,54
2021,2,25,9,0,285,307,0.33,50.33,34,-0.1,1040,728,65
2021,2,25,10,0,487,678,0.33,36.18,236,1.7000000000000002,1077,945,76
2021,2,25,11,0,800,958,0.33,23.04,114,2.6,1099,1092,80
2021,2,25,12,0,280,305,0.33,14.16,25,3.1,1108,1157,82
2021,2,25,13,0,573,656,0.33,17.81,87,3.3000000000000003,1085,1131,98
2021,2,25,14,0,517,602,0.33,29.69,98,2.9000000000000004,1063,1017,94
2021,2,25,15,0,257,274,0.33,43.5,23,1.9000000000000001,1029,832,86
2021,2,25,16,0,273,439,0.33,57.88,312,0.7000000000000001,948,582,78
2021,2,25,17,0,137,167,0.33,72.48,101,-0.7000000000000001,791,297,59
2021,2,25,18,0,19,19,0.33,87.11,0,-1.9000000000000001,261,34,21
2021,2,25,19,0,0,0,0.34,102.02,0,-2.6,0,0,0
2021,2,25,20,0,0,0,0.34,116.84,0,-3.2,0,0,0
2021,2,25,21,0,0,0,0.34,131.67000000000002,0,-3.7,0,0,0
2021,2,25,22,0,0,0,0.34,146.48,0,-4.1000000000000005,0,0,0
2021,2,25,23,0,0,0,0.34,161.20000000000002,0,-4.5,0,0,0
2021,2,26,0,0,0,0,0.34,174.85,0,-4.800000000000001,0,0,0
2021,2,26,1,0,0,0,0.34,168.03,0,-5,0,0,0
2021,2,26,2,0,0,0,0.34,153.48,0,-5.4,0,0,0
2021,2,26,3,0,0,0,0.34,138.69,0,-5.6000000000000005,0,0,0
2021,2,26,4,0,0,0,0.34,123.86,0,-6,0,0,0
2021,2,26,5,0,0,0,0.34,109.03,0,-6.1000000000000005,0,0,0
2021,2,26,6,0,0,0,0.34,94.22,0,-6.1000000000000005,0,0,0
2021,2,26,7,0,75,109,0.34,79.4,182,-5.1000000000000005,722,169,36
2021,2,26,8,0,112,429,0.34,64.73,744,-4,949,459,54
2021,2,26,9,0,136,146,0.34,50.2,16,-2,1038,728,64
2021,2,26,10,0,275,294,0.34,36,23,0,1051,940,90
2021,2,26,11,0,97,104,0.34,22.79,7,1.4000000000000001,1084,1092,93
2021,2,26,12,0,450,477,0.34,13.790000000000001,28,2.5,1097,1157,92
2021,2,26,13,0,800,983,0.34,17.55,48,3,1077,1131,104
2021,2,26,14,0,93,98,0.34,29.560000000000002,7,3.1,1066,1023,96
2021,2,26,15,0,259,275,0.34,43.44,23,2.8000000000000003,1035,837,85
2021,2,26,16,0,167,176,0.34,57.85,17,1.8,970,588,72
2021,2,26,17,0,13,13,0.34,72.47,0,0.1,820,302,55
2021,2,26,18,0,18,18,0.34,87.11,0,-2,293,35,20
2021,2,26,19,0,0,0,0.34,102.04,0,-2.9000000000000004,0,0,0
2021,2,26,20,0,0,0,0.34,116.87,0,-3.2,0,0,0
2021,2,26,21,0,0,0,0.34,131.72,0,-3.3000000000000003,0,0,0
2021,2,26,22,0,0,0,0.34,146.55,0,-4,0,0,0
2021,2,26,23,0,0,0,0.34,161.31,0,-4.6000000000000005,0,0,0
