Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,4828745,-,b'Tolima',b'Colombia',4.88,-75.33,-5,5062,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,DHI,GHI,Surface Albedo,Solar Zenith Angle,DNI,Temperature,Clearsky DNI,Clearsky GHI,Clearsky DHI
2022,2,19,5,0,0,0,0.33,109.34,0,-7.2,0,0,0
2022,2,19,6,0,0,0,0.33,94.64,0,-7.1000000000000005,0,0,0
2022,2,19,7,0,94,95,0.33,79.95,4,-6.300000000000001,596,151,47
2022,2,19,8,0,292,336,0.33,65.43,106,-5,867,437,76
2022,2,19,9,0,412,610,0.33,51.1,315,-3.2,976,707,94
2022,2,19,10,0,490,831,0.33,37.230000000000004,429,-1.3,1044,928,97
2022,2,19,11,0,575,604,0.33,24.6,33,-0.2,1065,1075,107
2022,2,19,12,0,175,175,0.33,16.42,0,0.2,1069,1140,115
2022,2,19,13,0,363,364,0.33,19.5,1,0.1,1072,1116,105
2022,2,19,14,0,228,228,0.33,30.59,0,-0.5,1055,1008,100
2022,2,19,15,0,412,420,0.33,44.02,12,-1.4000000000000001,1023,825,89
2022,2,19,16,0,363,419,0.33,58.17,105,-2.3000000000000003,946,578,79
2022,2,19,17,0,155,156,0.33,72.62,6,-3.4000000000000004,804,297,57
2022,2,19,18,0,27,27,0.33,87.12,7,-4.2,333,36,19
2022,2,19,19,0,0,0,0.33,101.94,0,-4.5,0,0,0
2022,2,19,20,0,0,0,0.33,116.66,0,-4.800000000000001,0,0,0
2022,2,19,21,0,0,0,0.33,131.38,0,-5.1000000000000005,0,0,0
2022,2,19,22,0,0,0,0.33,146.04,0,-5.4,0,0,0
2022,2,19,23,0,0,0,0.33,160.47,0,-5.7,0,0,0
2022,2,20,0,0,0,0,0.33,172.9,0,-5.9,0,0,0
2022,2,20,1,0,0,0,0.33,167.34,0,-6.2,0,0,0
2022,2,20,2,0,0,0,0.33,153.33,0,-6.5,0,0,0
2022,2,20,3,0,0,0,0.33,138.74,0,-6.7,0,0,0
2022,2,20,4,0,0,0,0.33,124.04,0,-6.800000000000001,0,0,0
2022,2,20,5,0,0,0,0.33,109.31,0,-6.9,0,0,0
2022,2,20,6,0,0,0,0.33,94.59,0,-6.7,0,0,0
2022,2,20,7,0,6,6,0.33,79.88,0,-5.9,684,158,38
2022,2,20,8,0,230,237,0.33,65.34,18,-4.800000000000001,924,446,60
2022,2,20,9,0,309,310,0.33,50.980000000000004,2,-3.7,1019,715,74
2022,2,20,10,0,484,498,0.33,37.06,18,-2.5,1036,928,101
2022,2,20,11,0,516,554,0.33,24.35,41,-1.7000000000000002,1068,1077,104
2022,2,20,12,0,635,707,0.33,16.07,75,-1.2000000000000002,1080,1143,105
2022,2,20,13,0,338,338,0.33,19.22,1,-1.2000000000000002,1060,1118,116
2022,2,20,14,0,472,475,0.33,30.44,4,-1.3,1043,1010,111
2022,2,20,15,0,224,224,0.33,43.92,0,-1.8,1013,826,97
2022,2,20,16,0,183,184,0.33,58.120000000000005,0,-2.7,940,580,83
2022,2,20,17,0,22,22,0.33,72.59,0,-3.9000000000000004,785,296,61
2022,2,20,18,0,27,27,0.33,87.11,5,-4.800000000000001,287,34,20
2022,2,20,19,0,0,0,0.33,101.95,0,-5.1000000000000005,0,0,0
2022,2,20,20,0,0,0,0.33,116.68,0,-5.4,0,0,0
2022,2,20,21,0,0,0,0.33,131.42000000000002,0,-5.800000000000001,0,0,0
2022,2,20,22,0,0,0,0.33,146.11,0,-6.1000000000000005,0,0,0
2022,2,20,23,0,0,0,0.33,160.59,0,-6.4,0,0,0
2022,2,21,0,0,0,0,0.33,173.21,0,-6.9,0,0,0
2022,2,21,1,0,0,0,0.33,167.48,0,-7.300000000000001,0,0,0
2022,2,21,2,0,0,0,0.33,153.37,0,-7.6000000000000005,0,0,0
2022,2,21,3,0,0,0,0.33,138.75,0,-7.800000000000001,0,0,0
2022,2,21,4,0,0,0,0.33,124.02,0,-8,0,0,0
2022,2,21,5,0,0,0,0.33,109.27,0,-8.1,0,0,0
2022,2,21,6,0,0,0,0.33,94.54,0,-7.7,0,0,0
2022,2,21,7,0,54,54,0.33,79.81,0,-6.4,657,158,42
2022,2,21,8,0,164,164,0.33,65.25,1,-5,908,447,67
2022,2,21,9,0,426,483,0.33,50.86,90,-2.9000000000000004,1009,718,81
2022,2,21,10,0,508,541,0.33,36.89,41,-1,1064,938,87
2022,2,21,11,0,197,198,0.33,24.1,1,0.4,1079,1081,96
2022,2,21,12,0,159,159,0.33,15.71,0,1.1,1084,1146,102
2022,2,21,13,0,182,182,0.33,18.95,0,1.4000000000000001,1088,1125,96
2022,2,21,14,0,123,123,0.33,30.29,0,1,1063,1016,97
2022,2,21,15,0,175,176,0.33,43.84,1,0.1,1029,831,89
2022,2,21,16,0,39,39,0.33,58.07,0,-1,950,582,80
2022,2,21,17,0,174,196,0.33,72.56,73,-2.5,794,298,60
2022,2,21,18,0,21,21,0.33,87.11,1,-3.9000000000000004,283,35,20
2022,2,21,19,0,0,0,0.33,101.96000000000001,0,-4.5,0,0,0
2022,2,21,20,0,0,0,0.33,116.71000000000001,0,-5.1000000000000005,0,0,0
2022,2,21,21,0,0,0,0.33,131.47,0,-5.6000000000000005,0,0,0
2022,2,21,22,0,0,0,0.33,146.19,0,-6,0,0,0
2022,2,21,23,0,0,0,0.33,160.72,0,-6.4,0,0,0
2022,2,22,0,0,0,0,0.33,173.53,0,-6.7,0,0,0
2022,2,22,1,0,0,0,0.33,167.6,0,-7,0,0,0
2022,2,22,2,0,0,0,0.33,153.41,0,-7.1000000000000005,0,0,0
2022,2,22,3,0,0,0,0.33,138.74,0,-7.300000000000001,0,0,0
2022,2,22,4,0,0,0,0.33,124,0,-7.5,0,0,0
2022,2,22,5,0,0,0,0.33,109.23,0,-7.7,0,0,0
2022,2,22,6,0,0,0,0.33,94.48,0,-7.300000000000001,0,0,0
2022,2,22,7,0,74,75,0.33,79.73,9,-6,635,157,44
2022,2,22,8,0,209,211,0.33,65.15,6,-4.4,890,444,70
2022,2,22,9,0,329,332,0.33,50.74,4,-2.2,991,713,85
2022,2,22,10,0,494,510,0.33,36.72,20,-0.4,1042,935,100
2022,2,22,11,0,551,825,0.33,23.85,300,0.9,1068,1084,107
2022,2,22,12,0,547,931,0.33,15.35,398,1.7000000000000002,1078,1149,110
2022,2,22,13,0,472,474,0.33,18.68,2,2,1066,1125,115
2022,2,22,14,0,587,680,0.33,30.14,107,1.9000000000000001,1048,1017,111
2022,2,22,15,0,408,672,0.33,43.75,366,1.2000000000000002,1007,830,103
2022,2,22,16,0,316,427,0.33,58.02,210,0.2,919,580,93
2022,2,22,17,0,104,105,0.33,72.54,6,-1.4000000000000001,748,294,70
2022,2,22,18,0,25,26,0.33,87.11,3,-2.9000000000000004,230,34,22
2022,2,22,19,0,0,0,0.33,101.97,0,-3.5,0,0,0
2022,2,22,20,0,0,0,0.33,116.74000000000001,0,-4.1000000000000005,0,0,0
2022,2,22,21,0,0,0,0.33,131.52,0,-4.800000000000001,0,0,0
2022,2,22,22,0,0,0,0.33,146.26,0,-5.5,0,0,0
2022,2,22,23,0,0,0,0.33,160.84,0,-6.1000000000000005,0,0,0
2022,2,23,0,0,0,0,0.33,173.85,0,-6.5,0,0,0
2022,2,23,1,0,0,0,0.33,167.72,0,-6.7,0,0,0
2022,2,23,2,0,0,0,0.33,153.43,0,-7,0,0,0
2022,2,23,3,0,0,0,0.33,138.74,0,-7.2,0,0,0
2022,2,23,4,0,0,0,0.33,123.97,0,-7.4,0,0,0
2022,2,23,5,0,0,0,0.33,109.19,0,-7.6000000000000005,0,0,0
2022,2,23,6,0,0,0,0.33,94.42,0,-7.300000000000001,0,0,0
2022,2,23,7,0,74,74,0.33,79.66,1,-5.5,548,153,54
2022,2,23,8,0,257,267,0.33,65.06,25,-3.4000000000000004,847,442,84
2022,2,23,9,0,198,680,0.33,50.61,759,-1.1,971,715,98
2022,2,23,10,0,547,647,0.33,36.550000000000004,124,0.5,1003,929,123
2022,2,23,11,0,308,308,0.33,23.6,0,1.6,1036,1080,130
2022,2,23,12,0,252,252,0.33,14.99,0,2.3000000000000003,1053,1147,129
2022,2,23,13,0,208,208,0.33,18.41,1,2.4000000000000004,1054,1121,121
2022,2,23,14,0,195,196,0.33,30,1,2,1032,1012,118
2022,2,23,15,0,383,425,0.33,43.67,58,1.1,994,826,107
2022,2,23,16,0,24,24,0.33,57.97,0,0.1,906,576,96
2022,2,23,17,0,143,265,0.33,72.52,406,-1.3,735,291,70
2022,2,23,18,0,24,25,0.33,87.11,1,-2.7,214,33,22
2022,2,23,19,0,0,0,0.33,101.99000000000001,0,-3.5,0,0,0
2022,2,23,20,0,0,0,0.33,116.77,0,-3.9000000000000004,0,0,0
2022,2,23,21,0,0,0,0.33,131.56,0,-4.2,0,0,0
2022,2,23,22,0,0,0,0.33,146.33,0,-4.5,0,0,0
2022,2,23,23,0,0,0,0.33,160.95000000000002,0,-4.9,0,0,0
2022,2,24,0,0,0,0,0.33,174.16,0,-5.300000000000001,0,0,0
2022,2,24,1,0,0,0,0.33,167.83,0,-5.4,0,0,0
2022,2,24,2,0,0,0,0.33,153.45000000000002,0,-5.4,0,0,0
2022,2,24,3,0,0,0,0.33,138.73,0,-5.5,0,0,0
2022,2,24,4,0,0,0,0.33,123.94,0,-5.7,0,0,0
2022,2,24,5,0,0,0,0.33,109.14,0,-5.800000000000001,0,0,0
2022,2,24,6,0,0,0,0.33,94.36,0,-5.800000000000001,0,0,0
2022,2,24,7,0,107,109,0.33,79.58,10,-5.1000000000000005,577,155,51
2022,2,24,8,0,296,347,0.33,64.96000000000001,121,-4.2,849,441,82
2022,2,24,9,0,413,617,0.33,50.480000000000004,319,-2.8000000000000003,966,711,96
2022,2,24,10,0,411,794,0.33,36.38,476,-1,1019,929,108
2022,2,24,11,0,378,379,0.33,23.35,1,0.5,1042,1076,119
2022,2,24,12,0,245,245,0.33,14.620000000000001,0,1.2000000000000002,1055,1141,120
2022,2,24,13,0,367,371,0.33,18.14,5,1.1,1040,1116,128
2022,2,24,14,0,189,189,0.33,29.86,1,0.6000000000000001,1016,1006,125
2022,2,24,15,0,481,554,0.33,43.6,101,-0.1,980,821,112
2022,2,24,16,0,246,256,0.33,57.93,20,-1,893,572,99
2022,2,24,17,0,89,90,0.33,72.51,3,-2.2,731,290,70
2022,2,24,18,0,11,11,0.33,87.11,0,-3.1,239,33,21
2022,2,24,19,0,0,0,0.33,102,0,-3.5,0,0,0
2022,2,24,20,0,0,0,0.33,116.8,0,-3.8000000000000003,0,0,0
2022,2,24,21,0,0,0,0.33,131.61,0,-4.2,0,0,0
2022,2,24,22,0,0,0,0.33,146.4,0,-4.4,0,0,0
2022,2,24,23,0,0,0,0.33,161.07,0,-4.7,0,0,0
2022,2,25,0,0,0,0,0.33,174.47,0,-5,0,0,0
2022,2,25,1,0,0,0,0.33,167.92000000000002,0,-5.2,0,0,0
2022,2,25,2,0,0,0,0.33,153.46,0,-5.5,0,0,0
2022,2,25,3,0,0,0,0.33,138.71,0,-5.800000000000001,0,0,0
2022,2,25,4,0,0,0,0.33,123.9,0,-6,0,0,0
2022,2,25,5,0,0,0,0.33,109.09,0,-6.300000000000001,0,0,0
2022,2,25,6,0,0,0,0.33,94.29,0,-6.2,0,0,0
2022,2,25,7,0,99,100,0.33,79.5,5,-5.5,646,161,43
2022,2,25,8,0,265,279,0.33,64.86,33,-4.7,900,449,67
2022,2,25,9,0,446,530,0.33,50.36,131,-3.2,1007,722,80
2022,2,25,10,0,572,733,0.33,36.21,199,-1,1045,939,95
2022,2,25,11,0,589,631,0.33,23.1,46,0.8,1072,1086,101
2022,2,25,12,0,513,516,0.33,14.25,3,1.4000000000000001,1082,1151,103
2022,2,25,13,0,387,388,0.33,17.88,1,1.2000000000000002,1044,1122,128
2022,2,25,14,0,63,63,0.33,29.72,0,0.7000000000000001,1028,1013,121
2022,2,25,15,0,281,288,0.33,43.53,9,0,993,827,107
2022,2,25,16,0,266,282,0.33,57.9,30,-0.9,917,579,92
2022,2,25,17,0,61,61,0.33,72.49,1,-1.9000000000000001,752,294,68
2022,2,25,18,0,21,21,0.33,87.11,1,-2.7,236,33,21
2022,2,25,19,0,0,0,0.34,102.02,0,-3.2,0,0,0
2022,2,25,20,0,0,0,0.34,116.84,0,-3.5,0,0,0
2022,2,25,21,0,0,0,0.34,131.66,0,-4,0,0,0
2022,2,25,22,0,0,0,0.34,146.47,0,-4.4,0,0,0
2022,2,25,23,0,0,0,0.34,161.18,0,-4.7,0,0,0
2022,2,26,0,0,0,0,0.34,174.78,0,-5,0,0,0
2022,2,26,1,0,0,0,0.34,168.01,0,-5.2,0,0,0
2022,2,26,2,0,0,0,0.34,153.47,0,-5.4,0,0,0
2022,2,26,3,0,0,0,0.34,138.69,0,-5.6000000000000005,0,0,0
2022,2,26,4,0,0,0,0.34,123.86,0,-5.9,0,0,0
2022,2,26,5,0,0,0,0.34,109.03,0,-6,0,0,0
2022,2,26,6,0,0,0,0.34,94.23,0,-6,0,0,0
2022,2,26,7,0,110,112,0.34,79.41,15,-5.5,627,160,45
2022,2,26,8,0,283,362,0.34,64.75,185,-4.800000000000001,878,448,73
2022,2,26,9,0,448,541,0.34,50.230000000000004,144,-3.8000000000000003,983,717,88
2022,2,26,10,0,278,278,0.34,36.04,0,-2.5,1022,933,106
2022,2,26,11,0,424,425,0.34,22.85,1,-1.3,1043,1080,119
2022,2,26,12,0,338,338,0.34,13.88,0,-0.5,1050,1144,124
2022,2,26,13,0,310,310,0.34,17.62,0,-0.30000000000000004,1007,1113,153
2022,2,26,14,0,363,364,0.34,29.6,1,-0.5,981,1002,149
2022,2,26,15,0,124,124,0.34,43.46,0,-1,942,816,132
2022,2,26,16,0,258,535,0.34,57.86,519,-1.9000000000000001,859,568,112
2022,2,26,17,0,6,6,0.34,72.48,0,-2.9000000000000004,684,286,80
2022,2,26,18,0,26,26,0.34,87.12,3,-3.9000000000000004,174,31,22
2022,2,26,19,0,0,0,0.34,102.04,0,-4.3,0,0,0
2022,2,26,20,0,0,0,0.34,116.87,0,-4.6000000000000005,0,0,0
2022,2,26,21,0,0,0,0.34,131.71,0,-4.9,0,0,0
2022,2,26,22,0,0,0,0.34,146.54,0,-5.1000000000000005,0,0,0
2022,2,26,23,0,0,0,0.34,161.29,0,-5.300000000000001,0,0,0
2022,2,27,0,0,0,0,0.34,175.08,0,-5.5,0,0,0
2022,2,27,1,0,0,0,0.34,168.08,0,-5.7,0,0,0
2022,2,27,2,0,0,0,0.34,153.47,0,-5.9,0,0,0
2022,2,27,3,0,0,0,0.34,138.66,0,-6.1000000000000005,0,0,0
2022,2,27,4,0,0,0,0.34,123.82000000000001,0,-6.2,0,0,0
2022,2,27,5,0,0,0,0.34,108.98,0,-6.2,0,0,0
2022,2,27,6,0,0,0,0.34,94.16,0,-6.1000000000000005,0,0,0
2022,2,27,7,0,110,112,0.34,79.33,14,-5.300000000000001,656,163,42
2022,2,27,8,0,279,302,0.34,64.65,54,-4.5,915,453,61
2022,2,27,9,0,374,631,0.34,50.1,401,-3.5,1013,721,72
2022,2,27,10,0,552,675,0.34,35.87,152,-2.5,1048,937,88
2022,2,27,11,0,301,302,0.34,22.6,0,-1.9000000000000001,1067,1083,98
2022,2,27,12,0,397,397,0.34,13.5,1,-1.5,1080,1147,97
2022,2,27,13,0,210,210,0.34,17.37,0,-1.5,1070,1123,102
2022,2,27,14,0,477,481,0.34,29.47,5,-1.7000000000000002,1054,1014,97
2022,2,27,15,0,228,229,0.34,43.39,0,-2.2,1024,829,85
2022,2,27,16,0,30,30,0.34,57.83,0,-2.9000000000000004,947,581,77
2022,2,27,17,0,186,193,0.34,72.47,22,-3.7,806,299,56
2022,2,27,18,0,23,23,0.34,87.12,2,-4.5,326,35,19
2022,2,27,19,0,0,0,0.34,102.07000000000001,0,-4.9,0,0,0
2022,2,27,20,0,0,0,0.34,116.91,0,-5.2,0,0,0
2022,2,27,21,0,0,0,0.34,131.76,0,-5.5,0,0,0
2022,2,27,22,0,0,0,0.34,146.61,0,-5.800000000000001,0,0,0
2022,2,27,23,0,0,0,0.34,161.39000000000001,0,-6,0,0,0
2022,2,28,0,0,0,0,0.34,175.37,0,-6.2,0,0,0
2022,2,28,1,0,0,0,0.34,168.13,0,-6.300000000000001,0,0,0
2022,2,28,2,0,0,0,0.34,153.46,0,-6.6000000000000005,0,0,0
2022,2,28,3,0,0,0,0.34,138.63,0,-6.800000000000001,0,0,0
2022,2,28,4,0,0,0,0.34,123.77,0,-6.800000000000001,0,0,0
2022,2,28,5,0,0,0,0.34,108.92,0,-7,0,0,0
2022,2,28,6,0,0,0,0.34,94.08,0,-6.800000000000001,0,0,0
2022,2,28,7,0,63,63,0.34,79.24,1,-5.9,743,173,34
2022,2,28,8,0,238,246,0.34,64.55,20,-4.800000000000001,953,463,53
2022,2,28,9,0,249,250,0.34,49.97,1,-3.3000000000000003,1039,731,63
2022,2,28,10,0,531,608,0.34,35.7,95,-1.9000000000000001,1076,947,73
2022,2,28,11,0,422,431,0.34,22.35,10,-0.8,1095,1093,80
2022,2,28,12,0,639,752,0.34,13.13,116,-0.5,1105,1157,81
2022,2,28,13,0,581,597,0.34,17.12,17,-0.4,1094,1132,87
2022,2,28,14,0,480,700,0.34,29.35,252,-0.7000000000000001,1077,1023,84
2022,2,28,15,0,338,339,0.34,43.33,1,-1.2000000000000002,1048,837,75
2022,2,28,16,0,187,190,0.34,57.81,5,-2.1,979,588,67
2022,2,28,17,0,161,226,0.34,72.47,217,-3.2,839,303,50
2022,2,28,18,0,23,23,0.34,87.13,2,-4.2,364,36,18
2022,2,28,19,0,0,0,0.34,102.09,0,-4.6000000000000005,0,0,0
2022,2,28,20,0,0,0,0.34,116.94,0,-4.9,0,0,0
2022,2,28,21,0,0,0,0.34,131.81,0,-5.300000000000001,0,0,0
2022,2,28,22,0,0,0,0.34,146.67000000000002,0,-5.6000000000000005,0,0,0
2022,2,28,23,0,0,0,0.34,161.49,0,-5.800000000000001,0,0,0
2022,3,1,0,0,0,0,0.34,175.65,0,-6,0,0,0
2022,3,1,1,0,0,0,0.34,168.18,0,-6.2,0,0,0
2022,3,1,2,0,0,0,0.34,153.44,0,-6.300000000000001,0,0,0
2022,3,1,3,0,0,0,0.34,138.59,0,-6.300000000000001,0,0,0
2022,3,1,4,0,0,0,0.34,123.72,0,-6.4,0,0,0
2022,3,1,5,0,0,0,0.34,108.85000000000001,0,-6.6000000000000005,0,0,0
2022,3,1,6,0,0,0,0.34,94.01,0,-6.4,0,0,0
2022,3,1,7,0,75,75,0.34,79.15,1,-5.6000000000000005,767,176,32
2022,3,1,8,0,293,352,0.34,64.44,137,-4.5,972,467,48
2022,3,1,9,0,328,586,0.34,49.84,401,-3.3000000000000003,1053,735,55
2022,3,1,10,0,366,803,0.34,35.53,536,-1.7000000000000002,1093,954,65
2022,3,1,11,0,419,953,0.34,22.1,576,-0.30000000000000004,1113,1100,69
2022,3,1,12,0,677,914,0.34,12.75,243,0.8,1121,1164,70
2022,3,1,13,0,545,858,0.34,16.87,328,1.1,1115,1140,73
2022,3,1,14,0,490,537,0.34,29.240000000000002,55,0.9,1095,1026,71
2022,3,1,15,0,467,543,0.34,43.28,104,0.1,1066,840,64
2022,3,1,16,0,296,432,0.34,57.78,255,-1,999,592,59
2022,3,1,17,0,94,305,0.34,72.46000000000001,700,-2.2,868,306,45
2022,3,1,18,0,17,17,0.34,87.15,0,-3.6,409,37,16
2022,3,1,19,0,0,0,0.34,102.11,0,-4.3,0,0,0
2022,3,1,20,0,0,0,0.34,116.98,0,-4.6000000000000005,0,0,0
2022,3,1,21,0,0,0,0.34,131.86,0,-5,0,0,0
2022,3,1,22,0,0,0,0.34,146.74,0,-5.300000000000001,0,0,0
2022,3,1,23,0,0,0,0.34,161.58,0,-5.6000000000000005,0,0,0
2022,3,2,0,0,0,0,0.34,175.91,0,-5.800000000000001,0,0,0
2022,3,2,1,0,0,0,0.34,168.21,0,-5.9,0,0,0
2022,3,2,2,0,0,0,0.34,153.42000000000002,0,-6,0,0,0
2022,3,2,3,0,0,0,0.34,138.55,0,-6.1000000000000005,0,0,0
2022,3,2,4,0,0,0,0.34,123.66,0,-6.4,0,0,0
2022,3,2,5,0,0,0,0.34,108.79,0,-6.6000000000000005,0,0,0
2022,3,2,6,0,0,0,0.34,93.93,0,-6.6000000000000005,0,0,0
2022,3,2,7,0,5,5,0.34,79.06,0,-6,763,178,33
2022,3,2,8,0,48,48,0.34,64.33,0,-5.1000000000000005,965,468,50
2022,3,2,9,0,62,63,0.34,49.7,0,-4.1000000000000005,1047,736,59
2022,3,2,10,0,308,312,0.34,35.36,5,-2.9000000000000004,1075,951,74
2022,3,2,11,0,409,415,0.34,21.85,6,-1.8,1093,1096,81
2022,3,2,12,0,393,398,0.34,12.370000000000001,5,-1.2000000000000002,1104,1159,81
2022,3,2,13,0,433,440,0.34,16.63,8,-0.7000000000000001,1077,1132,100
2022,3,2,14,0,309,311,0.34,29.13,3,-0.6000000000000001,1060,1022,95
2022,3,2,15,0,240,242,0.34,43.230000000000004,3,-1,1030,835,84
2022,3,2,16,0,281,303,0.34,57.76,41,-2,961,586,73
2022,3,2,17,0,133,139,0.34,72.46000000000001,21,-3.2,817,300,54
2022,3,2,18,0,15,15,0.34,87.16,0,-4.3,322,35,19
2022,3,2,19,0,0,0,0.34,102.14,0,-4.9,0,0,0
2022,3,2,20,0,0,0,0.34,117.02,0,-5.4,0,0,0
2022,3,2,21,0,0,0,0.34,131.91,0,-5.7,0,0,0
2022,3,2,22,0,0,0,0.34,146.8,0,-5.9,0,0,0
2022,3,2,23,0,0,0,0.34,161.67000000000002,0,-6.1000000000000005,0,0,0
2022,3,3,0,0,0,0,0.34,176.16,0,-6.1000000000000005,0,0,0
2022,3,3,1,0,0,0,0.34,168.22,0,-6.2,0,0,0
2022,3,3,2,0,0,0,0.34,153.39000000000001,0,-6.5,0,0,0
2022,3,3,3,0,0,0,0.34,138.5,0,-6.7,0,0,0
2022,3,3,4,0,0,0,0.34,123.60000000000001,0,-6.9,0,0,0
2022,3,3,5,0,0,0,0.34,108.72,0,-7,0,0,0
2022,3,3,6,0,0,0,0.34,93.85000000000001,0,-6.9,0,0,0
2022,3,3,7,0,7,7,0.34,78.97,0,-6.1000000000000005,744,178,35
2022,3,3,8,0,119,120,0.34,64.22,3,-5.300000000000001,954,468,53
2022,3,3,9,0,247,252,0.34,49.57,8,-4.4,1041,737,62
2022,3,3,10,0,226,226,0.34,35.18,0,-3.1,1080,953,70
2022,3,3,11,0,638,827,0.34,21.6,204,-1.8,1098,1097,77
2022,3,3,12,0,632,695,0.34,11.98,65,-1.3,1107,1160,78
2022,3,3,13,0,138,139,0.34,16.4,0,-1.1,1103,1136,78
2022,3,3,14,0,390,401,0.34,29.03,12,-1.3,1087,1026,75
2022,3,3,15,0,410,464,0.34,43.18,74,-1.7000000000000002,1056,839,69
2022,3,3,16,0,198,198,0.34,57.75,0,-2.3000000000000003,994,590,60
2022,3,3,17,0,80,81,0.34,72.47,2,-3.3000000000000003,861,305,45
2022,3,3,18,0,13,13,0.34,87.18,0,-4.4,389,35,16
2022,3,3,19,0,0,0,0.34,102.17,0,-4.800000000000001,0,0,0
2022,3,3,20,0,0,0,0.34,117.05,0,-5.2,0,0,0
2022,3,3,21,0,0,0,0.34,131.95,0,-5.4,0,0,0
2022,3,3,22,0,0,0,0.34,146.86,0,-5.6000000000000005,0,0,0
2022,3,3,23,0,0,0,0.34,161.75,0,-5.7,0,0,0
2022,3,4,0,0,0,0,0.34,176.39000000000001,0,-5.800000000000001,0,0,0
2022,3,4,1,0,0,0,0.34,168.22,0,-5.9,0,0,0
2022,3,4,2,0,0,0,0.34,153.35,0,-6,0,0,0
2022,3,4,3,0,0,0,0.34,138.45000000000002,0,-6.2,0,0,0
2022,3,4,4,0,0,0,0.34,123.54,0,-6.6000000000000005,0,0,0
2022,3,4,5,0,0,0,0.34,108.64,0,-7.2,0,0,0
2022,3,4,6,0,0,0,0.34,93.77,0,-7,0,0,0
2022,3,4,7,0,7,7,0.34,78.87,0,-5.7,715,177,39
2022,3,4,8,0,22,22,0.34,64.11,0,-4.6000000000000005,929,467,61
2022,3,4,9,0,389,412,0.34,49.44,36,-3.5,1019,736,73
2022,3,4,10,0,89,89,0.34,35.01,0,-2.4000000000000004,1027,946,105
2022,3,4,11,0,137,137,0.34,21.36,0,-1.4000000000000001,1051,1092,113
2022,3,4,12,0,567,575,0.34,11.6,8,-0.9,1058,1154,118
2022,3,4,13,0,165,166,0.34,16.17,0,-0.9,1054,1129,117
2022,3,4,14,0,79,79,0.34,28.93,0,-1.1,1034,1018,113
2022,3,4,15,0,108,108,0.34,43.14,0,-1.6,1003,831,99
2022,3,4,16,0,13,13,0.34,57.730000000000004,0,-2.4000000000000004,927,581,86
2022,3,4,17,0,38,38,0.34,72.47,0,-3.5,777,296,62
2022,3,4,18,0,16,17,0.34,87.19,0,-4.6000000000000005,270,33,20
2022,3,4,19,0,0,0,0.34,102.2,0,-4.9,0,0,0
2022,3,4,20,0,0,0,0.34,117.09,0,-5.2,0,0,0
2022,3,4,21,0,0,0,0.34,132,0,-5.5,0,0,0
2022,3,4,22,0,0,0,0.34,146.92000000000002,0,-5.9,0,0,0
2022,3,4,23,0,0,0,0.34,161.83,0,-6.1000000000000005,0,0,0
2022,3,5,0,0,0,0,0.34,176.59,0,-6.2,0,0,0
2022,3,5,1,0,0,0,0.34,168.21,0,-6.300000000000001,0,0,0
2022,3,5,2,0,0,0,0.34,153.31,0,-6.4,0,0,0
2022,3,5,3,0,0,0,0.34,138.39000000000001,0,-6.6000000000000005,0,0,0
2022,3,5,4,0,0,0,0.34,123.48,0,-6.7,0,0,0
2022,3,5,5,0,0,0,0.34,108.57000000000001,0,-6.800000000000001,0,0,0
2022,3,5,6,0,0,0,0.34,93.68,0,-6.5,0,0,0
2022,3,5,7,0,97,98,0.34,78.78,3,-5.300000000000001,714,178,39
2022,3,5,8,0,286,366,0.34,64,182,-4,929,468,61
2022,3,5,9,0,448,576,0.34,49.31,195,-2.4000000000000004,1014,737,76
2022,3,5,10,0,361,362,0.34,34.85,1,-0.9,1048,952,91
2022,3,5,11,0,646,831,0.34,21.11,198,0,1068,1096,100
2022,3,5,12,0,177,177,0.34,11.21,0,0.4,1077,1159,102
2022,3,5,13,0,212,212,0.34,15.950000000000001,1,0.30000000000000004,1061,1132,111
2022,3,5,14,0,311,313,0.34,28.84,3,-0.4,1043,1020,107
2022,3,5,15,0,362,377,0.34,43.1,21,-1.1,1012,833,94
