"A_x","A_y","B_x","B_y","C_x","C_y","AB_x","AB_y","ABCD_x","ABCD_y"
4072.705002,17963,4072.705002,22665,4072.705002,0,4072.705002,49,4072.705002,0,
4073.728463,17766,4073.728463,23166,4073.728463,0,4073.728463,47,4073.728463,0,
4074.688359,17820,4074.688359,23070,4074.688359,0,4074.688359,28,4074.688359,0,
4075.68773,17764,4075.68773,23183,4075.68773,0,4075.68773,50,4075.68773,0,
4076.688462,17894,4076.688462,23039,4076.688462,0,4076.688462,62,4076.688462,0,
4077.687863,18155,4077.687863,23355,4077.687863,0,4077.687863,45,4077.687863,0,
4078.688187,18160,4078.688187,23467,4078.688187,0,4078.688187,40,4078.688187,0,
4079.694783,17637,4079.694783,22851,4079.694783,0,4079.694783,35,4079.694783,0,
4080.688236,17839,4080.688236,22993,4080.688236,0,4080.688236,55,4080.688236,0,
4081.688597,17236,4081.688597,22240,4081.688597,0,4081.688597,45,4081.688597,0,
4082.694792,15248,4082.694792,19152,4082.694792,0,4082.694792,29,4082.694792,0,
4083.694833,13461,4083.694833,16225,4083.694833,0,4083.694833,28,4083.694833,0,
4084.695003,11747,4084.695003,13750,4084.695003,0,4084.695003,23,4084.695003,0,
4085.688852,9408,4085.688852,10609,4085.688852,0,4085.688852,16,4085.688852,0,
4086.694725,10879,4086.694725,12575,4086.694725,0,4086.694725,19,4086.694725,0,
4087.694947,15638,4087.694947,20060,4087.694947,0,4087.694947,40,4087.694947,0,
4088.688093,17687,4088.688093,23035,4088.688093,0,4088.688093,45,4088.688093,0,
4089.705262,17917,4089.705262,23227,4089.705262,0,4089.705262,41,4089.705262,0,
4090.70493,17169,4090.70493,22547,4090.70493,0,4090.70493,39,4090.70493,0,
4091.705103,16123,4091.705103,20931,4091.705103,0,4091.705103,41,4091.705103,0,
4092.704838,14259,4092.704838,17711,4092.704838,0,4092.704838,27,4092.704838,0,
4093.721782,15781,4093.721782,19749,4093.721782,0,4093.721782,43,4093.721782,0,
4094.728101,15746,4094.728101,20461,4094.728101,0,4094.728101,46,4094.728101,0,
4095.721303,16850,4095.721303,21821,4095.721303,0,4095.721303,51,4095.721303,0,
4096.744555,17070,4096.744555,22174,4096.744555,0,4096.744555,44,4096.744555,0,
4097.727771,17374,4097.727771,22370,4097.727771,0,4097.727771,38,4097.727771,0,
4098.721118,17369,4098.721118,22188,4098.721118,0,4098.721118,42,4098.721118,0,
4099.721193,17358,4099.721193,22128,4099.721193,0,4099.721193,46,4099.721193,0,
4100.74069,17229,4100.74069,22127,4100.74069,0,4100.74069,62,4100.74069,0,
4101.754408,17483,4101.754408,22193,4101.754408,0,4101.754408,39,4101.754408,0,
4102.738129,17396,4102.738129,22178,4102.738129,0,4102.738129,47,4102.738129,0,
4103.727912,17511,4103.727912,22182,4103.727912,0,4103.727912,39,4103.727912,0,
4104.737891,17057,4104.737891,23703,4104.737891,0,4104.737891,44,4104.737891,0,
4105.727809,17859,4105.727809,27495,4105.727809,0,4105.727809,37,4105.727809,0,
4106.744512,17147,4106.744512,25384,4106.744512,0,4106.744512,56,4106.744512,0,
4107.737802,15990,4107.737802,23475,4107.737802,0,4107.737802,51,4107.737802,0,
4108.727767,14964,4108.727767,21766,4108.727767,0,4108.727767,41,4108.727767,0,
4109.744571,15268,4109.744571,21980,4109.744571,0,4109.744571,44,4109.744571,0,
4110.727756,16883,4110.727756,21986,4110.727756,0,4110.727756,37,4110.727756,0,
4111.737802,17293,4111.737802,21729,4111.737802,0,4111.737802,41,4111.737802,0,
4112.724432,17403,4112.724432,22270,4112.724432,0,4112.724432,50,4112.724432,0,
4113.751342,17669,4113.751342,22566,4113.751342,0,4113.751342,44,4113.751342,0,
4114.738052,17139,4114.738052,22114,4114.738052,0,4114.738052,31,4114.738052,0,
4115.744447,17089,4115.744447,22350,4115.744447,0,4115.744447,47,4115.744447,0,
4116.744465,17773,4116.744465,22809,4116.744465,0,4116.744465,40,4116.744465,0,
4117.771178,17709,4117.771178,23196,4117.771178,0,4117.771178,48,4117.771178,0,
4118.769925,15887,4118.769925,20154,4118.769925,0,4118.769925,38,4118.769925,0,
4119.777829,13724,4119.777829,17121,4119.777829,0,4119.777829,31,4119.777829,0,
4120.804769,12104,4120.804769,14849,4120.804769,0,4120.804769,21,4120.804769,0,
4121.804873,9420,4121.804873,10591,4121.804873,0,4121.804873,8,4121.804873,0,
4122.795238,7227,4122.795238,7560,4122.795238,0,4122.795238,9,4122.795238,0,
4123.802072,5513,4123.802072,4935,4123.802072,0,4123.802072,4,4123.802072,0,
4124.795171,3953,4124.795171,2557,4124.795171,0,4124.795171,1,4124.795171,0,
4125.805093,3888,4125.805093,2302,4125.805093,0,4125.805093,0,4125.805093,0,
4126.804902,3993,4126.804902,2396,4126.804902,0,4126.804902,1,4126.804902,0,
4127.804589,5129,4127.804589,4233,4127.804589,0,4127.804589,3,4127.804589,0,
4128.80487,7535,4128.80487,7823,4128.80487,0,4128.80487,10,4128.80487,0,
4129.79487,11211,4129.79487,13444,4129.79487,0,4129.79487,22,4129.79487,0,
4130.805417,14469,4130.805417,18406,4130.805417,0,4130.805417,34,4130.805417,0,
4131.80536,15728,4131.80536,20633,4131.80536,0,4131.80536,36,4131.80536,0,
4132.821202,17541,4132.821202,23023,4132.821202,0,4132.821202,35,4132.821202,0,
4133.794578,17537,4133.794578,22494,4133.794578,0,4133.794578,38,4133.794578,0,
4134.827805,16615,4134.827805,21478,4134.827805,0,4134.827805,28,4134.827805,0,
4135.821622,15316,4135.821622,19328,4135.821622,0,4135.821622,37,4135.821622,0,
4136.828238,12817,4136.828238,15914,4136.828238,0,4136.828238,28,4136.828238,0,
4137.838474,11439,4137.838474,13605,4137.838474,0,4137.838474,29,4137.838474,0,
4138.838249,9896,4138.838249,11417,4138.838249,0,4138.838249,24,4138.838249,0,
4139.83877,6767,4139.83877,6893,4139.83877,0,4139.83877,11,4139.83877,0,
4140.85469,5421,4140.85469,4631,4140.85469,0,4140.85469,2,4140.85469,0,
4141.871149,4598,4141.871149,3377,4141.871149,0,4141.871149,1,4141.871149,0,
4142.871164,4418,4142.871164,3172,4142.871164,0,4142.871164,1,4142.871164,0,
4143.887907,4532,4143.887907,3214,4143.887907,0,4143.887907,2,4143.887907,0,
4144.877889,6951,4144.877889,6880,4144.877889,0,4144.877889,8,4144.877889,0,
4145.8945,9565,4145.8945,10570,4145.8945,0,4145.8945,12,4145.8945,0,
4146.887914,11681,4146.887914,14502,4146.887914,0,4146.887914,29,4146.887914,0,
4147.888021,15898,4147.888021,20553,4147.888021,0,4147.888021,38,4147.888021,0,
4148.888361,17623,4148.888361,23404,4148.888361,0,4148.888361,28,4148.888361,0,
4149.911588,17477,4149.911588,22255,4149.911588,0,4149.911588,51,4149.911588,0,
4150.904716,16399,4150.904716,20916,4150.904716,0,4150.904716,58,4150.904716,0,
4151.90471,16239,4151.90471,20367,4151.90471,0,4151.90471,45,4151.90471,0,
4152.904997,15912,4152.904997,19891,4152.904997,0,4152.904997,31,4152.904997,0,
4153.921437,15721,4153.921437,20181,4153.921437,0,4153.921437,42,4153.921437,0,
4154.921368,15956,4154.921368,20142,4154.921368,0,4154.921368,34,4154.921368,0,
4155.921534,14910,4155.921534,22408,4155.921534,0,4155.921534,25,4155.921534,0,
4156.92834,15364,4156.92834,23986,4156.92834,0,4156.92834,51,4156.92834,0,
4157.922461,16649,4157.922461,26997,4157.922461,0,4157.922461,41,4157.922461,0,
4158.938224,17760,4158.938224,30017,4158.938224,0,4158.938224,51,4158.938224,0,
4159.938582,19474,4159.938582,38628,4159.938582,0,4159.938582,55,4159.938582,0,
4160.938717,25744,4160.938717,66386,4160.938717,0,4160.938717,91,4160.938717,0,
4161.938928,18036,4161.938928,34635,4161.938928,0,4161.938928,56,4161.938928,0,
4162.938165,15231,4162.938165,21844,4162.938165,0,4162.938165,35,4162.938165,0,
4163.93859,18517,4163.93859,35025,4163.93859,0,4163.93859,49,4163.93859,0,
4164.938203,38463,4164.938203,88745,4164.938203,0,4164.938203,118,4164.938203,0,
4166.004543,41893,4166.004543,84008,4166.004543,0,4166.004543,145,4166.004543,0,
4166.977993,47951,4166.977993,90153,4166.977993,0,4166.977993,189,4166.977993,0,
4167.979042,52567,4167.979042,95681,4167.979042,0,4167.979042,227,4167.979042,0,
4168.978532,48586,4168.978532,88749,4168.978532,0,4168.978532,171,4168.978532,0,
4169.963177,15375,4169.963177,23094,4169.963177,0,4169.963177,33,4169.963177,0,
4170.971593,13749,4170.971593,19545,4170.971593,0,4170.971593,28,4170.971593,0,
4171.990988,13705,4171.990988,19794,4171.990988,0,4171.990988,39,4171.990988,0,
4173.006872,13952,4173.006872,19514,4173.006872,0,4173.006872,41,4173.006872,0,
4173.995646,13960,4173.995646,19885,4173.995646,0,4173.995646,33,4173.995646,0,
4174.989144,15782,4174.989144,21130,4174.989144,0,4174.989144,37,4174.989144,0,
4175.994553,16013,4175.994553,21641,4175.994553,0,4175.994553,39,4175.994553,0,
4176.99455,16157,4176.99455,21448,4176.99455,0,4176.99455,31,4176.99455,0,
4178.004627,15991,4178.004627,21351,4178.004627,0,4178.004627,36,4178.004627,0,
4179.011229,15873,4179.011229,21324,4179.011229,0,4179.011229,23,4179.011229,0,
4180.008763,15787,4180.008763,20695,4180.008763,0,4180.008763,44,4180.008763,0,
4181.011409,13825,4181.011409,19302,4181.011409,0,4181.011409,36,4181.011409,0,
4182.021281,13761,4182.021281,19765,4182.021281,0,4182.021281,41,4182.021281,0,
4183.016624,14932,4183.016624,19770,4183.016624,0,4183.016624,41,4183.016624,0,
4184.02157,14447,4184.02157,19589,4184.02157,0,4184.02157,45,4184.02157,0,
4185.022497,15944,4185.022497,19881,4185.022497,0,4185.022497,36,4185.022497,0,
4186.024637,15591,4186.024637,20208,4186.024637,0,4186.024637,35,4186.024637,0,
4187.027943,15938,4187.027943,19940,4187.027943,0,4187.027943,47,4187.027943,0,
4188.044704,16031,4188.044704,20089,4188.044704,0,4188.044704,37,4188.044704,0,
4189.038275,15959,4189.038275,20042,4189.038275,0,4189.038275,28,4189.038275,0,
4190.037878,15802,4190.037878,20143,4190.037878,0,4190.037878,38,4190.037878,0,
4191.037947,15746,4191.037947,19932,4191.037947,0,4191.037947,36,4191.037947,0,
4192.044729,15908,4192.044729,20408,4192.044729,0,4192.044729,37,4192.044729,0,
4193.044931,13837,4193.044931,20139,4193.044931,0,4193.044931,34,4193.044931,0,
4194.044628,13403,4194.044628,19595,4194.044628,0,4194.044628,41,4194.044628,0,
4195.044645,13487,4195.044645,20011,4195.044645,0,4195.044645,36,4195.044645,0,
4196.061585,13503,4196.061585,19726,4196.061585,0,4196.061585,41,4196.061585,0,
4197.071595,12978,4197.071595,18964,4197.071595,0,4197.071595,38,4197.071595,0,
4198.078001,12820,4198.078001,19011,4198.078001,0,4198.078001,43,4198.078001,0,
4228.271364,13764,4228.271364,18765,4228.271364,0,4228.271364,22,4228.271364,0,
4229.272103,13768,4229.272103,18761,4229.272103,0,4229.272103,16,4229.272103,0,
4230.272023,13871,4230.272023,18790,4230.272023,0,4230.272023,17,4230.272023,0,
4231.263669,13807,4231.263669,18643,4231.263669,0,4231.263669,15,4231.263669,0,
4232.294645,13854,4232.294645,18707,4232.294645,0,4232.294645,14,4232.294645,0,
4233.295451,13801,4233.295451,18853,4233.295451,0,4233.295451,15,4233.295451,0,
4234.305188,13919,4234.305188,18642,4234.305188,0,4234.305188,21,4234.305188,0,
4235.305026,14087,4235.305026,18884,4235.305026,0,4235.305026,9,4235.305026,0,
4236.29967,12529,4236.29967,16262,4236.29967,0,4236.29967,6,4236.29967,0,
4237.311602,10451,4237.311602,12815,4237.311602,0,4237.311602,11,4237.311602,0,
4238.328028,11738,4238.328028,14738,4238.328028,0,4238.328028,9,4238.328028,0,
4239.311411,14225,4239.311411,19282,4239.311411,0,4239.311411,184,4239.311411,0,
4240.318978,13931,4240.318978,19337,4240.318978,0,4240.318978,627,4240.318978,0,
4241.321911,13734,4241.321911,19702,4241.321911,0,4241.321911,605,4241.321911,0,
4242.338439,13818,4242.338439,19267,4242.338439,0,4242.338439,528,4242.338439,0,
4243.344632,13778,4243.344632,19704,4243.344632,0,4243.344632,508,4243.344632,0,
4244.344673,13781,4244.344673,19504,4244.344673,0,4244.344673,550,4244.344673,0,
4245.361286,13822,4245.361286,19570,4245.361286,0,4245.361286,535,4245.361286,0,
4246.344682,13768,4246.344682,19624,4246.344682,0,4246.344682,574,4246.344682,0,
4247.354656,13403,4247.354656,19536,4247.354656,0,4247.354656,374,4247.354656,0,
4248.371476,13035,4248.371476,18795,4248.371476,0,4248.371476,74,4248.371476,0,
4249.372017,12964,4249.372017,19027,4249.372017,0,4249.372017,62,4249.372017,0,
4250.372193,13018,4250.372193,19037,4250.372193,0,4250.372193,62,4250.372193,0,
4251.378395,12977,4251.378395,19193,4251.378395,0,4251.378395,74,4251.378395,0,
4252.372263,13192,4252.372263,18971,4252.372263,0,4252.372263,85,4252.372263,0,
4253.388638,13182,4253.388638,19120,4253.388638,0,4253.388638,70,4253.388638,0,
4254.372199,12975,4254.372199,19039,4254.372199,0,4254.372199,55,4254.372199,0,
4255.371657,13051,4255.371657,19164,4255.371657,0,4255.371657,72,4255.371657,0,
4256.371597,12994,4256.371597,19251,4256.371597,0,4256.371597,78,4256.371597,0,
4257.371977,12894,4257.371977,19053,4257.371977,0,4257.371977,79,4257.371977,0,
4258.378226,12868,4258.378226,19281,4258.378226,0,4258.378226,83,4258.378226,0,
4259.371712,13144,4259.371712,19137,4259.371712,0,4259.371712,95,4259.371712,0,
4260.38855,13445,4260.38855,19637,4260.38855,0,4260.38855,450,4260.38855,0,
4261.411282,13692,4261.411282,19450,4261.411282,0,4261.411282,509,4261.411282,0,
4262.38802,13737,4262.38802,19272,4262.38802,0,4262.38802,467,4262.38802,0,
4263.394748,13502,4263.394748,19604,4263.394748,0,4263.394748,470,4263.394748,0,
4264.388113,13590,4264.388113,19144,4264.388113,0,4264.388113,501,4264.388113,0,
4265.388133,13720,4265.388133,19392,4265.388133,0,4265.388133,500,4265.388133,0,
4266.388025,13505,4266.388025,19567,4266.388025,0,4266.388025,479,4266.388025,0,
4267.388691,13642,4267.388691,19576,4267.388691,0,4267.388691,559,4267.388691,0,
4268.388682,14160,4268.388682,19649,4268.388682,0,4268.388682,654,4268.388682,0,
4269.404694,13747,4269.404694,19499,4269.404694,0,4269.404694,610,4269.404694,0,
4270.41176,14092,4270.41176,19492,4270.41176,0,4270.41176,647,4270.41176,0,
4271.405755,13852,4271.405755,19695,4271.405755,0,4271.405755,614,4271.405755,0,
4272.411235,13865,4272.411235,19706,4272.411235,0,4272.411235,606,4272.411235,0,
4273.404723,13742,4273.404723,19684,4273.404723,0,4273.404723,598,4273.404723,0,
4274.421914,14016,4274.421914,19617,4274.421914,0,4274.421914,632,4274.421914,0,
4275.42872,14018,4275.42872,19837,4275.42872,0,4275.42872,678,4275.42872,0,
4276.422212,13908,4276.422212,19594,4276.422212,0,4276.422212,590,4276.422212,0,
4277.443582,13947,4277.443582,19787,4277.443582,0,4277.443582,630,4277.443582,0,
4278.405272,13693,4278.405272,19577,4278.405272,0,4278.405272,569,4278.405272,0,
4279.405703,13684,4279.405703,19464,4279.405703,0,4279.405703,544,4279.405703,0,
4280.411559,13958,4280.411559,19656,4280.411559,0,4280.411559,549,4280.411559,0,
4281.411969,13650,4281.411969,19691,4281.411969,0,4281.411969,519,4281.411969,0,
4282.422237,13800,4282.422237,19397,4282.422237,0,4282.422237,553,4282.422237,0,
4283.421788,13327,4283.421788,19456,4283.421788,0,4283.421788,402,4283.421788,0,
4284.421852,13360,4284.421852,19701,4284.421852,0,4284.421852,419,4284.421852,0,
4285.428585,13669,4285.428585,19565,4285.428585,0,4285.428585,400,4285.428585,0,
4286.422011,13633,4286.422011,19223,4286.422011,0,4286.422011,387,4286.422011,0,
4287.428644,13590,4287.428644,19710,4287.428644,0,4287.428644,392,4287.428644,0,
4288.421785,13887,4288.421785,19399,4288.421785,0,4288.421785,413,4288.421785,0,
4289.438182,13764,4289.438182,19577,4289.438182,0,4289.438182,515,4289.438182,0,
4290.438044,13659,4290.438044,19565,4290.438044,0,4290.438044,500,4290.438044,0,
4291.421925,13600,4291.421925,19510,4291.421925,0,4291.421925,501,4291.421925,0,
4292.42181,13915,4292.42181,19734,4292.42181,0,4292.42181,622,4292.42181,0,
4293.422002,13778,4293.422002,19628,4293.422002,0,4293.422002,638,4293.422002,0,
4294.422005,13872,4294.422005,19508,4294.422005,0,4294.422005,607,4294.422005,0,
4295.422324,13769,4295.422324,19750,4295.422324,0,4295.422324,581,4295.422324,0,
4296.421784,13788,4296.421784,19696,4296.421784,0,4296.421784,587,4296.421784,0,
4297.438477,14115,4297.438477,19812,4297.438477,0,4297.438477,671,4297.438477,0,
4298.438192,13959,4298.438192,19455,4298.438192,0,4298.438192,622,4298.438192,0,
4299.428734,14018,4299.428734,19548,4299.428734,0,4299.428734,602,4299.428734,0,
4300.428473,13996,4300.428473,19686,4300.428473,0,4300.428473,631,4300.428473,0,
4301.438697,14027,4301.438697,19403,4301.438697,0,4301.438697,634,4301.438697,0,
4302.428251,13914,4302.428251,19893,4302.428251,0,4302.428251,598,4302.428251,0,
4303.421166,14059,4303.421166,19414,4303.421166,0,4303.421166,673,4303.421166,0,
4304.422249,14060,4304.422249,19618,4304.422249,0,4304.422249,640,4304.422249,0,
4305.421863,14295,4305.421863,19809,4305.421863,0,4305.421863,632,4305.421863,0,
4306.421744,14146,4306.421744,19768,4306.421744,0,4306.421744,657,4306.421744,0,
4307.428408,13981,4307.428408,19616,4307.428408,0,4307.428408,624,4307.428408,0,
4308.422156,13910,4308.422156,19831,4308.422156,0,4308.422156,670,4308.422156,0,
4309.421772,13934,4309.421772,19907,4309.421772,0,4309.421772,661,4309.421772,0,
4310.422057,14036,4310.422057,19809,4310.422057,0,4310.422057,631,4310.422057,0,
4311.422254,13987,4311.422254,19655,4311.422254,0,4311.422254,681,4311.422254,0,
4312.42221,14217,4312.42221,19949,4312.42221,0,4312.42221,646,4312.42221,0,
4313.421439,13999,4313.421439,19861,4313.421439,0,4313.421439,707,4313.421439,0,
4314.428808,13833,4314.428808,19687,4314.428808,0,4314.428808,625,4314.428808,0,
4315.422272,14038,4315.422272,20048,4315.422272,0,4315.422272,684,4315.422272,0,
4316.421968,13925,4316.421968,19849,4316.421968,0,4316.421968,696,4316.421968,0,
4317.42157,13870,4317.42157,19838,4317.42157,0,4317.42157,639,4317.42157,0,
4318.421658,13841,4318.421658,20064,4318.421658,0,4318.421658,646,4318.421658,0,
4319.421882,13894,4319.421882,19711,4319.421882,0,4319.421882,636,4319.421882,0,
4320.422317,13796,4320.422317,19578,4320.422317,0,4320.422317,639,4320.422317,0,
4321.421844,13457,4321.421844,19736,4321.421844,0,4321.421844,542,4321.421844,0,
4322.438637,13505,4322.438637,19633,4322.438637,0,4322.438637,497,4322.438637,0,
4323.456683,13605,4323.456683,19637,4323.456683,0,4323.456683,579,4323.456683,0,
4324.438879,14050,4324.438879,19880,4324.438879,0,4324.438879,620,4324.438879,0,
4325.45529,13935,4325.45529,19542,4325.45529,0,4325.45529,655,4325.45529,0,
4326.455165,13945,4326.455165,19605,4326.455165,0,4326.455165,635,4326.455165,0,
4327.455345,13898,4327.455345,19873,4327.455345,0,4327.455345,657,4327.455345,0,
4328.454298,14078,4328.454298,20048,4328.454298,0,4328.454298,686,4328.454298,0,
4329.455289,13937,4329.455289,19933,4329.455289,0,4329.455289,679,4329.455289,0,
4330.478065,14051,4330.478065,19562,4330.478065,0,4330.478065,650,4330.478065,0,
4331.471448,14179,4331.471448,19699,4331.471448,0,4331.471448,683,4331.471448,0,
4332.455593,13944,4332.455593,19590,4332.455593,0,4332.455593,640,4332.455593,0,
4333.455418,14106,4333.455418,19637,4333.455418,0,4333.455418,592,4333.455418,0,
4334.484093,14077,4334.484093,19496,4334.484093,0,4334.484093,633,4334.484093,0,
4335.455235,13804,4335.455235,19607,4335.455235,0,4335.455235,551,4335.455235,0,
4336.4617,13935,4336.4617,19401,4336.4617,0,4336.4617,610,4336.4617,0,
4337.455254,13805,4337.455254,19509,4337.455254,0,4337.455254,557,4337.455254,0,
4338.455188,13798,4338.455188,19671,4338.455188,0,4338.455188,571,4338.455188,0,
4339.46146,14165,4339.46146,19571,4339.46146,0,4339.46146,584,4339.46146,0,
4340.454822,13610,4340.454822,19548,4340.454822,0,4340.454822,571,4340.454822,0,
4341.461488,13791,4341.461488,19701,4341.461488,0,4341.461488,560,4341.461488,0,
4342.461424,13925,4342.461424,19610,4342.461424,0,4342.461424,552,4342.461424,0,
4343.461413,13899,4343.461413,19617,4343.461413,0,4343.461413,569,4343.461413,0,
4344.478137,13900,4344.478137,19582,4344.478137,0,4344.478137,589,4344.478137,0,
4345.478142,13704,4345.478142,19524,4345.478142,0,4345.478142,556,4345.478142,0,
4346.494814,13754,4346.494814,19378,4346.494814,0,4346.494814,586,4346.494814,0,
4347.472098,13936,4347.472098,19350,4347.472098,0,4347.472098,562,4347.472098,0,
4348.494786,13986,4348.494786,19591,4348.494786,0,4348.494786,593,4348.494786,0,
4349.488415,14114,4349.488415,19494,4349.488415,0,4349.488415,578,4349.488415,0,
4350.495213,14016,4350.495213,19269,4350.495213,0,4350.495213,607,4350.495213,0,
4351.495613,13957,4351.495613,19708,4351.495613,0,4351.495613,616,4351.495613,0,
4352.47848,13904,4352.47848,19498,4352.47848,0,4352.47848,562,4352.47848,0,
4353.478901,14167,4353.478901,19739,4353.478901,0,4353.478901,616,4353.478901,0,
4354.505448,14007,4354.505448,19591,4354.505448,0,4354.505448,547,4354.505448,0,
4355.488265,13848,4355.488265,19566,4355.488265,0,4355.488265,619,4355.488265,0,
4356.472676,13696,4356.472676,19543,4356.472676,0,4356.472676,559,4356.472676,0,
4357.462229,13859,4357.462229,19417,4357.462229,0,4357.462229,533,4357.462229,0,
4358.472254,14020,4358.472254,19549,4358.472254,0,4358.472254,585,4358.472254,0,
4359.461789,13967,4359.461789,19446,4359.461789,0,4359.461789,583,4359.461789,0,
4360.455147,13765,4360.455147,19465,4360.455147,0,4360.455147,577,4360.455147,0,
4361.455224,14189,4361.455224,19490,4361.455224,0,4361.455224,564,4361.455224,0,
4362.455745,13908,4362.455745,19502,4362.455745,0,4362.455745,602,4362.455745,0,
4363.455097,13913,4363.455097,19626,4363.455097,0,4363.455097,588,4363.455097,0,
4364.462593,13919,4364.462593,19450,4364.462593,0,4364.462593,552,4364.462593,0,
4365.455209,14036,4365.455209,19745,4365.455209,0,4365.455209,587,4365.455209,0,
4366.455311,13861,4366.455311,19561,4366.455311,0,4366.455311,568,4366.455311,0,
4367.455637,13806,4367.455637,19665,4367.455637,0,4367.455637,583,4367.455637,0,
4368.462039,13910,4368.462039,19515,4368.462039,0,4368.462039,578,4368.462039,0,
4369.45611,13861,4369.45611,19580,4369.45611,0,4369.45611,587,4369.45611,0,
4370.478221,13688,4370.478221,19294,4370.478221,0,4370.478221,543,4370.478221,0,
4371.454966,13980,4371.454966,19551,4371.454966,0,4371.454966,559,4371.454966,0,
4372.478167,13803,4372.478167,19505,4372.478167,0,4372.478167,558,4372.478167,0,
4373.461496,13760,4373.461496,19631,4373.461496,0,4373.461496,548,4373.461496,0,
4374.471487,13984,4374.471487,19232,4374.471487,0,4374.471487,578,4374.471487,0,
4375.499349,14021,4375.499349,19497,4375.499349,0,4375.499349,576,4375.499349,0,
4376.514581,13841,4376.514581,19636,4376.514581,0,4376.514581,548,4376.514581,0,
4377.511518,14449,4377.511518,20592,4377.511518,0,4377.511518,578,4377.511518,0,
4378.528389,14744,4378.528389,21752,4378.528389,0,4378.528389,599,4378.528389,0,
4379.488428,15459,4379.488428,23819,4379.488428,0,4379.488428,587,4379.488428,0,
4380.528188,16338,4380.528188,25098,4380.528188,0,4380.528188,606,4380.528188,0,
4381.528247,18509,4381.528247,30458,4381.528247,0,4381.528247,622,4381.528247,0,
4382.511293,16483,4382.511293,24132,4382.511293,0,4382.511293,587,4382.511293,0,
4383.528133,16279,4383.528133,23293,4383.528133,0,4383.528133,561,4383.528133,0,
4384.511729,15892,4384.511729,23212,4384.511729,0,4384.511729,579,4384.511729,0,
4405.295733,72174,4405.295733,102001,4405.295733,0,4405.295733,2902,4405.295733,0,
4414.012482,13940,4414.012482,19522,4414.012482,0,4414.012482,581,4414.012482,0,
4415.022414,14071,4415.022414,19537,4415.022414,0,4415.022414,581,4415.022414,0,
4416.094895,13975,4416.094895,19545,4416.094895,0,4416.094895,601,4416.094895,0,
4417.121869,13790,4417.121869,19619,4417.121869,0,4417.121869,548,4417.121869,0,
4418.121529,13909,4418.121529,19416,4418.121529,0,4418.121529,608,4418.121529,0,
4419.144892,13938,4419.144892,19599,4419.144892,0,4419.144892,589,4419.144892,0,
4420.138929,13940,4420.138929,19561,4420.138929,0,4420.138929,597,4420.138929,0,
4421.121923,13867,4421.121923,19082,4421.121923,0,4421.121923,581,4421.121923,0,
4422.138575,13804,4422.138575,18789,4422.138575,0,4422.138575,561,4422.138575,0,
4423.138679,13921,4423.138679,18719,4423.138679,0,4423.138679,575,4423.138679,0,
4424.138975,13691,4424.138975,18150,4424.138975,0,4424.138975,586,4424.138975,0,
4425.138866,13653,4425.138866,17936,4425.138866,0,4425.138866,603,4425.138866,0,
4426.138488,13399,4426.138488,17377,4426.138488,0,4426.138488,599,4426.138488,0,
4427.145325,13351,4427.145325,17182,4427.145325,0,4427.145325,580,4427.145325,0,
4428.138598,13616,4428.138598,17735,4428.138598,0,4428.138598,577,4428.138598,0,
4429.138759,13777,4429.138759,18428,4429.138759,0,4429.138759,594,4429.138759,0,
4430.144913,13967,4430.144913,18818,4430.144913,0,4430.144913,606,4430.144913,0,
4431.138288,14007,4431.138288,19372,4431.138288,0,4431.138288,540,4431.138288,0,
4432.161691,13814,4432.161691,19573,4432.161691,0,4432.161691,594,4432.161691,0,
4433.161517,13724,4433.161517,19522,4433.161517,0,4433.161517,525,4433.161517,0,
4434.161583,13727,4434.161583,19579,4434.161583,0,4434.161583,585,4434.161583,0,
4435.16162,14046,4435.16162,19460,4435.16162,0,4435.16162,587,4435.16162,0,
4436.138083,13805,4436.138083,19913,4436.138083,0,4436.138083,552,4436.138083,0,
4437.161585,12868,4437.161585,18516,4437.161585,0,4437.161585,479,4437.161585,0,
4438.161595,13921,4438.161595,19407,4438.161595,0,4438.161595,620,4438.161595,0,
4439.145279,13870,4439.145279,20085,4439.145279,0,4439.145279,556,4439.145279,0,
4440.138433,13878,4440.138433,19773,4440.138433,0,4440.138433,532,4440.138433,0,
4441.138357,13783,4441.138357,19449,4441.138357,0,4441.138357,546,4441.138357,0,
4442.138599,13748,4442.138599,19552,4442.138599,0,4442.138599,564,4442.138599,0,
4443.144987,13823,4443.144987,19792,4443.144987,0,4443.144987,566,4443.144987,0,
4444.138355,14062,4444.138355,19831,4444.138355,0,4444.138355,580,4444.138355,0,
4445.145527,13764,4445.145527,19647,4445.145527,0,4445.145527,514,4445.145527,0,
4446.155885,13713,4446.155885,19913,4446.155885,0,4446.155885,580,4446.155885,0,
4447.156318,13736,4447.156318,19995,4447.156318,0,4447.156318,612,4447.156318,0,
4448.211597,13931,4448.211597,19523,4448.211597,0,4448.211597,590,4448.211597,0,
4449.188241,13940,4449.188241,19957,4449.188241,0,4449.188241,571,4449.188241,0,
4450.188886,13943,4450.188886,19876,4450.188886,0,4450.188886,549,4450.188886,0,
4451.178308,13891,4451.178308,19896,4451.178308,0,4451.178308,574,4451.178308,0,
4452.178907,13979,4452.178907,19534,4452.178907,0,4452.178907,567,4452.178907,0,
4453.181044,13861,4453.181044,19282,4453.181044,0,4453.181044,536,4453.181044,0,
