Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,4819925,-,b'Tolima',b'Colombia',4.48,-75.39,-5,2321,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,DHI,Clearsky DNI,Clearsky GHI,Temperature,Clearsky DHI,DNI,GHI,Solar Zenith Angle
2022,2,25,18,0,10,55,23,15.3,20,0,10,86.95
2022,2,25,19,0,0,0,0,15,0,0,0,101.91
2022,2,25,20,0,0,0,0,14.700000000000001,0,0,0,116.73
2022,2,25,21,0,0,0,0,14.3,0,0,0,131.55
2022,2,25,22,0,0,0,0,13.9,0,0,0,146.35
2022,2,25,23,0,0,0,0,13.600000000000001,0,0,0,161.03
2022,2,26,0,0,0,0,0,13.4,0,0,0,174.44
2022,2,26,1,0,0,0,0,13.200000000000001,0,0,0,167.92000000000002
2022,2,26,2,0,0,0,0,13.100000000000001,0,0,0,153.46
2022,2,26,3,0,0,0,0,12.8,0,0,0,138.69
2022,2,26,4,0,0,0,0,12.5,0,0,0,123.87
2022,2,26,5,0,0,0,0,12.4,0,0,0,109.04
2022,2,26,6,0,0,0,0,12.5,0,0,0,94.23
2022,2,26,7,0,31,351,126,13.200000000000001,61,0,31,79.39
2022,2,26,8,0,53,627,380,13.9,112,0,53,64.72
2022,2,26,9,0,327,762,630,14.600000000000001,142,34,349,50.18
2022,2,26,10,0,408,809,829,15.4,174,79,473,35.95
2022,2,26,11,0,295,834,966,16.5,197,0,296,22.66
2022,2,26,12,0,260,838,1023,17.2,208,0,260,13.51
2022,2,26,13,0,262,702,974,17.400000000000002,303,0,262,17.28
2022,2,26,14,0,199,667,872,17.3,291,0,199,29.36
2022,2,26,15,0,421,614,699,16.8,252,64,468,43.28
2022,2,26,16,0,317,504,476,16.1,207,41,339,57.71
2022,2,26,17,0,132,319,229,15.200000000000001,132,319,229,72.34
2022,2,26,18,0,16,30,18,14.200000000000001,16,30,18,86.95
2022,2,26,19,0,0,0,0,13.8,0,0,0,101.93
2022,2,26,20,0,0,0,0,13.5,0,0,0,116.76
2022,2,26,21,0,0,0,0,13.200000000000001,0,0,0,131.6
2022,2,26,22,0,0,0,0,13,0,0,0,146.42000000000002
2022,2,26,23,0,0,0,0,12.8,0,0,0,161.14000000000001
2022,2,27,0,0,0,0,0,12.5,0,0,0,174.74
2022,2,27,1,0,0,0,0,12.3,0,0,0,168.01
2022,2,27,2,0,0,0,0,12.100000000000001,0,0,0,153.46
2022,2,27,3,0,0,0,0,11.9,0,0,0,138.67000000000002
2022,2,27,4,0,0,0,0,11.9,0,0,0,123.83
2022,2,27,5,0,0,0,0,11.9,0,0,0,108.99000000000001
2022,2,27,6,0,0,0,0,12.100000000000001,0,0,0,94.16
2022,2,27,7,0,17,382,130,13,60,0,17,79.31
2022,2,27,8,0,21,680,389,14,97,0,21,64.62
2022,2,27,9,0,336,820,641,15.100000000000001,114,59,374,50.050000000000004
2022,2,27,10,0,403,857,841,16.2,145,182,551,35.78
2022,2,27,11,0,254,887,980,16.900000000000002,160,3,257,22.42
2022,2,27,12,0,297,908,1042,17.2,157,4,301,13.13
2022,2,27,13,0,361,890,1017,17,166,1,363,17.03
2022,2,27,14,0,419,873,916,16.7,154,66,477,29.240000000000002
2022,2,27,15,0,370,834,744,16.2,136,39,398,43.22
2022,2,27,16,0,119,733,513,15.5,121,1,120,57.68
2022,2,27,17,0,50,560,255,14.600000000000001,86,0,50,72.33
2022,2,27,18,0,15,145,29,13.700000000000001,21,0,15,86.96000000000001
2022,2,27,19,0,0,0,0,13.200000000000001,0,0,0,101.96000000000001
2022,2,27,20,0,0,0,0,12.8,0,0,0,116.8
2022,2,27,21,0,0,0,0,12.600000000000001,0,0,0,131.65
2022,2,27,22,0,0,0,0,12.5,0,0,0,146.49
2022,2,27,23,0,0,0,0,12.3,0,0,0,161.25
2022,2,28,0,0,0,0,0,12.100000000000001,0,0,0,175.05
2022,2,28,1,0,0,0,0,12,0,0,0,168.08
2022,2,28,2,0,0,0,0,11.700000000000001,0,0,0,153.46
2022,2,28,3,0,0,0,0,11.5,0,0,0,138.64000000000001
2022,2,28,4,0,0,0,0,11.4,0,0,0,123.78
2022,2,28,5,0,0,0,0,11.3,0,0,0,108.93
2022,2,28,6,0,0,0,0,11.4,0,0,0,94.09
2022,2,28,7,0,85,552,148,12.5,45,27,90,79.22
2022,2,28,8,0,199,794,414,13.700000000000001,72,18,207,64.52
2022,2,28,9,0,312,903,667,15.600000000000001,86,74,360,49.92
2022,2,28,10,0,372,952,872,17.3,98,222,553,35.61
2022,2,28,11,0,331,976,1011,18.3,107,8,338,22.17
2022,2,28,12,0,556,988,1072,18.7,109,219,769,12.76
2022,2,28,13,0,469,967,1046,18.5,120,109,573,16.78
2022,2,28,14,0,220,941,939,18,117,0,220,29.13
2022,2,28,15,0,212,902,763,17.400000000000002,106,0,213,43.160000000000004
2022,2,28,16,0,155,806,528,16.5,97,0,155,57.660000000000004
2022,2,28,17,0,18,631,263,15.3,72,0,18,72.33
2022,2,28,18,0,14,182,30,14.200000000000001,21,0,14,86.98
2022,2,28,19,0,0,0,0,13.8,0,0,0,101.98
2022,2,28,20,0,0,0,0,13.5,0,0,0,116.84
2022,2,28,21,0,0,0,0,13.100000000000001,0,0,0,131.71
2022,2,28,22,0,0,0,0,12.9,0,0,0,146.56
2022,2,28,23,0,0,0,0,12.600000000000001,0,0,0,161.36
2022,3,1,0,0,0,0,0,12.4,0,0,0,175.34
2022,3,1,1,0,0,0,0,12.200000000000001,0,0,0,168.13
2022,3,1,2,0,0,0,0,12,0,0,0,153.45000000000002
2022,3,1,3,0,0,0,0,11.9,0,0,0,138.61
2022,3,1,4,0,0,0,0,11.8,0,0,0,123.74000000000001
2022,3,1,5,0,0,0,0,11.600000000000001,0,0,0,108.87
2022,3,1,6,0,0,0,0,11.9,0,0,0,94.02
2022,3,1,7,0,20,569,151,12.8,44,0,20,79.14
2022,3,1,8,0,55,812,419,13.9,68,0,55,64.42
2022,3,1,9,0,283,920,674,15.100000000000001,80,71,329,49.79
2022,3,1,10,0,402,966,879,16.6,92,104,487,35.45
2022,3,1,11,0,475,995,1019,18.2,96,69,539,21.93
2022,3,1,12,0,448,1007,1080,19.200000000000003,97,126,571,12.38
2022,3,1,13,0,477,996,1056,19.6,102,144,615,16.54
2022,3,1,14,0,423,973,951,19.400000000000002,100,169,571,29.02
2022,3,1,15,0,277,933,772,18.6,91,26,296,43.11
2022,3,1,16,0,223,838,535,17.5,86,5,225,57.64
2022,3,1,17,0,112,676,269,16.2,64,20,118,72.33
2022,3,1,18,0,18,228,32,14.700000000000001,20,0,18,86.99
2022,3,1,19,0,0,0,0,14.100000000000001,0,0,0,102.01
2022,3,1,20,0,0,0,0,13.700000000000001,0,0,0,116.88
2022,3,1,21,0,0,0,0,13.200000000000001,0,0,0,131.76
2022,3,1,22,0,0,0,0,12.8,0,0,0,146.63
2022,3,1,23,0,0,0,0,12.4,0,0,0,161.46
2022,3,2,0,0,0,0,0,12.4,0,0,0,175.62
2022,3,2,1,0,0,0,0,12.4,0,0,0,168.17000000000002
2022,3,2,2,0,0,0,0,12.4,0,0,0,153.43
2022,3,2,3,0,0,0,0,12.3,0,0,0,138.57
2022,3,2,4,0,0,0,0,12.200000000000001,0,0,0,123.68
2022,3,2,5,0,0,0,0,12,0,0,0,108.8
2022,3,2,6,0,0,0,0,12,0,0,0,93.94
2022,3,2,7,0,17,547,150,12.9,46,0,17,79.05
2022,3,2,8,0,137,789,416,13.9,74,9,140,64.31
2022,3,2,9,0,310,901,669,14.9,86,73,358,49.67
2022,3,2,10,0,267,931,870,16.2,110,9,275,35.28
2022,3,2,11,0,297,955,1008,17.3,120,4,301,21.68
2022,3,2,12,0,464,973,1070,18,118,49,512,12
2022,3,2,13,0,304,897,1028,18.400000000000002,168,4,308,16.31
2022,3,2,14,0,313,873,924,18.3,160,6,319,28.91
2022,3,2,15,0,273,825,747,17.7,144,12,282,43.06
2022,3,2,16,0,225,722,513,16.6,127,28,240,57.620000000000005
2022,3,2,17,0,75,532,253,15.4,91,3,77,72.33
2022,3,2,18,0,14,97,27,14.4,22,0,14,87.01
2022,3,2,19,0,0,0,0,13.9,0,0,0,102.04
2022,3,2,20,0,0,0,0,13.5,0,0,0,116.92
2022,3,2,21,0,0,0,0,13.200000000000001,0,0,0,131.81
2022,3,2,22,0,0,0,0,13,0,0,0,146.70000000000002
2022,3,2,23,0,0,0,0,12.8,0,0,0,161.56
2022,3,3,0,0,0,0,0,12.600000000000001,0,0,0,175.89000000000001
2022,3,3,1,0,0,0,0,12.4,0,0,0,168.20000000000002
2022,3,3,2,0,0,0,0,12.100000000000001,0,0,0,153.41
2022,3,3,3,0,0,0,0,12,0,0,0,138.53
2022,3,3,4,0,0,0,0,11.8,0,0,0,123.63000000000001
2022,3,3,5,0,0,0,0,11.5,0,0,0,108.74000000000001
2022,3,3,6,0,0,0,0,11.600000000000001,0,0,0,93.86
2022,3,3,7,0,37,444,144,12.5,59,1,37,78.96000000000001
2022,3,3,8,0,214,717,408,13.3,96,77,248,64.21000000000001
2022,3,3,9,0,301,864,665,14.100000000000001,104,164,407,49.54
2022,3,3,10,0,394,914,869,15.200000000000001,121,280,622,35.11
2022,3,3,11,0,183,935,1005,16.400000000000002,135,0,183,21.44
2022,3,3,12,0,202,949,1065,17,135,0,203,11.620000000000001
2022,3,3,13,0,67,941,1041,17.2,137,0,68,16.080000000000002
2022,3,3,14,0,242,912,934,16.900000000000002,135,4,245,28.82
2022,3,3,15,0,283,866,757,16.400000000000002,123,15,294,43.02
2022,3,3,16,0,51,767,521,15.700000000000001,110,0,51,57.61
2022,3,3,17,0,64,585,258,14.700000000000001,81,2,64,72.34
2022,3,3,18,0,8,146,28,13.700000000000001,21,0,8,87.03
2022,3,3,19,0,0,0,0,13.4,0,0,0,102.07000000000001
2022,3,3,20,0,0,0,0,13.100000000000001,0,0,0,116.96000000000001
2022,3,3,21,0,0,0,0,12.9,0,0,0,131.86
2022,3,3,22,0,0,0,0,12.8,0,0,0,146.77
2022,3,3,23,0,0,0,0,12.700000000000001,0,0,0,161.65
2022,3,4,0,0,0,0,0,12.5,0,0,0,176.14000000000001
2022,3,4,1,0,0,0,0,12.5,0,0,0,168.22
2022,3,4,2,0,0,0,0,12.4,0,0,0,153.38
2022,3,4,3,0,0,0,0,12.4,0,0,0,138.48
2022,3,4,4,0,0,0,0,12,0,0,0,123.57000000000001
2022,3,4,5,0,0,0,0,11.4,0,0,0,108.67
2022,3,4,6,0,0,0,0,11.600000000000001,0,0,0,93.78
2022,3,4,7,0,81,463,147,13,58,14,84,78.87
2022,3,4,8,0,112,709,408,14.200000000000001,98,0,112,64.1
2022,3,4,9,0,285,825,659,15.5,122,5,289,49.410000000000004
2022,3,4,10,0,422,780,840,16.5,201,29,446,34.95
2022,3,4,11,0,455,820,978,17.1,214,50,501,21.2
2022,3,4,12,0,242,825,1036,17.3,226,0,243,11.23
2022,3,4,13,0,255,826,1012,17.1,218,0,255,15.85
2022,3,4,14,0,164,785,905,16.7,216,0,164,28.72
2022,3,4,15,0,131,736,731,16.1,192,0,132,42.980000000000004
2022,3,4,16,0,252,614,497,15.4,168,62,286,57.6
2022,3,4,17,0,173,431,243,14.5,112,128,211,72.35000000000001
2022,3,4,18,0,21,59,24,13.5,21,0,21,87.05
2022,3,4,19,0,0,0,0,13.200000000000001,0,0,0,102.10000000000001
2022,3,4,20,0,0,0,0,13,0,0,0,117
2022,3,4,21,0,0,0,0,12.9,0,0,0,131.91
2022,3,4,22,0,0,0,0,12.700000000000001,0,0,0,146.83
2022,3,4,23,0,0,0,0,12.600000000000001,0,0,0,161.73
2022,3,5,0,0,0,0,0,12.5,0,0,0,176.38
2022,3,5,1,0,0,0,0,12.4,0,0,0,168.22
2022,3,5,2,0,0,0,0,12.100000000000001,0,0,0,153.34
2022,3,5,3,0,0,0,0,11.9,0,0,0,138.42000000000002
2022,3,5,4,0,0,0,0,11.8,0,0,0,123.51
2022,3,5,5,0,0,0,0,11.8,0,0,0,108.60000000000001
2022,3,5,6,0,0,0,0,12.100000000000001,0,0,0,93.7
2022,3,5,7,0,92,437,146,13.3,61,4,93,78.77
2022,3,5,8,0,102,698,408,14.600000000000001,102,698,408,63.99
2022,3,5,9,0,331,817,659,16,126,37,356,49.28
2022,3,5,10,0,410,868,861,17.400000000000002,148,243,610,34.78
2022,3,5,11,0,484,901,998,18.2,157,119,595,20.96
2022,3,5,12,0,431,917,1059,18.5,158,18,449,10.85
2022,3,5,13,0,462,882,1026,18.3,176,133,590,15.64
2022,3,5,14,0,438,860,922,17.5,167,135,556,28.64
2022,3,5,15,0,370,819,746,16.7,147,179,501,42.95
2022,3,5,16,0,252,721,512,15.9,126,341,435,57.59
2022,3,5,17,0,150,562,254,15,84,214,215,72.36
2022,3,5,18,0,16,145,28,14.4,20,0,16,87.07000000000001
2022,3,5,19,0,0,0,0,14.100000000000001,0,0,0,102.14
2022,3,5,20,0,0,0,0,13.8,0,0,0,117.04
2022,3,5,21,0,0,0,0,13.600000000000001,0,0,0,131.97
2022,3,5,22,0,0,0,0,13.3,0,0,0,146.89000000000001
2022,3,5,23,0,0,0,0,13.200000000000001,0,0,0,161.81
2022,3,6,0,0,0,0,0,12.9,0,0,0,176.58
2022,3,6,1,0,0,0,0,12.600000000000001,0,0,0,168.20000000000002
2022,3,6,2,0,0,0,0,12.200000000000001,0,0,0,153.29
2022,3,6,3,0,0,0,0,11.9,0,0,0,138.37
2022,3,6,4,0,0,0,0,11.700000000000001,0,0,0,123.44
2022,3,6,5,0,0,0,0,11.600000000000001,0,0,0,108.52
2022,3,6,6,0,0,0,0,12,0,0,0,93.62
2022,3,6,7,0,21,480,151,13,57,0,21,78.68
2022,3,6,8,0,121,717,412,14,97,5,123,63.88
2022,3,6,9,0,101,845,665,14.600000000000001,113,0,101,49.15
2022,3,6,10,0,360,866,861,15.100000000000001,148,4,363,34.62
2022,3,6,11,0,150,892,997,15.5,163,828,924,20.72
2022,3,6,12,0,436,913,1059,15.8,161,23,458,10.46
2022,3,6,13,0,461,887,1029,16,175,72,530,15.43
2022,3,6,14,0,260,859,923,15.9,169,3,263,28.560000000000002
2022,3,6,15,0,305,837,752,15.600000000000001,138,28,325,42.92
2022,3,6,16,0,17,758,520,15.100000000000001,114,0,17,57.59
2022,3,6,17,0,67,608,260,14.3,76,2,67,72.37
2022,3,6,18,0,14,178,29,13.5,20,0,14,87.09
2022,3,6,19,0,0,0,0,13,0,0,0,102.17
2022,3,6,20,0,0,0,0,12.4,0,0,0,117.09
2022,3,6,21,0,0,0,0,11.9,0,0,0,132.02
2022,3,6,22,0,0,0,0,11.5,0,0,0,146.95000000000002
2022,3,6,23,0,0,0,0,11.4,0,0,0,161.89000000000001
2022,3,7,0,0,0,0,0,11.3,0,0,0,176.75
2022,3,7,1,0,0,0,0,11.200000000000001,0,0,0,168.17000000000002
2022,3,7,2,0,0,0,0,11.100000000000001,0,0,0,153.24
2022,3,7,3,0,0,0,0,11,0,0,0,138.3
2022,3,7,4,0,0,0,0,10.9,0,0,0,123.37
2022,3,7,5,0,0,0,0,10.8,0,0,0,108.44
2022,3,7,6,0,0,0,0,11,0,0,0,93.53
2022,3,7,7,0,6,511,155,12.100000000000001,54,0,6,78.58
2022,3,7,8,0,197,752,421,13.5,89,15,204,63.77
2022,3,7,9,0,339,863,675,15,108,62,380,49.02
2022,3,7,10,0,482,901,876,16.2,133,150,606,34.45
2022,3,7,11,0,495,927,1013,16.900000000000002,145,50,542,20.490000000000002
2022,3,7,12,0,381,939,1073,17.5,148,1,382,10.07
2022,3,7,13,0,140,849,1027,17.6,208,0,140,15.23
2022,3,7,14,0,537,832,923,17.6,191,248,755,28.48
2022,3,7,15,0,348,805,751,17.5,161,10,356,42.89
2022,3,7,16,0,191,720,518,16.900000000000002,132,1,192,57.59
2022,3,7,17,0,58,546,256,15.200000000000001,91,0,58,72.39
2022,3,7,18,0,10,117,27,13.600000000000001,21,0,10,87.12
2022,3,7,19,0,0,0,0,13,0,0,0,102.21000000000001
2022,3,7,20,0,0,0,0,12.600000000000001,0,0,0,117.13
2022,3,7,21,0,0,0,0,12.3,0,0,0,132.07
2022,3,7,22,0,0,0,0,11.9,0,0,0,147.01
2022,3,7,23,0,0,0,0,11.5,0,0,0,161.96
2022,3,8,0,0,0,0,0,11.100000000000001,0,0,0,176.88
2022,3,8,1,0,0,0,0,10.5,0,0,0,168.13
2022,3,8,2,0,0,0,0,10,0,0,0,153.18
2022,3,8,3,0,0,0,0,9.600000000000001,0,0,0,138.24
2022,3,8,4,0,0,0,0,9.200000000000001,0,0,0,123.29
2022,3,8,5,0,0,0,0,8.9,0,0,0,108.36
2022,3,8,6,0,0,0,0,9.600000000000001,0,0,0,93.44
2022,3,8,7,0,112,620,169,11.700000000000001,45,56,123,78.48
2022,3,8,8,0,262,850,445,14.200000000000001,68,130,320,63.660000000000004
2022,3,8,9,0,99,946,704,16.7,82,878,676,48.89
2022,3,8,10,0,400,953,904,18.5,117,66,454,34.29
2022,3,8,11,0,497,982,1045,19.5,124,133,621,20.26
2022,3,8,12,0,532,989,1102,20,127,55,586,9.68
2022,3,8,13,0,264,978,1075,20,131,764,1002,15.040000000000001
2022,3,8,14,0,441,950,963,19.700000000000003,127,269,677,28.42
2022,3,8,15,0,135,901,779,18.900000000000002,119,826,741,42.87
2022,3,8,16,0,102,816,539,17.8,102,816,539,57.59
2022,3,8,17,0,75,638,268,16.1,75,638,268,72.4
2022,3,8,18,0,17,159,28,14.200000000000001,20,0,17,87.15
2022,3,8,19,0,0,0,0,13.3,0,0,0,102.24000000000001
2022,3,8,20,0,0,0,0,12.9,0,0,0,117.17
2022,3,8,21,0,0,0,0,12.5,0,0,0,132.12
2022,3,8,22,0,0,0,0,12.200000000000001,0,0,0,147.06
2022,3,8,23,0,0,0,0,11.8,0,0,0,162.02
2022,3,9,0,0,0,0,0,11.4,0,0,0,176.97
2022,3,9,1,0,0,0,0,10.9,0,0,0,168.07
2022,3,9,2,0,0,0,0,10.600000000000001,0,0,0,153.12
2022,3,9,3,0,0,0,0,10.5,0,0,0,138.16
2022,3,9,4,0,0,0,0,10.3,0,0,0,123.22
2022,3,9,5,0,0,0,0,10.100000000000001,0,0,0,108.28
2022,3,9,6,0,0,0,0,10.8,0,0,0,93.35000000000001
2022,3,9,7,0,50,577,166,13.200000000000001,50,577,166,78.39
2022,3,9,8,0,72,829,442,15.9,72,829,442,63.550000000000004
2022,3,9,9,0,85,928,697,18.1,85,928,697,48.76
2022,3,9,10,0,102,966,902,19.5,102,966,902,34.13
2022,3,9,11,0,107,992,1040,20.700000000000003,107,992,1040,20.03
2022,3,9,12,0,574,1000,1098,21.3,111,291,861,9.290000000000001
2022,3,9,13,0,564,950,1059,21.200000000000003,140,192,749,14.85
2022,3,9,14,0,139,921,950,20.6,139,921,950,28.35
2022,3,9,15,0,314,873,767,19.700000000000003,127,440,637,42.85
2022,3,9,16,0,315,772,526,18.3,112,203,424,57.6
2022,3,9,17,0,121,568,257,16.5,85,3,122,72.43
2022,3,9,18,0,11,103,26,14.9,20,0,11,87.18
2022,3,9,19,0,0,0,0,14.3,0,0,0,102.28
2022,3,9,20,0,0,0,0,13.9,0,0,0,117.22
2022,3,9,21,0,0,0,0,13.5,0,0,0,132.16
2022,3,9,22,0,0,0,0,13.100000000000001,0,0,0,147.12
2022,3,9,23,0,0,0,0,12.700000000000001,0,0,0,162.07
2022,3,10,0,0,0,0,0,12.3,0,0,0,177.01
2022,3,10,1,0,0,0,0,11.9,0,0,0,168
2022,3,10,2,0,0,0,0,11.700000000000001,0,0,0,153.04
2022,3,10,3,0,0,0,0,11.5,0,0,0,138.09
2022,3,10,4,0,0,0,0,11.3,0,0,0,123.14
2022,3,10,5,0,0,0,0,11.200000000000001,0,0,0,108.19
2022,3,10,6,0,0,0,0,11.700000000000001,0,0,0,93.26
2022,3,10,7,0,98,554,163,13.4,50,6,99,78.29
2022,3,10,8,0,77,799,434,15.5,77,799,434,63.440000000000005
2022,3,10,9,0,92,902,688,17.5,92,902,688,48.63
2022,3,10,10,0,112,939,891,18.900000000000002,112,939,891,33.97
2022,3,10,11,0,509,957,1025,19.6,125,112,615,19.8
2022,3,10,12,0,500,960,1080,19.900000000000002,131,23,523,8.9
2022,3,10,13,0,455,937,1049,19.200000000000003,142,330,775,14.68
2022,3,10,14,0,323,905,937,18.3,141,1,324,28.3
2022,3,10,15,0,248,854,755,17.5,129,1,248,42.84
2022,3,10,16,0,130,735,514,16.6,121,0,130,57.61
2022,3,10,17,0,76,544,252,15.4,88,4,77,72.45
2022,3,10,18,0,18,106,25,14.5,20,0,18,87.21000000000001
2022,3,10,19,0,0,0,0,14.200000000000001,0,0,0,102.32000000000001
2022,3,10,20,0,0,0,0,13.9,0,0,0,117.26
2022,3,10,21,0,0,0,0,13.8,0,0,0,132.21
2022,3,10,22,0,0,0,0,13.5,0,0,0,147.17000000000002
2022,3,10,23,0,0,0,0,13.200000000000001,0,0,0,162.12
2022,3,11,0,0,0,0,0,12.9,0,0,0,177
2022,3,11,1,0,0,0,0,12.600000000000001,0,0,0,167.91
2022,3,11,2,0,0,0,0,12.3,0,0,0,152.96
2022,3,11,3,0,0,0,0,11.9,0,0,0,138.01
2022,3,11,4,0,0,0,0,11.5,0,0,0,123.05
2022,3,11,5,0,0,0,0,11.100000000000001,0,0,0,108.10000000000001
2022,3,11,6,0,0,0,0,11.3,0,0,0,93.16
2022,3,11,7,0,60,480,158,12.3,60,480,158,78.18
2022,3,11,8,0,102,711,421,13.700000000000001,102,711,421,63.33
2022,3,11,9,0,322,829,672,15.600000000000001,123,23,337,48.5
2022,3,11,10,0,259,890,877,17.3,138,0,260,33.82
2022,3,11,11,0,288,919,1016,18.400000000000002,150,4,292,19.580000000000002
2022,3,11,12,0,449,930,1074,18.900000000000002,154,28,476,8.51
2022,3,11,13,0,497,923,1048,18.8,154,148,639,14.51
2022,3,11,14,0,309,890,937,18.3,154,7,315,28.25
2022,3,11,15,0,345,846,758,17.6,137,125,437,42.83
2022,3,11,16,0,220,758,522,16.5,116,473,474,57.620000000000005
2022,3,11,17,0,160,581,257,15,82,128,199,72.47
2022,3,11,18,0,20,128,26,13.4,19,1,20,87.24
2022,3,11,19,0,0,0,0,13,0,0,0,102.36
2022,3,11,20,0,0,0,0,12.700000000000001,0,0,0,117.3
2022,3,11,21,0,0,0,0,12.3,0,0,0,132.26
2022,3,11,22,0,0,0,0,11.9,0,0,0,147.21
2022,3,11,23,0,0,0,0,11.5,0,0,0,162.16
2022,3,12,0,0,0,0,0,11.200000000000001,0,0,0,176.94
2022,3,12,1,0,0,0,0,11,0,0,0,167.81
2022,3,12,2,0,0,0,0,10.8,0,0,0,152.88
2022,3,12,3,0,0,0,0,10.8,0,0,0,137.92000000000002
2022,3,12,4,0,0,0,0,10.8,0,0,0,122.97
2022,3,12,5,0,0,0,0,10.8,0,0,0,108.01
2022,3,12,6,0,0,0,0,11.3,0,0,0,93.07000000000001
2022,3,12,7,0,66,430,155,13.5,66,430,155,78.08
2022,3,12,8,0,230,696,420,15.5,106,244,340,63.21
2022,3,12,9,0,236,823,673,17.8,126,614,644,48.38
2022,3,12,10,0,140,885,876,19.400000000000002,140,885,876,33.660000000000004
2022,3,12,11,0,295,914,1013,20.400000000000002,150,646,904,19.36
2022,3,12,12,0,161,915,1067,20.5,161,915,1067,8.120000000000001
2022,3,12,13,0,463,891,1035,20,172,350,803,14.36
2022,3,12,14,0,345,847,922,19,176,13,356,28.21
2022,3,12,15,0,365,781,740,17.6,167,310,592,42.83
2022,3,12,16,0,281,634,499,16.400000000000002,159,118,344,57.63
2022,3,12,17,0,66,413,238,15.3,114,1,66,72.5
2022,3,12,18,0,8,46,20,14.3,18,0,8,87.27
2022,3,12,19,0,0,0,0,14.100000000000001,0,0,0,102.4
2022,3,12,20,0,0,0,0,13.700000000000001,0,0,0,117.35000000000001
2022,3,12,21,0,0,0,0,13.4,0,0,0,132.3
2022,3,12,22,0,0,0,0,13.200000000000001,0,0,0,147.26
2022,3,12,23,0,0,0,0,12.9,0,0,0,162.19
2022,3,13,0,0,0,0,0,12.8,0,0,0,176.83
2022,3,13,1,0,0,0,0,12.600000000000001,0,0,0,167.70000000000002
2022,3,13,2,0,0,0,0,12.200000000000001,0,0,0,152.78
2022,3,13,3,0,0,0,0,11.8,0,0,0,137.83
2022,3,13,4,0,0,0,0,11.4,0,0,0,122.87
2022,3,13,5,0,0,0,0,11.200000000000001,0,0,0,107.92
2022,3,13,6,0,0,0,0,11.4,0,0,0,92.97
2022,3,13,7,0,115,415,157,13.100000000000001,70,163,149,77.98
2022,3,13,8,0,116,672,420,14.700000000000001,116,672,420,63.1
2022,3,13,9,0,146,786,669,16.5,146,786,669,48.25
2022,3,13,10,0,182,820,866,18,182,820,866,33.51
2022,3,13,11,0,56,857,1002,19.1,193,0,56,19.150000000000002
2022,3,13,12,0,442,850,1055,19.6,212,4,446,7.72
2022,3,13,13,0,507,789,1013,19.5,248,154,656,14.21
2022,3,13,14,0,199,756,905,18.900000000000002,238,1,200,28.17
2022,3,13,15,0,179,707,728,17.900000000000002,210,1,180,42.83
2022,3,13,16,0,222,576,491,16.900000000000002,183,18,232,57.65
2022,3,13,17,0,129,370,234,15.600000000000001,123,12,133,72.53
2022,3,13,18,0,14,34,19,14.700000000000001,17,0,14,87.31
2022,3,13,19,0,0,0,0,14.4,0,0,0,102.44
2022,3,13,20,0,0,0,0,14.100000000000001,0,0,0,117.39
2022,3,13,21,0,0,0,0,13.8,0,0,0,132.35
2022,3,13,22,0,0,0,0,13.600000000000001,0,0,0,147.3
2022,3,13,23,0,0,0,0,13.3,0,0,0,162.22
2022,3,14,0,0,0,0,0,13.100000000000001,0,0,0,176.68
2022,3,14,1,0,0,0,0,12.8,0,0,0,167.57
2022,3,14,2,0,0,0,0,12.5,0,0,0,152.69
2022,3,14,3,0,0,0,0,12.200000000000001,0,0,0,137.74
2022,3,14,4,0,0,0,0,11.8,0,0,0,122.78
2022,3,14,5,0,0,0,0,11.4,0,0,0,107.82000000000001
2022,3,14,6,0,0,0,0,11.700000000000001,0,0,0,92.87
2022,3,14,7,0,74,386,155,12.8,74,386,155,77.88
2022,3,14,8,0,122,653,418,13.9,122,653,418,62.99
2022,3,14,9,0,394,816,675,16,131,201,529,48.13
2022,3,14,10,0,122,916,887,18,122,916,887,33.36
2022,3,14,11,0,499,947,1024,19.3,128,396,873,18.94
2022,3,14,12,0,338,958,1081,19.900000000000002,131,5,343,7.33
2022,3,14,13,0,525,939,1051,20,140,115,636,14.08
2022,3,14,14,0,324,901,937,19.6,142,12,335,28.14
