Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,4882420,-,b'Caldas',b'Colombia',5.66,-74.97,-5,871,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,DHI,Clearsky GHI,Clearsky DNI,GHI,DNI,Clearsky DHI,Temperature,Solar Zenith Angle,Surface Albedo
2021,3,7,10,0,334,820,768,358,29,186,27.700000000000003,34.35,0.15
2021,3,7,11,0,232,955,826,245,14,183,29.5,20.64,0.15
2021,3,7,12,0,516,1016,857,609,95,175,30.700000000000003,10.99,0.15
2021,3,7,13,0,509,993,864,767,269,164,31.3,16.25,0.15
2021,3,7,14,0,447,888,843,534,100,153,31.400000000000002,29.26,0.15
2021,3,7,15,0,359,713,793,526,229,139,30.700000000000003,43.550000000000004,0.15
2021,3,7,16,0,210,483,689,227,32,120,29.200000000000003,58.18,0.15
2021,3,7,17,0,119,229,490,154,120,85,27.1,72.94,0.15
2021,3,7,18,0,15,19,74,15,0,16,25,87.60000000000001,0.15
2021,3,7,19,0,0,0,0,0,0,0,23.900000000000002,102.71000000000001,0.15
2021,3,7,20,0,0,0,0,0,0,0,23.3,117.62,0.15
2021,3,7,21,0,0,0,0,0,0,0,22.900000000000002,132.54,0.15
2021,3,7,22,0,0,0,0,0,0,0,22.5,147.46,0.15
2021,3,7,23,0,0,0,0,0,0,0,22.3,162.39000000000001,0.15
2021,3,8,0,0,0,0,0,0,0,0,22,177.21,0.15
2021,3,8,1,0,0,0,0,0,0,0,21.900000000000002,167.68,0.15
2021,3,8,2,0,0,0,0,0,0,0,21.6,152.76,0.15
2021,3,8,3,0,0,0,0,0,0,0,21.5,137.83,0.15
2021,3,8,4,0,0,0,0,0,0,0,21.3,122.91,0.15
2021,3,8,5,0,0,0,0,0,0,0,20.900000000000002,107.99000000000001,0.15
2021,3,8,6,0,0,0,0,0,0,0,20.700000000000003,93.09,0.15
2021,3,8,7,0,76,147,419,112,175,62,20.900000000000002,78.16,0.15
2021,3,8,8,0,77,403,680,77,0,98,21.400000000000002,63.38,0.15
2021,3,8,9,0,322,649,807,445,187,116,22.3,48.67,0.15
2021,3,8,10,0,357,850,877,388,38,124,24.5,34.17,0.15
2021,3,8,11,0,434,986,914,477,46,130,26.700000000000003,20.39,0.15
2021,3,8,12,0,501,1043,926,574,74,133,28.200000000000003,10.6,0.15
2021,3,8,13,0,492,1017,920,570,81,133,29,16.05,0.15
2021,3,8,14,0,410,909,893,457,54,130,29.1,29.18,0.15
2021,3,8,15,0,336,731,842,382,64,120,29,43.52,0.15
2021,3,8,16,0,174,499,751,179,8,103,27.900000000000002,58.18,0.15
2021,3,8,17,0,47,240,567,47,0,74,26.700000000000003,72.95,0.15
2021,3,8,18,0,13,20,112,13,0,16,25.6,87.62,0.15
2021,3,8,19,0,0,0,0,0,0,0,24.400000000000002,102.74000000000001,0.15
2021,3,8,20,0,0,0,0,0,0,0,23.6,117.65,0.15
2021,3,8,21,0,0,0,0,0,0,0,22.5,132.57,0.15
2021,3,8,22,0,0,0,0,0,0,0,21,147.5,0.15
2021,3,8,23,0,0,0,0,0,0,0,20.3,162.42000000000002,0.15
2021,3,9,0,0,0,0,0,0,0,0,19.900000000000002,177.12,0.15
2021,3,9,1,0,0,0,0,0,0,0,19.5,167.58,0.15
2021,3,9,2,0,0,0,0,0,0,0,19,152.68,0.15
2021,3,9,3,0,0,0,0,0,0,0,18.8,137.75,0.15
2021,3,9,4,0,0,0,0,0,0,0,18.8,122.82000000000001,0.15
2021,3,9,5,0,0,0,0,0,0,0,18.5,107.9,0.15
2021,3,9,6,0,0,0,0,0,0,0,18.7,93,0.15
2021,3,9,7,0,34,147,389,34,0,66,20,78.05,0.15
2021,3,9,8,0,109,399,643,399,643,109,22.1,63.26,0.15
2021,3,9,9,0,129,644,778,644,778,129,24.900000000000002,48.53,0.15
2021,3,9,10,0,353,844,856,732,458,135,27,34,0.15
2021,3,9,11,0,474,980,896,546,77,139,28.5,20.14,0.15
2021,3,9,12,0,462,1037,914,508,47,137,29.5,10.21,0.15
2021,3,9,13,0,131,1011,915,1011,915,131,29.900000000000002,15.85,0.15
2021,3,9,14,0,123,906,895,906,895,123,29.8,29.11,0.15
2021,3,9,15,0,112,727,848,727,848,112,29.200000000000003,43.49,0.15
2021,3,9,16,0,21,496,761,21,0,95,28.1,58.17,0.15
2021,3,9,17,0,118,239,578,162,151,70,26.3,72.96000000000001,0.15
2021,3,9,18,0,15,20,109,15,0,16,24.200000000000003,87.64,0.15
2021,3,9,19,0,0,0,0,0,0,0,23,102.77,0.15
2021,3,9,20,0,0,0,0,0,0,0,22.5,117.69,0.15
2021,3,9,21,0,0,0,0,0,0,0,22,132.61,0.15
2021,3,9,22,0,0,0,0,0,0,0,21.3,147.54,0.15
2021,3,9,23,0,0,0,0,0,0,0,21,162.45000000000002,0.15
2021,3,10,0,0,0,0,0,0,0,0,20.700000000000003,176.99,0.15
2021,3,10,1,0,0,0,0,0,0,0,20.700000000000003,167.47,0.15
2021,3,10,2,0,0,0,0,0,0,0,20.6,152.58,0.15
2021,3,10,3,0,0,0,0,0,0,0,20.1,137.66,0.15
2021,3,10,4,0,0,0,0,0,0,0,19.8,122.73,0.15
2021,3,10,5,0,0,0,0,0,0,0,19.3,107.81,0.15
2021,3,10,6,0,0,0,0,0,0,0,19.3,92.89,0.15
2021,3,10,7,0,4,138,250,4,0,86,20.8,77.94,0.15
2021,3,10,8,0,161,384,516,167,13,151,22.200000000000003,63.14,0.15
2021,3,10,9,0,315,622,655,379,96,187,23.400000000000002,48.39,0.15
2021,3,10,10,0,386,806,681,432,55,241,24.400000000000002,33.83,0.15
2021,3,10,11,0,499,935,719,614,122,260,25.200000000000003,19.900000000000002,0.15
2021,3,10,12,0,504,989,735,579,77,265,25.400000000000002,9.81,0.15
2021,3,10,13,0,502,954,690,594,95,289,25.3,15.66,0.15
2021,3,10,14,0,437,849,658,508,81,274,25.1,29.04,0.15
2021,3,10,15,0,363,677,599,486,169,243,25,43.47,0.15
2021,3,10,16,0,235,453,475,368,252,203,24.6,58.18,0.15
2021,3,10,17,0,104,210,274,107,9,129,23.900000000000002,72.97,0.15
2021,3,10,18,0,11,12,12,12,12,11,23,87.66,0.15
2021,3,10,19,0,0,0,0,0,0,0,22.400000000000002,102.8,0.15
2021,3,10,20,0,0,0,0,0,0,0,22.200000000000003,117.72,0.15
2021,3,10,21,0,0,0,0,0,0,0,21.8,132.65,0.15
2021,3,10,22,0,0,0,0,0,0,0,21.400000000000002,147.57,0.15
2021,3,10,23,0,0,0,0,0,0,0,21,162.47,0.15
2021,3,11,0,0,0,0,0,0,0,0,20.8,176.81,0.15
2021,3,11,1,0,0,0,0,0,0,0,20.6,167.35,0.15
2021,3,11,2,0,0,0,0,0,0,0,20.5,152.49,0.15
2021,3,11,3,0,0,0,0,0,0,0,20.3,137.56,0.15
2021,3,11,4,0,0,0,0,0,0,0,20.1,122.63,0.15
2021,3,11,5,0,0,0,0,0,0,0,19.8,107.71000000000001,0.15
2021,3,11,6,0,0,0,0,0,0,0,19.700000000000003,92.79,0.15
2021,3,11,7,0,80,125,123,92,59,99,20.700000000000003,77.83,0.15
2021,3,11,8,0,125,358,287,125,0,228,22.3,63.02,0.15
2021,3,11,9,0,209,585,404,216,11,317,23.700000000000003,48.25,0.15
2021,3,11,10,0,148,770,464,152,4,383,24.6,33.660000000000004,0.15
2021,3,11,11,0,127,893,493,127,1,429,25.1,19.66,0.15
2021,3,11,12,0,338,945,511,358,20,441,25.200000000000003,9.41,0.15
2021,3,11,13,0,470,916,486,527,59,447,25.200000000000003,15.48,0.15
2021,3,11,14,0,291,812,443,307,18,424,25,28.98,0.15
2021,3,11,15,0,326,642,374,364,53,371,24.700000000000003,43.45,0.15
2021,3,11,16,0,224,422,255,252,53,288,24,58.18,0.15
2021,3,11,17,0,54,180,101,54,0,151,23,72.99,0.15
2021,3,11,18,0,4,4,1,4,1,4,22,87.68,0.15
2021,3,11,19,0,0,0,0,0,0,0,21.400000000000002,102.83,0.15
2021,3,11,20,0,0,0,0,0,0,0,21.1,117.75,0.15
2021,3,11,21,0,0,0,0,0,0,0,20.900000000000002,132.68,0.15
2021,3,11,22,0,0,0,0,0,0,0,20.8,147.6,0.15
2021,3,11,23,0,0,0,0,0,0,0,20.700000000000003,162.48,0.15
2021,3,12,0,0,0,0,0,0,0,0,20.6,176.59,0.15
2021,3,12,1,0,0,0,0,0,0,0,20.400000000000002,167.21,0.15
2021,3,12,2,0,0,0,0,0,0,0,20.3,152.38,0.15
2021,3,12,3,0,0,0,0,0,0,0,20.3,137.47,0.15
2021,3,12,4,0,0,0,0,0,0,0,20.200000000000003,122.54,0.15
2021,3,12,5,0,0,0,0,0,0,0,20.200000000000003,107.61,0.15
2021,3,12,6,0,0,0,0,0,0,0,20.1,92.69,0.15
2021,3,12,7,0,31,126,114,31,0,102,20.700000000000003,77.72,0.15
2021,3,12,8,0,112,372,383,112,0,197,21.900000000000002,62.89,0.15
2021,3,12,9,0,205,612,570,211,10,232,23.6,48.11,0.15
2021,3,12,10,0,430,817,703,615,222,230,25.200000000000003,33.49,0.15
2021,3,12,11,0,221,952,769,234,13,226,26.700000000000003,19.42,0.15
2021,3,12,12,0,535,1010,801,672,139,219,27.700000000000003,9.02,0.15
2021,3,12,13,0,450,988,821,495,47,196,28.1,15.31,0.15
2021,3,12,14,0,460,882,797,588,146,184,27.8,28.92,0.15
2021,3,12,15,0,316,705,743,348,44,166,27,43.44,0.15
2021,3,12,16,0,215,476,639,235,39,139,26,58.19,0.15
2021,3,12,17,0,108,224,429,191,287,98,24.8,73.01,0.15
2021,3,12,18,0,8,16,28,8,0,15,23.5,87.71000000000001,0.15
2021,3,12,19,0,0,0,0,0,0,0,22.8,102.86,0.15
2021,3,12,20,0,0,0,0,0,0,0,22.3,117.79,0.15
2021,3,12,21,0,0,0,0,0,0,0,22,132.72,0.15
2021,3,12,22,0,0,0,0,0,0,0,21.700000000000003,147.63,0.15
2021,3,12,23,0,0,0,0,0,0,0,21.400000000000002,162.48,0.15
2021,3,13,0,0,0,0,0,0,0,0,21.1,176.34,0.15
2021,3,13,1,0,0,0,0,0,0,0,20.900000000000002,167.06,0.15
2021,3,13,2,0,0,0,0,0,0,0,20.700000000000003,152.27,0.15
2021,3,13,3,0,0,0,0,0,0,0,20.400000000000002,137.36,0.15
2021,3,13,4,0,0,0,0,0,0,0,20.200000000000003,122.44,0.15
2021,3,13,5,0,0,0,0,0,0,0,20,107.51,0.15
2021,3,13,6,0,0,0,0,0,0,0,20,92.58,0.15
2021,3,13,7,0,75,145,276,75,3,86,21,77.61,0.15
2021,3,13,8,0,169,390,511,178,19,156,22.700000000000003,62.77,0.15
2021,3,13,9,0,97,625,630,97,0,203,24.700000000000003,47.980000000000004,0.15
2021,3,13,10,0,432,825,733,607,210,213,26.400000000000002,33.32,0.15
2021,3,13,11,0,506,953,760,644,146,235,27.5,19.18,0.15
2021,3,13,12,0,492,1006,775,555,64,240,28.200000000000003,8.620000000000001,0.15
2021,3,13,13,0,289,980,778,306,17,230,28.8,15.15,0.15
2021,3,13,14,0,461,870,738,617,177,224,29.200000000000003,28.87,0.15
2021,3,13,15,0,362,693,671,507,200,205,28.700000000000003,43.43,0.15
2021,3,13,16,0,227,461,529,385,300,182,27.6,58.2,0.15
2021,3,13,17,0,4,213,309,4,0,122,26.1,73.03,0.15
2021,3,13,18,0,12,12,15,12,0,12,24.6,87.74,0.15
2021,3,13,19,0,0,0,0,0,0,0,23.6,102.9,0.15
2021,3,13,20,0,0,0,0,0,0,0,22.900000000000002,117.82000000000001,0.15
2021,3,13,21,0,0,0,0,0,0,0,22.5,132.75,0.15
2021,3,13,22,0,0,0,0,0,0,0,22.200000000000003,147.65,0.15
2021,3,13,23,0,0,0,0,0,0,0,21.900000000000002,162.48,0.15
2021,3,14,0,0,0,0,0,0,0,0,21.6,176.07,0.15
2021,3,14,1,0,0,0,0,0,0,0,21.400000000000002,166.9,0.15
2021,3,14,2,0,0,0,0,0,0,0,21.1,152.15,0.15
2021,3,14,3,0,0,0,0,0,0,0,20.8,137.26,0.15
2021,3,14,4,0,0,0,0,0,0,0,20.5,122.33,0.15
2021,3,14,5,0,0,0,0,0,0,0,20.200000000000003,107.4,0.15
2021,3,14,6,0,0,0,0,0,0,0,20.1,92.48,0.15
2021,3,14,7,0,51,139,203,51,0,95,20.700000000000003,77.5,0.15
2021,3,14,8,0,170,383,464,383,464,170,21.200000000000003,62.65,0.15
2021,3,14,9,0,202,623,627,623,627,202,21.900000000000002,47.84,0.15
2021,3,14,10,0,272,801,632,801,632,272,22.700000000000003,33.160000000000004,0.15
2021,3,14,11,0,500,928,668,739,253,296,23.700000000000003,18.95,0.15
2021,3,14,12,0,538,984,698,687,151,293,24.400000000000002,8.22,0.15
2021,3,14,13,0,251,953,678,266,15,299,25.1,14.99,0.15
2021,3,14,14,0,458,848,644,656,226,284,25.8,28.82,0.15
2021,3,14,15,0,291,678,596,625,459,245,26.200000000000003,43.42,0.15
2021,3,14,16,0,201,454,482,454,482,201,25.900000000000002,58.21,0.15
2021,3,14,17,0,115,209,280,169,186,128,24.8,73.05,0.15
2021,3,14,18,0,11,11,12,11,12,11,23.200000000000003,87.76,0.15
2021,3,14,19,0,0,0,0,0,0,0,22.3,102.93,0.15
2021,3,14,20,0,0,0,0,0,0,0,21.8,117.86,0.15
2021,3,14,21,0,0,0,0,0,0,0,21.400000000000002,132.78,0.15
2021,3,14,22,0,0,0,0,0,0,0,21.1,147.67000000000002,0.15
2021,3,14,23,0,0,0,0,0,0,0,20.900000000000002,162.46,0.15
2021,3,15,0,0,0,0,0,0,0,0,20.700000000000003,175.78,0.15
2021,3,15,1,0,0,0,0,0,0,0,20.5,166.73,0.15
2021,3,15,2,0,0,0,0,0,0,0,20.3,152.03,0.15
2021,3,15,3,0,0,0,0,0,0,0,20.200000000000003,137.15,0.15
2021,3,15,4,0,0,0,0,0,0,0,20.200000000000003,122.23,0.15
2021,3,15,5,0,0,0,0,0,0,0,20,107.3,0.15
2021,3,15,6,0,0,0,0,0,0,0,20,92.37,0.15
2021,3,15,7,0,17,131,130,17,0,103,20.8,77.39,0.15
2021,3,15,8,0,58,373,350,58,0,211,22.200000000000003,62.53,0.15
2021,3,15,9,0,269,608,511,290,30,264,24.3,47.71,0.15
2021,3,15,10,0,379,804,624,419,47,280,26.1,33,0.15
2021,3,15,11,0,300,931,667,931,667,300,27.200000000000003,18.73,0.15
2021,3,15,12,0,518,980,674,817,302,313,27.700000000000003,7.82,0.15
2021,3,15,13,0,349,940,611,940,611,349,27.400000000000002,14.85,0.15
2021,3,15,14,0,330,834,576,834,576,330,26.6,28.78,0.15
2021,3,15,15,0,362,663,521,466,143,285,25.8,43.42,0.15
2021,3,15,16,0,161,442,405,163,4,229,24.900000000000002,58.22,0.15
2021,3,15,17,0,139,200,210,200,210,139,23.8,73.08,0.15
2021,3,15,18,0,8,8,4,8,4,8,22.8,87.79,0.15
2021,3,15,19,0,0,0,0,0,0,0,22.200000000000003,102.96000000000001,0.15
2021,3,15,20,0,0,0,0,0,0,0,21.8,117.89,0.15
2021,3,15,21,0,0,0,0,0,0,0,21.5,132.81,0.15
2021,3,15,22,0,0,0,0,0,0,0,21.3,147.69,0.15
2021,3,15,23,0,0,0,0,0,0,0,21.1,162.44,0.15
2021,3,16,0,0,0,0,0,0,0,0,21,175.47,0.15
2021,3,16,1,0,0,0,0,0,0,0,20.8,166.55,0.15
2021,3,16,2,0,0,0,0,0,0,0,20.700000000000003,151.9,0.15
2021,3,16,3,0,0,0,0,0,0,0,20.6,137.03,0.15
2021,3,16,4,0,0,0,0,0,0,0,20.5,122.12,0.15
2021,3,16,5,0,0,0,0,0,0,0,20.3,107.19,0.15
2021,3,16,6,0,0,0,0,0,0,0,20.3,92.26,0.15
2021,3,16,7,0,59,140,185,59,0,100,20.900000000000002,77.28,0.15
2021,3,16,8,0,187,383,419,338,327,189,21.700000000000003,62.410000000000004,0.15
2021,3,16,9,0,231,620,577,620,577,231,23.3,47.57,0.15
2021,3,16,10,0,235,821,698,821,698,235,25.5,32.84,0.15
2021,3,16,11,0,236,955,758,955,758,236,27.1,18.51,0.15
2021,3,16,12,0,229,1011,789,1011,789,229,28.3,7.42,0.15
2021,3,16,13,0,224,983,785,983,785,224,29.200000000000003,14.71,0.15
2021,3,16,14,0,462,874,755,617,178,213,29.5,28.75,0.15
2021,3,16,15,0,362,693,677,505,198,201,29.1,43.42,0.15
2021,3,16,16,0,218,463,547,242,46,175,28,58.24,0.15
2021,3,16,17,0,42,214,333,42,0,117,26.400000000000002,73.11,0.15
2021,3,16,18,0,12,12,17,12,17,12,24.5,87.82000000000001,0.15
2021,3,16,19,0,0,0,0,0,0,0,23.6,102.99000000000001,0.15
2021,3,16,20,0,0,0,0,0,0,0,23.1,117.92,0.15
2021,3,16,21,0,0,0,0,0,0,0,22.8,132.83,0.15
2021,3,16,22,0,0,0,0,0,0,0,22.5,147.71,0.15
2021,3,16,23,0,0,0,0,0,0,0,22.1,162.42000000000002,0.15
2021,3,17,0,0,0,0,0,0,0,0,21.700000000000003,175.15,0.15
2021,3,17,1,0,0,0,0,0,0,0,21.3,166.35,0.15
2021,3,17,2,0,0,0,0,0,0,0,21,151.77,0.15
2021,3,17,3,0,0,0,0,0,0,0,20.8,136.92000000000002,0.15
2021,3,17,4,0,0,0,0,0,0,0,20.700000000000003,122.01,0.15
2021,3,17,5,0,0,0,0,0,0,0,20.6,107.08,0.15
2021,3,17,6,0,0,0,0,0,0,0,20.700000000000003,92.15,0.15
2021,3,17,7,0,26,130,109,26,0,106,21.400000000000002,77.16,0.15
2021,3,17,8,0,202,375,357,244,89,209,22.5,62.29,0.15
2021,3,17,9,0,252,611,525,266,22,256,23.5,47.44,0.15
2021,3,17,10,0,435,826,728,616,216,213,24.6,32.69,0.15
2021,3,17,11,0,355,960,794,377,23,206,26.200000000000003,18.29,0.15
2021,3,17,12,0,499,1021,838,911,415,188,28,7.0200000000000005,0.15
2021,3,17,13,0,481,1001,868,815,345,161,29.3,14.59,0.15
2021,3,17,14,0,440,895,857,711,309,144,29.700000000000003,28.72,0.15
2021,3,17,15,0,357,717,812,441,115,127,29.400000000000002,43.43,0.15
2021,3,17,16,0,170,486,715,174,7,110,28.3,58.26,0.15
2021,3,17,17,0,99,228,498,99,0,83,26.8,73.13,0.15
2021,3,17,18,0,9,17,41,9,0,15,25.200000000000003,87.85000000000001,0.15
2021,3,17,19,0,0,0,0,0,0,0,24,103.03,0.15
2021,3,17,20,0,0,0,0,0,0,0,23,117.95,0.15
2021,3,17,21,0,0,0,0,0,0,0,22.3,132.86,0.15
2021,3,17,22,0,0,0,0,0,0,0,21.900000000000002,147.72,0.15
2021,3,17,23,0,0,0,0,0,0,0,21.6,162.38,0.15
2021,3,18,0,0,0,0,0,0,0,0,21.3,174.81,0.15
2021,3,18,1,0,0,0,0,0,0,0,21,166.15,0.15
2021,3,18,2,0,0,0,0,0,0,0,20.700000000000003,151.63,0.15
2021,3,18,3,0,0,0,0,0,0,0,20.5,136.8,0.15
2021,3,18,4,0,0,0,0,0,0,0,20.3,121.9,0.15
2021,3,18,5,0,0,0,0,0,0,0,20.1,106.97,0.15
2021,3,18,6,0,0,0,0,0,0,0,20.1,92.04,0.15
2021,3,18,7,0,80,152,283,83,13,89,20.8,77.05,0.15
2021,3,18,8,0,207,400,531,267,129,152,22.200000000000003,62.17,0.15
2021,3,18,9,0,306,634,651,535,338,193,23.8,47.31,0.15
2021,3,18,10,0,360,829,736,747,459,209,25.1,32.53,0.15
2021,3,18,11,0,453,966,804,863,431,201,26.1,18.080000000000002,0.15
2021,3,18,12,0,530,1024,841,788,259,189,27.400000000000002,6.62,0.15
2021,3,18,13,0,506,999,850,801,305,176,28.8,14.48,0.15
2021,3,18,14,0,383,893,837,826,505,159,29.5,28.7,0.15
2021,3,18,15,0,142,715,788,715,788,142,29.700000000000003,43.43,0.15
2021,3,18,16,0,164,482,685,167,5,122,29,58.28,0.15
2021,3,18,17,0,112,225,473,125,47,88,27.400000000000002,73.16,0.15
2021,3,18,18,0,11,16,41,11,0,14,25.200000000000003,87.88,0.15
2021,3,18,19,0,0,0,0,0,0,0,24.3,103.06,0.15
2021,3,18,20,0,0,0,0,0,0,0,23.6,117.98,0.15
2021,3,18,21,0,0,0,0,0,0,0,22.8,132.88,0.15
2021,3,18,22,0,0,0,0,0,0,0,21.8,147.72,0.15
2021,3,18,23,0,0,0,0,0,0,0,21.400000000000002,162.34,0.15
2021,3,19,0,0,0,0,0,0,0,0,21.1,174.47,0.15
2021,3,19,1,0,0,0,0,0,0,0,20.8,165.94,0.15
2021,3,19,2,0,0,0,0,0,0,0,20.5,151.48,0.15
2021,3,19,3,0,0,0,0,0,0,0,20.400000000000002,136.67000000000002,0.15
2021,3,19,4,0,0,0,0,0,0,0,20.200000000000003,121.78,0.15
2021,3,19,5,0,0,0,0,0,0,0,20,106.86,0.15
2021,3,19,6,0,0,0,0,0,0,0,20,91.93,0.15
2021,3,19,7,0,109,137,125,137,125,109,20.8,76.94,0.15
2021,3,19,8,0,219,378,339,378,339,219,22.3,62.06,0.15
2021,3,19,9,0,280,610,485,610,485,280,24.1,47.18,0.15
2021,3,19,10,0,273,814,640,814,640,273,26.200000000000003,32.38,0.15
2021,3,19,11,0,285,942,690,942,690,285,28,17.87,0.15
2021,3,19,12,0,481,994,712,859,380,286,29.200000000000003,6.22,0.15
2021,3,19,13,0,159,1006,875,1006,875,159,29.8,14.370000000000001,0.15
2021,3,19,14,0,144,898,860,898,860,144,30,28.69,0.15
2021,3,19,15,0,129,719,812,719,812,129,29.6,43.45,0.15
2021,3,19,16,0,229,486,715,374,277,111,28.5,58.31,0.15
2021,3,19,17,0,108,229,510,184,264,81,26.8,73.19,0.15
2021,3,19,18,0,10,17,50,10,0,15,24.8,87.92,0.15
2021,3,19,19,0,0,0,0,0,0,0,23.700000000000003,103.09,0.15
2021,3,19,20,0,0,0,0,0,0,0,22.900000000000002,118.01,0.15
2021,3,19,21,0,0,0,0,0,0,0,22.400000000000002,132.9,0.15
2021,3,19,22,0,0,0,0,0,0,0,22,147.72,0.15
2021,3,19,23,0,0,0,0,0,0,0,21.6,162.28,0.15
2021,3,20,0,0,0,0,0,0,0,0,21.3,174.12,0.15
2021,3,20,1,0,0,0,0,0,0,0,21,165.72,0.15
2021,3,20,2,0,0,0,0,0,0,0,20.700000000000003,151.33,0.15
2021,3,20,3,0,0,0,0,0,0,0,20.5,136.54,0.15
2021,3,20,4,0,0,0,0,0,0,0,20.3,121.66,0.15
2021,3,20,5,0,0,0,0,0,0,0,20.3,106.75,0.15
2021,3,20,6,0,0,0,0,0,0,0,20.200000000000003,91.82000000000001,0.15
2021,3,20,7,0,88,165,403,109,94,73,20.8,76.83,0.15
2021,3,20,8,0,202,418,648,319,249,113,21.6,61.940000000000005,0.15
2021,3,20,9,0,326,660,776,495,248,131,23,47.050000000000004,0.15
2021,3,20,10,0,430,858,857,648,258,134,24.900000000000002,32.24,0.15
2021,3,20,11,0,509,987,885,645,143,143,26.8,17.67,0.15
2021,3,20,12,0,538,1037,888,758,222,153,28,5.82,0.15
2021,3,20,13,0,517,1002,863,751,241,166,28.5,14.280000000000001,0.15
2021,3,20,14,0,451,885,810,546,109,175,28.6,28.68,0.15
2021,3,20,15,0,326,701,725,595,370,175,28.200000000000003,43.46,0.15
2021,3,20,16,0,198,466,584,422,427,160,27.400000000000002,58.34,0.15
2021,3,20,17,0,112,214,354,128,54,112,26.1,73.23,0.15
2021,3,20,18,0,11,12,22,12,22,11,24.5,87.95,0.15
2021,3,20,19,0,0,0,0,0,0,0,23.5,103.13,0.15
2021,3,20,20,0,0,0,0,0,0,0,23,118.04,0.15
2021,3,20,21,0,0,0,0,0,0,0,22.6,132.92000000000002,0.15
2021,3,20,22,0,0,0,0,0,0,0,22.200000000000003,147.72,0.15
2021,3,20,23,0,0,0,0,0,0,0,21.700000000000003,162.22,0.15
2021,3,21,0,0,0,0,0,0,0,0,21.400000000000002,173.77,0.15
2021,3,21,1,0,0,0,0,0,0,0,21.200000000000003,165.49,0.15
2021,3,21,2,0,0,0,0,0,0,0,21,151.17000000000002,0.15
2021,3,21,3,0,0,0,0,0,0,0,20.900000000000002,136.41,0.15
2021,3,21,4,0,0,0,0,0,0,0,20.700000000000003,121.54,0.15
2021,3,21,5,0,0,0,0,0,0,0,20.5,106.63,0.15
2021,3,21,6,0,0,0,0,0,0,0,20.5,91.7,0.15
2021,3,21,7,0,97,154,246,154,246,97,21.3,76.71000000000001,0.15
2021,3,21,8,0,162,401,506,401,506,162,22.200000000000003,61.82,0.15
2021,3,21,9,0,186,642,667,642,667,186,23,46.93,0.15
2021,3,21,10,0,254,843,780,266,15,182,23.8,32.09,0.15
2021,3,21,11,0,450,972,817,499,51,192,24.700000000000003,17.48,0.15
2021,3,21,12,0,126,1025,839,127,1,190,25.700000000000003,5.43,0.15
2021,3,21,13,0,501,990,815,796,305,200,26.700000000000003,14.200000000000001,0.15
2021,3,21,14,0,186,883,793,883,793,186,27.5,28.67,0.15
2021,3,21,15,0,250,705,742,674,584,166,28.1,43.480000000000004,0.15
2021,3,21,16,0,79,473,632,79,0,142,27.900000000000002,58.370000000000005,0.15
2021,3,21,17,0,4,219,411,4,0,100,26.3,73.26,0.15
2021,3,21,18,0,10,14,33,10,0,13,25,87.98,0.15
2021,3,21,19,0,0,0,0,0,0,0,24.200000000000003,103.16,0.15
2021,3,21,20,0,0,0,0,0,0,0,23.200000000000003,118.07000000000001,0.15
2021,3,21,21,0,0,0,0,0,0,0,22.6,132.94,0.15
2021,3,21,22,0,0,0,0,0,0,0,22.1,147.72,0.15
2021,3,21,23,0,0,0,0,0,0,0,21.6,162.16,0.15
2021,3,22,0,0,0,0,0,0,0,0,21.3,173.41,0.15
2021,3,22,1,0,0,0,0,0,0,0,21.200000000000003,165.26,0.15
2021,3,22,2,0,0,0,0,0,0,0,20.900000000000002,151.01,0.15
2021,3,22,3,0,0,0,0,0,0,0,20.6,136.28,0.15
2021,3,22,4,0,0,0,0,0,0,0,20.5,121.42,0.15
2021,3,22,5,0,0,0,0,0,0,0,20.3,106.51,0.15
2021,3,22,6,0,0,0,0,0,0,0,20.1,91.59,0.15
2021,3,22,7,0,16,152,222,16,0,101,20.5,76.60000000000001,0.15
2021,3,22,8,0,99,395,439,99,0,187,21.200000000000003,61.7,0.15
2021,3,22,9,0,199,632,591,205,9,228,22.700000000000003,46.81,0.15
2021,3,22,10,0,144,818,642,147,4,273,25.5,31.95,0.15
2021,3,22,11,0,262,944,684,277,16,291,27.8,17.29,0.15
