Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,4882420,-,b'Caldas',b'Colombia',5.66,-74.97,-5,871,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,DHI,Clearsky GHI,Clearsky DNI,GHI,DNI,Clearsky DHI,Temperature,Solar Zenith Angle,Surface Albedo
2022,6,4,22,0,0,0,0,0,0,0,21.200000000000003,139.6,0.16
2022,6,4,23,0,0,0,0,0,0,0,21,148.4,0.16
2022,6,5,0,0,0,0,0,0,0,0,20.900000000000002,151.8,0.16
2022,6,5,1,0,0,0,0,0,0,0,20.6,148.02,0.16
2022,6,5,2,0,0,0,0,0,0,0,20.200000000000003,139.01,0.16
2022,6,5,3,0,0,0,0,0,0,0,19.900000000000002,127.4,0.16
2022,6,5,4,0,0,0,0,0,0,0,19.700000000000003,114.59,0.16
2022,6,5,5,0,0,0,0,0,0,0,19.6,101.18,0.16
2022,6,5,6,0,7,25,177,7,0,17,19.700000000000003,87.25,0.16
2022,6,5,7,0,70,226,614,70,0,53,19.900000000000002,73.59,0.16
2022,6,5,8,0,165,460,779,398,462,68,20.3,59.800000000000004,0.16
2022,6,5,9,0,227,671,859,550,467,76,20.900000000000002,46.2,0.16
2022,6,5,10,0,276,836,901,673,474,82,21.400000000000002,33.2,0.16
2022,6,5,11,0,387,940,923,652,286,84,22.6,22.03,0.16
2022,6,5,12,0,458,974,929,556,102,85,24.3,16.94,0.16
2022,6,5,13,0,374,936,924,654,303,83,25.400000000000002,22.52,0.16
2022,6,5,14,0,304,829,904,306,2,79,25.6,33.85,0.16
2022,6,5,15,0,158,662,864,587,628,72,25.3,46.89,0.16
2022,6,5,16,0,197,450,788,220,47,63,24.700000000000003,60.51,0.16
2022,6,5,17,0,79,217,628,81,7,47,23.8,74.3,0.16
2022,6,5,18,0,9,20,173,9,0,14,22.8,87.92,0.16
2022,6,5,19,0,0,0,0,0,0,0,22.200000000000003,101.86,0.16
2022,6,5,20,0,0,0,0,0,0,0,21.900000000000002,115.24000000000001,0.16
2022,6,5,21,0,0,0,0,0,0,0,21.6,128,0.16
2022,6,5,22,0,0,0,0,0,0,0,21.5,139.5,0.16
2022,6,5,23,0,0,0,0,0,0,0,21.6,148.28,0.16
2022,6,6,0,0,0,0,0,0,0,0,21.5,151.69,0.16
2022,6,6,1,0,0,0,0,0,0,0,21.200000000000003,147.95000000000002,0.16
2022,6,6,2,0,0,0,0,0,0,0,20.8,138.97,0.16
2022,6,6,3,0,0,0,0,0,0,0,20.400000000000002,127.39,0.16
2022,6,6,4,0,0,0,0,0,0,0,20.200000000000003,114.60000000000001,0.16
2022,6,6,5,0,0,0,0,0,0,0,20.1,101.2,0.16
2022,6,6,6,0,6,25,194,6,0,16,20.200000000000003,87.28,0.16
2022,6,6,7,0,4,226,620,4,0,51,20.8,73.63,0.16
2022,6,6,8,0,61,458,777,61,0,68,21.700000000000003,59.85,0.16
2022,6,6,9,0,262,669,856,264,3,77,22.900000000000002,46.26,0.16
2022,6,6,10,0,424,826,861,529,126,106,24.700000000000003,33.28,0.16
2022,6,6,11,0,473,931,891,622,162,106,26.1,22.14,0.16
2022,6,6,12,0,104,967,903,967,903,104,26.700000000000003,17.04,0.16
2022,6,6,13,0,112,927,883,927,883,112,27,22.57,0.16
2022,6,6,14,0,404,821,865,494,109,103,26.900000000000002,33.86,0.16
2022,6,6,15,0,92,656,825,656,825,92,26.5,46.88,0.16
2022,6,6,16,0,151,445,745,428,562,78,25.8,60.480000000000004,0.16
2022,6,6,17,0,99,212,570,104,21,57,24.8,74.26,0.16
2022,6,6,18,0,10,19,105,10,0,15,23.5,87.87,0.16
2022,6,6,19,0,0,0,0,0,0,0,22.700000000000003,101.8,0.16
2022,6,6,20,0,0,0,0,0,0,0,22.400000000000002,115.17,0.16
2022,6,6,21,0,0,0,0,0,0,0,22.5,127.92,0.16
2022,6,6,22,0,0,0,0,0,0,0,22.200000000000003,139.4,0.16
2022,6,6,23,0,0,0,0,0,0,0,21.900000000000002,148.17000000000002,0.16
2022,6,7,0,0,0,0,0,0,0,0,21.5,151.59,0.16
2022,6,7,1,0,0,0,0,0,0,0,21,147.88,0.16
2022,6,7,2,0,0,0,0,0,0,0,20.5,138.94,0.16
2022,6,7,3,0,0,0,0,0,0,0,20.200000000000003,127.39,0.16
2022,6,7,4,0,0,0,0,0,0,0,20,114.61,0.16
2022,6,7,5,0,0,0,0,0,0,0,19.900000000000002,101.22,0.16
2022,6,7,6,0,6,25,153,6,0,17,20.1,87.31,0.16
2022,6,7,7,0,36,223,588,36,0,57,20.700000000000003,73.67,0.16
2022,6,7,8,0,86,453,749,87,1,78,21.5,59.9,0.16
2022,6,7,9,0,151,663,831,152,2,89,22.1,46.33,0.16
2022,6,7,10,0,281,826,874,288,9,96,22.400000000000002,33.37,0.16
2022,6,7,11,0,381,933,908,398,19,93,22.6,22.240000000000002,0.16
2022,6,7,12,0,425,971,924,538,118,88,22.700000000000003,17.14,0.16
2022,6,7,13,0,428,936,923,530,110,84,22.900000000000002,22.61,0.16
2022,6,7,14,0,214,832,907,700,585,79,23.200000000000003,33.86,0.16
2022,6,7,15,0,203,665,866,207,6,74,23.200000000000003,46.86,0.16
2022,6,7,16,0,210,453,788,243,68,64,23,60.44,0.16
2022,6,7,17,0,96,219,628,99,14,49,22.3,74.21000000000001,0.16
2022,6,7,18,0,13,21,173,13,1,14,21.400000000000002,87.82000000000001,0.16
2022,6,7,19,0,0,0,0,0,0,0,20.900000000000002,101.74000000000001,0.16
2022,6,7,20,0,0,0,0,0,0,0,20.3,115.10000000000001,0.16
2022,6,7,21,0,0,0,0,0,0,0,19.900000000000002,127.84,0.16
2022,6,7,22,0,0,0,0,0,0,0,19.8,139.3,0.16
2022,6,7,23,0,0,0,0,0,0,0,19.900000000000002,148.07,0.16
2022,6,8,0,0,0,0,0,0,0,0,20,151.5,0.16
2022,6,8,1,0,0,0,0,0,0,0,19.8,147.82,0.16
2022,6,8,2,0,0,0,0,0,0,0,19.200000000000003,138.92000000000002,0.16
2022,6,8,3,0,0,0,0,0,0,0,19.200000000000003,127.38000000000001,0.16
2022,6,8,4,0,0,0,0,0,0,0,19.3,114.62,0.16
2022,6,8,5,0,0,0,0,0,0,0,19.3,101.25,0.16
2022,6,8,6,0,13,24,145,13,0,17,19.3,87.35000000000001,0.16
2022,6,8,7,0,124,222,596,136,46,55,20.1,73.72,0.16
2022,6,8,8,0,210,454,761,311,200,73,21,59.96,0.16
2022,6,8,9,0,296,663,841,452,227,83,22.1,46.4,0.16
2022,6,8,10,0,309,815,827,610,361,125,23.5,33.44,0.16
2022,6,8,11,0,435,921,861,537,111,125,24.900000000000002,22.34,0.16
2022,6,8,12,0,367,958,874,735,386,124,25.8,17.22,0.16
2022,6,8,13,0,354,916,847,737,415,134,26.1,22.650000000000002,0.16
2022,6,8,14,0,244,812,828,728,583,124,26.1,33.86,0.16
2022,6,8,15,0,289,646,782,482,281,112,25.8,46.84,0.16
2022,6,8,16,0,94,436,693,436,693,94,25.200000000000003,60.410000000000004,0.16
2022,6,8,17,0,130,206,501,176,170,69,24.1,74.17,0.16
2022,6,8,18,0,13,18,51,13,0,16,22.5,87.77,0.16
2022,6,8,19,0,0,0,0,0,0,0,21.5,101.68,0.16
2022,6,8,20,0,0,0,0,0,0,0,21.1,115.03,0.16
2022,6,8,21,0,0,0,0,0,0,0,21.1,127.76,0.16
2022,6,8,22,0,0,0,0,0,0,0,20.900000000000002,139.21,0.16
2022,6,8,23,0,0,0,0,0,0,0,20.6,147.97,0.16
2022,6,9,0,0,0,0,0,0,0,0,20.400000000000002,151.41,0.16
2022,6,9,1,0,0,0,0,0,0,0,20.5,147.77,0.16
2022,6,9,2,0,0,0,0,0,0,0,20.400000000000002,138.9,0.16
2022,6,9,3,0,0,0,0,0,0,0,20,127.38000000000001,0.16
2022,6,9,4,0,0,0,0,0,0,0,19.700000000000003,114.63,0.16
2022,6,9,5,0,0,0,0,0,0,0,19.6,101.27,0.16
2022,6,9,6,0,12,21,55,12,0,18,19.700000000000003,87.38,0.16
2022,6,9,7,0,118,206,446,124,21,82,20.3,73.76,0.16
2022,6,9,8,0,8,433,635,8,0,115,21,60.01,0.16
2022,6,9,9,0,23,641,740,23,0,131,22,46.46,0.16
2022,6,9,10,0,296,800,768,305,10,159,23,33.52,0.16
2022,6,9,11,0,249,902,789,251,2,172,23.8,22.43,0.16
2022,6,9,12,0,439,940,805,496,59,171,24.1,17.31,0.16
2022,6,9,13,0,378,889,738,772,428,208,23.900000000000002,22.68,0.16
2022,6,9,14,0,398,783,698,594,236,203,23.6,33.85,0.16
2022,6,9,15,0,332,620,643,470,200,180,23.3,46.82,0.16
2022,6,9,16,0,241,415,545,308,135,146,23,60.38,0.16
2022,6,9,17,0,136,194,353,190,196,97,22.6,74.13,0.16
2022,6,9,18,0,9,15,18,9,0,14,22.200000000000003,87.72,0.16
2022,6,9,19,0,0,0,0,0,0,0,21.8,101.62,0.16
2022,6,9,20,0,0,0,0,0,0,0,21.400000000000002,114.96000000000001,0.16
2022,6,9,21,0,0,0,0,0,0,0,21.1,127.68,0.16
2022,6,9,22,0,0,0,0,0,0,0,20.900000000000002,139.13,0.16
2022,6,9,23,0,0,0,0,0,0,0,20.8,147.88,0.16
2022,6,10,0,0,0,0,0,0,0,0,20.700000000000003,151.33,0.16
2022,6,10,1,0,0,0,0,0,0,0,20.6,147.72,0.16
2022,6,10,2,0,0,0,0,0,0,0,20.6,138.88,0.16
2022,6,10,3,0,0,0,0,0,0,0,20.5,127.39,0.16
2022,6,10,4,0,0,0,0,0,0,0,20.1,114.65,0.16
2022,6,10,5,0,0,0,0,0,0,0,19.700000000000003,101.3,0.16
2022,6,10,6,0,12,21,71,12,0,18,19.900000000000002,87.42,0.16
2022,6,10,7,0,68,213,520,213,520,68,21,73.81,0.16
2022,6,10,8,0,90,444,711,444,711,90,21.6,60.07,0.16
2022,6,10,9,0,101,654,804,654,804,101,22.3,46.52,0.16
2022,6,10,10,0,125,815,828,815,828,125,23.3,33.6,0.16
2022,6,10,11,0,125,922,863,922,863,125,24.5,22.52,0.16
2022,6,10,12,0,445,960,878,472,29,122,25.8,17.38,0.16
2022,6,10,13,0,473,920,856,609,147,130,26.400000000000002,22.7,0.16
2022,6,10,14,0,121,814,834,814,834,121,26.400000000000002,33.85,0.16
2022,6,10,15,0,110,648,786,648,786,110,26,46.79,0.16
2022,6,10,16,0,93,438,697,438,697,93,25.3,60.34,0.16
2022,6,10,17,0,68,208,512,208,512,68,24.1,74.08,0.16
2022,6,10,18,0,16,19,63,19,63,16,22.5,87.67,0.16
2022,6,10,19,0,0,0,0,0,0,0,21.700000000000003,101.56,0.16
2022,6,10,20,0,0,0,0,0,0,0,21.5,114.9,0.16
2022,6,10,21,0,0,0,0,0,0,0,21.400000000000002,127.60000000000001,0.16
2022,6,10,22,0,0,0,0,0,0,0,21.200000000000003,139.04,0.16
2022,6,10,23,0,0,0,0,0,0,0,21,147.8,0.16
2022,6,11,0,0,0,0,0,0,0,0,20.6,151.26,0.16
2022,6,11,1,0,0,0,0,0,0,0,20.3,147.68,0.16
2022,6,11,2,0,0,0,0,0,0,0,20.200000000000003,138.87,0.16
2022,6,11,3,0,0,0,0,0,0,0,20.200000000000003,127.4,0.16
2022,6,11,4,0,0,0,0,0,0,0,20.3,114.67,0.16
2022,6,11,5,0,0,0,0,0,0,0,20,101.33,0.16
2022,6,11,6,0,5,21,85,5,0,17,20,87.46000000000001,0.16
2022,6,11,7,0,16,214,545,16,0,63,20.6,73.86,0.16
2022,6,11,8,0,117,445,726,119,3,84,21.5,60.120000000000005,0.16
2022,6,11,9,0,141,655,814,142,1,96,22.8,46.59,0.16
2022,6,11,10,0,287,820,860,295,10,104,24.400000000000002,33.67,0.16
2022,6,11,11,0,327,925,885,739,446,108,25.700000000000003,22.6,0.16
2022,6,11,12,0,260,961,894,831,598,109,26.1,17.45,0.16
2022,6,11,13,0,194,924,882,858,720,110,26.3,22.72,0.16
2022,6,11,14,0,236,818,858,720,583,105,26.1,33.83,0.16
2022,6,11,15,0,273,652,811,507,341,96,25.6,46.76,0.16
2022,6,11,16,0,183,441,721,382,401,84,24.700000000000003,60.300000000000004,0.16
2022,6,11,17,0,120,211,541,137,60,62,23.8,74.03,0.16
2022,6,11,18,0,15,20,87,15,0,16,22.8,87.62,0.16
2022,6,11,19,0,0,0,0,0,0,0,22.1,101.5,0.16
2022,6,11,20,0,0,0,0,0,0,0,21.8,114.83,0.16
2022,6,11,21,0,0,0,0,0,0,0,21.5,127.53,0.16
2022,6,11,22,0,0,0,0,0,0,0,21.3,138.97,0.16
2022,6,11,23,0,0,0,0,0,0,0,21.1,147.71,0.16
2022,6,12,0,0,0,0,0,0,0,0,20.900000000000002,151.19,0.16
2022,6,12,1,0,0,0,0,0,0,0,20.6,147.65,0.16
2022,6,12,2,0,0,0,0,0,0,0,20.3,138.86,0.16
2022,6,12,3,0,0,0,0,0,0,0,20,127.41,0.16
2022,6,12,4,0,0,0,0,0,0,0,19.6,114.7,0.16
2022,6,12,5,0,0,0,0,0,0,0,19.3,101.37,0.16
2022,6,12,6,0,12,24,188,12,0,15,19.400000000000002,87.49,0.16
2022,6,12,7,0,100,223,629,104,15,49,20,73.9,0.16
2022,6,12,8,0,233,456,785,250,34,65,20.8,60.18,0.16
2022,6,12,9,0,353,665,858,424,104,76,22.400000000000002,46.65,0.16
2022,6,12,10,0,354,830,897,408,65,84,24.1,33.74,0.16
2022,6,12,11,0,407,935,917,506,107,89,25,22.68,0.16
2022,6,12,12,0,338,969,921,339,2,91,25.700000000000003,17.52,0.16
2022,6,12,13,0,406,932,914,484,84,89,26,22.740000000000002,0.16
2022,6,12,14,0,331,827,893,357,31,85,26.1,33.82,0.16
2022,6,12,15,0,274,662,852,357,121,78,25.8,46.730000000000004,0.16
2022,6,12,16,0,148,452,773,154,12,69,25.1,60.26,0.16
2022,6,12,17,0,80,219,604,81,6,52,23.900000000000002,73.99,0.16
2022,6,12,18,0,14,22,149,14,0,16,22.5,87.57000000000001,0.16
2022,6,12,19,0,0,0,0,0,0,0,22,101.44,0.16
2022,6,12,20,0,0,0,0,0,0,0,21.8,114.77,0.16
2022,6,12,21,0,0,0,0,0,0,0,21.5,127.46000000000001,0.16
2022,6,12,22,0,0,0,0,0,0,0,21.200000000000003,138.89000000000001,0.16
2022,6,12,23,0,0,0,0,0,0,0,20.900000000000002,147.64000000000001,0.16
2022,6,13,0,0,0,0,0,0,0,0,20.6,151.13,0.16
2022,6,13,1,0,0,0,0,0,0,0,20.200000000000003,147.62,0.16
2022,6,13,2,0,0,0,0,0,0,0,19.8,138.86,0.16
2022,6,13,3,0,0,0,0,0,0,0,19.5,127.42,0.16
2022,6,13,4,0,0,0,0,0,0,0,19.1,114.73,0.16
2022,6,13,5,0,0,0,0,0,0,0,18.6,101.4,0.16
2022,6,13,6,0,9,24,199,9,0,15,18.8,87.53,0.16
2022,6,13,7,0,18,224,637,18,0,48,19.900000000000002,73.95,0.16
2022,6,13,8,0,23,456,793,23,0,62,21.5,60.230000000000004,0.16
2022,6,13,9,0,237,665,868,247,14,70,23.3,46.71,0.16
2022,6,13,10,0,317,829,897,596,336,83,25,33.81,0.16
2022,6,13,11,0,378,933,919,566,204,85,25.900000000000002,22.75,0.16
2022,6,13,12,0,403,969,926,449,48,86,26.400000000000002,17.57,0.16
2022,6,13,13,0,338,926,887,340,2,107,26.5,22.75,0.16
2022,6,13,14,0,394,820,863,442,57,103,26.200000000000003,33.8,0.16
2022,6,13,15,0,352,654,815,416,93,95,25.700000000000003,46.7,0.16
2022,6,13,16,0,105,444,727,106,2,83,24.900000000000002,60.22,0.16
2022,6,13,17,0,88,214,547,88,1,62,23.8,73.94,0.16
2022,6,13,18,0,12,21,97,12,0,17,22.6,87.52,0.16
2022,6,13,19,0,0,0,0,0,0,0,21.900000000000002,101.39,0.16
2022,6,13,20,0,0,0,0,0,0,0,21.5,114.7,0.16
2022,6,13,21,0,0,0,0,0,0,0,21.1,127.39,0.16
2022,6,13,22,0,0,0,0,0,0,0,20.700000000000003,138.82,0.16
2022,6,13,23,0,0,0,0,0,0,0,20.5,147.57,0.16
2022,6,14,0,0,0,0,0,0,0,0,20.400000000000002,151.08,0.16
2022,6,14,1,0,0,0,0,0,0,0,20.200000000000003,147.59,0.16
2022,6,14,2,0,0,0,0,0,0,0,19.900000000000002,138.86,0.16
2022,6,14,3,0,0,0,0,0,0,0,19.6,127.44,0.16
2022,6,14,4,0,0,0,0,0,0,0,19.200000000000003,114.75,0.16
2022,6,14,5,0,0,0,0,0,0,0,18.900000000000002,101.44,0.16
2022,6,14,6,0,9,23,198,9,0,15,18.900000000000002,87.57000000000001,0.16
2022,6,14,7,0,122,224,640,125,10,47,19.400000000000002,74,0.16
2022,6,14,8,0,234,456,795,252,37,62,20.400000000000002,60.28,0.16
2022,6,14,9,0,245,666,868,246,2,71,21.900000000000002,46.77,0.16
2022,6,14,10,0,429,829,892,550,146,88,24.1,33.87,0.16
2022,6,14,11,0,70,933,912,861,858,92,25.5,22.82,0.16
2022,6,14,12,0,313,970,919,766,476,94,26.3,17.62,0.16
2022,6,14,13,0,80,934,911,859,845,93,26.6,22.75,0.16
2022,6,14,14,0,60,827,887,60,0,90,26.6,33.78,0.16
2022,6,14,15,0,192,661,842,192,0,83,26.200000000000003,46.67,0.16
2022,6,14,16,0,256,451,761,342,173,73,25.400000000000002,60.18,0.16
2022,6,14,17,0,85,220,594,88,9,55,24.200000000000003,73.89,0.16
2022,6,14,18,0,10,23,141,10,0,17,22.700000000000003,87.47,0.16
2022,6,14,19,0,0,0,0,0,0,0,21.900000000000002,101.33,0.16
2022,6,14,20,0,0,0,0,0,0,0,21.6,114.64,0.16
2022,6,14,21,0,0,0,0,0,0,0,21.400000000000002,127.33,0.16
2022,6,14,22,0,0,0,0,0,0,0,21.1,138.75,0.16
2022,6,14,23,0,0,0,0,0,0,0,20.700000000000003,147.51,0.16
2022,6,15,0,0,0,0,0,0,0,0,20.400000000000002,151.03,0.16
2022,6,15,1,0,0,0,0,0,0,0,20.1,147.58,0.16
2022,6,15,2,0,0,0,0,0,0,0,19.8,138.87,0.16
2022,6,15,3,0,0,0,0,0,0,0,19.5,127.46000000000001,0.16
2022,6,15,4,0,0,0,0,0,0,0,19.200000000000003,114.79,0.16
2022,6,15,5,0,0,0,0,0,0,0,19,101.48,0.16
2022,6,15,6,0,9,23,190,9,0,15,19.1,87.62,0.16
2022,6,15,7,0,59,222,638,59,2,47,20,74.05,0.16
2022,6,15,8,0,260,455,796,311,104,62,21.5,60.34,0.16
2022,6,15,9,0,222,666,872,544,471,69,23.6,46.83,0.16
2022,6,15,10,0,405,830,901,661,308,83,25.3,33.94,0.16
2022,6,15,11,0,470,935,920,627,171,87,26.3,22.88,0.16
2022,6,15,12,0,455,971,925,524,73,89,26.8,17.66,0.16
2022,6,15,13,0,422,931,900,442,21,101,26.900000000000002,22.75,0.16
2022,6,15,14,0,96,826,878,826,878,96,26.700000000000003,33.76,0.16
2022,6,15,15,0,329,661,833,377,71,89,26.200000000000003,46.63,0.16
2022,6,15,16,0,188,450,749,203,29,78,25.400000000000002,60.14,0.16
2022,6,15,17,0,130,219,576,164,120,59,24.200000000000003,73.85000000000001,0.16
2022,6,15,18,0,14,23,119,14,0,18,22.8,87.42,0.16
2022,6,15,19,0,0,0,0,0,0,0,22.1,101.27,0.16
2022,6,15,20,0,0,0,0,0,0,0,21.900000000000002,114.58,0.16
2022,6,15,21,0,0,0,0,0,0,0,21.5,127.27,0.16
2022,6,15,22,0,0,0,0,0,0,0,21.200000000000003,138.69,0.16
2022,6,15,23,0,0,0,0,0,0,0,20.8,147.45000000000002,0.16
2022,6,16,0,0,0,0,0,0,0,0,20.5,151,0.16
2022,6,16,1,0,0,0,0,0,0,0,20.3,147.57,0.16
2022,6,16,2,0,0,0,0,0,0,0,20.1,138.88,0.16
2022,6,16,3,0,0,0,0,0,0,0,19.8,127.49000000000001,0.16
2022,6,16,4,0,0,0,0,0,0,0,19.400000000000002,114.82000000000001,0.16
2022,6,16,5,0,0,0,0,0,0,0,19.200000000000003,101.52,0.16
2022,6,16,6,0,9,21,118,9,0,16,19.400000000000002,87.66,0.16
2022,6,16,7,0,119,214,569,121,7,58,20.200000000000003,74.10000000000001,0.16
2022,6,16,8,0,77,445,746,445,746,77,21.5,60.39,0.16
2022,6,16,9,0,288,655,833,296,12,86,23,46.88,0.16
2022,6,16,10,0,89,822,884,822,884,89,24.700000000000003,34,0.16
2022,6,16,11,0,91,929,909,929,909,91,26.200000000000003,22.94,0.16
2022,6,16,12,0,91,966,918,966,918,91,26.900000000000002,17.7,0.16
2022,6,16,13,0,475,930,906,700,244,94,27.200000000000003,22.75,0.16
2022,6,16,14,0,394,826,886,484,108,89,27,33.730000000000004,0.16
2022,6,16,15,0,353,661,842,423,102,82,26.400000000000002,46.59,0.16
2022,6,16,16,0,31,452,763,31,0,72,25.6,60.09,0.16
2022,6,16,17,0,4,221,598,4,0,54,24.3,73.8,0.16
2022,6,16,18,0,13,24,155,13,0,17,23.1,87.38,0.16
2022,6,16,19,0,0,0,0,0,0,0,22.5,101.22,0.16
2022,6,16,20,0,0,0,0,0,0,0,22.3,114.53,0.16
2022,6,16,21,0,0,0,0,0,0,0,22,127.21000000000001,0.16
2022,6,16,22,0,0,0,0,0,0,0,21.700000000000003,138.63,0.16
2022,6,16,23,0,0,0,0,0,0,0,21.400000000000002,147.4,0.16
2022,6,17,0,0,0,0,0,0,0,0,21.200000000000003,150.96,0.16
2022,6,17,1,0,0,0,0,0,0,0,21.1,147.56,0.16
2022,6,17,2,0,0,0,0,0,0,0,20.900000000000002,138.89000000000001,0.16
2022,6,17,3,0,0,0,0,0,0,0,20.6,127.52,0.16
2022,6,17,4,0,0,0,0,0,0,0,20.3,114.86,0.16
2022,6,17,5,0,0,0,0,0,0,0,20.200000000000003,101.56,0.16
2022,6,17,6,0,10,21,127,10,0,15,20.200000000000003,87.7,0.16
2022,6,17,7,0,41,213,568,41,1,58,20.700000000000003,74.15,0.16
2022,6,17,8,0,55,442,739,55,0,77,21.1,60.44,0.16
2022,6,17,9,0,234,651,823,243,13,89,21.700000000000003,46.94,0.16
2022,6,17,10,0,130,818,873,130,1,94,22.200000000000003,34.05,0.16
2022,6,17,11,0,289,925,901,293,5,95,22.900000000000002,23,0.16
2022,6,17,12,0,329,964,912,338,9,95,24.3,17.73,0.16
2022,6,17,13,0,382,929,907,431,53,93,25.6,22.73,0.16
2022,6,17,14,0,331,824,884,524,232,89,26.1,33.7,0.16
2022,6,17,15,0,299,660,839,429,190,83,25.700000000000003,46.550000000000004,0.16
2022,6,17,16,0,80,451,758,81,1,72,24.700000000000003,60.050000000000004,0.16
2022,6,17,17,0,4,221,595,4,0,54,23.5,73.75,0.16
2022,6,17,18,0,9,24,160,9,0,17,22.5,87.33,0.16
2022,6,17,19,0,0,0,0,0,0,0,22,101.17,0.16
2022,6,17,20,0,0,0,0,0,0,0,21.900000000000002,114.47,0.16
2022,6,17,21,0,0,0,0,0,0,0,21.900000000000002,127.15,0.16
2022,6,17,22,0,0,0,0,0,0,0,21.700000000000003,138.58,0.16
2022,6,17,23,0,0,0,0,0,0,0,21.400000000000002,147.35,0.16
2022,6,18,0,0,0,0,0,0,0,0,21.1,150.94,0.16
2022,6,18,1,0,0,0,0,0,0,0,20.700000000000003,147.56,0.16
2022,6,18,2,0,0,0,0,0,0,0,20.400000000000002,138.91,0.16
2022,6,18,3,0,0,0,0,0,0,0,20.1,127.55,0.16
2022,6,18,4,0,0,0,0,0,0,0,19.900000000000002,114.9,0.16
2022,6,18,5,0,0,0,0,0,0,0,19.6,101.61,0.16
2022,6,18,6,0,7,21,150,7,0,15,19.700000000000003,87.75,0.16
2022,6,18,7,0,50,215,596,51,1,53,20.700000000000003,74.2,0.16
2022,6,18,8,0,78,446,762,78,0,71,21.8,60.49,0.16
2022,6,18,9,0,256,656,843,258,3,81,23.3,46.99,0.16
2022,6,18,10,0,292,821,884,646,428,89,25,34.11,0.16
2022,6,18,11,0,81,926,905,849,834,93,25.900000000000002,23.05,0.16
2022,6,18,12,0,474,962,910,633,167,95,26.200000000000003,17.75,0.16
2022,6,18,13,0,341,919,864,343,2,122,25.8,22.72,0.16
2022,6,18,14,0,408,815,842,499,109,114,25.200000000000003,33.660000000000004,0.16
2022,6,18,15,0,367,652,798,460,136,102,24.400000000000002,46.51,0.16
2022,6,18,16,0,128,444,714,128,0,87,23.8,60,0.16
2022,6,18,17,0,128,216,546,145,59,63,23.200000000000003,73.7,0.16
2022,6,18,18,0,13,23,112,13,0,18,22.5,87.28,0.16
2022,6,18,19,0,0,0,0,0,0,0,22.1,101.11,0.16
2022,6,18,20,0,0,0,0,0,0,0,21.8,114.42,0.16
2022,6,18,21,0,0,0,0,0,0,0,21.5,127.10000000000001,0.16
2022,6,18,22,0,0,0,0,0,0,0,21.1,138.53,0.16
2022,6,18,23,0,0,0,0,0,0,0,20.700000000000003,147.31,0.16
2022,6,19,0,0,0,0,0,0,0,0,20.5,150.92000000000002,0.16
2022,6,19,1,0,0,0,0,0,0,0,20.200000000000003,147.57,0.16
2022,6,19,2,0,0,0,0,0,0,0,20.1,138.94,0.16
2022,6,19,3,0,0,0,0,0,0,0,20.1,127.59,0.16
2022,6,19,4,0,0,0,0,0,0,0,20.1,114.94,0.16
2022,6,19,5,0,0,0,0,0,0,0,20,101.65,0.16
2022,6,19,6,0,12,20,141,12,0,15,19.900000000000002,87.79,0.16
2022,6,19,7,0,77,215,603,79,7,52,20.8,74.25,0.16
2022,6,19,8,0,194,447,769,349,316,69,21.900000000000002,60.550000000000004,0.16
2022,6,19,9,0,280,658,848,469,277,80,23.5,47.04,0.16
2022,6,19,10,0,325,823,886,616,351,90,25.3,34.160000000000004,0.16
2022,6,19,11,0,400,930,909,565,179,93,26.3,23.09,0.16
2022,6,19,12,0,223,967,916,857,666,95,26.700000000000003,17.77,0.16
2022,6,19,13,0,400,931,908,456,61,94,26.700000000000003,22.7,0.16
2022,6,19,14,0,252,828,885,258,6,91,26.5,33.63,0.16
2022,6,19,15,0,215,663,839,222,10,85,25.900000000000002,46.47,0.16
2022,6,19,16,0,195,454,757,228,66,75,25,59.95,0.16
2022,6,19,17,0,84,222,587,86,9,57,23.8,73.65,0.16
2022,6,19,18,0,15,25,141,15,0,18,22.6,87.23,0.16
2022,6,19,19,0,0,0,0,0,0,0,22.200000000000003,101.06,0.16
2022,6,19,20,0,0,0,0,0,0,0,22,114.37,0.16
2022,6,19,21,0,0,0,0,0,0,0,21.900000000000002,127.05,0.16
