Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,5386373,-,b'La Guajira',b'Colombia',11.72,-71.97,-5,45,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,DHI,Clearsky GHI,Clearsky DNI,Clearsky DHI,DNI,Temperature,GHI,Surface Albedo,Solar Zenith Angle
2021,2,6,11,0,143,914,901,143,901,29.900000000000002,914,0.24,31.150000000000002
2021,2,6,12,0,146,957,912,146,912,30.3,957,0.24,27.11
2021,2,6,13,0,140,923,910,140,910,30.3,923,0.24,30.67
2021,2,6,14,0,134,808,878,134,878,30,808,0.24,39.83
2021,2,6,15,0,120,628,820,120,820,29.400000000000002,628,0.24,51.7
2021,2,6,16,0,98,399,705,98,705,28.5,399,0.24,64.8
2021,2,6,17,0,63,153,451,63,451,27.200000000000003,153,0.24,78.48
2021,2,6,18,0,0,0,0,0,0,26.3,0,0.24,92.61
2021,2,6,19,0,0,0,0,0,0,25.8,0,0.25,106.87
2021,2,6,20,0,0,0,0,0,0,25.400000000000002,0,0.25,121.25
2021,2,6,21,0,0,0,0,0,0,25.1,0,0.25,135.7
2021,2,6,22,0,0,0,0,0,0,24.900000000000002,0,0.25,150.16
2021,2,6,23,0,0,0,0,0,0,24.700000000000003,0,0.25,164.53
2021,2,7,0,0,0,0,0,0,0,24.5,0,0.25,176.45000000000002
2021,2,7,1,0,0,0,0,0,0,24.5,0,0.25,165.47
2021,2,7,2,0,0,0,0,0,0,24.5,0,0.25,151.12
2021,2,7,3,0,0,0,0,0,0,24.5,0,0.25,136.65
2021,2,7,4,0,0,0,0,0,0,24.5,0,0.25,122.2
2021,2,7,5,0,0,0,0,0,0,24.5,0,0.25,107.8
2021,2,7,6,0,0,0,0,0,0,24.900000000000002,0,0.25,93.52
2021,2,7,7,0,79,123,239,79,239,26,123,0.25,79.34
2021,2,7,8,0,139,357,528,139,528,27.200000000000003,357,0.25,65.61
2021,2,7,9,0,173,583,673,173,673,28.200000000000003,583,0.25,52.42
2021,2,7,10,0,131,789,863,131,863,29.1,789,0.25,40.39
2021,2,7,11,0,145,905,886,145,886,29.900000000000002,905,0.25,30.89
2021,2,7,12,0,152,948,893,152,893,30.400000000000002,948,0.25,26.8
2021,2,7,13,0,149,915,888,149,888,30.6,915,0.25,30.39
2021,2,7,14,0,139,802,861,139,861,30.400000000000002,802,0.25,39.62
2021,2,7,15,0,123,624,805,123,805,30,624,0.25,51.54
2021,2,7,16,0,100,397,694,100,694,29.200000000000003,397,0.25,64.67
2021,2,7,17,0,63,152,441,63,441,28,152,0.25,78.38
2021,2,7,18,0,0,0,0,0,0,26.900000000000002,0,0.25,92.54
2021,2,7,19,0,0,0,0,0,0,26.3,0,0.25,106.82000000000001
2021,2,7,20,0,0,0,0,0,0,25.900000000000002,0,0.25,121.21000000000001
2021,2,7,21,0,0,0,0,0,0,25.700000000000003,0,0.25,135.68
2021,2,7,22,0,0,0,0,0,0,25.400000000000002,0,0.25,150.17000000000002
2021,2,7,23,0,0,0,0,0,0,25.1,0,0.25,164.58
2021,2,8,0,0,0,0,0,0,0,24.900000000000002,0,0.25,176.76
2021,2,8,1,0,0,0,0,0,0,24.700000000000003,0,0.25,165.54
2021,2,8,2,0,0,0,0,0,0,24.5,0,0.25,151.15
2021,2,8,3,0,0,0,0,0,0,24.5,0,0.25,136.66
2021,2,8,4,0,0,0,0,0,0,24.5,0,0.25,122.18
2021,2,8,5,0,0,0,0,0,0,24.400000000000002,0,0.25,107.77
2021,2,8,6,0,0,0,0,0,0,24.700000000000003,0,0.25,93.47
2021,2,8,7,0,74,127,284,74,284,25.8,127,0.25,79.27
2021,2,8,8,0,122,367,591,122,591,27.200000000000003,367,0.25,65.51
2021,2,8,9,0,145,597,739,145,739,28.400000000000002,597,0.25,52.28
2021,2,8,10,0,131,792,865,131,865,29.5,792,0.25,40.19
2021,2,8,11,0,141,912,895,141,895,30.3,912,0.25,30.62
2021,2,8,12,0,144,957,908,144,908,30.8,957,0.25,26.48
2021,2,8,13,0,131,925,918,131,918,30.900000000000002,925,0.25,30.1
2021,2,8,14,0,125,813,890,125,890,30.6,813,0.25,39.4
2021,2,8,15,0,113,633,833,113,833,30,633,0.25,51.38
2021,2,8,16,0,94,404,722,94,722,29,404,0.25,64.55
2021,2,8,17,0,61,156,469,61,469,27.5,156,0.25,78.29
2021,2,8,18,0,0,0,0,0,0,26.400000000000002,0,0.25,92.47
2021,2,8,19,0,0,0,0,0,0,25.8,0,0.25,106.76
2021,2,8,20,0,0,0,0,0,0,25.400000000000002,0,0.25,121.18
2021,2,8,21,0,0,0,0,0,0,25.1,0,0.25,135.66
2021,2,8,22,0,0,0,0,0,0,24.900000000000002,0,0.25,150.17000000000002
2021,2,8,23,0,0,0,0,0,0,24.8,0,0.25,164.62
2021,2,9,0,0,0,0,0,0,0,24.700000000000003,0,0.25,177.07
2021,2,9,1,0,0,0,0,0,0,24.700000000000003,0,0.25,165.61
2021,2,9,2,0,0,0,0,0,0,24.700000000000003,0,0.25,151.17000000000002
2021,2,9,3,0,0,0,0,0,0,24.700000000000003,0,0.25,136.65
2021,2,9,4,0,0,0,0,0,0,24.700000000000003,0,0.25,122.16
2021,2,9,5,0,0,0,0,0,0,24.700000000000003,0,0.25,107.73
2021,2,9,6,0,0,0,0,0,0,24.900000000000002,0,0.25,93.41
2021,2,9,7,0,81,124,228,81,228,26,124,0.25,79.19
2021,2,9,8,0,144,357,511,144,511,27.1,357,0.25,65.4
2021,2,9,9,0,180,583,657,180,657,28.1,583,0.25,52.14
2021,2,9,10,0,375,782,823,152,254,29,570,0.25,39.99
2021,2,9,11,0,158,903,863,158,863,29.700000000000003,903,0.25,30.35
2021,2,9,12,0,157,948,881,157,881,30.1,948,0.25,26.16
2021,2,9,13,0,147,915,885,147,885,30.3,915,0.25,29.82
2021,2,9,14,0,138,803,858,138,858,30.1,803,0.25,39.19
2021,2,9,15,0,123,624,800,123,800,29.6,624,0.25,51.22
2021,2,9,16,0,101,397,687,101,687,28.700000000000003,397,0.25,64.43
2021,2,9,17,0,64,154,438,64,438,27.6,154,0.25,78.2
2021,2,9,18,0,0,0,0,0,0,26.700000000000003,0,0.25,92.4
2021,2,9,19,0,0,0,0,0,0,26.200000000000003,0,0.23,106.71000000000001
2021,2,9,20,0,0,0,0,0,0,25.8,0,0.23,121.14
2021,2,9,21,0,0,0,0,0,0,25.5,0,0.23,135.64000000000001
2021,2,9,22,0,0,0,0,0,0,25.200000000000003,0,0.23,150.17000000000002
2021,2,9,23,0,0,0,0,0,0,24.8,0,0.23,164.67000000000002
2021,2,10,0,0,0,0,0,0,0,24.5,0,0.23,177.39000000000001
2021,2,10,1,0,0,0,0,0,0,24.3,0,0.23,165.67000000000002
2021,2,10,2,0,0,0,0,0,0,24.1,0,0.23,151.18
2021,2,10,3,0,0,0,0,0,0,24,0,0.23,136.65
2021,2,10,4,0,0,0,0,0,0,24.1,0,0.23,122.14
2021,2,10,5,0,0,0,0,0,0,24.1,0,0.23,107.69
2021,2,10,6,0,0,0,0,0,0,24.400000000000002,0,0.23,93.35000000000001
2021,2,10,7,0,60,141,431,60,431,25.700000000000003,141,0.23,79.11
2021,2,10,8,0,92,389,712,92,712,27.200000000000003,389,0.23,65.29
2021,2,10,9,0,108,624,838,108,838,28.3,624,0.23,51.99
2021,2,10,10,0,117,813,906,117,906,29.200000000000003,813,0.23,39.79
2021,2,10,11,0,122,934,938,122,938,29.8,934,0.23,30.07
2021,2,10,12,0,123,980,951,123,951,30.200000000000003,980,0.23,25.84
2021,2,10,13,0,118,945,950,118,950,30.1,945,0.23,29.54
2021,2,10,14,0,113,832,924,113,924,29.8,832,0.23,38.97
2021,2,10,15,0,103,650,871,103,871,29.200000000000003,650,0.23,51.06
2021,2,10,16,0,85,417,764,85,764,28.200000000000003,417,0.23,64.31
2021,2,10,17,0,56,165,527,56,527,27,165,0.23,78.11
2021,2,10,18,0,0,0,0,0,0,26.1,0,0.23,92.33
2021,2,10,19,0,0,0,0,0,0,25.6,0,0.23,106.66
2021,2,10,20,0,0,0,0,0,0,25.200000000000003,0,0.23,121.11
2021,2,10,21,0,0,0,0,0,0,24.900000000000002,0,0.23,135.63
2021,2,10,22,0,0,0,0,0,0,24.6,0,0.23,150.18
2021,2,10,23,0,0,0,0,0,0,24.3,0,0.23,164.70000000000002
2021,2,11,0,0,0,0,0,0,0,24.1,0,0.23,177.71
2021,2,11,1,0,0,0,0,0,0,23.8,0,0.23,165.71
2021,2,11,2,0,0,0,0,0,0,23.700000000000003,0,0.23,151.19
2021,2,11,3,0,0,0,0,0,0,23.6,0,0.23,136.64000000000001
2021,2,11,4,0,0,0,0,0,0,23.5,0,0.23,122.11
2021,2,11,5,0,0,0,0,0,0,23.400000000000002,0,0.23,107.65
2021,2,11,6,0,0,0,0,0,0,23.8,0,0.23,93.29
2021,2,11,7,0,54,148,492,54,492,25.200000000000003,148,0.23,79.03
2021,2,11,8,0,81,401,763,81,763,26.900000000000002,401,0.23,65.18
2021,2,11,9,0,96,637,876,96,876,28.200000000000003,637,0.23,51.84
2021,2,11,10,0,104,826,936,104,936,29.1,826,0.23,39.58
2021,2,11,11,0,113,946,960,113,960,29.700000000000003,946,0.23,29.79
2021,2,11,12,0,118,988,964,118,964,30.1,988,0.23,25.51
2021,2,11,13,0,120,947,948,120,948,30.1,947,0.23,29.25
2021,2,11,14,0,117,830,915,117,915,29.900000000000002,830,0.23,38.76
2021,2,11,15,0,109,644,850,109,850,29.3,644,0.23,50.910000000000004
2021,2,11,16,0,92,410,731,92,731,28.3,410,0.23,64.19
2021,2,11,17,0,61,160,476,61,476,27,160,0.23,78.02
2021,2,11,18,0,0,0,0,0,0,26.1,0,0.23,92.26
2021,2,11,19,0,0,0,0,0,0,25.700000000000003,0,0.22,106.62
2021,2,11,20,0,0,0,0,0,0,25.400000000000002,0,0.22,121.08
2021,2,11,21,0,0,0,0,0,0,25.200000000000003,0,0.22,135.61
2021,2,11,22,0,0,0,0,0,0,24.900000000000002,0,0.22,150.18
2021,2,11,23,0,0,0,0,0,0,24.8,0,0.22,164.74
2021,2,12,0,0,0,0,0,0,0,24.6,0,0.22,178.03
2021,2,12,1,0,0,0,0,0,0,24.400000000000002,0,0.22,165.75
2021,2,12,2,0,0,0,0,0,0,24.3,0,0.22,151.19
2021,2,12,3,0,0,0,0,0,0,24.200000000000003,0,0.22,136.62
2021,2,12,4,0,0,0,0,0,0,24.1,0,0.22,122.08
2021,2,12,5,0,0,0,0,0,0,23.900000000000002,0,0.22,107.60000000000001
2021,2,12,6,0,0,0,0,0,0,24.3,0,0.22,93.22
2021,2,12,7,0,62,138,397,62,397,25.5,138,0.22,78.94
2021,2,12,8,0,103,378,652,103,652,27,378,0.22,65.07000000000001
2021,2,12,9,0,132,605,763,132,763,28.1,605,0.22,51.69
2021,2,12,10,0,154,786,818,154,818,28.900000000000002,786,0.22,39.37
2021,2,12,11,0,169,900,840,169,840,29.5,900,0.22,29.51
2021,2,12,12,0,174,942,849,174,849,29.900000000000002,942,0.22,25.17
2021,2,12,13,0,150,912,870,150,870,30,912,0.22,28.96
2021,2,12,14,0,148,798,831,148,831,30,798,0.22,38.550000000000004
2021,2,12,15,0,136,616,759,136,759,29.5,616,0.22,50.75
2021,2,12,16,0,115,390,629,115,629,28.700000000000003,390,0.22,64.08
2021,2,12,17,0,73,149,365,73,365,27.6,149,0.22,77.94
2021,2,12,18,0,0,0,0,0,0,26.700000000000003,0,0.22,92.2
2021,2,12,19,0,0,0,0,0,0,26.3,0,0.22,106.57000000000001
2021,2,12,20,0,0,0,0,0,0,26,0,0.22,121.05
2021,2,12,21,0,0,0,0,0,0,25.8,0,0.22,135.6
2021,2,12,22,0,0,0,0,0,0,25.5,0,0.22,150.19
2021,2,12,23,0,0,0,0,0,0,25.3,0,0.22,164.77
2021,2,13,0,0,0,0,0,0,0,25.1,0,0.22,178.36
2021,2,13,1,0,0,0,0,0,0,24.900000000000002,0,0.22,165.78
2021,2,13,2,0,0,0,0,0,0,24.700000000000003,0,0.22,151.19
2021,2,13,3,0,0,0,0,0,0,24.6,0,0.22,136.6
2021,2,13,4,0,0,0,0,0,0,24.6,0,0.22,122.04
2021,2,13,5,0,0,0,0,0,0,24.400000000000002,0,0.22,107.54
2021,2,13,6,0,0,0,0,0,0,24.6,0,0.22,93.15
2021,2,13,7,0,75,129,279,75,279,25.8,129,0.22,78.85000000000001
2021,2,13,8,0,127,365,562,127,562,27.400000000000002,365,0.22,64.95
2021,2,13,9,0,154,592,703,154,703,28.6,592,0.22,51.53
2021,2,13,10,0,152,780,810,152,810,29.5,780,0.22,39.160000000000004
2021,2,13,11,0,163,897,841,163,841,30.200000000000003,897,0.22,29.22
2021,2,13,12,0,166,940,852,166,852,30.700000000000003,940,0.22,24.830000000000002
2021,2,13,13,0,176,900,825,176,825,30.900000000000002,900,0.22,28.68
2021,2,13,14,0,169,786,787,169,787,30.700000000000003,786,0.22,38.34
2021,2,13,15,0,155,608,714,155,714,30.200000000000003,608,0.22,50.6
2021,2,13,16,0,128,383,581,128,581,29.3,383,0.22,63.97
2021,2,13,17,0,79,146,318,79,318,28,146,0.22,77.85000000000001
2021,2,13,18,0,0,0,0,0,0,27.1,0,0.22,92.14
2021,2,13,19,0,0,0,0,0,0,26.700000000000003,0,0.22,106.53
2021,2,13,20,0,0,0,0,0,0,26.3,0,0.22,121.02
2021,2,13,21,0,0,0,0,0,0,26.1,0,0.22,135.59
2021,2,13,22,0,0,0,0,0,0,25.8,0,0.22,150.19
2021,2,13,23,0,0,0,0,0,0,25.6,0,0.22,164.8
2021,2,14,0,0,0,0,0,0,0,25.5,0,0.22,178.68
2021,2,14,1,0,0,0,0,0,0,25.400000000000002,0,0.22,165.79
2021,2,14,2,0,0,0,0,0,0,25.3,0,0.22,151.18
2021,2,14,3,0,0,0,0,0,0,25.200000000000003,0,0.22,136.57
2021,2,14,4,0,0,0,0,0,0,25.200000000000003,0,0.22,122
2021,2,14,5,0,0,0,0,0,0,25.1,0,0.22,107.49000000000001
2021,2,14,6,0,0,0,0,0,0,25.3,0,0.22,93.08
2021,2,14,7,0,47,128,254,79,0,26.3,47,0.22,78.75
2021,2,14,8,0,145,362,534,135,442,27.6,333,0.22,64.82000000000001
2021,2,14,9,0,295,586,673,166,163,28.700000000000003,397,0.22,51.370000000000005
2021,2,14,10,0,229,771,767,174,681,29.5,759,0.22,38.94
2021,2,14,11,0,187,887,800,187,800,30.1,887,0.22,28.93
2021,2,14,12,0,189,930,814,189,814,30.200000000000003,930,0.22,24.490000000000002
2021,2,14,13,0,176,896,819,176,819,30.1,896,0.22,28.39
2021,2,14,14,0,167,784,785,167,785,29.900000000000002,784,0.22,38.14
2021,2,14,15,0,300,607,718,150,212,29.3,435,0.22,50.45
2021,2,14,16,0,123,384,593,123,593,28.5,384,0.22,63.86
2021,2,14,17,0,76,148,343,76,343,27.6,148,0.22,77.77
2021,2,14,18,0,0,0,0,0,0,26.900000000000002,0,0.22,92.08
2021,2,14,19,0,0,0,0,0,0,26.5,0,0.22,106.49000000000001
2021,2,14,20,0,0,0,0,0,0,26.3,0,0.22,121
2021,2,14,21,0,0,0,0,0,0,26,0,0.22,135.57
2021,2,14,22,0,0,0,0,0,0,25.8,0,0.22,150.19
2021,2,14,23,0,0,0,0,0,0,25.6,0,0.22,164.83
2021,2,15,0,0,0,0,0,0,0,25.3,0,0.22,178.99
2021,2,15,1,0,0,0,0,0,0,25.1,0,0.22,165.8
2021,2,15,2,0,0,0,0,0,0,24.900000000000002,0,0.22,151.16
2021,2,15,3,0,0,0,0,0,0,24.8,0,0.22,136.54
2021,2,15,4,0,0,0,0,0,0,24.700000000000003,0,0.22,121.95
2021,2,15,5,0,0,0,0,0,0,24.700000000000003,0,0.22,107.43
2021,2,15,6,0,0,0,0,0,0,25,0,0.22,93
2021,2,15,7,0,59,146,444,59,444,26.1,146,0.22,78.65
2021,2,15,8,0,91,394,710,91,710,27.5,394,0.22,64.7
2021,2,15,9,0,107,628,831,107,831,28.6,628,0.22,51.2
2021,2,15,10,0,140,805,852,140,852,29.200000000000003,805,0.22,38.730000000000004
2021,2,15,11,0,149,924,883,149,883,29.6,924,0.22,28.63
2021,2,15,12,0,152,967,893,152,893,30,967,0.22,24.150000000000002
2021,2,15,13,0,155,926,874,155,874,30,926,0.22,28.1
2021,2,15,14,0,155,808,828,155,828,29.8,808,0.22,37.93
2021,2,15,15,0,148,623,743,148,743,29.3,623,0.22,50.31
2021,2,15,16,0,129,391,594,129,594,28.6,391,0.22,63.76
2021,2,15,17,0,83,149,310,83,310,27.6,149,0.22,77.7
2021,2,15,18,0,0,0,0,0,0,26.900000000000002,0,0.22,92.02
2021,2,15,19,0,0,0,0,0,0,26.5,0,0.22,106.45
2021,2,15,20,0,0,0,0,0,0,26.200000000000003,0,0.22,120.97
2021,2,15,21,0,0,0,0,0,0,26,0,0.22,135.56
2021,2,15,22,0,0,0,0,0,0,25.700000000000003,0,0.22,150.19
2021,2,15,23,0,0,0,0,0,0,25.400000000000002,0,0.22,164.85
2021,2,16,0,0,0,0,0,0,0,25.200000000000003,0,0.22,179.28
2021,2,16,1,0,0,0,0,0,0,25.1,0,0.22,165.79
2021,2,16,2,0,0,0,0,0,0,24.900000000000002,0,0.22,151.14000000000001
2021,2,16,3,0,0,0,0,0,0,24.8,0,0.22,136.5
2021,2,16,4,0,0,0,0,0,0,24.8,0,0.22,121.9
2021,2,16,5,0,0,0,0,0,0,24.700000000000003,0,0.22,107.36
2021,2,16,6,0,0,0,0,0,0,24.900000000000002,0,0.22,92.92
2021,2,16,7,0,75,137,312,75,312,26.1,137,0.22,78.55
2021,2,16,8,0,127,374,575,127,575,27.200000000000003,374,0.22,64.57000000000001
2021,2,16,9,0,163,599,695,163,695,28.200000000000003,599,0.22,51.04
2021,2,16,10,0,147,794,827,147,827,29.200000000000003,794,0.22,38.5
2021,2,16,11,0,169,909,841,169,841,29.900000000000002,909,0.22,28.34
2021,2,16,12,0,179,952,846,179,846,30.3,952,0.22,23.8
2021,2,16,13,0,163,921,856,163,856,30.400000000000002,921,0.22,27.810000000000002
2021,2,16,14,0,155,807,825,155,825,30.1,807,0.22,37.730000000000004
2021,2,16,15,0,138,629,766,138,766,29.5,629,0.22,50.17
2021,2,16,16,0,112,402,655,112,655,28.6,402,0.22,63.65
2021,2,16,17,0,70,159,415,70,415,27.400000000000002,159,0.22,77.62
2021,2,16,18,0,0,0,0,0,0,26.5,0,0.22,91.97
2021,2,16,19,0,0,0,0,0,0,26,0,0.21,106.41
2021,2,16,20,0,0,0,0,0,0,25.6,0,0.21,120.95
2021,2,16,21,0,0,0,0,0,0,25.400000000000002,0,0.21,135.55
2021,2,16,22,0,0,0,0,0,0,25.1,0,0.21,150.19
2021,2,16,23,0,0,0,0,0,0,24.8,0,0.21,164.86
2021,2,17,0,0,0,0,0,0,0,24.5,0,0.21,179.51
2021,2,17,1,0,0,0,0,0,0,24.3,0,0.21,165.78
2021,2,17,2,0,0,0,0,0,0,24.200000000000003,0,0.21,151.1
2021,2,17,3,0,0,0,0,0,0,24.3,0,0.21,136.46
2021,2,17,4,0,0,0,0,0,0,24.3,0,0.21,121.84
2021,2,17,5,0,0,0,0,0,0,24.200000000000003,0,0.21,107.29
2021,2,17,6,0,0,0,0,0,0,24.6,0,0.21,92.83
2021,2,17,7,0,59,152,466,59,466,25.8,152,0.21,78.45
2021,2,17,8,0,94,399,706,94,706,27,399,0.21,64.44
2021,2,17,9,0,122,628,802,122,802,28.1,628,0.21,50.870000000000005
2021,2,17,10,0,153,806,831,153,831,28.900000000000002,806,0.21,38.28
2021,2,17,11,0,166,925,860,166,860,29.400000000000002,925,0.21,28.03
2021,2,17,12,0,171,967,868,171,868,29.8,967,0.21,23.45
2021,2,17,13,0,157,935,877,157,877,29.900000000000002,935,0.21,27.52
2021,2,17,14,0,151,822,846,151,846,29.8,822,0.21,37.53
2021,2,17,15,0,133,642,792,133,792,29.400000000000002,642,0.21,50.03
2021,2,17,16,0,108,413,685,108,685,28.5,413,0.21,63.550000000000004
2021,2,17,17,0,68,165,449,68,449,27.3,165,0.21,77.55
2021,2,17,18,0,0,0,0,0,0,26.400000000000002,0,0.21,91.92
2021,2,17,19,0,0,0,0,0,0,25.900000000000002,0,0.21,106.37
2021,2,17,20,0,0,0,0,0,0,25.6,0,0.21,120.93
2021,2,17,21,0,0,0,0,0,0,25.400000000000002,0,0.21,135.54
2021,2,17,22,0,0,0,0,0,0,25.1,0,0.21,150.19
2021,2,17,23,0,0,0,0,0,0,24.900000000000002,0,0.21,164.87
2021,2,18,0,0,0,0,0,0,0,24.700000000000003,0,0.21,179.53
2021,2,18,1,0,0,0,0,0,0,24.6,0,0.21,165.75
2021,2,18,2,0,0,0,0,0,0,24.6,0,0.21,151.07
2021,2,18,3,0,0,0,0,0,0,24.6,0,0.21,136.41
2021,2,18,4,0,0,0,0,0,0,24.5,0,0.21,121.78
2021,2,18,5,0,0,0,0,0,0,24.400000000000002,0,0.21,107.22
2021,2,18,6,0,0,0,0,0,0,24.700000000000003,0,0.21,92.74
2021,2,18,7,0,64,152,446,61,0,25.900000000000002,64,0.21,78.34
2021,2,18,8,0,93,401,711,93,711,27.3,401,0.21,64.3
2021,2,18,9,0,113,633,822,113,822,28.400000000000002,633,0.21,50.7
2021,2,18,10,0,176,827,910,110,799,29.200000000000003,805,0.21,38.050000000000004
2021,2,18,11,0,117,948,938,117,938,29.900000000000002,948,0.21,27.73
2021,2,18,12,0,120,992,949,120,949,30.3,992,0.21,23.1
2021,2,18,13,0,118,958,944,118,944,30.5,958,0.21,27.23
2021,2,18,14,0,114,843,917,114,917,30.3,843,0.21,37.33
2021,2,18,15,0,104,660,863,104,863,29.700000000000003,660,0.21,49.89
2021,2,18,16,0,87,427,760,87,760,28.8,427,0.21,63.45
2021,2,18,17,0,58,173,530,58,530,27.5,173,0.21,77.48
2021,2,18,18,0,0,0,0,0,0,26.5,0,0.21,91.87
2021,2,18,19,0,0,0,0,0,0,25.900000000000002,0,0.21,106.34
2021,2,18,20,0,0,0,0,0,0,25.5,0,0.21,120.9
2021,2,18,21,0,0,0,0,0,0,25.1,0,0.21,135.53
2021,2,18,22,0,0,0,0,0,0,24.8,0,0.21,150.19
2021,2,18,23,0,0,0,0,0,0,24.5,0,0.21,164.88
2021,2,19,0,0,0,0,0,0,0,24.200000000000003,0,0.21,179.33
2021,2,19,1,0,0,0,0,0,0,24,0,0.21,165.71
2021,2,19,2,0,0,0,0,0,0,24,0,0.21,151.02
2021,2,19,3,0,0,0,0,0,0,24.200000000000003,0,0.21,136.35
2021,2,19,4,0,0,0,0,0,0,24.400000000000002,0,0.21,121.72
2021,2,19,5,0,0,0,0,0,0,24.400000000000002,0,0.21,107.14
2021,2,19,6,0,0,0,0,0,0,24.8,0,0.21,92.65
2021,2,19,7,0,67,152,415,67,415,26,152,0.21,78.23
2021,2,19,8,0,101,402,691,101,691,27.3,402,0.21,64.16
2021,2,19,9,0,121,638,813,121,813,28.5,638,0.21,50.52
2021,2,19,10,0,130,826,881,130,881,29.400000000000002,826,0.21,37.82
2021,2,19,11,0,139,948,911,139,911,30.1,948,0.21,27.42
2021,2,19,12,0,142,991,921,142,921,30.5,991,0.21,22.740000000000002
2021,2,19,13,0,135,956,922,135,922,30.6,956,0.21,26.95
2021,2,19,14,0,128,842,895,128,895,30.400000000000002,842,0.21,37.13
2021,2,19,15,0,115,657,839,115,839,29.900000000000002,657,0.21,49.75
2021,2,19,16,0,95,423,731,95,731,29,423,0.21,63.36
2021,2,19,17,0,63,170,492,63,492,27.6,170,0.21,77.41
2021,2,19,18,0,0,0,0,0,0,26.5,0,0.21,91.82000000000001
2021,2,19,19,0,0,0,0,0,0,26,0,0.22,106.31
2021,2,19,20,0,0,0,0,0,0,25.700000000000003,0,0.22,120.88
2021,2,19,21,0,0,0,0,0,0,25.400000000000002,0,0.22,135.52
2021,2,19,22,0,0,0,0,0,0,25.1,0,0.22,150.19
2021,2,19,23,0,0,0,0,0,0,24.8,0,0.22,164.88
2021,2,20,0,0,0,0,0,0,0,24.5,0,0.22,179.04
2021,2,20,1,0,0,0,0,0,0,24.200000000000003,0,0.22,165.65
2021,2,20,2,0,0,0,0,0,0,24.200000000000003,0,0.22,150.97
2021,2,20,3,0,0,0,0,0,0,24.3,0,0.22,136.29
2021,2,20,4,0,0,0,0,0,0,24.200000000000003,0,0.22,121.65
2021,2,20,5,0,0,0,0,0,0,24.200000000000003,0,0.22,107.06
2021,2,20,6,0,0,0,0,0,0,24.6,0,0.22,92.55
2021,2,20,7,0,68,151,400,68,400,25.8,151,0.22,78.11
2021,2,20,8,0,107,398,664,107,664,27.3,398,0.22,64.02
2021,2,20,9,0,131,630,783,131,783,28.400000000000002,630,0.22,50.34
2021,2,20,10,0,127,823,878,127,878,29.200000000000003,823,0.22,37.59
2021,2,20,11,0,133,943,909,133,909,29.8,943,0.22,27.11
2021,2,20,12,0,134,986,921,134,921,30.200000000000003,986,0.22,22.38
2021,2,20,13,0,137,947,907,137,907,30.200000000000003,947,0.22,26.66
2021,2,20,14,0,127,834,884,127,884,30,834,0.22,36.94
2021,2,20,15,0,114,651,828,114,828,29.5,651,0.22,49.620000000000005
2021,2,20,16,0,94,419,722,94,722,28.6,419,0.22,63.27
2021,2,20,17,0,62,169,488,62,488,27.5,169,0.22,77.35000000000001
2021,2,20,18,0,0,0,0,0,0,26.6,0,0.22,91.77
2021,2,20,19,0,0,0,0,0,0,26,0,0.22,106.28
2021,2,20,20,0,0,0,0,0,0,25.6,0,0.22,120.87
2021,2,20,21,0,0,0,0,0,0,25.200000000000003,0,0.22,135.51
2021,2,20,22,0,0,0,0,0,0,24.8,0,0.22,150.19
2021,2,20,23,0,0,0,0,0,0,24.5,0,0.22,164.87
2021,2,21,0,0,0,0,0,0,0,24.200000000000003,0,0.22,178.71
2021,2,21,1,0,0,0,0,0,0,24,0,0.22,165.59
2021,2,21,2,0,0,0,0,0,0,24,0,0.22,150.91
2021,2,21,3,0,0,0,0,0,0,24,0,0.22,136.23
2021,2,21,4,0,0,0,0,0,0,24,0,0.22,121.57000000000001
2021,2,21,5,0,0,0,0,0,0,23.900000000000002,0,0.22,106.97
2021,2,21,6,0,0,0,0,0,0,24.3,0,0.22,92.45
2021,2,21,7,0,57,159,490,57,490,25.6,159,0.22,77.99
2021,2,21,8,0,84,410,739,84,739,27,410,0.22,63.88
2021,2,21,9,0,100,643,848,100,848,28,643,0.22,50.17
2021,2,21,10,0,132,819,864,132,864,28.8,819,0.22,37.36
2021,2,21,11,0,462,935,888,143,144,29.400000000000002,590,0.22,26.8
