Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,5386373,-,b'La Guajira',b'Colombia',11.72,-71.97,-5,45,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,DHI,Clearsky GHI,Clearsky DNI,Clearsky DHI,DNI,Temperature,GHI,Surface Albedo,Solar Zenith Angle
2022,4,6,22,0,0,0,0,0,0,26.200000000000003,0,0.22,146.95000000000002
2022,4,6,23,0,0,0,0,0,0,26,0,0.22,157.68
2022,4,7,0,0,0,0,0,0,0,25.8,0,0.22,161.3
2022,4,7,1,0,0,0,0,0,0,25.700000000000003,0,0.22,154.58
2022,4,7,2,0,0,0,0,0,0,25.6,0,0.22,142.74
2022,4,7,3,0,0,0,0,0,0,25.6,0,0.22,129.25
2022,4,7,4,0,0,0,0,0,0,25.5,0,0.22,115.14
2022,4,7,5,0,0,0,0,0,0,25.5,0,0.22,100.73
2022,4,7,6,0,23,24,17,23,17,26,24,0.22,85.99
2022,4,7,7,0,134,230,304,134,304,27.200000000000003,230,0.22,71.49
2022,4,7,8,0,270,473,521,188,323,28.6,446,0.22,56.83
2022,4,7,9,0,216,694,645,216,645,29.900000000000002,694,0.22,42.15
2022,4,7,10,0,232,865,713,232,713,31,865,0.22,27.52
2022,4,7,11,0,242,968,745,242,745,31.700000000000003,968,0.22,13.200000000000001
2022,4,7,12,0,491,995,756,242,27,32.1,518,0.22,5.32
2022,4,7,13,0,557,944,746,234,207,32.2,753,0.22,17.89
2022,4,7,14,0,415,817,707,220,226,31.900000000000002,606,0.22,32.39
2022,4,7,15,0,196,628,635,196,635,31.3,628,0.22,47.050000000000004
2022,4,7,16,0,157,398,508,157,508,30.400000000000002,398,0.22,61.72
2022,4,7,17,0,94,159,273,94,273,29.200000000000003,159,0.22,76.35000000000001
2022,4,7,18,0,0,0,0,0,0,28,0,0.22,91.02
2022,4,7,19,0,0,0,0,0,0,27.400000000000002,0,0.22,105.52
2022,4,7,20,0,0,0,0,0,0,26.900000000000002,0,0.22,119.82000000000001
2022,4,7,21,0,0,0,0,0,0,26.6,0,0.22,133.75
2022,4,7,22,0,0,0,0,0,0,26.3,0,0.22,146.8
2022,4,7,23,0,0,0,0,0,0,26.1,0,0.22,157.4
2022,4,8,0,0,0,0,0,0,0,26,0,0.22,160.92000000000002
2022,4,8,1,0,0,0,0,0,0,25.900000000000002,0,0.22,154.25
2022,4,8,2,0,0,0,0,0,0,25.8,0,0.22,142.49
2022,4,8,3,0,0,0,0,0,0,25.700000000000003,0,0.22,129.05
2022,4,8,4,0,0,0,0,0,0,25.700000000000003,0,0.22,114.96000000000001
2022,4,8,5,0,0,0,0,0,0,25.700000000000003,0,0.22,100.58
2022,4,8,6,0,25,26,22,25,22,26,26,0.22,85.86
2022,4,8,7,0,129,234,327,129,327,26.900000000000002,234,0.22,71.36
2022,4,8,8,0,176,478,551,176,551,28.200000000000003,478,0.22,56.7
2022,4,8,9,0,199,699,674,199,674,29.6,699,0.22,42.02
2022,4,8,10,0,208,873,749,208,749,30.6,873,0.22,27.38
2022,4,8,11,0,216,979,783,216,783,31.400000000000002,979,0.22,13
2022,4,8,12,0,221,1005,793,215,747,31.900000000000002,965,0.22,5.03
2022,4,8,13,0,210,953,780,210,780,32.1,953,0.22,17.86
2022,4,8,14,0,199,828,746,199,746,31.900000000000002,828,0.22,32.39
2022,4,8,15,0,177,639,678,177,678,31.5,639,0.22,47.050000000000004
2022,4,8,16,0,143,406,555,143,555,30.6,406,0.22,61.730000000000004
2022,4,8,17,0,88,163,317,88,317,29.200000000000003,163,0.22,76.35000000000001
2022,4,8,18,0,0,0,0,0,0,28,0,0.22,91.01
2022,4,8,19,0,0,0,0,0,0,27.200000000000003,0,0.21,105.49000000000001
2022,4,8,20,0,0,0,0,0,0,26.6,0,0.21,119.77
2022,4,8,21,0,0,0,0,0,0,26.3,0,0.21,133.66
2022,4,8,22,0,0,0,0,0,0,26,0,0.21,146.64000000000001
2022,4,8,23,0,0,0,0,0,0,25.8,0,0.21,157.13
2022,4,9,0,0,0,0,0,0,0,25.700000000000003,0,0.21,160.54
2022,4,9,1,0,0,0,0,0,0,25.6,0,0.21,153.93
2022,4,9,2,0,0,0,0,0,0,25.5,0,0.21,142.25
2022,4,9,3,0,0,0,0,0,0,25.5,0,0.21,128.85
2022,4,9,4,0,0,0,0,0,0,25.5,0,0.21,114.79
2022,4,9,5,0,0,0,0,0,0,25.5,0,0.21,100.43
2022,4,9,6,0,28,30,34,28,34,26,30,0.21,85.72
2022,4,9,7,0,171,242,364,125,188,27.200000000000003,232,0.21,71.23
2022,4,9,8,0,171,488,576,171,576,28.6,488,0.21,56.58
2022,4,9,9,0,195,712,694,195,694,29.700000000000003,712,0.21,41.9
2022,4,9,10,0,201,887,771,201,771,30.6,887,0.21,27.240000000000002
2022,4,9,11,0,206,991,805,206,805,31.400000000000002,991,0.21,12.81
2022,4,9,12,0,207,1019,815,207,815,31.900000000000002,1019,0.21,4.75
2022,4,9,13,0,200,966,805,200,805,32.2,966,0.21,17.830000000000002
2022,4,9,14,0,187,840,772,187,772,32.1,840,0.21,32.39
2022,4,9,15,0,167,649,707,167,707,31.6,649,0.21,47.06
2022,4,9,16,0,135,415,590,135,590,30.8,415,0.21,61.730000000000004
2022,4,9,17,0,84,168,355,84,355,29.400000000000002,168,0.21,76.35000000000001
2022,4,9,18,0,0,0,0,0,0,28.1,0,0.21,91
2022,4,9,19,0,0,0,0,0,0,27.200000000000003,0,0.21,105.46000000000001
2022,4,9,20,0,0,0,0,0,0,26.700000000000003,0,0.21,119.72
2022,4,9,21,0,0,0,0,0,0,26.3,0,0.21,133.56
2022,4,9,22,0,0,0,0,0,0,26,0,0.21,146.48
2022,4,9,23,0,0,0,0,0,0,25.700000000000003,0,0.21,156.85
2022,4,10,0,0,0,0,0,0,0,25.6,0,0.21,160.16
2022,4,10,1,0,0,0,0,0,0,25.5,0,0.21,153.61
2022,4,10,2,0,0,0,0,0,0,25.400000000000002,0,0.21,142
2022,4,10,3,0,0,0,0,0,0,25.400000000000002,0,0.21,128.65
2022,4,10,4,0,0,0,0,0,0,25.3,0,0.21,114.62
2022,4,10,5,0,0,0,0,0,0,25.3,0,0.21,100.27
2022,4,10,6,0,29,32,43,29,43,25.900000000000002,32,0.21,85.59
2022,4,10,7,0,129,242,348,129,348,27.1,242,0.21,71.10000000000001
2022,4,10,8,0,187,483,536,187,536,28.3,483,0.21,56.46
2022,4,10,9,0,223,701,640,223,640,29.400000000000002,701,0.21,41.77
2022,4,10,10,0,199,883,769,199,769,30.3,883,0.21,27.11
2022,4,10,11,0,223,982,778,223,778,31.1,982,0.21,12.63
2022,4,10,12,0,232,1005,775,232,775,31.6,1005,0.21,4.48
2022,4,10,13,0,227,950,759,227,759,31.900000000000002,950,0.21,17.81
2022,4,10,14,0,213,822,722,213,722,31.900000000000002,822,0.21,32.4
2022,4,10,15,0,189,633,653,189,653,31.400000000000002,633,0.21,47.07
2022,4,10,16,0,151,401,530,151,530,30.400000000000002,401,0.21,61.74
2022,4,10,17,0,90,161,298,90,298,29.1,161,0.21,76.35000000000001
2022,4,10,18,0,0,0,0,0,0,27.900000000000002,0,0.21,90.98
2022,4,10,19,0,0,0,0,0,0,27.200000000000003,0,0.21,105.43
2022,4,10,20,0,0,0,0,0,0,26.700000000000003,0,0.21,119.66
2022,4,10,21,0,0,0,0,0,0,26.3,0,0.21,133.47
2022,4,10,22,0,0,0,0,0,0,26.1,0,0.21,146.32
2022,4,10,23,0,0,0,0,0,0,26,0,0.21,156.57
2022,4,11,0,0,0,0,0,0,0,25.8,0,0.21,159.79
2022,4,11,1,0,0,0,0,0,0,25.700000000000003,0,0.21,153.3
2022,4,11,2,0,0,0,0,0,0,25.6,0,0.21,141.75
2022,4,11,3,0,0,0,0,0,0,25.6,0,0.21,128.45
2022,4,11,4,0,0,0,0,0,0,25.6,0,0.21,114.45
2022,4,11,5,0,0,0,0,0,0,25.5,0,0.21,100.12
2022,4,11,6,0,27,32,31,29,0,26.1,27,0.21,85.46000000000001
2022,4,11,7,0,135,240,323,135,323,27.5,240,0.21,70.97
2022,4,11,8,0,193,481,519,193,519,28.8,481,0.21,56.34
2022,4,11,9,0,226,699,633,226,633,30,699,0.21,41.660000000000004
2022,4,11,10,0,542,858,654,275,176,31,700,0.21,26.98
2022,4,11,11,0,286,957,688,286,688,31.700000000000003,957,0.21,12.46
2022,4,11,12,0,282,984,704,282,704,32.2,984,0.21,4.23
2022,4,11,13,0,263,931,702,263,702,32.2,931,0.21,17.79
2022,4,11,14,0,239,806,672,239,672,32,806,0.21,32.410000000000004
2022,4,11,15,0,204,619,610,204,610,31.5,619,0.21,47.08
2022,4,11,16,0,158,392,493,158,493,30.6,392,0.21,61.75
2022,4,11,17,0,91,156,274,91,274,29.3,156,0.21,76.35000000000001
2022,4,11,18,0,0,0,0,0,0,28.1,0,0.21,90.97
2022,4,11,19,0,0,0,0,0,0,27.5,0,0.21,105.4
2022,4,11,20,0,0,0,0,0,0,27,0,0.21,119.61
2022,4,11,21,0,0,0,0,0,0,26.700000000000003,0,0.21,133.37
2022,4,11,22,0,0,0,0,0,0,26.5,0,0.21,146.15
2022,4,11,23,0,0,0,0,0,0,26.400000000000002,0,0.21,156.29
2022,4,12,0,0,0,0,0,0,0,26.200000000000003,0,0.21,159.42000000000002
2022,4,12,1,0,0,0,0,0,0,26.1,0,0.21,152.98
2022,4,12,2,0,0,0,0,0,0,26,0,0.21,141.51
2022,4,12,3,0,0,0,0,0,0,25.900000000000002,0,0.21,128.25
2022,4,12,4,0,0,0,0,0,0,25.8,0,0.21,114.28
2022,4,12,5,0,0,0,0,0,0,25.8,0,0.21,99.98
2022,4,12,6,0,29,33,55,29,55,26.3,33,0.21,85.32000000000001
2022,4,12,7,0,121,243,370,121,370,27.6,243,0.21,70.85000000000001
2022,4,12,8,0,173,483,558,173,558,28.900000000000002,483,0.21,56.22
2022,4,12,9,0,304,701,667,202,2,29.900000000000002,306,0.21,41.54
2022,4,12,10,0,510,859,682,250,117,30.700000000000003,614,0.21,26.86
2022,4,12,11,0,245,968,739,245,739,31.400000000000002,968,0.21,12.3
2022,4,12,12,0,228,997,771,228,771,31.8,997,0.21,4
2022,4,12,13,0,210,950,777,210,777,32,950,0.21,17.78
2022,4,12,14,0,188,827,756,188,756,31.700000000000003,827,0.21,32.42
2022,4,12,15,0,165,640,699,165,699,31.200000000000003,640,0.21,47.1
2022,4,12,16,0,133,407,579,133,579,30.1,407,0.21,61.76
2022,4,12,17,0,84,163,338,84,338,28.700000000000003,163,0.21,76.35000000000001
2022,4,12,18,0,0,0,0,0,0,27.5,0,0.21,90.96000000000001
2022,4,12,19,0,0,0,0,0,0,26.900000000000002,0,0.22,105.37
2022,4,12,20,0,0,0,0,0,0,26.6,0,0.22,119.55
2022,4,12,21,0,0,0,0,0,0,26.400000000000002,0,0.22,133.27
2022,4,12,22,0,0,0,0,0,0,26.200000000000003,0,0.22,145.99
2022,4,12,23,0,0,0,0,0,0,26.1,0,0.22,156.01
2022,4,13,0,0,0,0,0,0,0,25.900000000000002,0,0.22,159.05
2022,4,13,1,0,0,0,0,0,0,25.8,0,0.22,152.66
2022,4,13,2,0,0,0,0,0,0,25.700000000000003,0,0.22,141.26
2022,4,13,3,0,0,0,0,0,0,25.700000000000003,0,0.22,128.05
2022,4,13,4,0,0,0,0,0,0,25.700000000000003,0,0.22,114.11
2022,4,13,5,0,0,0,0,0,0,25.700000000000003,0,0.22,99.83
2022,4,13,6,0,28,32,44,28,44,26.1,32,0.22,85.2
2022,4,13,7,0,134,243,330,134,330,27.200000000000003,243,0.22,70.73
2022,4,13,8,0,185,487,541,185,541,28.400000000000002,487,0.22,56.1
2022,4,13,9,0,207,709,670,207,670,29.700000000000003,709,0.22,41.43
2022,4,13,10,0,229,876,725,229,725,30.6,876,0.22,26.75
2022,4,13,11,0,222,982,777,222,777,31.400000000000002,982,0.22,12.15
2022,4,13,12,0,213,1010,799,213,799,31.900000000000002,1010,0.22,3.8000000000000003
2022,4,13,13,0,200,960,798,200,798,32,960,0.22,17.78
2022,4,13,14,0,182,835,774,182,774,31.8,835,0.22,32.43
2022,4,13,15,0,158,648,719,158,719,31.3,648,0.22,47.11
2022,4,13,16,0,126,415,610,126,610,30.400000000000002,415,0.22,61.76
2022,4,13,17,0,79,169,382,79,382,29,169,0.22,76.35000000000001
2022,4,13,18,0,0,0,0,0,0,27.6,0,0.22,90.94
2022,4,13,19,0,0,0,0,0,0,26.900000000000002,0,0.22,105.34
2022,4,13,20,0,0,0,0,0,0,26.400000000000002,0,0.22,119.49000000000001
2022,4,13,21,0,0,0,0,0,0,26.1,0,0.22,133.17000000000002
2022,4,13,22,0,0,0,0,0,0,25.900000000000002,0,0.22,145.82
2022,4,13,23,0,0,0,0,0,0,25.700000000000003,0,0.22,155.73
2022,4,14,0,0,0,0,0,0,0,25.400000000000002,0,0.22,158.68
2022,4,14,1,0,0,0,0,0,0,25.3,0,0.22,152.35
2022,4,14,2,0,0,0,0,0,0,25.200000000000003,0,0.22,141.02
2022,4,14,3,0,0,0,0,0,0,25.1,0,0.22,127.86
2022,4,14,4,0,0,0,0,0,0,25.1,0,0.22,113.95
2022,4,14,5,0,0,0,0,0,0,25.200000000000003,0,0.22,99.68
2022,4,14,6,0,34,40,63,34,63,25.8,40,0.22,85.07000000000001
2022,4,14,7,0,119,252,400,119,400,27.1,252,0.22,70.61
2022,4,14,8,0,166,494,586,166,586,28.5,494,0.22,55.99
2022,4,14,9,0,198,711,684,198,684,29.700000000000003,711,0.22,41.33
2022,4,14,10,0,221,877,734,221,734,30.6,877,0.22,26.64
2022,4,14,11,0,229,978,765,229,765,31.3,978,0.22,12.02
2022,4,14,12,0,225,1003,780,225,780,31.8,1003,0.22,3.62
2022,4,14,13,0,216,950,771,216,771,32,950,0.22,17.78
2022,4,14,14,0,202,822,735,202,735,31.8,822,0.22,32.45
2022,4,14,15,0,181,632,663,181,663,31.3,632,0.22,47.13
2022,4,14,16,0,148,400,533,148,533,30.3,400,0.22,61.77
2022,4,14,17,0,92,161,290,92,290,28.900000000000002,161,0.22,76.35000000000001
2022,4,14,18,0,0,0,0,0,0,27.700000000000003,0,0.22,90.93
2022,4,14,19,0,0,0,0,0,0,27.1,0,0.21,105.3
2022,4,14,20,0,0,0,0,0,0,26.700000000000003,0,0.21,119.43
2022,4,14,21,0,0,0,0,0,0,26.400000000000002,0,0.21,133.07
2022,4,14,22,0,0,0,0,0,0,26.200000000000003,0,0.21,145.64000000000001
2022,4,14,23,0,0,0,0,0,0,26.1,0,0.21,155.45000000000002
2022,4,15,0,0,0,0,0,0,0,26,0,0.21,158.32
2022,4,15,1,0,0,0,0,0,0,25.8,0,0.21,152.04
2022,4,15,2,0,0,0,0,0,0,25.700000000000003,0,0.21,140.78
2022,4,15,3,0,0,0,0,0,0,25.6,0,0.21,127.66
2022,4,15,4,0,0,0,0,0,0,25.6,0,0.21,113.78
2022,4,15,5,0,0,0,0,0,0,25.5,0,0.21,99.54
2022,4,15,6,0,31,34,26,31,26,26,34,0.21,84.94
2022,4,15,7,0,147,240,279,147,279,27.1,240,0.21,70.5
2022,4,15,8,0,218,474,455,218,455,28.1,474,0.21,55.89
2022,4,15,9,0,435,684,561,262,81,29.200000000000003,496,0.21,41.22
2022,4,15,10,0,278,846,635,278,635,30.3,846,0.21,26.54
2022,4,15,11,0,287,946,673,287,673,31.200000000000003,946,0.21,11.89
2022,4,15,12,0,283,972,690,283,690,31.8,972,0.21,3.47
2022,4,15,13,0,267,922,688,267,688,32,922,0.21,17.79
2022,4,15,14,0,242,798,659,242,659,31.8,798,0.21,32.47
2022,4,15,15,0,212,613,590,212,590,31.3,613,0.21,47.14
2022,4,15,16,0,169,387,461,169,461,30.400000000000002,387,0.21,61.78
2022,4,15,17,0,100,154,227,100,227,29.1,154,0.21,76.34
2022,4,15,18,0,0,0,0,0,0,27.8,0,0.21,90.91
2022,4,15,19,0,0,0,0,0,0,27.200000000000003,0,0.22,105.27
2022,4,15,20,0,0,0,0,0,0,26.8,0,0.22,119.37
2022,4,15,21,0,0,0,0,0,0,26.700000000000003,0,0.22,132.97
2022,4,15,22,0,0,0,0,0,0,26.6,0,0.22,145.47
2022,4,15,23,0,0,0,0,0,0,26.400000000000002,0,0.22,155.16
2022,4,16,0,0,0,0,0,0,0,26.200000000000003,0,0.22,157.96
2022,4,16,1,0,0,0,0,0,0,26.1,0,0.22,151.72
2022,4,16,2,0,0,0,0,0,0,26.1,0,0.22,140.53
2022,4,16,3,0,0,0,0,0,0,26,0,0.22,127.46000000000001
2022,4,16,4,0,0,0,0,0,0,26,0,0.22,113.62
2022,4,16,5,0,0,0,0,0,0,26,0,0.22,99.4
2022,4,16,6,0,30,32,19,30,19,26.5,32,0.22,84.82000000000001
2022,4,16,7,0,150,240,270,150,270,27.5,240,0.22,70.38
2022,4,16,8,0,209,478,477,209,477,28.700000000000003,478,0.22,55.78
2022,4,16,9,0,240,694,602,240,602,30,694,0.22,41.13
2022,4,16,10,0,235,867,706,235,706,31.200000000000003,867,0.22,26.44
2022,4,16,11,0,248,962,729,248,729,32.1,962,0.22,11.78
2022,4,16,12,0,250,987,738,250,738,32.800000000000004,987,0.22,3.35
2022,4,16,13,0,241,933,727,241,727,33.1,933,0.22,17.81
2022,4,16,14,0,227,806,687,227,687,33.1,806,0.22,32.49
2022,4,16,15,0,205,616,604,205,604,32.7,616,0.22,47.160000000000004
2022,4,16,16,0,168,387,464,168,464,31.700000000000003,387,0.22,61.79
2022,4,16,17,0,22,151,222,99,0,30.1,22,0.22,76.34
2022,4,16,18,0,0,0,0,0,0,28.6,0,0.22,90.89
2022,4,16,19,0,0,0,0,0,0,27.6,0,0.22,105.23
2022,4,16,20,0,0,0,0,0,0,27.1,0,0.22,119.3
2022,4,16,21,0,0,0,0,0,0,26.700000000000003,0,0.22,132.86
2022,4,16,22,0,0,0,0,0,0,26.400000000000002,0,0.22,145.29
2022,4,16,23,0,0,0,0,0,0,26.1,0,0.22,154.88
2022,4,17,0,0,0,0,0,0,0,26,0,0.22,157.6
2022,4,17,1,0,0,0,0,0,0,25.900000000000002,0,0.22,151.42000000000002
2022,4,17,2,0,0,0,0,0,0,25.8,0,0.22,140.29
2022,4,17,3,0,0,0,0,0,0,25.700000000000003,0,0.22,127.27
2022,4,17,4,0,0,0,0,0,0,25.6,0,0.22,113.46000000000001
2022,4,17,5,0,0,0,0,0,0,25.6,0,0.22,99.26
2022,4,17,6,0,33,36,26,33,26,26,36,0.22,84.7
2022,4,17,7,0,147,243,284,147,284,27,243,0.22,70.27
2022,4,17,8,0,99,477,468,213,0,28,99,0.22,55.68
2022,4,17,9,0,331,689,580,251,36,28.8,358,0.22,41.03
2022,4,17,10,0,262,882,784,179,617,29.700000000000003,815,0.22,26.35
2022,4,17,11,0,186,979,810,186,810,30.5,979,0.22,11.68
2022,4,17,12,0,314,1002,814,189,567,31.1,880,0.22,3.27
2022,4,17,13,0,231,940,774,203,700,31.5,897,0.22,17.830000000000002
2022,4,17,14,0,301,812,738,189,553,31.5,767,0.22,32.51
2022,4,17,15,0,230,627,675,168,506,31.1,574,0.22,47.18
2022,4,17,16,0,226,400,562,134,226,30.3,333,0.22,61.800000000000004
2022,4,17,17,0,124,161,329,84,56,29.200000000000003,137,0.22,76.34
2022,4,17,18,0,0,0,0,0,0,28,0,0.22,90.88
2022,4,17,19,0,0,0,0,0,0,27.3,0,0.22,105.19
2022,4,17,20,0,0,0,0,0,0,26.900000000000002,0,0.22,119.23
2022,4,17,21,0,0,0,0,0,0,26.700000000000003,0,0.22,132.75
2022,4,17,22,0,0,0,0,0,0,26.400000000000002,0,0.22,145.12
2022,4,17,23,0,0,0,0,0,0,26.1,0,0.22,154.6
2022,4,18,0,0,0,0,0,0,0,25.8,0,0.22,157.24
2022,4,18,1,0,0,0,0,0,0,25.6,0,0.22,151.11
2022,4,18,2,0,0,0,0,0,0,25.5,0,0.22,140.05
2022,4,18,3,0,0,0,0,0,0,25.400000000000002,0,0.22,127.08
2022,4,18,4,0,0,0,0,0,0,25.400000000000002,0,0.22,113.3
2022,4,18,5,0,0,0,0,0,0,25.5,0,0.22,99.12
2022,4,18,6,0,37,46,97,37,97,25.900000000000002,46,0.22,84.58
2022,4,18,7,0,105,263,467,105,467,26.900000000000002,263,0.22,70.16
2022,4,18,8,0,139,505,647,139,647,28.1,505,0.22,55.59
2022,4,18,9,0,159,721,744,159,744,29.3,721,0.22,40.95
2022,4,18,10,0,152,893,826,152,826,30.6,893,0.22,26.27
2022,4,18,11,0,159,991,850,159,850,31.400000000000002,991,0.22,11.59
2022,4,18,12,0,161,1014,855,161,855,32,1014,0.22,3.22
2022,4,18,13,0,170,955,824,170,824,32.300000000000004,955,0.22,17.86
2022,4,18,14,0,164,826,785,164,785,32.300000000000004,826,0.22,32.54
2022,4,18,15,0,51,636,714,150,0,32.1,51,0.22,47.2
2022,4,18,16,0,16,405,591,126,0,31.3,16,0.22,61.81
2022,4,18,17,0,48,164,353,81,1,30.200000000000003,48,0.22,76.33
2022,4,18,18,0,0,0,0,0,0,29.1,0,0.22,90.86
2022,4,18,19,0,0,0,0,0,0,28.400000000000002,0,0.22,105.15
2022,4,18,20,0,0,0,0,0,0,27.700000000000003,0,0.22,119.17
2022,4,18,21,0,0,0,0,0,0,27.200000000000003,0,0.22,132.64000000000001
2022,4,18,22,0,0,0,0,0,0,27,0,0.22,144.94
2022,4,18,23,0,0,0,0,0,0,26.8,0,0.22,154.32
2022,4,19,0,0,0,0,0,0,0,26.6,0,0.22,156.89000000000001
2022,4,19,1,0,0,0,0,0,0,26.400000000000002,0,0.22,150.81
2022,4,19,2,0,0,0,0,0,0,26.3,0,0.22,139.82
2022,4,19,3,0,0,0,0,0,0,26.200000000000003,0,0.22,126.89
2022,4,19,4,0,0,0,0,0,0,26.200000000000003,0,0.22,113.14
2022,4,19,5,0,0,0,0,0,0,26.200000000000003,0,0.22,98.98
2022,4,19,6,0,28,44,63,38,0,26.6,28,0.22,84.47
2022,4,19,7,0,109,258,398,122,8,27.400000000000002,111,0.22,70.06
2022,4,19,8,0,261,498,594,161,284,28.200000000000003,421,0.22,55.49
2022,4,19,9,0,208,714,704,181,624,29,680,0.22,40.86
2022,4,19,10,0,417,886,797,171,110,29.700000000000003,516,0.22,26.19
2022,4,19,11,0,170,986,833,170,833,30.400000000000002,986,0.22,11.51
2022,4,19,12,0,210,1010,847,165,752,31,960,0.22,3.22
2022,4,19,13,0,256,949,812,176,642,31.3,866,0.22,17.89
2022,4,19,14,0,388,821,773,169,198,31.400000000000002,555,0.22,32.56
2022,4,19,15,0,309,631,700,156,88,31,369,0.22,47.21
2022,4,19,16,0,232,400,568,132,126,30.3,292,0.22,61.82
2022,4,19,17,0,36,161,319,86,0,29.400000000000002,37,0.22,76.33
2022,4,19,18,0,0,0,0,0,0,28.400000000000002,0,0.22,90.84
2022,4,19,19,0,0,0,0,0,0,27.8,0,0.21,105.11
2022,4,19,20,0,0,0,0,0,0,27.400000000000002,0,0.21,119.09
2022,4,19,21,0,0,0,0,0,0,27,0,0.21,132.52
2022,4,19,22,0,0,0,0,0,0,26.8,0,0.21,144.75
2022,4,19,23,0,0,0,0,0,0,26.5,0,0.21,154.03
2022,4,20,0,0,0,0,0,0,0,26.200000000000003,0,0.21,156.54
2022,4,20,1,0,0,0,0,0,0,26,0,0.21,150.5
2022,4,20,2,0,0,0,0,0,0,25.8,0,0.21,139.58
2022,4,20,3,0,0,0,0,0,0,25.6,0,0.21,126.7
2022,4,20,4,0,0,0,0,0,0,25.5,0,0.21,112.98
2022,4,20,5,0,0,0,0,0,0,25.400000000000002,0,0.21,98.85000000000001
2022,4,20,6,0,39,49,104,39,2,25.8,39,0.21,84.35000000000001
2022,4,20,7,0,170,265,454,109,72,26.3,195,0.21,69.96000000000001
2022,4,20,8,0,186,505,635,144,507,26.8,474,0.21,55.4
2022,4,20,9,0,407,720,738,161,101,27.400000000000002,484,0.21,40.78
2022,4,20,10,0,479,878,769,188,127,27.8,593,0.21,26.12
2022,4,20,11,0,508,977,801,192,339,28.200000000000003,840,0.21,11.44
2022,4,20,12,0,157,1000,814,188,0,28.400000000000002,157,0.21,3.24
2022,4,20,13,0,94,954,836,158,0,28.6,95,0.21,17.93
2022,4,20,14,0,32,829,813,144,0,28.6,32,0.21,32.59
2022,4,20,15,0,213,641,754,129,7,28.5,217,0.21,47.230000000000004
2022,4,20,16,0,158,411,643,108,14,28.400000000000002,165,0.21,61.82
2022,4,20,17,0,88,169,414,71,10,27.900000000000002,90,0.21,76.32000000000001
2022,4,20,18,0,0,0,0,0,0,27.3,0,0.21,90.24
2022,4,20,19,0,0,0,0,0,0,26.900000000000002,0,0.2,105.07000000000001
2022,4,20,20,0,0,0,0,0,0,26.5,0,0.2,119.02
2022,4,20,21,0,0,0,0,0,0,26.1,0,0.2,132.41
2022,4,20,22,0,0,0,0,0,0,25.900000000000002,0,0.2,144.57
2022,4,20,23,0,0,0,0,0,0,25.6,0,0.2,153.75
2022,4,21,0,0,0,0,0,0,0,25.400000000000002,0,0.2,156.20000000000002
2022,4,21,1,0,0,0,0,0,0,25.3,0,0.2,150.21
2022,4,21,2,0,0,0,0,0,0,25.200000000000003,0,0.2,139.35
2022,4,21,3,0,0,0,0,0,0,25.200000000000003,0,0.2,126.51
2022,4,21,4,0,0,0,0,0,0,25.1,0,0.2,112.83
2022,4,21,5,0,0,0,0,0,0,25.1,0,0.2,98.72
2022,4,21,6,0,35,56,205,35,205,25.700000000000003,56,0.2,84.24
2022,4,21,7,0,160,281,578,82,189,26.5,225,0.2,69.86
2022,4,21,8,0,158,524,739,104,624,27.6,513,0.2,55.32
2022,4,21,9,0,118,740,821,118,821,28.6,740,0.2,40.71
2022,4,21,10,0,158,891,816,158,816,29.400000000000002,891,0.2,26.060000000000002
2022,4,21,11,0,330,989,843,163,491,30.1,811,0.2,11.39
2022,4,21,12,0,257,1011,850,162,2,30.6,259,0.2,3.3000000000000003
2022,4,21,13,0,174,950,816,174,816,30.700000000000003,950,0.2,17.97
2022,4,21,14,0,164,821,780,164,780,30.6,821,0.2,32.62
2022,4,21,15,0,26,632,711,150,0,30.3,26,0.2,47.25
2022,4,21,16,0,14,403,588,125,0,29.6,14,0.2,61.83
2022,4,21,17,0,13,164,351,81,0,28.400000000000002,13,0.2,76.32000000000001
2022,4,21,18,0,0,0,0,0,0,27.3,0,0.2,90.22
2022,4,21,19,0,0,0,0,0,0,26.900000000000002,0,0.2,105.02
2022,4,21,20,0,0,0,0,0,0,26.6,0,0.2,118.95
2022,4,21,21,0,0,0,0,0,0,26.3,0,0.2,132.29
