# CRaTER (GCR+SEP) dose rates for individual and combined detectors
#    from 2024-09-24 DOY:268
# through 2024-10-24 DOY:298
#
# Columns are separated by a tab character.
# All dose rate units: cGy / day
# All dose rates have a silicon to water correction applied and are altitude corrected to the lunar surface.
#
# column_titles: Julian Date,Year,DOY,Year Fraction,H2O Factor,Altitude Factor,Good Event Factor,D1&2 dose rate,D3&4 dose rate,D5&6 dose rate,D1 dose rate,D2 dose rate,D3 dose rate,D4 dose rate,D5 dose rate,D6 dose rate
# column_units: ,,,,,,,cGy/day,cGy/day,cGy/day,cGy/day,cGy/day,cGy/day,cGy/day,cGy/day,cGy/day
# start_year: 2024
# start_doy: 268
# end_year: 2024
# end_doy: 298
#
# Julian Date	Year	DOY	Year Fraction	H2O	Alt.	GE	D1&2 dose rate	D3&4 dose rate	D5&6 dose rate	D1 dose rate	D2 dose rate	D3 dose rate	D4 dose rate	D5 dose rate	D6 dose rate
2460577.520833	2024	268	2024.7295651	1.333	0.778	1.000	5.0287e-02	1.1614e-02	1.5112e-02	5.0585e-02	3.6311e-02	5.9976e-03	9.7398e-03	8.7593e-03	1.2123e-02
2460577.562500	2024	268	2024.7296790	1.333	0.750	1.000	5.6485e-02	1.1707e-02	1.4619e-02	5.7961e-02	4.0080e-02	6.1673e-03	9.9987e-03	9.0373e-03	1.1325e-02
2460577.604166	2024	268	2024.7297928	1.333	0.777	1.000	8.0122e-02	1.1541e-02	1.6552e-02	8.8574e-02	5.5459e-02	5.7651e-03	1.0050e-02	1.0419e-02	1.2987e-02
2460577.645833	2024	268	2024.7299066	1.333	0.750	1.000	8.6065e-02	1.1712e-02	1.6626e-02	9.7165e-02	5.8031e-02	6.0399e-03	9.7599e-03	1.1022e-02	1.2491e-02
2460577.687500	2024	268	2024.7300205	1.333	0.777	1.000	7.9947e-02	1.1232e-02	1.7010e-02	8.8908e-02	5.4960e-02	5.6247e-03	1.0068e-02	1.0789e-02	1.2868e-02
2460577.729166	2024	268	2024.7301343	1.333	0.751	1.000	1.0362e-01	1.1815e-02	1.6803e-02	1.2066e-01	6.8655e-02	6.2533e-03	1.0396e-02	1.1224e-02	1.2579e-02
2460577.770833	2024	268	2024.7302482	1.333	0.776	1.000	8.1864e-02	1.1123e-02	1.5988e-02	9.3340e-02	5.4888e-02	5.3198e-03	1.0226e-02	1.0227e-02	1.2125e-02
2460577.812500	2024	268	2024.7303620	1.333	0.752	1.000	1.0300e-01	1.1629e-02	1.5830e-02	1.2225e-01	6.7409e-02	6.1822e-03	9.9217e-03	1.0327e-02	1.2005e-02
2460577.854166	2024	268	2024.7304759	1.333	0.775	1.000	7.8935e-02	1.2517e-02	1.5102e-02	9.0811e-02	5.2480e-02	6.7035e-03	1.0383e-02	9.4091e-03	1.1786e-02
2460577.895833	2024	268	2024.7305897	1.333	0.753	1.000	7.4753e-02	1.0711e-02	1.4147e-02	8.6292e-02	5.0303e-02	5.2258e-03	9.8099e-03	8.5789e-03	1.1495e-02
2460577.937500	2024	268	2024.7307036	1.333	0.773	1.000	6.8563e-02	1.0941e-02	1.3835e-02	7.7643e-02	4.5725e-02	5.2794e-03	1.0024e-02	8.2812e-03	1.1401e-02
2460577.979166	2024	268	2024.7308174	1.333	0.754	1.000	6.5015e-02	1.0603e-02	1.5105e-02	7.4069e-02	4.4083e-02	5.1320e-03	9.7258e-03	9.0930e-03	1.2230e-02
2460578.020833	2024	268	2024.7309312	1.333	0.772	1.000	6.4236e-02	1.1296e-02	1.3844e-02	7.3429e-02	4.2401e-02	5.5241e-03	9.9700e-03	8.1396e-03	1.1444e-02
2460578.062500	2024	268	2024.7310451	1.333	0.755	1.000	6.6372e-02	1.1684e-02	1.3382e-02	7.6867e-02	4.3878e-02	6.0591e-03	1.0046e-02	7.7077e-03	1.1211e-02
2460578.104166	2024	268	2024.7311589	1.333	0.771	1.000	6.0583e-02	1.1845e-02	1.3533e-02	6.9562e-02	4.0146e-02	6.1713e-03	1.0330e-02	7.8444e-03	1.1571e-02
2460578.145833	2024	268	2024.7312728	1.333	0.756	1.000	6.3635e-02	1.2142e-02	1.4535e-02	7.4143e-02	4.1347e-02	6.4264e-03	1.0165e-02	8.8521e-03	1.1153e-02
2460578.187500	2024	268	2024.7313866	1.333	0.769	1.000	5.8772e-02	1.1904e-02	2.2708e-02	6.8109e-02	3.8638e-02	6.1647e-03	1.0193e-02	1.0265e-02	2.0434e-02
2460578.229166	2024	268	2024.7315005	1.333	0.758	1.000	6.2518e-02	1.1090e-02	2.2100e-02	7.2851e-02	4.0361e-02	5.4497e-03	1.0073e-02	1.0456e-02	1.9567e-02
2460578.270833	2024	268	2024.7316143	1.333	0.767	1.000	5.1533e-02	1.1433e-02	2.5952e-02	5.7808e-02	3.4186e-02	5.7788e-03	1.0151e-02	1.1272e-02	2.3182e-02
2460578.312500	2024	268	2024.7317281	1.333	0.759	1.000	5.9154e-02	1.0939e-02	1.9102e-02	6.8576e-02	3.8592e-02	5.4605e-03	9.8488e-03	8.9884e-03	1.6785e-02
2460578.354166	2024	268	2024.7318420	1.333	0.766	1.000	5.5037e-02	1.1804e-02	2.6912e-02	6.3458e-02	3.6600e-02	6.0893e-03	1.0117e-02	1.2154e-02	2.3374e-02
2460578.395833	2024	268	2024.7319558	1.333	0.761	1.000	6.2373e-02	1.1080e-02	1.6055e-02	7.3925e-02	4.0846e-02	5.4308e-03	1.0072e-02	8.7588e-03	1.3046e-02
2460578.437500	2024	268	2024.7320697	1.333	0.764	1.000	5.2169e-02	1.1550e-02	2.9064e-02	5.9896e-02	3.4519e-02	5.8441e-03	1.0266e-02	1.2442e-02	2.5567e-02
2460578.479166	2024	268	2024.7321835	1.333	0.763	1.000	5.7379e-02	1.1119e-02	1.5050e-02	6.7415e-02	3.7774e-02	5.3862e-03	1.0194e-02	8.1661e-03	1.2309e-02
2460578.520833	2024	269	2024.7322974	1.333	0.762	1.000	5.5425e-02	1.1588e-02	1.3471e-02	6.5105e-02	3.6140e-02	6.0070e-03	9.9732e-03	7.6516e-03	1.1291e-02
2460578.562500	2024	269	2024.7324112	1.333	0.765	1.000	5.5948e-02	1.1441e-02	1.3579e-02	6.5983e-02	3.6555e-02	5.8021e-03	9.9393e-03	7.9369e-03	1.1033e-02
2460578.604166	2024	269	2024.7325250	1.333	0.760	1.000	5.6948e-02	1.1453e-02	1.3625e-02	6.7640e-02	3.6661e-02	5.8620e-03	9.8953e-03	7.9002e-03	1.1196e-02
2460578.645833	2024	269	2024.7326389	1.333	0.767	1.000	6.8530e-02	1.0772e-02	1.2824e-02	8.5548e-02	4.2486e-02	5.0711e-03	9.7560e-03	7.1500e-03	1.0995e-02
2460578.687500	2024	269	2024.7327527	1.333	0.758	1.000	7.0738e-02	1.0943e-02	1.3805e-02	8.8247e-02	4.3784e-02	5.3221e-03	9.8529e-03	8.0999e-03	1.1156e-02
2460578.729166	2024	269	2024.7328666	1.333	0.769	1.000	6.6330e-02	1.0988e-02	1.3564e-02	8.1785e-02	4.1482e-02	5.2293e-03	1.0101e-02	7.7990e-03	1.1102e-02
2460578.770833	2024	269	2024.7329804	1.333	0.756	1.000	6.4195e-02	1.1440e-02	1.3454e-02	7.9037e-02	3.9528e-02	6.0233e-03	1.0139e-02	7.5436e-03	1.1181e-02
2460578.812500	2024	269	2024.7330943	1.333	0.771	1.000	6.2707e-02	1.1930e-02	1.4569e-02	7.7635e-02	3.9258e-02	6.2815e-03	1.0282e-02	8.7483e-03	1.1591e-02
2460578.854166	2024	269	2024.7332081	1.333	0.754	1.000	6.0824e-02	1.1122e-02	1.3883e-02	7.5800e-02	3.7794e-02	5.4852e-03	9.9276e-03	8.1661e-03	1.1171e-02
2460578.895833	2024	269	2024.7333219	1.333	0.774	1.000	6.1013e-02	1.1490e-02	1.3177e-02	7.5312e-02	3.7400e-02	5.8540e-03	1.0111e-02	7.4580e-03	1.1035e-02
2460578.937500	2024	269	2024.7334358	1.333	0.752	1.000	5.5453e-02	1.1250e-02	1.3754e-02	6.7321e-02	3.4122e-02	5.6676e-03	1.0082e-02	7.9747e-03	1.0810e-02
2460578.979166	2024	269	2024.7335496	1.333	0.776	1.000	5.5216e-02	1.1216e-02	1.4666e-02	6.6316e-02	3.3862e-02	5.6083e-03	9.8805e-03	8.8430e-03	1.1429e-02
2460579.020833	2024	269	2024.7336635	1.333	0.751	1.000	4.9064e-02	1.1275e-02	1.3938e-02	5.9181e-02	3.1384e-02	5.6975e-03	9.4081e-03	7.3648e-03	1.1816e-02
2460579.062500	2024	269	2024.7337773	1.333	0.777	1.000	5.1715e-02	1.1837e-02	1.4716e-02	6.1933e-02	3.2407e-02	6.1693e-03	1.0094e-02	7.5090e-03	1.2699e-02
2460579.104166	2024	269	2024.7338912	1.333	0.750	1.000	4.8127e-02	1.1546e-02	1.2375e-02	5.7636e-02	3.0326e-02	5.8718e-03	9.8452e-03	6.7811e-03	1.0606e-02
2460579.145833	2024	269	2024.7340050	1.333	0.779	1.000	4.5033e-02	1.1224e-02	1.1944e-02	5.2911e-02	2.9213e-02	5.6217e-03	1.0010e-02	6.0519e-03	1.0729e-02
2460579.187500	2024	269	2024.7341189	1.333	0.749	1.000	4.1774e-02	1.1153e-02	1.2264e-02	4.8757e-02	2.6821e-02	5.6721e-03	9.6558e-03	6.0909e-03	1.1181e-02
2460579.229166	2024	269	2024.7342327	1.333	0.779	1.000	4.2096e-02	1.1610e-02	1.2653e-02	4.8930e-02	2.6882e-02	6.0439e-03	1.0063e-02	6.6661e-03	1.0640e-02
2460579.270833	2024	269	2024.7343465	1.333	0.748	1.000	3.8625e-02	1.1205e-02	1.2070e-02	4.4585e-02	2.4938e-02	5.7350e-03	1.0036e-02	6.4188e-03	1.0406e-02
2460579.312500	2024	269	2024.7344604	1.333	0.780	1.000	4.0045e-02	1.0496e-02	1.2310e-02	4.6796e-02	2.6180e-02	4.8326e-03	1.0191e-02	6.4533e-03	1.0866e-02
2460579.354166	2024	269	2024.7345742	1.333	0.748	1.000	3.6739e-02	1.0991e-02	1.5436e-02	4.2097e-02	2.4142e-02	5.5155e-03	9.5826e-03	7.1971e-03	1.3621e-02
2460579.395833	2024	269	2024.7346881	1.333	0.779	1.000	3.9151e-02	1.1353e-02	1.2276e-02	4.5482e-02	2.5652e-02	5.7786e-03	9.9331e-03	6.3329e-03	1.0750e-02
2460579.437500	2024	269	2024.7348019	1.333	0.749	1.000	3.6299e-02	1.0782e-02	1.2034e-02	4.1547e-02	2.2981e-02	5.3422e-03	9.5042e-03	6.3944e-03	1.0198e-02
2460579.479166	2024	269	2024.7349158	1.333	0.779	1.000	3.7203e-02	1.1684e-02	1.2093e-02	4.2518e-02	2.4162e-02	6.0974e-03	1.0035e-02	6.1299e-03	1.0874e-02
2460579.520833	2024	270	2024.7350296	1.333	0.750	1.000	3.2665e-02	1.1384e-02	1.1559e-02	3.6133e-02	2.1699e-02	5.9362e-03	9.8219e-03	5.8799e-03	1.0246e-02
2460579.562500	2024	270	2024.7351434	1.333	0.777	1.000	3.2988e-02	1.1155e-02	1.1868e-02	3.6652e-02	2.1624e-02	5.5576e-03	9.8479e-03	6.1553e-03	1.0427e-02
2460579.604166	2024	270	2024.7352573	1.333	0.751	1.000	2.9501e-02	1.1019e-02	1.1864e-02	3.1419e-02	1.9932e-02	5.5466e-03	9.6825e-03	6.2241e-03	1.0418e-02
2460579.645833	2024	270	2024.7353711	1.333	0.776	1.000	2.8756e-02	1.0837e-02	1.1288e-02	3.0346e-02	1.9771e-02	5.2467e-03	9.5484e-03	5.4605e-03	1.0260e-02
2460579.687500	2024	270	2024.7354850	1.333	0.752	1.000	2.7371e-02	1.0695e-02	1.1286e-02	2.8625e-02	1.8721e-02	5.3092e-03	9.4916e-03	5.6150e-03	1.0092e-02
2460579.729166	2024	270	2024.7355988	1.333	0.774	1.000	2.6596e-02	1.1744e-02	1.1850e-02	2.7443e-02	1.8843e-02	6.1967e-03	9.9370e-03	6.0668e-03	1.0808e-02
2460579.770833	2024	270	2024.7357127	1.333	0.754	1.000	2.4371e-02	1.0389e-02	1.0768e-02	2.5116e-02	1.7781e-02	5.0300e-03	9.7543e-03	5.1070e-03	1.0131e-02
2460579.812500	2024	270	2024.7358265	1.333	0.772	1.000	2.6258e-02	1.1696e-02	1.2165e-02	2.6416e-02	1.8175e-02	6.0225e-03	9.9659e-03	6.2406e-03	1.0373e-02
2460579.854166	2024	270	2024.7359403	1.333	0.756	1.000	2.3028e-02	1.1014e-02	1.2250e-02	2.2572e-02	1.6424e-02	5.5444e-03	9.6899e-03	6.6843e-03	1.0245e-02
2460579.895833	2024	270	2024.7360542	1.333	0.769	1.000	2.3170e-02	1.1864e-02	1.1640e-02	2.2605e-02	1.6773e-02	6.3130e-03	9.7673e-03	5.7908e-03	1.0275e-02
2460579.937500	2024	270	2024.7361680	1.333	0.758	1.000	2.1255e-02	1.1201e-02	1.0636e-02	2.0124e-02	1.5631e-02	5.7503e-03	9.8822e-03	4.9556e-03	9.9944e-03
2460579.979166	2024	270	2024.7362819	1.333	0.767	1.000	2.2700e-02	1.0562e-02	1.1763e-02	2.1375e-02	1.5888e-02	4.9916e-03	9.8553e-03	6.1345e-03	1.0321e-02
2460580.020833	2024	270	2024.7363957	1.333	0.760	1.000	2.0744e-02	1.1472e-02	1.1443e-02	1.9265e-02	1.5467e-02	5.9301e-03	9.7225e-03	5.8120e-03	1.0065e-02
2460580.062500	2024	270	2024.7365096	1.333	0.764	1.000	2.0590e-02	1.0862e-02	1.2352e-02	1.8802e-02	1.5462e-02	5.2820e-03	9.8321e-03	6.6832e-03	1.0426e-02
2460580.104166	2024	270	2024.7366234	1.333	0.762	1.000	2.0130e-02	1.1887e-02	1.1466e-02	1.8464e-02	1.4596e-02	6.1953e-03	9.8469e-03	5.7457e-03	1.0052e-02
2460580.145833	2024	270	2024.7367372	1.333	0.762	1.000	2.0018e-02	1.0876e-02	1.2795e-02	1.7855e-02	1.4746e-02	5.2907e-03	9.7547e-03	7.0846e-03	1.0254e-02
2460580.187500	2024	270	2024.7368511	1.333	0.765	1.000	1.9484e-02	1.2047e-02	1.0857e-02	1.7181e-02	1.4056e-02	6.4767e-03	9.8970e-03	5.1339e-03	1.0053e-02
2460580.229166	2024	270	2024.7369649	1.333	0.760	1.000	2.0472e-02	1.1750e-02	1.2016e-02	1.8166e-02	1.4989e-02	6.3378e-03	9.6942e-03	6.2299e-03	1.0284e-02
2460580.270833	2024	270	2024.7370788	1.333	0.767	1.000	1.8907e-02	1.1332e-02	1.1692e-02	1.6398e-02	1.4272e-02	5.7290e-03	9.7599e-03	5.9020e-03	1.0331e-02
2460580.312500	2024	270	2024.7371926	1.333	0.757	1.000	1.9642e-02	1.1212e-02	1.1002e-02	1.7013e-02	1.4494e-02	5.6747e-03	9.7461e-03	5.3378e-03	1.0118e-02
2460580.354166	2024	270	2024.7373065	1.333	0.770	1.000	1.8572e-02	1.1527e-02	1.0808e-02	1.5689e-02	1.4384e-02	6.1262e-03	1.0087e-02	5.1199e-03	9.8922e-03
2460580.395833	2024	270	2024.7374203	1.333	0.755	1.000	1.6630e-02	1.1041e-02	1.1771e-02	1.3583e-02	1.3209e-02	5.6577e-03	9.5434e-03	6.0935e-03	1.0168e-02
2460580.437500	2024	270	2024.7375342	1.333	0.772	1.000	1.8210e-02	1.1099e-02	1.1599e-02	1.5308e-02	1.3931e-02	5.3385e-03	9.7887e-03	5.7123e-03	1.0094e-02
2460580.479166	2024	270	2024.7376480	1.333	0.754	1.000	1.7402e-02	1.2327e-02	1.1731e-02	1.4164e-02	1.3116e-02	6.8112e-03	9.8889e-03	5.8968e-03	1.0368e-02
2460580.520833	2024	271	2024.7377618	1.333	0.774	1.000	1.8156e-02	1.1229e-02	1.1348e-02	1.4814e-02	1.3698e-02	5.5161e-03	1.0066e-02	5.4430e-03	1.0134e-02
2460580.562500	2024	271	2024.7378757	1.333	0.752	1.000	1.6003e-02	1.1052e-02	1.1404e-02	1.2487e-02	1.2688e-02	5.5776e-03	9.6439e-03	5.7629e-03	1.0337e-02
2460580.604166	2024	271	2024.7379895	1.333	0.776	1.000	1.6961e-02	1.1349e-02	1.2260e-02	1.3403e-02	1.3127e-02	5.7016e-03	9.8402e-03	6.3631e-03	1.0295e-02
2460580.645833	2024	271	2024.7381034	1.333	0.751	1.000	1.5658e-02	1.0956e-02	1.1157e-02	1.1880e-02	1.2662e-02	5.4875e-03	9.5188e-03	5.5419e-03	1.0205e-02
2460580.687500	2024	271	2024.7382172	1.333	0.777	1.000	1.6710e-02	1.1948e-02	1.1906e-02	1.2896e-02	1.2916e-02	6.2943e-03	1.0222e-02	5.9597e-03	1.0652e-02
2460580.729166	2024	271	2024.7383311	1.333	0.749	1.000	1.5835e-02	1.0770e-02	1.1074e-02	1.2040e-02	1.2414e-02	5.4425e-03	9.6524e-03	5.4031e-03	1.0153e-02
2460580.770833	2024	271	2024.7384449	1.333	0.779	1.000	1.5784e-02	1.1326e-02	1.2614e-02	1.1467e-02	1.2711e-02	5.6548e-03	1.0002e-02	6.5474e-03	1.0559e-02
2460580.812500	2024	271	2024.7385587	1.333	0.748	1.000	1.6428e-02	1.0805e-02	1.1548e-02	1.2378e-02	1.2118e-02	5.3791e-03	9.7172e-03	5.8111e-03	9.9276e-03
2460580.854166	2024	271	2024.7386726	1.333	0.780	1.000	1.5275e-02	1.2222e-02	1.1352e-02	1.1272e-02	1.2418e-02	6.6023e-03	1.0223e-02	5.4169e-03	1.0501e-02
2460580.895833	2024	271	2024.7387864	1.333	0.747	1.000	1.4967e-02	1.1222e-02	1.1219e-02	1.0899e-02	1.2016e-02	5.7901e-03	9.5880e-03	5.5405e-03	1.0215e-02
2460580.937500	2024	271	2024.7389003	1.333	0.782	1.000	1.4881e-02	1.0673e-02	1.1543e-02	1.0743e-02	1.2446e-02	5.0518e-03	9.7911e-03	5.7211e-03	1.0454e-02
2460580.979166	2024	271	2024.7390141	1.333	0.747	1.000	1.5412e-02	1.0737e-02	1.0581e-02	1.1110e-02	1.2159e-02	5.2080e-03	9.5523e-03	4.9651e-03	9.8218e-03
2460581.020833	2024	271	2024.7391280	1.333	0.783	1.000	1.5461e-02	1.0710e-02	1.3568e-02	1.0954e-02	1.2458e-02	5.0869e-03	9.8777e-03	7.7412e-03	1.0528e-02
2460581.062500	2024	271	2024.7392418	1.333	0.746	1.000	1.4649e-02	1.0158e-02	1.1145e-02	1.0568e-02	1.1684e-02	4.6870e-03	9.6138e-03	5.5077e-03	1.0154e-02
2460581.104166	2024	271	2024.7393556	1.333	0.783	1.000	1.5414e-02	1.1436e-02	1.1267e-02	1.1192e-02	1.2489e-02	5.8268e-03	1.0009e-02	5.1478e-03	1.0515e-02
2460581.145833	2024	271	2024.7394695	1.333	0.746	1.000	1.3871e-02	1.0190e-02	1.1420e-02	9.6926e-03	1.1455e-02	4.6609e-03	9.4493e-03	5.7855e-03	9.9867e-03
2460581.187500	2024	271	2024.7395833	1.333	0.783	1.000	1.4881e-02	1.1896e-02	1.1299e-02	1.0277e-02	1.2222e-02	6.2807e-03	9.7738e-03	5.2405e-03	1.0276e-02
2460581.229166	2024	271	2024.7396972	1.333	0.746	1.000	1.4678e-02	1.0398e-02	1.1321e-02	1.0309e-02	1.1667e-02	4.9417e-03	9.5781e-03	5.8341e-03	1.0188e-02
2460581.270833	2024	271	2024.7398110	1.333	0.782	1.000	1.4706e-02	1.0734e-02	1.1443e-02	1.0109e-02	1.1822e-02	5.1180e-03	9.8291e-03	5.5303e-03	1.0485e-02
2460581.312500	2024	271	2024.7399249	1.333	0.747	1.000	1.4465e-02	1.0525e-02	1.1329e-02	9.9321e-03	1.1644e-02	5.2424e-03	9.5951e-03	5.6588e-03	9.6392e-03
2460581.354166	2024	271	2024.7400387	1.333	0.781	1.000	1.4715e-02	1.1028e-02	1.1682e-02	1.0066e-02	1.2089e-02	5.3483e-03	1.0293e-02	5.8215e-03	1.0325e-02
2460581.395833	2024	271	2024.7401526	1.333	0.748	1.000	1.4024e-02	1.1468e-02	1.1636e-02	9.4682e-03	1.1243e-02	5.9824e-03	1.0059e-02	5.9355e-03	1.0025e-02
2460581.437500	2024	271	2024.7402664	1.333	0.779	1.000	1.4461e-02	1.1587e-02	1.1511e-02	9.5550e-03	1.1556e-02	5.8498e-03	1.0098e-02	5.6192e-03	1.0608e-02
2460581.479166	2024	271	2024.7403802	1.333	0.750	1.000	1.3367e-02	1.1071e-02	1.0501e-02	8.6255e-03	1.1392e-02	5.6393e-03	9.8420e-03	4.8152e-03	9.8194e-03
2460581.520833	2024	272	2024.7404941	1.333	0.777	1.000	1.3780e-02	1.1979e-02	1.0493e-02	8.9705e-03	1.1626e-02	6.3542e-03	1.0099e-02	4.6281e-03	1.0042e-02
2460581.562500	2024	272	2024.7406079	1.333	0.752	1.000	1.3245e-02	1.0908e-02	1.1053e-02	8.5343e-03	1.1067e-02	5.3640e-03	9.7048e-03	5.2963e-03	9.9136e-03
2460581.604166	2024	272	2024.7407218	1.333	0.774	1.000	1.3918e-02	1.0949e-02	1.0977e-02	8.9723e-03	1.1280e-02	5.3617e-03	9.8008e-03	5.2300e-03	1.0066e-02
2460581.645833	2024	272	2024.7408356	1.333	0.754	1.000	1.3772e-02	1.0809e-02	1.1414e-02	8.9728e-03	1.0947e-02	5.3641e-03	9.6678e-03	5.6133e-03	9.9688e-03
2460581.687500	2024	272	2024.7409495	1.333	0.771	1.000	1.3073e-02	1.1983e-02	1.1791e-02	8.2122e-03	1.1417e-02	6.2307e-03	1.0051e-02	6.0014e-03	1.0118e-02
2460581.729166	2024	272	2024.7410633	1.333	0.757	1.000	1.3114e-02	1.0381e-02	1.1382e-02	8.4130e-03	1.0950e-02	4.7635e-03	9.7570e-03	5.5055e-03	1.0152e-02
2460581.770833	2024	272	2024.7411771	1.333	0.767	1.000	1.3416e-02	1.1474e-02	1.1491e-02	8.4355e-03	1.1235e-02	5.8138e-03	9.8814e-03	5.7044e-03	1.0005e-02
2460581.812500	2024	272	2024.7412910	1.333	0.760	1.000	1.2705e-02	1.0930e-02	1.1628e-02	7.6604e-03	1.1225e-02	5.3395e-03	9.6146e-03	5.8328e-03	1.0666e-02
2460581.854166	2024	272	2024.7414048	1.333	0.764	1.000	1.3320e-02	1.1406e-02	1.1712e-02	8.2706e-03	1.1186e-02	5.8334e-03	9.9787e-03	5.9540e-03	1.0348e-02
2460581.895833	2024	272	2024.7415187	1.333	0.763	1.000	1.3180e-02	1.1837e-02	1.1780e-02	8.1705e-03	1.0752e-02	6.2568e-03	1.0010e-02	5.9219e-03	1.0073e-02
2460581.937500	2024	272	2024.7416325	1.333	0.760	1.000	1.3163e-02	1.2023e-02	1.1108e-02	8.2655e-03	1.0950e-02	6.4449e-03	9.7799e-03	5.4075e-03	1.0137e-02
2460581.979166	2024	272	2024.7417464	1.333	0.767	1.000	1.3118e-02	1.1056e-02	1.2399e-02	8.0468e-03	1.0994e-02	5.4840e-03	9.8606e-03	6.6648e-03	1.0259e-02
2460582.020833	2024	272	2024.7418602	1.333	0.757	1.000	1.3606e-02	1.0869e-02	1.1204e-02	8.4999e-03	1.1242e-02	5.1727e-03	9.9812e-03	5.4601e-03	9.9529e-03
2460582.062500	2024	272	2024.7419740	1.333	0.770	1.000	1.3180e-02	1.0947e-02	1.1305e-02	8.0920e-03	1.1098e-02	5.2101e-03	9.8660e-03	5.3499e-03	1.0569e-02
2460582.104166	2024	272	2024.7420879	1.333	0.754	1.000	1.2998e-02	1.0921e-02	1.1043e-02	8.2350e-03	1.0739e-02	5.3463e-03	9.8123e-03	5.4190e-03	1.0156e-02
2460582.145833	2024	272	2024.7422017	1.333	0.774	1.000	1.3340e-02	1.0822e-02	1.2225e-02	8.2739e-03	1.1060e-02	5.2465e-03	9.8045e-03	6.2542e-03	1.0584e-02
2460582.187500	2024	272	2024.7423156	1.333	0.752	1.000	1.1999e-02	1.0865e-02	1.1544e-02	6.9289e-03	1.0823e-02	5.3935e-03	9.8666e-03	5.7736e-03	9.9477e-03
2460582.229166	2024	272	2024.7424294	1.333	0.777	1.000	1.2844e-02	1.0586e-02	1.2326e-02	7.5634e-03	1.1077e-02	4.8666e-03	1.0189e-02	6.4509e-03	1.0486e-02
2460582.270833	2024	272	2024.7425433	1.333	0.749	1.000	1.2773e-02	1.1635e-02	1.0735e-02	7.8599e-03	1.0845e-02	6.1138e-03	9.7874e-03	4.9587e-03	9.9664e-03
2460582.312500	2024	272	2024.7426571	1.333	0.779	1.000	1.3612e-02	1.1694e-02	1.1667e-02	8.4954e-03	1.1197e-02	5.9828e-03	1.0097e-02	5.6075e-03	1.0433e-02
2460582.354166	2024	272	2024.7427709	1.333	0.748	1.000	1.2219e-02	1.1634e-02	1.0800e-02	7.2748e-03	1.0580e-02	6.2161e-03	9.8925e-03	5.0363e-03	1.0153e-02
2460582.395833	2024	272	2024.7428848	1.333	0.781	1.000	1.2661e-02	1.1615e-02	1.1328e-02	7.2983e-03	1.1131e-02	5.9222e-03	1.0130e-02	5.3402e-03	1.0623e-02
2460582.437500	2024	272	2024.7429986	1.333	0.746	1.000	1.2624e-02	1.1181e-02	1.0935e-02	7.7067e-03	1.0616e-02	5.6517e-03	9.3715e-03	5.2807e-03	1.0210e-02
2460582.479166	2024	272	2024.7431125	1.333	0.783	1.000	1.2919e-02	1.1857e-02	1.2566e-02	7.7753e-03	1.1160e-02	6.1332e-03	1.0142e-02	6.6773e-03	1.0583e-02
2460582.520833	2024	273	2024.7432263	1.333	0.746	1.000	1.2302e-02	1.2417e-02	1.1282e-02	7.3161e-03	1.0741e-02	7.0380e-03	1.0013e-02	5.6233e-03	1.0068e-02
2460582.562500	2024	273	2024.7433402	1.333	0.784	1.000	1.2774e-02	1.2202e-02	1.2365e-02	7.5483e-03	1.1060e-02	6.4118e-03	1.0477e-02	6.3468e-03	1.0754e-02
2460582.604166	2024	273	2024.7434540	1.333	0.745	1.000	1.2197e-02	1.1907e-02	1.1530e-02	7.1492e-03	1.0732e-02	6.3641e-03	9.8371e-03	5.8821e-03	1.0114e-02
2460582.645833	2024	273	2024.7435679	1.333	0.784	1.000	1.3112e-02	1.2071e-02	1.1487e-02	7.9436e-03	1.1320e-02	6.2705e-03	9.9829e-03	5.5471e-03	1.0560e-02
2460582.687500	2024	273	2024.7436817	1.333	0.746	1.000	1.2685e-02	1.2306e-02	1.0985e-02	7.6283e-03	1.0850e-02	6.6831e-03	9.7342e-03	5.4277e-03	9.9157e-03
2460582.729166	2024	273	2024.7437955	1.333	0.783	1.000	1.2642e-02	1.1243e-02	1.2796e-02	7.4221e-03	1.1255e-02	5.4775e-03	1.0193e-02	6.8457e-03	1.0399e-02
2460582.770833	2024	273	2024.7439094	1.333	0.746	1.000	1.3519e-02	1.1924e-02	1.1091e-02	8.4700e-03	1.0829e-02	6.3502e-03	9.5689e-03	5.5199e-03	1.0030e-02
2460582.812500	2024	273	2024.7440232	1.333	0.782	1.000	1.2686e-02	1.2299e-02	1.1208e-02	7.4985e-03	1.0814e-02	6.6067e-03	1.0367e-02	5.2833e-03	1.0711e-02
2460582.854166	2024	273	2024.7441371	1.333	0.748	1.000	1.3219e-02	1.1215e-02	1.1140e-02	8.1767e-03	1.0915e-02	5.5599e-03	9.8020e-03	5.3737e-03	9.8778e-03
2460582.895833	2024	273	2024.7442509	1.333	0.780	1.000	1.3503e-02	1.1722e-02	1.0860e-02	8.2900e-03	1.1065e-02	5.9420e-03	1.0099e-02	4.9434e-03	1.0130e-02
2460582.937500	2024	273	2024.7443648	1.333	0.749	1.000	1.2443e-02	1.1640e-02	1.1084e-02	7.3165e-03	1.1057e-02	6.0233e-03	1.0050e-02	5.4125e-03	9.8847e-03
